method1,method2,method_score1,method_score2
org.apache.pdfbox.examples.pdmodel.PrintDocumentMetaData.printMetadata(PDDocument),org.apache.pdfbox.examples.pdmodel.PrintDocumentMetaData.printMetadata(PDDocument),1.5421283515532342e-15,2.1117872478489204e-11
org.apache.pdfbox.examples.pdmodel.RubberStampWithImage.doIt(String[]),org.apache.pdfbox.examples.pdmodel.RubberStampWithImage.doIt(String[]),5.776614450306634e-09,5.177115760344873e-07
org.apache.pdfbox.io.RandomAccessBuffer.close(),org.apache.pdfbox.io.RandomAccessBuffer.close(),8.678911369681452e-20,1.1536346663406092e-22
org.apache.pdfbox.cos.COSStream.close(),org.apache.pdfbox.cos.COSStream.close(),1.4789578355065402e-07,2.2592739108667847e-07
org.apache.pdfbox.cos.COSDocument.close(),org.apache.pdfbox.cos.COSDocument.close(),3.878599919759933e-05,3.2609012717026236e-06
org.apache.pdfbox.cos.COSStream.createUnfilteredStream(),org.apache.pdfbox.cos.COSStream.createUnfilteredStream(),1.2645665127004372e-07,4.25030019963167e-12
org.apache.pdfbox.cos.COSStream.createFilteredStream(),org.apache.pdfbox.cos.COSStream.createFilteredStream(),1.1986123903025804e-08,1.8166289398930574e-12
org.apache.pdfbox.io.RandomAccessFile.close(),org.apache.pdfbox.io.RandomAccessFile.close(),1.4949321165380048e-20,4.436766935473561e-11
org.apache.pdfbox.io.RandomAccessFile.length(),org.apache.pdfbox.io.RandomAccessFile.length(),6.267286042281768e-23,1.355648823410138e-12
org.apache.pdfbox.pdmodel.PDDocument.importPage(PDPage),org.apache.pdfbox.pdmodel.PDDocument.importPage(PDPage),3.2395836006090044e-15,3.277700883791873e-07
org.apache.pdfbox.pdmodel.common.PDStream.createOutputStream(),org.apache.pdfbox.pdmodel.common.PDStream.createOutputStream(),4.4858747163748026e-08,8.859134053490418e-09
org.apache.pdfbox.pdmodel.common.PDStream.addCompression(),org.apache.pdfbox.pdmodel.common.PDStream.addCompression(),5.479192427158764e-08,2.915451107578476e-11
org.apache.pdfbox.pdmodel.common.PDStream.createInputStream(),org.apache.pdfbox.pdmodel.common.PDStream.createInputStream(),4.796344175366894e-06,4.105968449377263e-05
"org.apache.pdfbox.pdmodel.common.PDStream.PDStream(PDDocument, InputStream)","org.apache.pdfbox.pdmodel.common.PDStream.PDStream(PDDocument, InputStream)",1.8620527284808484e-10,3.6316247663389373e-09
org.apache.pdfbox.pdmodel.common.function.PDFunctionType4.PDFunctionType4(COSBase),org.apache.pdfbox.pdmodel.common.function.PDFunctionType4.PDFunctionType4(COSBase),1.599078255795758e-07,4.4806603990910805e-08
"org.apache.pdfbox.pdmodel.encryption.SecurityHandler.encryptStream(COSStream, long, long)","org.apache.pdfbox.pdmodel.encryption.SecurityHandler.encryptStream(COSStream, long, int)",5.930268961608269e-11,7.616257287894917e-05
"org.apache.pdfbox.pdmodel.encryption.SecurityHandler.decryptStream(COSStream, long, long)","org.apache.pdfbox.pdmodel.encryption.SecurityHandler.decryptStream(COSStream, long, long)",1.6972879107711138e-10,5.980727125877181e-05
org.apache.pdfbox.pdmodel.graphics.color.PDIndexed.getLookupData(),org.apache.pdfbox.pdmodel.graphics.color.PDIndexed.getLookupData(),5.1166840232211766e-08,4.047937689961406e-09
org.apache.pdfbox.pdfwriter.COSWriter.visitFromArray(COSArray),org.apache.pdfbox.pdfwriter.COSWriter.visitFromArray(COSArray),1.1169453609061578e-06,1.335565312324167e-06
org.apache.pdfbox.cos.COSString.getString(),org.apache.pdfbox.cos.COSString.getString(),7.887405027384546e-05,1.963301001481506e-06
org.apache.pdfbox.cos.COSArray.getObject(int),org.apache.pdfbox.cos.COSArray.getObject(int),0.00010836682113531184,2.090156018038008e-05
org.apache.pdfbox.cos.COSArray.toFloatArray(),org.apache.pdfbox.cos.COSArray.toFloatArray(),4.497537024373652e-05,8.092307060784131e-07
org.apache.pdfbox.pdmodel.graphics.color.PDICCBased.PDICCBased(COSArray),org.apache.pdfbox.pdmodel.graphics.color.PDICCBased.PDICCBased(COSArray),1.0754056305443722e-08,7.257744618961392e-06
org.apache.pdfbox.pdmodel.common.PDNumberTreeNode.getNumbers(),org.apache.pdfbox.pdmodel.common.PDNumberTreeNode.getNumbers(),1.2351133314769234e-08,3.8866055292018243e-10
org.apache.pdfbox.pdmodel.common.PDNameTreeNode.getNames(),org.apache.pdfbox.pdmodel.common.PDNameTreeNode.getNames(),1.943177799178223e-07,6.185595560869716e-08
org.apache.pdfbox.pdmodel.common.PDRange.getMin(),org.apache.pdfbox.pdmodel.common.PDRange.getMin(),5.405707333922396e-09,6.382995319434763e-09
org.apache.pdfbox.pdmodel.common.PDRange.getMax(),org.apache.pdfbox.pdmodel.common.PDRange.getMax(),4.769741802893235e-09,2.2210368691929757e-10
org.apache.pdfbox.pdmodel.common.PDNameTreeNode.getKids(),org.apache.pdfbox.pdmodel.common.PDNameTreeNode.getKids(),3.5126710258719776e-08,1.3744649276577774e-09
"org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.getNumberOrArrayOfNumber(String, float)","org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.getNumberOrArrayOfNumber(String, float)",4.140040596790831e-08,1.8111067720649255e-09
"org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.getNameOrArrayOfName(String, String)","org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.getNameOrArrayOfName(String, String)",4.359594738104595e-09,2.4368379520941456e-10
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDFourColours.getColourByIndex(int),org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDFourColours.getColourByIndex(int),2.0470893828605117e-09,7.902978475771026e-11
"org.apache.pdfbox.pdmodel.graphics.color.PDOutputIntent.configureOutputProfile(PDDocument, InputStream)","org.apache.pdfbox.pdmodel.graphics.color.PDOutputIntent.configureOutputProfile(PDDocument, InputStream)",3.152647507121629e-08,1.7208496915824455e-09
org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceCharacteristicsDictionary.getAlternateIcon(),org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceCharacteristicsDictionary.getAlternateIcon(),3.866842839410366e-11,1.475837116249654e-12
org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceCharacteristicsDictionary.getRolloverIcon(),org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceCharacteristicsDictionary.getRolloverIcon(),7.733677891844761e-11,1.475837116249654e-12
org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceCharacteristicsDictionary.getNormalIcon(),org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceCharacteristicsDictionary.getNormalIcon(),7.733677891844761e-11,1.475837116249654e-12
org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceStream.PDAppearanceStream(COSStream),org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceStream.PDAppearanceStream(COSStream),4.736467230551246e-09,2.211113209336063e-08
org.apache.pdfbox.pdfparser.BaseParser.skipSpaces(),org.apache.pdfbox.pdfparser.BaseParser.skipSpaces(),0.004244775217739868,0.00040283795463754563
org.apache.pdfbox.pdfparser.PDFStreamParser.readOperator(),org.apache.pdfbox.pdfparser.PDFStreamParser.readOperator(),0.0006469248855159336,3.4889421814217755e-05
org.apache.pdfbox.pdfparser.BaseParser.readString(),org.apache.pdfbox.pdfparser.BaseParser.readString(),0.00019524855854342258,4.2006933245429175e-05
org.apache.pdfbox.pdfparser.BaseParser.parseCOSName(),org.apache.pdfbox.pdfparser.BaseParser.parseCOSName(),0.0006070608590821494,0.00013626410116249102
org.apache.pdfbox.pdfparser.BaseParser.parseDirObject(),org.apache.pdfbox.pdfparser.BaseParser.parseDirObject(),0.002215373369209963,0.0012769736789798795
org.apache.pdfbox.pdfparser.BaseParser.parseCOSHexString(),org.apache.pdfbox.pdfparser.BaseParser.parseCOSHexString(),3.9937842895838746e-05,3.956417343684342e-05
org.apache.pdfbox.pdfparser.BaseParser.readLine(),org.apache.pdfbox.pdfparser.BaseParser.readLine(),6.030506355571888e-05,4.4934627474480775e-05
org.apache.pdfbox.pdfparser.BaseParser.readStringNumber(),org.apache.pdfbox.pdfparser.BaseParser.readStringNumber(),2.02666629280325e-05,3.2684595093212543e-06
org.apache.pdfbox.pdfparser.BaseParser.readString(int),org.apache.pdfbox.pdfparser.BaseParser.readString(int),2.6313387350972935e-05,1.712757391722454e-11
org.apache.pdfbox.pdfparser.BaseParser.readExpectedString(String),org.apache.pdfbox.pdfparser.BaseParser.readExpectedString(String),1.4450928634427199e-09,3.6985836645387413e-09
org.apache.pdfbox.cos.COSName.getPDFName(String),org.apache.pdfbox.cos.COSName.getPDFName(String),0.00023804965580251385,3.6980071923852265e-05
org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(String[]),org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(String[]),1.4530003034895916e-08,2.3135902853979232e-10
org.apache.pdfbox.cos.COSDictionary.getInt(String),org.apache.pdfbox.cos.COSDictionary.getInt(String),2.760135889357422e-09,2.3271893406000303e-09
"org.apache.pdfbox.cos.COSDictionary.setItem(String, COSObjectable)","org.apache.pdfbox.cos.COSDictionary.setItem(String, COSObjectable)",2.0558870231457333e-07,7.899281551359869e-10
org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(String),org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(String),2.255136156918373e-05,2.1118569275701925e-07
org.apache.pdfbox.cos.COSDictionary.getNameAsString(String),org.apache.pdfbox.cos.COSDictionary.getNameAsString(String),1.8098178749763245e-08,6.674489266048804e-10
org.apache.pdfbox.cos.COSDictionary.getString(String),org.apache.pdfbox.cos.COSDictionary.getString(String),1.8723950397442194e-07,9.042157282608297e-09
"org.apache.pdfbox.cos.COSDictionary.setInt(String, int)","org.apache.pdfbox.cos.COSDictionary.setInt(String, int)",1.394814489298829e-08,8.659792895991633e-09
"org.apache.pdfbox.cos.COSDictionary.setName(String, String)","org.apache.pdfbox.cos.COSDictionary.setName(String, String)",2.1702503616809517e-07,4.820723548134464e-09
"org.apache.pdfbox.cos.COSDictionary.setString(String, String)","org.apache.pdfbox.cos.COSDictionary.setString(String, String)",2.1829493216346878e-07,1.5584342631158255e-09
"org.apache.pdfbox.cos.COSDictionary.setFloat(String, float)","org.apache.pdfbox.cos.COSDictionary.setFloat(String, float)",8.548908361798527e-08,7.270757342793736e-09
"org.apache.pdfbox.cos.COSDictionary.getInt(String, int)","org.apache.pdfbox.cos.COSDictionary.getInt(String, int)",6.0604978706773084e-09,1.1670701610687482e-10
org.apache.pdfbox.cos.COSDictionary.getItem(String),org.apache.pdfbox.cos.COSDictionary.getItem(String),4.133209083426257e-09,3.426293812417405e-08
"org.apache.pdfbox.cos.COSDictionary.getBoolean(String, boolean)","org.apache.pdfbox.cos.COSDictionary.getBoolean(String, boolean)",4.880916919620129e-09,9.635639245740495e-11
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigBuilder.createProcSetArray(),org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigBuilder.createProcSetArray(),1.1059967969901755e-08,2.2409272776636217e-09
"org.apache.pdfbox.cos.COSDictionary.getEmbeddedDate(String, String, Calendar)","org.apache.pdfbox.cos.COSDictionary.getEmbeddedDate(String, String, Calendar)",1.6184045841029263e-09,1.0965811768357625e-11
"org.apache.pdfbox.cos.COSDictionary.getNameAsString(String, String)","org.apache.pdfbox.cos.COSDictionary.getNameAsString(String, String)",2.7804031094467393e-08,6.266591396714018e-09
org.apache.pdfbox.cos.COSDictionary.getFloat(String),org.apache.pdfbox.cos.COSDictionary.getFloat(String),1.9252644792138283e-08,1.286629447445844e-10
"org.apache.pdfbox.cos.COSDictionary.setEmbeddedString(String, String, String)","org.apache.pdfbox.cos.COSDictionary.setEmbeddedString(String, String, String)",1.4478338171002116e-08,9.117333163187943e-10
"org.apache.pdfbox.cos.COSDictionary.getEmbeddedString(String, String, String)","org.apache.pdfbox.cos.COSDictionary.getEmbeddedString(String, String, String)",8.170896122748422e-10,5.517235647166584e-12
"org.apache.pdfbox.cos.COSDictionary.getEmbeddedString(String, String)","org.apache.pdfbox.cos.COSDictionary.getEmbeddedString(String, String)",2.416678298973647e-09,4.6442510995913914e-11
org.apache.pdfbox.cos.COSDictionary.getDate(String),org.apache.pdfbox.cos.COSDictionary.getDate(String),4.753189301792102e-10,1.1946093480414935e-11
org.apache.pdfbox.pdmodel.graphics.color.PDSeparation.PDSeparation(),org.apache.pdfbox.pdmodel.graphics.color.PDSeparation.PDSeparation(),5.834674816174459e-10,3.127379789571834e-11
org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm.getFields(),org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm.getFields(),1.953818031908925e-07,8.04437490330164e-07
"org.apache.pdfbox.cos.COSDictionary.getFloat(String, float)","org.apache.pdfbox.cos.COSDictionary.getFloat(String, float)",9.910429456361852e-09,2.3469940249022583e-09
"org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.setArrayOfName(String, String[])","org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.setArrayOfName(String, String[])",4.0612590312106005e-09,1.064999235834741e-10
"org.apache.pdfbox.pdmodel.common.COSArrayList.COSArrayList(E, COSBase, COSDictionary, COSName)","org.apache.pdfbox.pdmodel.common.COSArrayList.COSArrayList(E, COSBase, COSDictionary, COSName)",5.901598083749962e-09,7.384347787368852e-10
org.apache.pdfbox.cos.COSDictionary.containsKey(String),org.apache.pdfbox.cos.COSDictionary.containsKey(String),1.7023264742357591e-09,2.238811187417089e-09
"org.apache.pdfbox.cos.COSArray.setName(int, String)","org.apache.pdfbox.cos.COSArray.setName(int, String)",8.036634255552163e-09,4.409753617746915e-10
"org.apache.pdfbox.cos.COSDictionary.getString(String, String)","org.apache.pdfbox.cos.COSDictionary.getString(String, String)",2.2406496286344534e-09,5.1563274447855886e-11
org.apache.pdfbox.preflight.parser.PreflightParser.parseCOSName(),org.apache.pdfbox.preflight.parser.PreflightParser.parseCOSName(),1.4084260903927846e-16,1.5955674551848967e-06
org.apache.pdfbox.pdfparser.BaseParser.isHexDigit(char),org.apache.pdfbox.pdfparser.BaseParser.isHexDigit(char),9.069944713380865e-07,2.707370961348263e-06
org.apache.pdfbox.pdfparser.BaseParser.parseBoolean(),org.apache.pdfbox.pdfparser.BaseParser.parseBoolean(),2.426108001259649e-16,5.963906222622865e-12
org.apache.pdfbox.pdfparser.BaseParser.readInt(),org.apache.pdfbox.pdfparser.BaseParser.readInt(),3.249026711678724e-06,9.452705525031485e-07
org.apache.pdfbox.pdfparser.BaseParser.readGenerationNumber(),org.apache.pdfbox.pdfparser.BaseParser.readGenerationNumber(),1.4106647428790204e-06,5.61530166573343e-07
org.apache.pdfbox.pdfparser.BaseParser.readLong(),org.apache.pdfbox.pdfparser.BaseParser.readLong(),6.371338972876963e-06,2.28977707007306e-06
org.apache.pdfbox.pdfparser.PDFParser.parse(),org.apache.pdfbox.pdfparser.PDFParser.parse(),0.0009679163680615995,0.0003771447801060288
org.apache.pdfbox.pdfparser.BaseParser.isWhitespace(int),org.apache.pdfbox.pdfparser.BaseParser.isWhitespace(int),6.786676238197248e-05,2.9218189853664433e-05
org.apache.pdfbox.pdfparser.BaseParser.isWhitespace(),org.apache.pdfbox.pdfparser.BaseParser.isWhitespace(),1.5918395515157007e-09,3.1386871515486784e-10
org.apache.pdfbox.pdfparser.BaseParser.checkForMissingCloseParen(int),org.apache.pdfbox.pdfparser.BaseParser.checkForMissingCloseParen(int),8.234623431625678e-06,3.941462917283452e-06
org.apache.pdfbox.pdfparser.PDFXrefStreamParser.parse(),org.apache.pdfbox.pdfparser.PDFXrefStreamParser.parse(),9.128755446420107e-07,4.7383454982974785e-06
org.apache.pdfbox.pdfparser.BaseParser.isEOL(),org.apache.pdfbox.pdfparser.BaseParser.isEOL(),2.269881490537583e-11,3.65628230556355e-17
"org.apache.pdfbox.pdfparser.PDFObjectStreamParser.PDFObjectStreamParser(COSStream, COSDocument)","org.apache.pdfbox.pdfparser.PDFObjectStreamParser.PDFObjectStreamParser(COSStream, COSDocument)",3.096235494251154e-10,9.749425768051267e-08
org.apache.pdfbox.pdfparser.BaseParser.readObjectNumber(),org.apache.pdfbox.pdfparser.BaseParser.readObjectNumber(),2.2389458552169076e-06,1.0583459710354626e-06
org.apache.pdfbox.pdfparser.PDFObjectStreamParser.parse(),org.apache.pdfbox.pdfparser.PDFObjectStreamParser.parse(),6.555022807921361e-06,6.445664100411397e-05
org.apache.pdfbox.cos.COSInteger.get(long),org.apache.pdfbox.cos.COSInteger.get(long),0.00017023851015509416,2.7594011399488816e-05
org.apache.pdfbox.cos.COSNumber.get(String),org.apache.pdfbox.cos.COSNumber.get(String),0.0014721015363047406,0.00020180175940937432
"org.apache.pdfbox.cos.COSArray.setInt(int, int)","org.apache.pdfbox.cos.COSArray.setInt(int, int)",9.649212429709873e-09,3.1331176311864426e-10
org.apache.pdfbox.pdmodel.graphics.color.PDIndexed.PDIndexed(),org.apache.pdfbox.pdmodel.graphics.color.PDIndexed.PDIndexed(),1.2465804658021362e-09,4.3702386246815104e-11
"org.apache.pdfbox.cos.COSArray.set(int, int)","org.apache.pdfbox.cos.COSArray.set(int, int)",1.4876595148906718e-09,4.958357605101392e-11
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature.setByteRange(int[]),org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature.setByteRange(int[]),6.8529169138373645e-09,3.698671860599917e-10
org.apache.pdfbox.cos.COSObject.COSObject(COSBase),org.apache.pdfbox.cos.COSObject.COSObject(COSBase),1.3692538152327285e-06,4.990664947829195e-07
org.apache.pdfbox.pdfparser.PDFParser.getPDDocument(),org.apache.pdfbox.pdfparser.PDFParser.getPDDocument(),5.667727789017234e-08,9.299839041501528e-09
org.apache.pdfbox.pdfparser.PDFStreamParser.PDFStreamParser(PDStream),org.apache.pdfbox.pdfparser.PDFStreamParser.PDFStreamParser(PDStream),2.096029555387918e-10,3.967707790924902e-12
org.apache.pdfbox.pdfparser.PDFStreamParser.PDFStreamParser(COSStream),org.apache.pdfbox.pdfparser.PDFStreamParser.PDFStreamParser(COSStream),3.767772089233829e-09,2.3979206009569614e-12
"org.apache.pdfbox.pdfparser.PDFXrefStreamParser.PDFXrefStreamParser(COSStream, COSDocument, boolean, XrefTrailerResolver)","org.apache.pdfbox.pdfparser.PDFXrefStreamParser.PDFXrefStreamParser(COSStream, COSDocument, XrefTrailerResolver)",3.291458402189453e-08,1.8851807080048614e-07
org.apache.pdfbox.preflight.parser.PreflightParser.checkPdfHeader(),org.apache.pdfbox.preflight.parser.PreflightParser.checkPdfHeader(),1.494904543155581e-07,2.679023889185239e-07
org.apache.pdfbox.preflight.parser.PreflightParser.nextIsEOL(),org.apache.pdfbox.preflight.parser.PreflightParser.nextIsEOL(),1.0152247903920894e-15,1.517482045468761e-06
"org.apache.pdfbox.preflight.parser.PreflightParser.lastIndexOf(char[], byte[], int)","org.apache.pdfbox.preflight.parser.PreflightParser.lastIndexOf(char[], byte[], int)",5.6558915197807813e-11,1.2238002658510914e-09
org.apache.pdfbox.preflight.parser.PreflightParser.parseXrefTable(long),org.apache.pdfbox.preflight.parser.PreflightParser.parseXrefTable(long),1.3075535371976376e-15,1.3152453513692585e-05
org.apache.pdfbox.preflight.parser.PreflightParser.checkStreamKeyWord(),org.apache.pdfbox.preflight.parser.PreflightParser.checkStreamKeyWord(),8.394487875775045e-16,5.042089890052598e-07
org.apache.pdfbox.preflight.parser.PreflightParser.checkEndstreamKeyWord(),org.apache.pdfbox.preflight.parser.PreflightParser.checkEndstreamKeyWord(),7.780075602869534e-16,6.028504745713416e-07
org.apache.pdfbox.pdmodel.PDDocumentCatalog.getPages(),org.apache.pdfbox.pdmodel.PDDocumentCatalog.getPages(),5.500222778686419e-07,9.019611382310192e-08
org.apache.pdfbox.pdmodel.PDDocument.save(OutputStream),org.apache.pdfbox.pdmodel.PDDocument.save(OutputStream),9.403041292687e-06,0.0001237792308658069
org.apache.pdfbox.pdmodel.PDDocument.addPage(PDPage),org.apache.pdfbox.pdmodel.PDDocument.addPage(PDPage),1.3349455756726572e-06,1.0926323633545873e-07
org.apache.pdfbox.pdmodel.PDDocument.getNumberOfPages(),org.apache.pdfbox.pdmodel.PDDocument.getNumberOfPages(),5.955208568179185e-07,3.6418176590061325e-07
org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(COSName),org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(COSName),0.09184711883509405,0.01676659468697984
org.apache.pdfbox.cos.COSDictionary.getNameAsString(COSName),org.apache.pdfbox.cos.COSDictionary.getNameAsString(COSName),1.81724002436619e-05,0.0016736992122300875
"org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(COSName, COSName)","org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(COSName, COSName)",1.7348421221799215e-05,1.231498350528113e-06
org.apache.pdfbox.pdmodel.PDPage.getRotation(),org.apache.pdfbox.pdmodel.PDPage.getRotation(),2.9106134557198136e-06,3.732976108968061e-08
org.apache.pdfbox.pdmodel.PDPage.getCropBox(),org.apache.pdfbox.pdmodel.PDPage.getCropBox(),3.7497342268508706e-06,1.349705929494479e-06
org.apache.pdfbox.pdmodel.font.PDFontFactory.createFont(COSDictionary),org.apache.pdfbox.pdmodel.font.PDFontFactory.createFont(COSDictionary),7.819148704490346e-05,0.0008948904209818071
org.apache.pdfbox.cos.COSStream.getFilters(),org.apache.pdfbox.cos.COSStream.getFilters(),2.8393388744205754e-08,2.5177833715113063e-08
org.apache.pdfbox.pdmodel.PDPage.getMediaBox(),org.apache.pdfbox.pdmodel.PDPage.getMediaBox(),9.613565888624276e-06,6.643239667083146e-07
org.apache.pdfbox.pdmodel.font.PDFont.getWidths(),org.apache.pdfbox.pdmodel.font.PDFont.getWidths(),9.013240435529276e-07,2.451161356501349e-06
"org.apache.pdfbox.cos.COSDictionary.getFloat(COSName, float)","org.apache.pdfbox.cos.COSDictionary.getFloat(COSName, float)",1.497044683630766e-07,1.8404088902345217e-08
org.apache.pdfbox.pdmodel.common.function.PDFunction.getRangeValues(),org.apache.pdfbox.pdmodel.common.function.PDFunction.getRangeValues(),1.5548713173797748e-08,6.9453386515749725e-09
org.apache.pdfbox.pdmodel.PDPage.getContents(),org.apache.pdfbox.pdmodel.PDPage.getContents(),1.0747973565909768e-06,1.1317687347882167e-06
org.apache.pdfbox.pdmodel.PDPage.getResources(),org.apache.pdfbox.pdmodel.PDPage.getResources(),1.8173867727827028e-07,6.73168932822074e-08
org.apache.pdfbox.pdmodel.PDDocument.getDocumentCatalog(),org.apache.pdfbox.pdmodel.PDDocument.getDocumentCatalog(),5.41471905024511e-06,9.692018119434696e-07
"org.apache.pdfbox.cos.COSDictionary.getLong(COSName, long)","org.apache.pdfbox.cos.COSDictionary.getLong(COSName, long)",2.537185266173928e-08,8.275429365080877e-09
org.apache.pdfbox.cos.COSDocument.isEncrypted(),org.apache.pdfbox.cos.COSDocument.isEncrypted(),2.5901262712830333e-08,7.820285552018324e-10
org.apache.pdfbox.pdfwriter.COSWriter.doWriteBody(COSDocument),org.apache.pdfbox.pdfwriter.COSWriter.doWriteBody(COSDocument),8.47971335120843e-06,1.4232773596936263e-05
org.apache.pdfbox.cos.COSDictionary.getString(COSName),org.apache.pdfbox.cos.COSDictionary.getString(COSName),3.343731857777987e-05,1.1727240054562133e-05
org.apache.pdfbox.pdmodel.graphics.optionalcontent.PDOptionalContentProperties.getD(),org.apache.pdfbox.pdmodel.graphics.optionalcontent.PDOptionalContentProperties.getD(),5.107713415472038e-09,6.444134949467499e-10
org.apache.pdfbox.pdmodel.graphics.optionalcontent.PDOptionalContentProperties.isGroupEnabled(String),org.apache.pdfbox.pdmodel.graphics.optionalcontent.PDOptionalContentProperties.isGroupEnabled(String),1.8087230726957696e-09,4.70750484260319e-09
org.apache.pdfbox.pdmodel.common.PDNumberTreeNode.getKids(),org.apache.pdfbox.pdmodel.common.PDNumberTreeNode.getKids(),1.3721530641091307e-08,3.4445589134450186e-10
org.apache.pdfbox.cos.COSDictionary.getDate(COSName),org.apache.pdfbox.cos.COSDictionary.getDate(COSName),4.330929622805119e-07,1.5632225366755083e-07
org.apache.pdfbox.pdmodel.common.PDNumberTreeNode.getLowerLimit(),org.apache.pdfbox.pdmodel.common.PDNumberTreeNode.getLowerLimit(),7.842420102962238e-09,1.9080528540149754e-10
org.apache.pdfbox.pdmodel.common.PDNumberTreeNode.getUpperLimit(),org.apache.pdfbox.pdmodel.common.PDNumberTreeNode.getUpperLimit(),7.083476271332022e-09,2.0670568689149993e-10
org.apache.pdfbox.pdmodel.common.PDNameTreeNode.setUpperLimit(String),org.apache.pdfbox.pdmodel.common.PDNameTreeNode.setUpperLimit(String),1.8264218174503206e-09,4.155271306726804e-11
org.apache.pdfbox.pdmodel.common.PDNameTreeNode.getLowerLimit(),org.apache.pdfbox.pdmodel.common.PDNameTreeNode.getLowerLimit(),3.805672993271395e-09,1.6022172645252685e-10
org.apache.pdfbox.pdmodel.common.PDNameTreeNode.getUpperLimit(),org.apache.pdfbox.pdmodel.common.PDNameTreeNode.getUpperLimit(),3.805672993271395e-09,1.4565615389078159e-10
"org.apache.pdfbox.preflight.action.ActionManagerFactory.getActionManagers(PreflightContext, COSDictionary)","org.apache.pdfbox.preflight.action.ActionManagerFactory.getActionManagers(PreflightContext, COSDictionary)",5.899305143709117e-07,1.6875494625793336e-07
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem.getNextSibling(),org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem.getNextSibling(),0.004698949029146151,4.029046413296639e-06
org.apache.pdfbox.pdmodel.PDPage.getMetadata(),org.apache.pdfbox.pdmodel.PDPage.getMetadata(),5.343671562476146e-10,7.926967140260434e-13
org.apache.pdfbox.cos.COSDictionary.toString(),org.apache.pdfbox.cos.COSDictionary.toString(),4.352524310899618e-09,2.7464995897826724e-08
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature.getByteRange(),org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature.getByteRange(),6.558232105582668e-09,4.868774591337991e-10
org.apache.pdfbox.pdmodel.PDResources.PDResources(COSDictionary),org.apache.pdfbox.pdmodel.PDResources.PDResources(COSDictionary),1.6661328642101827e-08,1.9590933993518423e-09
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDObjectReference.getReferencedObject(),org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDObjectReference.getReferencedObject(),2.3382200460909674e-08,4.128001879587698e-11
"org.apache.pdfbox.preflight.process.reflect.ResourcesValidationProcess.validateXObjects(PreflightContext, PDResources)","org.apache.pdfbox.preflight.process.reflect.ResourcesValidationProcess.validateXObjects(PreflightContext, PDResources)",3.080404654473373e-09,2.1158970840836453e-06
org.apache.pdfbox.io.RandomAccessBufferedFileInputStream.close(),org.apache.pdfbox.io.RandomAccessBufferedFileInputStream.close(),5.0867365101016815e-23,5.197392027268368e-09
org.apache.pdfbox.pdmodel.PDDocument.close(),org.apache.pdfbox.pdmodel.PDDocument.close(),4.283549822156011e-06,6.076662354570222e-06
org.apache.pdfbox.cos.COSDocument.finalize(),org.apache.pdfbox.cos.COSDocument.finalize(),5.945875889916735e-06,9.458276132550915e-07
