class,path,package,methods
SignatureOptions,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\SignatureOptions.java,org.apache.pdfbox.pdmodel.interactive.digitalsignature,"SignatureOptions,setPage,getPage,setVisualSignature,setVisualSignature,setVisualSignature,getVisualSignature,getPreferredSignatureSize,setPreferredSignatureSize,close"
PDAcroForm,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDAcroForm.java,org.apache.pdfbox.pdmodel.interactive.form,"PDAcroForm,PDAcroForm,getDocument,getCOSObject,importFDF,exportFDF,flatten,flatten,refreshAppearances,refreshAppearances,getFields,setFields,getFieldIterator,getFieldTree,setCacheFields,isCachingFields,getField,getDefaultAppearance,setDefaultAppearance,getNeedAppearances,setNeedAppearances,getDefaultResources,setDefaultResources,hasXFA,xfaIsDynamic,getXFA,setXFA,getQ,setQ,isSignaturesExist,setSignaturesExist,isAppendOnly,setAppendOnly"
PDField,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDField.java,org.apache.pdfbox.pdmodel.interactive.form,"PDField,PDField,fromDictionary,getInheritableAttribute,getFieldType,getValueAsString,setValue,getWidgets,setReadOnly,isReadOnly,setRequired,isRequired,setNoExport,isNoExport,getFieldFlags,setFieldFlags,getActions,importFDF,exportFDF,getParent,findKid,getAcroForm,getCOSObject,getPartialName,setPartialName,getFullyQualifiedName,getAlternateFieldName,setAlternateFieldName,getMappingName,setMappingName,toString"
PDSignatureField,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDSignatureField.java,org.apache.pdfbox.pdmodel.interactive.form,"PDSignatureField,PDSignatureField,generatePartialName,setSignature,getSignature,setValue,setValue,setDefaultValue,getValue,getDefaultValue,getValueAsString,getSeedValue,setSeedValue,constructAppearances"
PDPageTree,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPageTree.java,org.apache.pdfbox.pdmodel,"PDPageTree,PDPageTree,PDPageTree,getInheritableAttribute,iterator,getKids,get,sanitizeType,get,isPageTreeNode,indexOf,findPage,getCount,getCOSObject,remove,remove,remove,add,insertBefore,insertAfter,increaseParents"
DefaultResourceCache,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\DefaultResourceCache.java,org.apache.pdfbox.pdmodel,"getFont,put,getColorSpace,put,getExtGState,put,getShading,put,getPattern,put,getProperties,put,getXObject,put"
PDTerminalField,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDTerminalField.java,org.apache.pdfbox.pdmodel.interactive.form,"PDTerminalField,PDTerminalField,setActions,getFieldFlags,getFieldType,importFDF,exportFDF,getWidgets,setWidgets,getWidget,applyChange,constructAppearances"
TestOperators,pdfbox\src\test\java\org\apache\pdfbox\pdmodel\common\function\type4\TestOperators.java,org.apache.pdfbox.pdmodel.common.function.type4,"testAdd,testAbs,testAnd,testAtan,testCeiling,testCos,testCvi,testCvr,testDiv,testExp,testFloor,testIDiv,testLn,testLog,testMod,testMul,testNeg,testRound,testSin,testSqrt,testSub,testTruncate,testBitshift,testEq,testGe,testGt,testLe,testLt,testNe,testNot,testOr,testXor,testIf,testIfElse,testCopy,testDup,testExch,testIndex,testPop,testRoll"
ExecutionContext,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\type4\ExecutionContext.java,org.apache.pdfbox.pdmodel.common.function.type4,"ExecutionContext,getStack,getOperators,popNumber,popInt,popReal"
Type4Tester,pdfbox\src\test\java\org\apache\pdfbox\pdmodel\common\function\type4\Type4Tester.java,org.apache.pdfbox.pdmodel.common.function.type4,"Type4Tester,create,pop,popReal,popReal,pop,pop,pop,isEmpty,toExecutionContext"
Vector,pdfbox\src\main\java\org\apache\pdfbox\util\Vector.java,org.apache.pdfbox.util,"Vector,getX,getY,scale,toString"
ClipEvenOddRule,pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\graphics\ClipEvenOddRule.java,org.apache.pdfbox.contentstream.operator.graphics,"process,getName"
PDPropertyList,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\markedcontent\PDPropertyList.java,org.apache.pdfbox.pdmodel.documentinterchange.markedcontent,"create,PDPropertyList,PDPropertyList,getCOSObject"
PDXObject,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\PDXObject.java,org.apache.pdfbox.pdmodel.graphics,"createXObject,PDXObject,PDXObject,PDXObject,getCOSObject,getCOSStream,getPDStream,getStream"
PDShading,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShading.java,org.apache.pdfbox.pdmodel.graphics.shading,"PDShading,PDShading,getCOSObject,getType,setShadingType,getShadingType,setBackground,getBackground,getBBox,setBBox,setAntiAlias,getAntiAlias,getColorSpace,setColorSpace,create,setFunction,setFunction,getFunction,getFunctionsArray,evalFunction,evalFunction,toPaint"
PDExtendedGraphicsState,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\state\PDExtendedGraphicsState.java,org.apache.pdfbox.pdmodel.graphics.state,"PDExtendedGraphicsState,PDExtendedGraphicsState,copyIntoGraphicsState,getCOSObject,getLineWidth,setLineWidth,getLineCapStyle,setLineCapStyle,getLineJoinStyle,setLineJoinStyle,getMiterLimit,setMiterLimit,getLineDashPattern,setLineDashPattern,getRenderingIntent,setRenderingIntent,getStrokingOverprintControl,setStrokingOverprintControl,getNonStrokingOverprintControl,setNonStrokingOverprintControl,getOverprintMode,setOverprintMode,getFontSetting,setFontSetting,getFlatnessTolerance,setFlatnessTolerance,getSmoothnessTolerance,setSmoothnessTolerance,getAutomaticStrokeAdjustment,setAutomaticStrokeAdjustment,getStrokingAlphaConstant,setStrokingAlphaConstant,getNonStrokingAlphaConstant,setNonStrokingAlphaConstant,getAlphaSourceFlag,setAlphaSourceFlag,getBlendMode,getSoftMask,getTextKnockoutFlag,setTextKnockoutFlag,getFloatItem,setFloatItem,getTransfer,setTransfer,getTransfer2,setTransfer2"
PatchMeshesShadingContext,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PatchMeshesShadingContext.java,org.apache.pdfbox.pdmodel.graphics.shading,"PatchMeshesShadingContext,collectPatches,readPatch,generatePatch,interpolate,calcPixelTable,dispose,isDataEmpty"
PDRange,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRange.java,org.apache.pdfbox.pdmodel.common,"PDRange,PDRange,PDRange,getCOSObject,getCOSArray,getMin,setMin,getMax,setMax,toString"
Matrix,pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,org.apache.pdfbox.util,"Matrix,Matrix,Matrix,Matrix,reset,createAffineTransform,setFromAffineTransform,getValue,setValue,getValues,getValuesAsDouble,concatenate,translate,translate,scale,rotate,multiply,multiply,transform,transformPoint,transform,extractScaling,getScaleInstance,extractTranslating,getTranslatingInstance,getTranslateInstance,getRotateInstance,concatenate,clone,getScalingFactorX,getScalingFactorY,getScaleX,getShearY,getShearX,getScaleY,getTranslateX,getTranslateY,getXPosition,getYPosition,toCOSArray,toString"
TriangleBasedShadingContext,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\TriangleBasedShadingContext.java,org.apache.pdfbox.pdmodel.graphics.shading,"TriangleBasedShadingContext,createPixelTable,calcPixelTable,calcPixelTable,evalFunctionAndConvertToRGB,isDataEmpty,getColorModel,dispose,getRaster"
Patch,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\Patch.java,org.apache.pdfbox.pdmodel.graphics.shading,"Patch,getFlag1Edge,getFlag2Edge,getFlag3Edge,getFlag1Color,getFlag2Color,getFlag3Color,getLen,isEdgeALine,edgeEquationValue,getShadedTriangles,overlaps"
PDShadingType6,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShadingType6.java,org.apache.pdfbox.pdmodel.graphics.shading,"PDShadingType6,getShadingType,toPaint"
PDShadingType4,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShadingType4.java,org.apache.pdfbox.pdmodel.graphics.shading,"PDShadingType4,getShadingType,getBitsPerFlag,setBitsPerFlag,toPaint"
PDTriangleBasedShadingType,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDTriangleBasedShadingType.java,org.apache.pdfbox.pdmodel.graphics.shading,"PDTriangleBasedShadingType,getBitsPerComponent,setBitsPerComponent,getBitsPerCoordinate,setBitsPerCoordinate,getDecodeValues,setDecodeValues,getDecodeForParameter"
DrawPrintTextLocations,examples\src\main\java\org\apache\pdfbox\examples\util\DrawPrintTextLocations.java,org.apache.pdfbox.examples.util,"DrawPrintTextLocations,main,stripPage,writeString,usage"
PDType3Font,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType3Font.java,org.apache.pdfbox.pdmodel.font,"PDType3Font,getName,readEncoding,readEncodingFromFont,isFontSymbolic,getPath,hasGlyph,getFontBoxFont,getDisplacement,getWidth,getWidthFromFont,isEmbedded,getHeight,encode,readCode,getFontMatrix,isDamaged,getResources,getFontBBox,getBoundingBox,generateBoundingBox,getCharProcs,getCharProc"
PDThreadBead,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\pagenavigation\PDThreadBead.java,org.apache.pdfbox.pdmodel.interactive.pagenavigation,"PDThreadBead,PDThreadBead,getCOSObject,getThread,setThread,getNextBead,setNextBead,getPreviousBead,setPreviousBead,appendBead,getPage,setPage,getRectangle,setRectangle"
PDFRenderer,pdfbox\src\main\java\org\apache\pdfbox\rendering\PDFRenderer.java,org.apache.pdfbox.rendering,"PDFRenderer,renderImage,renderImage,renderImageWithDPI,renderImageWithDPI,renderImage,renderPageToGraphics,renderPageToGraphics,renderPage,createPageDrawer"
TextPosition,pdfbox\src\main\java\org\apache\pdfbox\text\TextPosition.java,org.apache.pdfbox.text,"createDiacritics,TextPosition,getUnicode,getCharacterCodes,getTextMatrix,getDir,getXRot,getX,getXDirAdj,getYLowerLeftRot,getY,getYDirAdj,getWidthRot,getWidth,getWidthDirAdj,getHeight,getHeightDir,getFontSize,getFontSizeInPt,getFont,getWidthOfSpace,getXScale,getYScale,getIndividualWidths,contains,mergeDiacritic,insertDiacritic,combineDiacritic,isDiacritic,toString"
CFFISOAdobeCharset,fontbox\src\main\java\org\apache\fontbox\cff\CFFISOAdobeCharset.java,org.apache.fontbox.cff,"CFFISOAdobeCharset,getInstance"
CFFCharset,fontbox\src\main\java\org\apache\fontbox\cff\CFFCharset.java,org.apache.fontbox.cff,"CFFCharset,isCIDFont,addSID,addCID,getSIDForGID,getGIDForSID,getGIDForCID,getSID,getNameForGID,getCIDForGID"
BasicJobTicketSchemaTest,xmpbox\src\test\java\org\apache\xmpbox\schema\BasicJobTicketSchemaTest.java,org.apache.xmpbox.schema,"bc,initTempMetaData,testAddTwoJobs,testAddWithDefaultPrefix,testAddWithDefinedPrefix"
JobType,xmpbox\src\main\java\org\apache\xmpbox\type\JobType.java,org.apache.xmpbox.type,"JobType,JobType,setId,setName,setUrl,getId,getName,getUrl"
XmpSerializer,xmpbox\src\main\java\org\apache\xmpbox\xml\XmpSerializer.java,org.apache.xmpbox.xml,"XmpSerializer,serialize,serializeSchema,serializeFields,fillElementWithAttributes,normalizeAttributes,createRdfElement,save"
XMPBasicJobTicketSchema,xmpbox\src\main\java\org\apache\xmpbox\schema\XMPBasicJobTicketSchema.java,org.apache.xmpbox.schema,"XMPBasicJobTicketSchema,XMPBasicJobTicketSchema,addJob,addJob,addJob,getJobs"
PDICCBasedTest,pdfbox\src\test\java\org\apache\pdfbox\pdmodel\graphics\color\PDICCBasedTest.java,org.apache.pdfbox.pdmodel.graphics.color,"PDICCBasedTest,testConstructor"
PDICCBased,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDICCBased.java,org.apache.pdfbox.pdmodel.graphics.color,"PDICCBased,PDICCBased,getName,getPDStream,loadICCProfile,is_sRGB,toRGB,toRGBImage,getNumberOfComponents,getDefaultDecode,getInitialColor,getAlternateColorSpace,getRangeForComponent,getMetadata,getColorSpaceType,setNumberOfComponents,setAlternateColorSpaces,setRangeForComponent,setMetadata,toString"
RemoveAllText,examples\src\main\java\org\apache\pdfbox\examples\util\RemoveAllText.java,org.apache.pdfbox.examples.util,"RemoveAllText,main,usage"
ContentStreamWriter,pdfbox\src\main\java\org\apache\pdfbox\pdfwriter\ContentStreamWriter.java,org.apache.pdfbox.pdfwriter,"ContentStreamWriter,writeToken,writeToken,writeTokens,writeTokens,writeObject"
DrawObject,pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\markedcontent\DrawObject.java,org.apache.pdfbox.contentstream.operator.markedcontent,"process,getName"
PDFormXObject,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\form\PDFormXObject.java,org.apache.pdfbox.pdmodel.graphics.form,"PDFormXObject,PDFormXObject,PDFormXObject,PDFormXObject,getFormType,setFormType,getGroup,getContentStream,getContents,getResources,setResources,getBBox,setBBox,getMatrix,setMatrix,getStructParents,setStructParents"
PDTransparencyGroup,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\form\PDTransparencyGroup.java,org.apache.pdfbox.pdmodel.graphics.form,"PDTransparencyGroup,PDTransparencyGroup,PDTransparencyGroup"
PDFMarkedContentExtractor,pdfbox\src\main\java\org\apache\pdfbox\text\PDFMarkedContentExtractor.java,org.apache.pdfbox.text,"PDFMarkedContentExtractor,PDFMarkedContentExtractor,within,beginMarkedContentSequence,endMarkedContentSequence,xobject,processTextPosition,getMarkedContents"
TestInvalidFiles,preflight\src\test\java\org\apache\pdfbox\preflight\integration\TestInvalidFiles.java,org.apache.pdfbox.preflight.integration,"TestInvalidFiles,stopIfExpected,initializeParameters,getResultFileKey"
AbstractInvalidFileTester,preflight\src\test\java\org\apache\pdfbox\preflight\integration\AbstractInvalidFileTester.java,org.apache.pdfbox.preflight.integration,"AbstractInvalidFileTester,validate,getResultFileKey,before,after"
PDTransparencyGroupAttributes,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\form\PDTransparencyGroupAttributes.java,org.apache.pdfbox.pdmodel.graphics.form,"PDTransparencyGroupAttributes,getCOSObject,getColorSpace,isIsolated,isKnockout"
FDFCatalog,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFCatalog.java,org.apache.pdfbox.pdmodel.fdf,"FDFCatalog,FDFCatalog,FDFCatalog,writeXML,getCOSObject,getVersion,setVersion,getFDF,setFDF,getSignature,setSignature"
FDFDictionary,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFDictionary.java,org.apache.pdfbox.pdmodel.fdf,"FDFDictionary,FDFDictionary,FDFDictionary,writeXML,getCOSObject,getFile,setFile,getID,setID,getFields,setFields,getStatus,setStatus,getPages,setPages,getEncoding,setEncoding,getAnnotations,setAnnotations,getDifferences,setDifferences,getTarget,setTarget,getEmbeddedFDFs,setEmbeddedFDFs,getJavaScript,setJavaScript"
FillOrderChangeInputStream,pdfbox\src\main\java\org\apache\pdfbox\filter\ccitt\FillOrderChangeInputStream.java,org.apache.pdfbox.filter.ccitt,"FillOrderChangeInputStream,read,read"
StubOperator,preflight\src\main\java\org\apache\pdfbox\preflight\content\StubOperator.java,org.apache.pdfbox.preflight.content,"StubOperator,process,checkNoOperands,checkStringOperands,checkArrayOperands,checkNumberOperands,checkTagAndPropertyOperands,createInvalidArgumentsError,createLimitError,getName"
ContentStreamException,preflight\src\main\java\org\apache\pdfbox\preflight\content\ContentStreamException.java,org.apache.pdfbox.preflight.content,"ContentStreamException,ContentStreamException,ContentStreamException,getErrorCode,setErrorCode"
FontContainer,preflight\src\main\java\org\apache\pdfbox\preflight\font\container\FontContainer.java,org.apache.pdfbox.preflight.font.container,"FontContainer,push,push,getAllErrors,isValid,errorsAleadyMerged,setErrorsAlreadyMerged,isEmbeddedFont,notEmbedded,checkGlyphWidth,hasGlyph,isAlreadyProcessed,checkWidthsConsistency,markAsValid,markAsInvalid"
GlyphDetail,preflight\src\main\java\org\apache\pdfbox\preflight\font\util\GlyphDetail.java,org.apache.pdfbox.preflight.font.util,"GlyphDetail,GlyphDetail,throwExceptionIfNotValid,getCode"
GlyphException,preflight\src\main\java\org\apache\pdfbox\preflight\font\util\GlyphException.java,org.apache.pdfbox.preflight.font.util,"GlyphException,GlyphException,GlyphException,getErrorCode,getInvalidCid"
PDFMergerUtilityTest,pdfbox\src\test\java\org\apache\pdfbox\multipdf\PDFMergerUtilityTest.java,org.apache.pdfbox.multipdf,"setUp,testPDFMergerUtility,testJpegCcitt,testPDFMergerUtility2,checkMergeIdentical,checkImagesIdentical"
PDFMergerUtility,pdfbox\src\main\java\org\apache\pdfbox\multipdf\PDFMergerUtility.java,org.apache.pdfbox.multipdf,"PDFMergerUtility,getDestinationFileName,setDestinationFileName,getDestinationStream,setDestinationStream,addSource,addSource,addSource,addSources,mergeDocuments,mergeDocuments,appendDocument,mergeAcroForm,isIgnoreAcroFormErrors,setIgnoreAcroFormErrors,updatePageReferences,updatePageReferences,updateParentEntry,updateStructParentEntries,isDynamicXfa"
FDFAnnotationUnderline,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFAnnotationUnderline.java,org.apache.pdfbox.pdmodel.fdf,"FDFAnnotationUnderline,FDFAnnotationUnderline,FDFAnnotationUnderline"
HeaderTable,fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,org.apache.fontbox.ttf,"HeaderTable,read,getCheckSumAdjustment,setCheckSumAdjustment,getCreated,setCreated,getFlags,setFlags,getFontDirectionHint,setFontDirectionHint,getFontRevision,setFontRevision,getGlyphDataFormat,setGlyphDataFormat,getIndexToLocFormat,setIndexToLocFormat,getLowestRecPPEM,setLowestRecPPEM,getMacStyle,setMacStyle,getMagicNumber,setMagicNumber,getModified,setModified,getUnitsPerEm,setUnitsPerEm,getVersion,setVersion,getXMax,setXMax,getXMin,setXMin,getYMax,setYMax,getYMin,setYMin"
PDRadioButton,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDRadioButton.java,org.apache.pdfbox.pdmodel.interactive.form,"PDRadioButton,PDRadioButton,setRadiosInUnison,isRadiosInUnison,getSelectedExportValues"
PDButton,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDButton.java,org.apache.pdfbox.pdmodel.interactive.form,"PDButton,PDButton,isPushButton,setPushButton,isRadioButton,setRadioButton,getValue,setValue,getDefaultValue,setDefaultValue,getValueAsString,getExportValues,setExportValues,constructAppearances,getOnValues,checkValue"
PDNonTerminalField,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDNonTerminalField.java,org.apache.pdfbox.pdmodel.interactive.form,"PDNonTerminalField,PDNonTerminalField,getFieldFlags,importFDF,exportFDF,getChildren,setChildren,getFieldType,getValue,getValueAsString,setValue,setValue,getDefaultValue,setDefaultValue,getWidgets"
AbstractTestAction,preflight\src\test\java\org\apache\pdfbox\preflight\action\pdfa1b\AbstractTestAction.java,org.apache.pdfbox.preflight.action.pdfa1b,"createContext,valid,valid,valid,valid"
PDAction,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDAction.java,org.apache.pdfbox.pdmodel.interactive.action,"PDAction,PDAction,getCOSObject,getType,setType,getSubType,setSubType,getNext,setNext"
Format,preflight\src\main\java\org\apache\pdfbox\preflight\Format.java,org.apache.pdfbox.preflight,"Format,getFname,values,valueOf"
PreflightConfiguration,preflight\src\main\java\org\apache\pdfbox\preflight\PreflightConfiguration.java,org.apache.pdfbox.preflight,"createPdfA1BConfiguration,getProcessNames,getInstanceOfProcess,replaceProcess,removeProcess,getPageValidationProcessNames,replacePageProcess,removePageProcess,isErrorOnMissingProcess,setErrorOnMissingProcess,isLazyValidation,setLazyValidation,getAnnotFact,setAnnotFact,getActionFact,setActionFact,getColorSpaceHelperFact,setColorSpaceHelperFact"
PreflightContext,preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,org.apache.pdfbox.preflight,"PreflightContext,PreflightContext,getMetadata,setMetadata,getDocument,getXrefTrailerResolver,setXrefTrailerResolver,setDocument,getSource,isComplete,addFontContainer,getFontContainer,getIccProfileWrapper,setIccProfileWrapper,getConfig,setConfig,close,addValidationError,addValidationErrors,getValidationPath,setValidationPath,isIccProfileAlreadySearched,setIccProfileAlreadySearched,setCurrentPageNumber,getCurrentPageNumber"
PreflightDocument,preflight\src\main\java\org\apache\pdfbox\preflight\PreflightDocument.java,org.apache.pdfbox.preflight,"PreflightDocument,PreflightDocument,PreflightDocument,PreflightDocument,initConfiguration,getResult,setResult,addValidationError,getContext,setContext,validate,getSpecification"
AbstractActionManager,preflight\src\main\java\org\apache\pdfbox\preflight\action\AbstractActionManager.java,org.apache.pdfbox.preflight.action,"AbstractActionManager,isAdditionalAction,getActionDictionnary,getAdditionalActionKey,validNextActions,valid,valid,innerValid"
ActionManagerFactory,preflight\src\main\java\org\apache\pdfbox\preflight\action\ActionManagerFactory.java,org.apache.pdfbox.preflight.action,"getActionManagers,callCreateAction,callCreateAction,getNextActions,createActionManager"
PDJavascriptNameTreeNode,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDJavascriptNameTreeNode.java,org.apache.pdfbox.pdmodel,"PDJavascriptNameTreeNode,PDJavascriptNameTreeNode,convertCOSToPD,createChildNode"
PDNameTreeNode,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDNameTreeNode.java,org.apache.pdfbox.pdmodel.common,"PDNameTreeNode,PDNameTreeNode,getCOSObject,getParent,setParent,isRootNode,getKids,setKids,calculateLimits,getValue,getNames,convertCOSToPD,createChildNode,setNames,getUpperLimit,setUpperLimit,getLowerLimit,setLowerLimit"
PDActionFactory,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDActionFactory.java,org.apache.pdfbox.pdmodel.interactive.action,"PDActionFactory,createAction"
PDActionJavaScript,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDActionJavaScript.java,org.apache.pdfbox.pdmodel.interactive.action,"PDActionJavaScript,PDActionJavaScript,PDActionJavaScript,setAction,getAction"
CSArrayBased,debugger\src\main\java\org\apache\pdfbox\debugger\colorpane\CSArrayBased.java,org.apache.pdfbox.debugger.colorpane,"CSArrayBased,initUI,getPanel"
PDPattern,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDPattern.java,org.apache.pdfbox.pdmodel.graphics.color,"PDPattern,PDPattern,getName,getNumberOfComponents,getDefaultDecode,getInitialColor,toRGB,toRGBImage,getPattern,getUnderlyingColorSpace,toString"
AbstractComplexProperty,xmpbox\src\main\java\org\apache\xmpbox\type\AbstractComplexProperty.java,org.apache.xmpbox.type,"AbstractComplexProperty,addNamespace,getNamespacePrefix,getAllNamespacesWithPrefix,addProperty,removeProperty,getContainer,getAllProperties,getProperty,getArrayProperty,getFirstEquivalentProperty"
AbstractSimpleProperty,xmpbox\src\main\java\org\apache\xmpbox\type\AbstractSimpleProperty.java,org.apache.xmpbox.type,"AbstractSimpleProperty,setValue,getStringValue,getValue,getRawValue,toString,getNamespace,getPrefix"
ComplexPropertyContainer,xmpbox\src\main\java\org\apache\xmpbox\type\ComplexPropertyContainer.java,org.apache.xmpbox.type,"ComplexPropertyContainer,getFirstEquivalentProperty,addProperty,getAllProperties,getPropertiesByLocalName,isSameProperty,containsProperty,removeProperty,removePropertiesByName"
PDCIDFontType2Embedder,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDCIDFontType2Embedder.java,org.apache.pdfbox.pdmodel.font,"PDCIDFontType2Embedder,buildSubset,buildToUnicodeCMap,toCIDSystemInfo,createCIDFont,addNameTag,buildCIDToGIDMap,buildCIDSet,buildWidths,buildWidths,getWidths,getCIDFont"
PDType0Font,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType0Font.java,org.apache.pdfbox.pdmodel.font,"load,load,load,load,PDType0Font,PDType0Font,addToSubset,subset,willBeSubset,readEncoding,fetchCMapUCS2,getCJKCMap,getBaseFont,getDescendantFont,getCMap,getCMapUCS2,getFontDescriptor,getFontMatrix,isVertical,getHeight,encode,getAverageFontWidth,getPositionVector,getDisplacement,getWidth,getStandard14Width,getWidthFromFont,isEmbedded,toUnicode,getName,getBoundingBox,readCode,codeToCID,codeToGID,isStandard14,isDamaged,toString,getPath,hasGlyph"
ToUnicodeWriter,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\ToUnicodeWriter.java,org.apache.pdfbox.pdmodel.font,"ToUnicodeWriter,setWMode,add,writeTo,writeLine,toHex,stringToHex"
PDCIDFont,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDCIDFont.java,org.apache.pdfbox.pdmodel.font,"PDCIDFont,readWidths,readVerticalDisplacements,getCOSObject,getBaseFont,getName,getFontDescriptor,getFontMatrix,getParent,getBoundingBox,getDefaultWidth,getDefaultPositionVector,getWidthForCID,getPositionVector,getVerticalDisplacementVectorY,getHeight,getWidth,getWidthFromFont,isEmbedded,getAverageFontWidth,getCIDSystemInfo,codeToCID,codeToGID,encode"
MaximumProfileTable,fontbox\src\main\java\org\apache\fontbox\ttf\MaximumProfileTable.java,org.apache.fontbox.ttf,"MaximumProfileTable,getMaxComponentDepth,setMaxComponentDepth,getMaxComponentElements,setMaxComponentElements,getMaxCompositeContours,setMaxCompositeContours,getMaxCompositePoints,setMaxCompositePoints,getMaxContours,setMaxContours,getMaxFunctionDefs,setMaxFunctionDefs,getMaxInstructionDefs,setMaxInstructionDefs,getMaxPoints,setMaxPoints,getMaxSizeOfInstructions,setMaxSizeOfInstructions,getMaxStackElements,setMaxStackElements,getMaxStorage,setMaxStorage,getMaxTwilightPoints,setMaxTwilightPoints,getMaxZones,setMaxZones,getNumGlyphs,setNumGlyphs,getVersion,setVersion,read"
PDCIDFontType2,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDCIDFontType2.java,org.apache.pdfbox.pdmodel.font,"PDCIDFontType2,PDCIDFontType2,getFontMatrix,getBoundingBox,generateBoundingBox,readCIDToGIDMap,invert,codeToCID,codeToGID,getHeight,getWidthFromFont,encode,isEmbedded,isDamaged,getTrueTypeFont,getPath,hasGlyph"
CharMetric,fontbox\src\main\java\org\apache\fontbox\afm\CharMetric.java,org.apache.fontbox.afm,"getBoundingBox,setBoundingBox,getCharacterCode,setCharacterCode,addLigature,getLigatures,setLigatures,getName,setName,getVv,setVv,getW,setW,getW0,setW0,getW0x,setW0x,getW0y,setW0y,getW1,setW1,getW1x,setW1x,getW1y,setW1y,getWx,setWx,getWy,setWy"
