Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description,Security Level,Progress,? Progress,? Time Spent,? Remaining Estimate,? Original Estimate,Labels,Estimated Complexity,Date of First Response,Git Notification Mailing List,Github Integrations - Other,Github Integration,Last public comment date,Git Repository Name,Global Rank,Git Repository Type,Customer Request Type,Time to resolution,Blog Administrator?,Blogs - Admin for blog,Existing GitBox Approval,Blogs - Username,Protected Branch,Blogs - Email Address,GitHub Options,Docs Text,Git Repository Import Path,New-TLP-TLPName,Blogs - New Blog Write Access,Epic Colour,Blogs - Existing Blog Name,Attachment count,Blog - New Blog PMC,Epic Name,Blog - New Blog Administrators,Epic Status,Blog - Write access,Epic Link,Bugzilla - List of usernames,Bugzilla - PMC Name,Bugzilla - Email Notification Address,Blogs - Existing Blog Access Level,Bugzilla - Project Name,Bugzilla Id,Initial Confluence Contributors,Request participants,Waiting For Infra,Space Name,Space Description,Time to Respond,Github Integration - Triggers,INFRA - Subversion Repository Path,Space Key,Testcase included,Sprint,Rank (Obsolete),Project,Epic/Theme,Flagged,External issue ID,Machine Readable Info,CXF Fields,External issue URL,Flags,Rank
CXF,CXF-5162,OAuth2 AccessTokenService should validate if Client supports a given grant,Improvement,Closed,Major,Fixed,Sergey Beryozkin,Sergey Beryozkin,Sergey Beryozkin,7/26/2013 14:18,,9/27/2013 18:18,7/26/2013 15:53,,"2.6.10, 2.7.7, 3.0.0-milestone1",JAX-RS Security,,0,1,,,,,,,,,This is what AccessTokenService can do itself without the custom handlers having to deal with it themselves. The handlers would still be able to do some additional checks if really needed - but what AbstractTokenHandler does now can actually be done by the service itself - this will marginally simplify the custom implementations too.,,,,,,,,Unknown,,,,,"4 years, 3 days ago",,340260,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,340578,,,,,,,,,0|i1mopj:
CXF,CXF-5163,Support marshall exception class with @XmlAccessorOrder in JAXBEncoderDecoder,Task,Closed,Major,Fixed,Jim Ma,Kyle Lape,Kyle Lape,7/27/2013 1:31,,8/14/2013 15:49,8/1/2013 10:01,"2.5.10, 2.6.8, 2.7.5","2.5.11, 2.6.9, 2.7.6, 3.0.0-milestone1",JAXB Databinding,,0,1,,,,,,,CXF-4729,,"With CXF-4729, the exception members are now ordered when {{@XmlAccessorOrder(XmlAccessOrder.ALPHABETICAL)}} is placed on the exception class, but now the fault XML does not match the WSDL.",,,,,,,,Unknown,,,,,"4 years, 3 days ago",,340365,,,Restricted to agents,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,340683,,,,,,,,,0|i1mpcn:
CXF,CXF-5164,Wrong class name in LogUtils.getL7dLogger() of org.apache.cxf.aegis.databinding.XMLStreamDataWriter class,Bug,Closed,Minor,Fixed,Freeman Fang,Xilai Dai,Xilai Dai,7/29/2013 5:25,,9/27/2013 18:18,7/29/2013 5:53,2.7.6,"2.6.10, 2.7.7, 3.0.0-milestone1",OtherDatabindings,,0,1,,,,,,,,,"private static final Logger LOG = LogUtils.getL7dLogger(XMLStreamDataReader.class); 

the ""XMLStreamDataReader.class"" should be ""XMLStreamDataWriter.class"". (copy/paste should be the source of this kink of problems )",,,,,,,,Unknown,,,,,"4 years, 1 day ago",,340513,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,340831,,,,,,,,,0|i1mq93:
CXF,CXF-5165,add a JAAS authenticator for ServiceListPage,Improvement,Closed,Major,Fixed,Freeman Fang,Freeman Fang,Freeman Fang,7/29/2013 9:25,,9/27/2013 18:18,8/2/2013 8:33,,"2.6.10, 2.7.7, 3.0.0-milestone1",,,0,1,,,,,,,,,"currently we already have an org.apache.cxf.servlet.hide-service-list-page flag to indicate hide service list page or not, but sometimes users wanna a username/password to protect this page so that request with correct credential can view this page. Introduce a ServiceListJAASAuthenticator class which can delegate the authentication to container level realm can make this simple, if http header has correct credential, then return the servicelist page, otherwise return 401 HTTP code. 

Should introduce another two flags, one specify the realm name, the other one indicate if need auth or not(default value is false to keep the behavior as is)",,,,,,,,Unknown,,,,,"4 years, 1 day ago",,340535,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,340853,,,,,,,,,0|i1mqdz:
CXF,CXF-5166,Regression: Incompatibility with WAS JAXB 2.2,Bug,Closed,Major,Fixed,Daniel Kulp,David J. M. Karlsen,David J. M. Karlsen,7/29/2013 14:37,,9/27/2013 18:18,8/5/2013 20:18,2.7.6,2.7.7,Core,,0,2,,,,,,,,,"After upgrading to latest 2.7.6 I get: 
{noformat} 
Caused by: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'authorizationClient': FactoryBean threw exception on object creation; nested exception is java.lang.reflect.Undecl 
aredThrowableException 
at org.springframework.beans.factory.support.FactoryBeanRegistrySupport.doGetObjectFromFactoryBean(FactoryBeanRegistrySupport.java:149) ~[spring-beans-3.2.3.RELEASE.jar:3.2.3.RELEASE] 
at org.springframework.beans.factory.support.FactoryBeanRegistrySupport.getObjectFromFactoryBean(FactoryBeanRegistrySupport.java:102) ~[spring-beans-3.2.3.RELEASE.jar:3.2.3.RELEASE] 
at org.springframework.beans.factory.support.AbstractBeanFactory.getObjectForBeanInstance(AbstractBeanFactory.java:1454) ~[spring-beans-3.2.3.RELEASE.jar:3.2.3.RELEASE] 
at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:249) ~[spring-beans-3.2.3.RELEASE.jar:3.2.3.RELEASE] 
at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:194) ~[spring-beans-3.2.3.RELEASE.jar:3.2.3.RELEASE] 
at org.springframework.beans.factory.support.DefaultListableBeanFactory.findAutowireCandidates(DefaultListableBeanFactory.java:910) ~[spring-beans-3.2.3.RELEASE.jar:3.2.3.RELEASE] 
at org.springframework.beans.factory.support.DefaultListableBeanFactory.doResolveDependency(DefaultListableBeanFactory.java:853) ~[spring-beans-3.2.3.RELEASE.jar:3.2.3.RELEASE] 
at org.springframework.beans.factory.support.DefaultListableBeanFactory.resolveDependency(DefaultListableBeanFactory.java:768) ~[spring-beans-3.2.3.RELEASE.jar:3.2.3.RELEASE] 
at org.springframework.beans.factory.support.ConstructorResolver.resolveAutowiredArgument(ConstructorResolver.java:795) ~[spring-beans-3.2.3.RELEASE.jar:3.2.3.RELEASE] 
at org.springframework.beans.factory.support.ConstructorResolver.createArgumentArray(ConstructorResolver.java:723) ~[spring-beans-3.2.3.RELEASE.jar:3.2.3.RELEASE] 
... 127 common frames omitted 
Caused by: java.lang.reflect.UndeclaredThrowableException: null 
at $Proxy65.getBeanInfo(Unknown Source) ~[na:na] 
at org.apache.cxf.common.jaxb.JAXBUtils.getBeanInfo(JAXBUtils.java:1155) ~[cxf-api-2.7.6.jar:2.7.6] 
at org.apache.cxf.jaxb.JAXBSchemaInitializer.getBeanInfo(JAXBSchemaInitializer.java:140) ~[cxf-rt-databinding-jaxb-2.7.6.jar:2.7.6] 
at org.apache.cxf.jaxb.JAXBDataBinding.checkForJAXBAnnotations(JAXBDataBinding.java:439) ~[cxf-rt-databinding-jaxb-2.7.6.jar:2.7.6] 
at org.apache.cxf.jaxb.JAXBDataBinding.justCheckForJAXBAnnotations(JAXBDataBinding.java:427) ~[cxf-rt-databinding-jaxb-2.7.6.jar:2.7.6] 
at org.apache.cxf.jaxb.JAXBDataBinding.initialize(JAXBDataBinding.java:352) ~[cxf-rt-databinding-jaxb-2.7.6.jar:2.7.6] 
at org.apache.cxf.service.factory.AbstractServiceFactoryBean.initializeDataBindings(AbstractServiceFactoryBean.java:86) ~[cxf-rt-core-2.7.6.jar:2.7.6] 
at org.apache.cxf.service.factory.ReflectionServiceFactoryBean.buildServiceFromWSDL(ReflectionServiceFactoryBean.java:446) ~[cxf-rt-core-2.7.6.jar:2.7.6] 
at org.apache.cxf.service.factory.ReflectionServiceFactoryBean.initializeServiceModel(ReflectionServiceFactoryBean.java:548) ~[cxf-rt-core-2.7.6.jar:2.7.6] 
at org.apache.cxf.service.factory.ReflectionServiceFactoryBean.create(ReflectionServiceFactoryBean.java:265) ~[cxf-rt-core-2.7.6.jar:2.7.6] 
at org.apache.cxf.jaxws.support.JaxWsServiceFactoryBean.create(JaxWsServiceFactoryBean.java:205) ~[cxf-rt-frontend-jaxws-2.7.6.jar:2.7.6] 
at org.apache.cxf.frontend.AbstractWSDLBasedEndpointFactory.createEndpoint(AbstractWSDLBasedEndpointFactory.java:102) ~[cxf-rt-frontend-simple-2.7.6.jar:2.7.6] 
at org.apache.cxf.frontend.ClientFactoryBean.create(ClientFactoryBean.java:90) ~[cxf-rt-frontend-simple-2.7.6.jar:2.7.6] 
at org.apache.cxf.frontend.ClientProxyFactoryBean.create(ClientProxyFactoryBean.java:156) ~[cxf-rt-frontend-simple-2.7.6.jar:2.7.6] 
at org.apache.cxf.jaxws.JaxWsProxyFactoryBean.create(JaxWsProxyFactoryBean.java:156) ~[cxf-rt-frontend-jaxws-2.7.6.jar:2.7.6] 
at org.apache.cxf.jaxws.spring.JaxWsProxyFactoryBeanDefinitionParser$JAXWSSpringClientProxyFactoryBean.create(JaxWsProxyFactoryBeanDefinitionParser.java:79) ~[cxf-rt-frontend-jaxws-2.7.6.jar:2.7.6] 
at org.apache.cxf.jaxws.spring.JaxWsProxyFactoryBeanDefinitionParser$JAXWSSpringClientProxyFactoryBean.getObject(JaxWsProxyFactoryBeanDefinitionParser.java:83) ~[cxf-rt-frontend-jaxws-2.7.6.jar:2.7.6] 
at org.springframework.beans.factory.support.FactoryBeanRegistrySupport.doGetObjectFromFactoryBean(FactoryBeanRegistrySupport.java:142) ~[spring-beans-3.2.3.RELEASE.jar:3.2.3.RELEASE] 
... 136 common frames omitted 
Caused by: java.lang.NoSuchMethodException: com.ibm.xml.xlxp2.jaxb.JAXBContextImpl.getBeanInfo(java.lang.Class) 
at java.lang.Class.throwNoSuchMethodException(Class.java:282) ~[na:1.6.0] 
at java.lang.Class.getMethod(Class.java:853) ~[na:1.6.0] 
at org.apache.cxf.common.util.ReflectionInvokationHandler.invoke(ReflectionInvokationHandler.java:52) ~[cxf-api-2.7.6.jar:2.7.6] 
... 154 common frames omitted 
[29.07.13 15:44:28:187 CEST] 0000000a FfdcProvider W com.ibm.ws.ffdc.impl.FfdcProvider logIncident FFDC1003I: FFDC Incident emitted on /usr/IBM/WebSphere/AppServer/profiles/AppSrv01/logs/ffdc/cpl_dev_SPAN_b968414 
_13.07.29_15.44.27.8555959407531874289149.txt com.ibm.ws.webcontainer.webapp.WebApp.notifyServletContextCreated 1341 

{noformat} 

If I downgrade to 2.7.5 it's OK again. 

I think this happened in this commit: 
commit ace8a305f45c6e830ec2e83fc2d3c8e3cd163257 
Author: Daniel Kulp <dkulp@apache.org> 
Date: Sat Jul 13 21:30:02 2013 +0000 

Initial support for using eclipselink Moxy instead of the JAXB ri. Many tests will still fail with it, but most of the simpler things are now working. 

WAS version: 
bash-3.2$ /usr/IBM/WebSphere/AppServer/bin/versionInfo.sh 
WVER0010I: Copyright (c) IBM Corporation 2002, 2005, 2008; All rights reserved. 
WVER0012I: VersionInfo reporter version 1.15.1.47, dated 10/18/11 

-------------------------------------------------------------------------------- 
IBM WebSphere Product Installation Status Report 
-------------------------------------------------------------------------------- 

Report at date and time 29. juli 2013 16:35:47 CEST 

Installation 
-------------------------------------------------------------------------------- 
Product Directory /usr/IBM/WebSphere/AppServer 
Version Directory /usr/IBM/WebSphere/AppServer/properties/version 
DTD Directory /usr/IBM/WebSphere/AppServer/properties/version/dtd 
Log Directory /var/ibm/InstallationManager/logs 

Product List 
-------------------------------------------------------------------------------- 
ND installed 

Installed Product 
-------------------------------------------------------------------------------- 
Name IBM WebSphere Application Server Network Deployment 
Version 8.0.0.3 
ID ND 
Build Level cf031212.03 
Build Date 3/20/12 
Package com.ibm.websphere.ND.v80_8.0.3.20120320_0536 
Architecture PPC64 
Installed Features IBM 64-bit SDK for Java, Version 6 
EJBDeploy tool for pre-EJB 3.0 modules 
Embeddable EJB container 
Stand-alone thin clients and resource adapters 

-------------------------------------------------------------------------------- 
End Installation Status Report 
-------------------------------------------------------------------------------- 
bash-3.2$ 
",,,,,,,"JAXB, WebSphere",Unknown,8/2/2013 18:26,,,,"3 years, 51 weeks ago",,340584,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,340902,,,,,,,,,0|i1mqov:
CXF,CXF-5167,HEAD operation implementation is not compliant with specification,Bug,Closed,Major,Fixed,Sergey Beryozkin,Antonio Sargento,Antonio Sargento,7/30/2013 10:25,,9/27/2013 18:18,8/5/2013 16:21,2.7.5,"2.7.7, 3.0.0-milestone1",JAX-RS,,0,2,,,,,,,,,"The implementation of HEAD operation is not compliant with the HTTP 1.1 specification. 

{quote} 
9.4 HEAD 

The HEAD method is identical to GET except that the server MUST NOT return a message-body in the response. The metainformation contained in the HTTP headers in response to a HEAD request SHOULD be identical to the information sent in response to a GET request. This method can be used for obtaining metainformation about the entity implied by the request without transferring the entity-body itself. This method is often used for testing hypertext links for validity, accessibility, and recent modification. 

The response to a HEAD request MAY be cacheable in the sense that the information contained in the response MAY be used to update a previously cached entity from that resource. If the new field values indicate that the cached entity differs from the current entity (as would be indicated by a change in Content-Length, Content-MD5, ETag or Last-Modified), then the cache MUST treat the cache entry as stale. 
{quote} 
Now, since the HEAD response doesn't have an body entity, the Content-lenght is equal to zero and the mime-type is set to text/plain. 

I think that the problem is due the following code in class org.apache.cxf.jaxrs.interceptor.JAXRSOutInterceptor (lines 228 - 236) 

{code} 
// Write the entity 
entity = InjectionUtils.getEntity(response.getEntity()); 
setResponseStatus(message, getActualStatus(response.getStatus(), entity)); 
if (entity == null) { 
responseHeaders.putSingle(HttpHeaders.CONTENT_LENGTH, ""0""); 
responseHeaders.remove(HttpHeaders.CONTENT_TYPE); 
message.remove(Message.CONTENT_TYPE); 
return; 
} 
{code} 
",,,,,,,,Unknown,7/30/2013 10:33,,,,4 years ago,,340822,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,341140,,,,,,,,,0|i1ms5r:
CXF,CXF-5168,Impossible to pass '+' character as is as part of HTTP query with WebClient,Bug,Closed,Major,Duplicate,Sergey Beryozkin,Sergey Beryozkin,Sergey Beryozkin,7/30/2013 13:44,,2/16/2015 16:31,12/2/2014 10:55,,,JAX-RS,,0,1,,,,,,,CXF-6122,,"URL Encoder encodes ""\+"" as ""%2B"" however this may affect the servers expecting '\+' as is, in fact '+' is not a query reserved character. 
What further complicates is that URL encoder will encode ' ' as '\+'. 

The path encoding process manages it correctly, it will retain '\+' and will encode ' ' as '%20'. 

For query: we need to keep '\+' as is and if users want it as '%2B' they they can directly use '%2B'. The same goes for ' ' - encoding it to '\+' has not been a problem so far but if they need they can always use '%20'",,,,,,,,Unknown,,,,,"3 years, 51 weeks, 6 days ago",,340853,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,341171,,,,,,,,,0|i1mscn:
CXF,CXF-5169,the schema-validation-enabled property doesn't work for OUT message validation,Improvement,Closed,Major,Fixed,Freeman Fang,Xilai Dai,Xilai Dai,7/31/2013 6:59,,11/28/2013 2:56,11/26/2013 19:15,2.7.6,"2.6.10, 2.7.7, 3.0.0-milestone2",Core,,0,5,,,,,,,GERONIMO-6509,,"With this configuration: 
{code} 
<jaxws:endpoint ...> 
...... 
<jaxws:properties> 
<entry key=""schema-validation-enabled"" value=""true"" /> 
</jaxws:properties> 

</jaxws:endpoint> 
{code} 
then, the schema validation for Request(IN) message works well, but it doesn't take any effect for Response(OUT) message. 

the schema (from WSDL) piece example which I used is: 
{code} 
<xsd:element name=""DemoServiceOperationResponse""> 
<xsd:complexType> 
<xsd:sequence> 
<xsd:element name=""out""> 
<xsd:simpleType> 
<xsd:restriction base=""xsd:string""> 
<xsd:minLength value=""20""></xsd:minLength> 
<xsd:maxLength value=""30""></xsd:maxLength> 
</xsd:restriction> 
</xsd:simpleType> 
</xsd:element> 
</xsd:sequence> 
</xsd:complexType> 
</xsd:element> 
{code}",,,,,,,,Unknown,7/31/2013 9:03,,,,"3 years, 34 weeks, 5 days ago",,341056,,,Restricted to agents,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,341374,,,,,,,,,0|i1mtlr:
CXF,CXF-5170,java.lang.ClassCastException,Bug,Closed,Major,Not A Problem,Unassigned,pendaqu,pendaqu,8/1/2013 6:15,,8/14/2013 15:49,8/1/2013 6:33,2.7.6,2.7.6,Dynamic Languages,,0,2,,,,,,,,"win7,eclips,spring3.1+ibatis2.3","i'm using CXF in my project , i want the service to return a java bean class back, when i test the client,it throws this exception: 
java.lang.ClassCastException: com.ootam.webservice.dao.SystransferMeterDataBean cannot be cast to test.SystransferMeterDataBean 
at test.Test.main(Test.java:33) 

i use the same java bean to test ,and the bean is in test folder,there isn't any bean in com.ootam.webservice.dao,is there anyone hava seen this before and help me??",,,,,,,,Unknown,8/1/2013 6:33,,,,"3 years, 51 weeks, 5 days ago",,341248,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,341566,,,,,,,,,0|i1musf:
CXF,CXF-5171,Upgrade maven plugins to support both maven 3.0 and 3.1,Task,Closed,Minor,Fixed,Akitoshi Yoshida,Akitoshi Yoshida,Akitoshi Yoshida,8/1/2013 9:04,,11/26/2013 17:40,9/20/2013 12:52,,3.0.0-milestone1,Build system,,0,2,,,,,,,,,"See 
https://cwiki.apache.org/confluence/display/MAVEN/AetherClassNotFound 
",,,,,,,,Unknown,8/1/2013 9:51,,,,"3 years, 44 weeks, 4 days ago",,341273,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,341591,,,,,,,,,0|i1muxz:
CXF,CXF-5172,slf4j binds to slf4j-jdk14,Improvement,Closed,Minor,Not A Problem,Unassigned,Kevin Ternes,Kevin Ternes,8/1/2013 20:24,,8/14/2013 15:56,8/1/2013 21:06,2.7.6,Invalid,"Build system, Configuration",,0,2,,,,,,,,,"The build includes a dependency on slf4j-jdk14. This jar appears in the built binary lib folder and in Maven: 
{code:xml} 
<dependency> 
<groupId>org.slf4j</groupId> 
<artifactId>slf4j-jdk14</artifactId> 
</dependency> 
{code} 

This causes SL4j to bind to the jdk14 logger irrespective of the configuration of the application using Apache-CXF. A better dependency would be on only the sl4j-api instead. 

This was an issue several years ago in CXF-2583.",,,,,,,,Unknown,8/1/2013 20:29,,,,"3 years, 51 weeks, 4 days ago",,341418,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,341736,,,,,,,,,0|i1mvu7:
CXF,CXF-5173,Allow to enable or disble xkrss Operations for xkms,Improvement,Closed,Major,Fixed,Christian Schneider,Christian Schneider,Christian Schneider,8/2/2013 7:55,,11/26/2013 17:40,8/22/2013 15:10,3.0.0-milestone1,3.0.0-milestone1,Services,,0,1,,,,,,,CXF-5174,,"Currently xkms allows xkiss as well as xkrss operations. In many environments it makes sense to only implement the xkiss operations. So we should allow to switch off the xkrss part. 

For this issue I plan to implement a enableXKRSS config option. If set to true the xkrss Operations will work. If set to false they will return: 
Sender / UnupportedMessage with detail message ""XKRSS Operations are disabled"" 

",,,,,,,,Unknown,,,,,"3 years, 51 weeks, 4 days ago",,341534,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,341841,,,,,,,,,0|i1mwhj:
CXF,CXF-5174,Split xkms into xkiss and xkrss parts,Improvement,Closed,Major,Won't Fix,Christian Schneider,Christian Schneider,Christian Schneider,8/2/2013 8:01,,5/27/2014 8:06,5/27/2014 8:06,,,,,0,1,,,,,,,CXF-5173,,"Currently xkms supports both xkiss and xkrss operations in the same code. 
As can be seen in the linked issue it often makes sense to only support xkiss. 

Currently we support this using a switch. 

A better way may be to separate the xkrss Operations into a separate bundle. This bundle will expose an internal service with the interface ""org.apache.cxf.xkms.handlers.Register"". 

If the main service finds such an OSGi service it will forward xkrss methods to this service. If it does not find it it will return Sender / Message Unsupported. 

This is much better than the current aproach where we use spring to wire in the xkrss Register handler as the user can change or remove the implementation without messing with the spring context. 
",,,,,,,,Unknown,,,,,"3 years, 51 weeks, 4 days ago",,341535,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,341842,,,,,,,,,0|i1mwhr:
