Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description
CXF,CXF-829,Investigate JBossWS-CXF samples exception,Bug,Closed,Major,Won't Fix,Unassigned,Thomas Diesler,Thomas Diesler,7/24/2007 13:49,,12/5/2007 19:30,12/5/2007 8:59,2,Invalid,,,0,0,,,,,,,,http://jira.jboss.org/jira/browse/JBWS-1750,"ant -Dtest=jaxws/samples/exception test

Testcase: testSoapFaultException took 1.587 sec
FAILED
expected:<mr.actor> but was:<null>
junit.framework.ComparisonFailure: expected:<mr.actor> but was:<null>
at org.jboss.test.ws.jaxws.samples.exception.ExceptionTestCase.testSoapFaultException(ExceptionTestCase.java:108)

Testcase: testApplicationException took 0.116 sec
Caused an ERROR
Error reading XMLStreamReader.
javax.xml.ws.soap.SOAPFaultException: Error reading XMLStreamReader.
at org.apache.cxf.jaxws.JaxWsClientProxy.invoke(JaxWsClientProxy.java:168)

Caused by: java.lang.NoSuchMethodException: org.jboss.test.ws.jaxws.samples.exception.server.UserException.getFaultInfo()
at java.lang.Class.getMethod(Class.java:1581)
at org.apache.cxf.jaxws.interceptors.WebFaultOutInterceptor.handleMessage(WebFaultOutInterceptor.java:77)"
CXF,CXF-830,Investigate JBossWS-CXF endpoint handlerchain,Task,Closed,Major,Won't Fix,Unassigned,Thomas Diesler,Thomas Diesler,7/24/2007 13:51,,12/5/2007 19:30,12/5/2007 8:59,2,Invalid,,,0,0,,,,,,,,http://jira.jboss.org/jira/browse/JBWS-1751,"tdiesler@tddell xfire]$ ant -Dtest=jaxws/samples/handlerchain test
Buildfile: build.xml

tests-run-internal:
[junit] Running org.jboss.test.ws.jaxws.samples.handlerchain.HandlerChainTestCase
[junit] Tests run: 2, Failures: 0, Errors: 2, Time elapsed: 24.105 sec
[junit] Test org.jboss.test.ws.jaxws.samples.handlerchain.HandlerChainTestCase FAILED

13:49:49,934 ERROR [STDERR] Jul 24, 2007 1:49:49 PM org.apache.cxf.jaxws.handler.HandlerChainInvoker invokeHandleMessage
WARNING: HANDLER_RAISED_RUNTIME_EXCEPTION
java.lang.NullPointerException
at org.apache.cxf.staxutils.StaxUtils.readDocElements(StaxUtils.java:614)
at org.apache.cxf.binding.soap.saaj.SAAJInInterceptor.handleMessage(SAAJInInterceptor.java:107)
at org.apache.cxf.jaxws.handler.soap.SOAPMessageContextImpl.getMessage(SOAPMessageContextImpl.java:80)
at org.jboss.test.ws.jaxws.samples.handlerchain.ServerMimeHandler.handleInbound(ServerMimeHandler.java:49)
at org.jboss.wsf.test.GenericHandler.handleMessage(GenericHandler.java:53)
at org.apache.cxf.jaxws.handler.HandlerChainInvoker.invokeHandleMessage(HandlerChainInvoker.java:336)
at org.apache.cxf.jaxws.handler.HandlerChainInvoker.invokeHandlerChain(HandlerChainInvoker.java:259)
at org.apache.cxf.jaxws.handler.HandlerChainInvoker.invokeProtocolHandlers(HandlerChainInvoker.java:135)
at org.apache.cxf.jaxws.handler.soap.SOAPHandlerInterceptor.handleMessageInternal(SOAPHandlerInterceptor.java:129)
at org.apache.cxf.jaxws.handler.soap.SOAPHandlerInterceptor.handleMessage(SOAPHandlerInterceptor.java:109)
at org.apache.cxf.jaxws.handler.soap.SOAPHandlerInterceptor.handleMessage(SOAPHandlerInterceptor.java:59)
at org.apache.cxf.phase.PhaseInterceptorChain.doIntercept(PhaseInterceptorChain.java:206)
[ Show » ]
Thomas Diesler [24/Jul/07 07:57 AM] [tdiesler@tddell xfire]$ ant -Dtest=jaxws/samples/handlerchain test Buildfile: build.xml tests-run-internal: [junit] Running org.jboss.test.ws.jaxws.samples.handlerchain.HandlerChainTestCase [junit] Tests run: 2, Failures: 0, Errors: 2, Time elapsed: 24.105 sec [junit] Test org.jboss.test.ws.jaxws.samples.handlerchain.HandlerChainTestCase FAILED 13:49:49,934 ERROR [STDERR] Jul 24, 2007 1:49:49 PM org.apache.cxf.jaxws.handler.HandlerChainInvoker invokeHandleMessage WARNING: HANDLER_RAISED_RUNTIME_EXCEPTION java.lang.NullPointerException at org.apache.cxf.staxutils.StaxUtils.readDocElements(StaxUtils.java:614) at org.apache.cxf.binding.soap.saaj.SAAJInInterceptor.handleMessage(SAAJInInterceptor.java:107) at org.apache.cxf.jaxws.handler.soap.SOAPMessageContextImpl.getMessage(SOAPMessageContextImpl.java:80) at org.jboss.test.ws.jaxws.samples.handlerchain.ServerMimeHandler.handleInbound(ServerMimeHandler.java:49) at org.jboss.wsf.test.GenericHandler.handleMessage(GenericHandler.java:53) at org.apache.cxf.jaxws.handler.HandlerChainInvoker.invokeHandleMessage(HandlerChainInvoker.java:336) at org.apache.cxf.jaxws.handler.HandlerChainInvoker.invokeHandlerChain(HandlerChainInvoker.java:259) at org.apache.cxf.jaxws.handler.HandlerChainInvoker.invokeProtocolHandlers(HandlerChainInvoker.java:135) at org.apache.cxf.jaxws.handler.soap.SOAPHandlerInterceptor.handleMessageInternal(SOAPHandlerInterceptor.java:129) at org.apache.cxf.jaxws.handler.soap.SOAPHandlerInterceptor.handleMessage(SOAPHandlerInterceptor.java:109) at org.apache.cxf.jaxws.handler.soap.SOAPHandlerInterceptor.handleMessage(SOAPHandlerInterceptor.java:59) at org.apache.cxf.phase.PhaseInterceptorChain.doIntercept(PhaseInterceptorChain.java:206)
"
CXF,CXF-831,Investigate JBossWS-CXF samples httpbinding,Task,Closed,Major,Won't Fix,Unassigned,Thomas Diesler,Thomas Diesler,7/24/2007 13:53,,12/5/2007 19:30,12/5/2007 8:59,2,Invalid,,,0,0,,,,,,,,http://jira.jboss.org/jira/browse/JBWS-1752,"[tdiesler@tddell xfire]$ ant -Dtest=jaxws/samples/httpbinding test
Buildfile: build.xml

tests-run-internal:
[junit] Running org.jboss.test.ws.jaxws.samples.httpbinding.HttpJAXBTestCase
[junit] Jul 24, 2007 2:20:49 PM org.apache.cxf.service.factory.ReflectionServiceFactoryBean buildServiceFromClass
[junit] INFO: Creating Service {http://org.jboss.ws/httpbinding}ProviderService from class org.apache.cxf.jaxws.support.DummyImpl
[junit] Tests run: 2, Failures: 0, Errors: 1, Time elapsed: 5.612 sec
[junit] Test org.jboss.test.ws.jaxws.samples.httpbinding.HttpJAXBTestCase FAILED
[junit] Running org.jboss.test.ws.jaxws.samples.httpbinding.HttpPayloadTestCase
[junit] Jul 24, 2007 2:20:57 PM org.apache.cxf.service.factory.ReflectionServiceFactoryBean buildServiceFromClass
[junit] INFO: Creating Service {http://org.jboss.ws/httpbinding}ProviderService from class org.apache.cxf.jaxws.support.DummyImpl
[junit] Tests run: 2, Failures: 0, Errors: 1, Time elapsed: 7.301 sec
[junit] Test org.jboss.test.ws.jaxws.samples.httpbinding.HttpPayloadTestCase FAILED


java.lang.NullPointerException
at org.apache.cxf.jaxws.ServiceImpl.createEndpointInfo(ServiceImpl.java:358)
at org.apache.cxf.jaxws.ServiceImpl.getJaxwsEndpoint(ServiceImpl.java:137)
at org.apache.cxf.jaxws.ServiceImpl.createDispatch(ServiceImpl.java:203)
at javax.xml.ws.Service.createDispatch(Service.java:190)
at org.jboss.test.ws.jaxws.samples.httpbinding.HttpJAXBTestCase.createDispatch(HttpJAXBTestCase.java:87)"
CXF,CXF-832,nvestigate JBossWS-CXF samples logicalhndler,Task,Closed,Major,Won't Fix,Unassigned,Thomas Diesler,Thomas Diesler,7/24/2007 13:57,,12/5/2007 19:30,12/5/2007 8:59,2,Invalid,,,0,0,,,,,,,,http://jira.jboss.org/jira/browse/JBWS-1753,"[tdiesler@tddell xfire]$ ant -Dtest=jaxws/samples/logicalhandler test

tests-run-internal:
[junit] Running org.jboss.test.ws.jaxws.samples.logicalhandler.LogicalHandlerJAXBTestCase
[junit] Jul 24, 2007 2:28:52 PM org.apache.cxf.service.factory.ReflectionServiceFactoryBean buildServiceFromWSDL
[junit] INFO: Creating Service {http://org.jboss.ws/jaxws/samples/logicalhandler}SOAPEndpointService from WSDL: http://localhost:8080/jaxws-samples-logicalhandler-jaxb?wsdl
[junit] The Apache Software Foundation, Apache CXF Runtime Simple Frontend, 2.0-incubator
[junit] Tests run: 1, Failures: 1, Errors: 0, Time elapsed: 6.386 sec
[junit] Test org.jboss.test.ws.jaxws.samples.logicalhandler.LogicalHandlerJAXBTestCase FAILED
[junit] Running org.jboss.test.ws.jaxws.samples.logicalhandler.LogicalHandlerSourceTestCase
[junit] Tests run: 2, Failures: 0, Errors: 2, Time elapsed: 12.883 sec
[junit] Test org.jboss.test.ws.jaxws.samples.logicalhandler.LogicalHandlerSourceTestCase FAILED"
CXF,CXF-833,Investigate JBossWS-CXF samples oneway,Task,Closed,Major,Won't Fix,Unassigned,Thomas Diesler,Thomas Diesler,7/24/2007 14:00,,12/5/2007 19:30,12/5/2007 8:59,2,Invalid,,,0,0,,,,,,,,http://jira.jboss.org/jira/browse/JBWS-1754,"org.apache.cxf.interceptor.Fault: No such operation: TestService
at org.apache.cxf.interceptor.URIMappingInterceptor.handleMessage(URIMappingInterceptor.java:78)
at org.apache.cxf.phase.PhaseInterceptorChain.doIntercept(PhaseInterceptorChain.java:206)
at org.apache.cxf.transport.ChainInitiationObserver.onMessage(ChainInitiationObserver.java:67)
at org.apache.cxf.transport.servlet.ServletDestination.doMessage(ServletDestination.java:100)
at org.apache.cxf.transport.servlet.ServletController.invokeDestination(ServletController.java:224)
at org.jboss.wsf.stack.xfire.ServletControllerExt.invoke(ServletControllerExt.java:133)
at org.jboss.wsf.stack.xfire.RequestHandlerImpl.handleHttpRequest(RequestHandlerImpl.java:63)
at org.jboss.wsf.stack.xfire.CXFServletExt.service(CXFServletExt.java:120)
at javax.servlet.http.HttpServlet.service(HttpServlet.java:695)
"
CXF,CXF-834,Investigate JBossWS-CXF samples provider,Task,Closed,Major,Won't Fix,Unassigned,Thomas Diesler,Thomas Diesler,7/24/2007 14:06,,12/5/2007 19:30,12/5/2007 8:59,2,Invalid,,,0,0,,,,,,,,http://jira.jboss.org/jira/browse/JBWS-1755,"[tdiesler@tddell xfire]$ ant -Dtest=jaxws/samples/provider test
tests-run-internal:
[mkdir] Created dir: /home/tdiesler/svn/jbossws/trunk/integration/xfire/output/tests/reports
[junit] Running org.jboss.test.ws.jaxws.samples.provider.ProviderJAXBTestCase
[junit] Jul 24, 2007 2:33:59 PM org.apache.cxf.service.factory.ReflectionServiceFactoryBean buildServiceFromClass
[junit] INFO: Creating Service {http://org.jboss.ws/provider}ProviderService from class org.apache.cxf.jaxws.support.DummyImpl
[junit] Jul 24, 2007 2:33:59 PM org.apache.cxf.service.factory.ReflectionServiceFactoryBean buildServiceFromClass
[junit] INFO: Creating Service {http://org.jboss.ws/provider}ProviderService from class org.apache.cxf.jaxws.support.DummyImpl
[junit] Tests run: 4, Failures: 0, Errors: 3, Time elapsed: 5.788 sec
[junit] Test org.jboss.test.ws.jaxws.samples.provider.ProviderJAXBTestCase FAILED
[junit] Running org.jboss.test.ws.jaxws.samples.provider.ProviderMessageTestCase
[junit] Jul 24, 2007 2:34:06 PM org.apache.cxf.service.factory.ReflectionServiceFactoryBean buildServiceFromClass
[junit] INFO: Creating Service {http://org.jboss.ws/provider}ProviderService from class org.apache.cxf.jaxws.support.DummyImpl

[junit] Exp: <env:Envelope xmlns:env='http://schemas.xmlsoap.org/soap/envelope/'&gt;&lt;env:Body&gt;&lt;ns1:somePayload xmlns:ns1='http://org.jboss.ws/provider'/&gt;&lt;/env:Body&gt;&lt;/env:Envelope>
[junit] Was: <env:Envelope xmlns:env='http://schemas.xmlsoap.org/soap/envelope/'&gt;&lt;env:Body xmlns:env='http://schemas.xmlsoap.org/soap/envelope/'&gt;&lt;ns1:somePayload xmlns:ns1='http://org.jboss.ws/provider'/&gt;&lt;/env:Body&gt;&lt;/env:Envelope>
[junit] Tests run: 3, Failures: 1, Errors: 1, Time elapsed: 5.43 sec
[junit] Test org.jboss.test.ws.jaxws.samples.provider.ProviderMessageTestCase FAILED
[junit] Running org.jboss.test.ws.jaxws.samples.provider.ProviderPayloadTestCase
[junit] Jul 24, 2007 2:34:11 PM org.apache.cxf.service.factory.ReflectionServiceFactoryBean buildServiceFromClass
[junit] INFO: Creating Service {http://org.jboss.ws/provider}ProviderService from class org.apache.cxf.jaxws.support.DummyImpl
[junit] Tests run: 3, Failures: 0, Errors: 1, Time elapsed: 4.916 sec
[junit] Test org.jboss.test.ws.jaxws.samples.provider.ProviderPayloadTestCase FAILED
"
CXF,CXF-835,Investigate JBossWS-CXF samples soapbinding,Task,Closed,Major,Won't Fix,Unassigned,Thomas Diesler,Thomas Diesler,7/24/2007 14:08,,12/5/2007 19:30,12/5/2007 8:59,2,Invalid,,,0,0,,,,,,,,http://jira.jboss.org/jira/browse/JBWS-1757,"org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'DocBareService': Invocation of init method failed; nested exception is javax.xml.ws.WebServiceException: Attributes portName, serviceName and endpointInterface are not allowed in the @WebService annotation of an SEI.
Caused by:
javax.xml.ws.WebServiceException: Attributes portName, serviceName and endpointInterface are not allowed in the @WebService annotation of an SEI.
at org.apache.cxf.jaxws.support.JaxWsImplementorInfo.initialise(JaxWsImplementorInfo.java:279)
at org.apache.cxf.jaxws.support.JaxWsImplementorInfo.<init>(JaxWsImplementorInfo.java:57)
at org.apache.cxf.jaxws.EndpointImpl.getServer(EndpointImpl.java:239)
at org.apache.cxf.jaxws.EndpointImpl.doPublish(EndpointImpl.java:223)
at org.apache.cxf.jaxws.EndpointImpl.publish(EndpointImpl.java:175)
at org.apache.cxf.jaxws.EndpointImpl.publish(EndpointImpl.java:329)
at sun.reflect.GeneratedMethodAccessor147.invoke(Unknown Source)
at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
at java.lang.reflect.Method.invoke(Method.java:585)"
CXF,CXF-836,Investigate JBossWS-CXF samples webmethod,Task,Closed,Major,Won't Fix,Unassigned,Thomas Diesler,Thomas Diesler,7/24/2007 14:09,,12/5/2007 19:30,12/5/2007 8:59,2,Invalid,,,0,0,,,,,,,,http://jira.jboss.org/jira/browse/JBWS-1758,"tdiesler@tddell xfire]$ ant -Dtest=jaxws/samples/webmethod test

tests-run-internal:
[junit] Running org.jboss.test.ws.jaxws.samples.webmethod.WebMethodTestCase
[junit] Tests run: 4, Failures: 1, Errors: 2, Time elapsed: 9.609 sec
[junit] Test org.jboss.test.ws.jaxws.samples.webmethod.WebMethodTestCase FAILED


org.apache.cxf.interceptor.Fault: No such operation: TestService
at org.apache.cxf.interceptor.URIMappingInterceptor.handleMessage(URIMappingInterceptor.java:78)
at org.apache.cxf.phase.PhaseInterceptorChain.doIntercept(PhaseInterceptorChain.java:206)
at org.apache.cxf.transport.ChainInitiationObserver.onMessage(ChainInitiationObserver.java:67)
at org.apache.cxf.transport.servlet.ServletDestination.doMessage(ServletDestination.java:100)
at org.apache.cxf.transport.servlet.ServletController.invokeDestination(ServletController.java:224)
at org.jboss.wsf.stack.xfire.ServletControllerExt.invoke(ServletControllerExt.java:133)
at org.jboss.wsf.stack.xfire.RequestHandlerImpl.handleHttpRequest(RequestHandlerImpl.java:63)
at org.jboss.wsf.stack.xfire.CXFServletExt.service(CXFServletExt.java:120)"
CXF,CXF-837,Investigate JBossWS-CXF samples webservice,Task,Closed,Major,Won't Fix,Unassigned,Thomas Diesler,Thomas Diesler,7/24/2007 14:11,,12/5/2007 19:30,12/5/2007 8:59,2,Invalid,,,0,0,,,,,,,,http://jira.jboss.org/jira/browse/JBWS-1759,"tdiesler@tddell xfire]$ ant -Dtest=jaxws/samples/webservice test

tests-run-internal:
[junit] Running org.jboss.test.ws.jaxws.samples.webservice.WebServiceJSETestCase
[junit] Jul 24, 2007 3:00:30 PM org.apache.cxf.service.factory.ReflectionServiceFactoryBean buildServiceFromWSDL
[junit] INFO: Creating Service {http://www.openuri.org/2004/04/HelloWorld}TestService from WSDL: http://localhost:8080/jaxws-samples-webservice01-jse?wsdl
[junit] Jul 24, 2007 3:00:39 PM org.apache.cxf.service.factory.ReflectionServiceFactoryBean buildServiceFromWSDL
[junit] INFO: Creating Service {http://www.openuri.org/2004/04/HelloWorld}TestService from WSDL: http://localhost:8080/jaxws-samples-webservice03-jse?wsdl
[junit] Tests run: 3, Failures: 0, Errors: 3, Time elapsed: 14.8 sec
[junit] Test org.jboss.test.ws.jaxws.samples.webservice.WebServiceJSETestCase FAILED"
CXF,CXF-838,nvestigate JBossWS-CXF samples xop,Task,Closed,Major,Won't Fix,Unassigned,Thomas Diesler,Thomas Diesler,7/24/2007 14:13,,12/5/2007 19:30,12/5/2007 8:59,2,Invalid,,,0,0,,,,,,,,http://jira.jboss.org/jira/browse/JBWS-1760,"tdiesler@tddell xfire]$ ant -Dtest=jaxws/samples/xop test

tests-run-internal:
[junit] Running org.jboss.test.ws.jaxws.samples.xop.doclit.XOPBareTestCase
[junit] Jul 24, 2007 3:07:36 PM org.apache.cxf.service.factory.ReflectionServiceFactoryBean buildServiceFromWSDL
[junit] INFO: Creating Service {http://doclit.xop.samples.jaxws.ws.test.jboss.org/}MTOMService from WSDL: http://localhost:8080/jaxws-samples-xop-doclit/bare?wsdl
[junit] The Apache Software Foundation, Apache CXF Runtime Simple Frontend, 2.0-incubator
[junit] Jul 24, 2007 3:07:38 PM org.apache.cxf.service.factory.ReflectionServiceFactoryBean buildServiceFromWSDL
[junit] INFO: Creating Service {http://doclit.xop.samples.jaxws.ws.test.jboss.org/}MTOMService from WSDL: http://localhost:8080/jaxws-samples-xop-doclit/bare?wsdl
[junit] Jul 24, 2007 3:07:38 PM org.apache.cxf.service.factory.ReflectionServiceFactoryBean buildServiceFromWSDL
[junit] INFO: Creating Service {http://doclit.xop.samples.jaxws.ws.test.jboss.org/}MTOMService from WSDL: http://localhost:8080/jaxws-samples-xop-doclit/bare?wsdl
[junit] Corrupt JPEG data: 1 extraneous bytes before marker 0xc4
[junit] Jul 24, 2007 3:07:40 PM org.apache.cxf.service.factory.ReflectionServiceFactoryBean buildServiceFromWSDL
[junit] INFO: Creating Service {http://doclit.xop.samples.jaxws.ws.test.jboss.org/}MTOMService from WSDL: http://localhost:8080/jaxws-samples-xop-doclit/bare?wsdl
[junit] Corrupt JPEG data: 1 extraneous bytes before marker 0xc4
[junit] Jul 24, 2007 3:07:41 PM org.apache.cxf.service.factory.ReflectionServiceFactoryBean buildServiceFromWSDL
[junit] INFO: Creating Service {http://doclit.xop.samples.jaxws.ws.test.jboss.org/}MTOMService from WSDL: http://localhost:8080/jaxws-samples-xop-doclit/bare?wsdl
[junit] Jul 24, 2007 3:07:41 PM org.apache.cxf.service.factory.ReflectionServiceFactoryBean buildServiceFromWSDL
[junit] INFO: Creating Service {http://doclit.xop.samples.jaxws.ws.test.jboss.org/}MTOMService from WSDL: http://localhost:8080/jaxws-samples-xop-doclit/bare?wsdl
[junit] Tests run: 6, Failures: 2, Errors: 0, Time elapsed: 10.359 sec
[junit] Test org.jboss.test.ws.jaxws.samples.xop.doclit.XOPBareTestCase FAILED
[junit] Running org.jboss.test.ws.jaxws.samples.xop.doclit.XOPHandlerTestCase
[junit] Jul 24, 2007 3:07:47 PM org.apache.cxf.service.factory.ReflectionServiceFactoryBean buildServiceFromWSDL
[junit] INFO: Creating Service {http://doclit.xop.samples.jaxws.ws.test.jboss.org/}MTOMService from WSDL: http://localhost:8080/jaxws-samples-xop-doclit/bare?wsdl
[junit] Jul 24, 2007 3:07:48 PM org.apache.cxf.jaxws.handler.HandlerChainInvoker invokeHandleMessage
[junit] WARNING: HANDLER_RAISED_RUNTIME_EXCEPTION
[junit] java.lang.IllegalStateException: XOP request not properly inlined
[junit] at org.jboss.test.ws.jaxws.samples.xop.doclit.MTOMProtocolHandler.verifyXOPPackage(MTOMProtocolHandler.java:66)
[junit] at org.jboss.test.ws.jaxws.samples.xop.doclit.MTOMProtocolHandler.handleOutbound(MTOMProtocolHandler.java:48)
[junit] at org.jboss.wsf.test.GenericHandler.handleMessage(GenericHandler.java:53)
[junit] at org.apache.cxf.jaxws.handler.HandlerChainInvoker.invokeHandleMessage(HandlerChainInvoker.java:336)
[junit] at org.apache.cxf.jaxws.handler.HandlerChainInvoker.invokeHandlerChain(HandlerChainInvoker.java:259)
[junit] at org.apache.cxf.jaxws.handler.HandlerChainInvoker.invokeProtocolHandlers(HandlerChainInvoker.java:135)
[junit] at org.apache.cxf.jaxws.handler.soap.SOAPHandlerInterceptor.handleMessageInternal(SOAPHandlerInterceptor.java:129)
[junit] at org.apache.cxf.jaxws.handler.soap.SOAPHandlerInterceptor.access$000(SOAPHandlerInterceptor.java:59)
[junit] at org.apache.cxf.jaxws.handler.soap.SOAPHandlerInterceptor$1.handleMessage(SOAPHandlerInterceptor.java:69)
[junit] at org.apache.cxf.jaxws.handler.soap.SOAPHandlerInterceptor$1.handleMessage(SOAPHandlerInterceptor.java:68)
[junit] at org.apache.cxf.phase.PhaseInterceptorChain.doIntercept(PhaseInterceptorChain.java:206)
[junit] at org.apache.cxf.endpoint.ClientImpl.invoke(ClientImpl.java:253)
[junit] at org.apache.cxf.endpoint.ClientImpl.invoke(ClientImpl.java:204)
[junit] at org.apache.cxf.frontend.ClientProxy.invokeSync(ClientProxy.java:73)
[junit] at org.apache.cxf.jaxws.JaxWsClientProxy.invoke(JaxWsClientProxy.java:134)
[junit] at $Proxy21.echoDataHandler(Unknown Source)"
CXF,CXF-839,"Fix misspelling of ""prefix""",Bug,Closed,Minor,Fixed,Willem Jiang,Glen Mazza,Glen Mazza,7/24/2007 16:13,,8/29/2007 2:02,7/25/2007 2:02,,2.0.1,Core,,0,0,,,,,,,,,perfix->prefix in recent commit.
CXF,CXF-840,Spelling fixes for error messages,Improvement,Closed,Minor,Fixed,Jim Ma,Glen Mazza,Glen Mazza,7/24/2007 16:32,,12/5/2007 19:44,7/26/2007 6:03,,2.0.1,Core,,0,0,,,,,,,,,Spelling fixes for error messages in tools directory.
CXF,CXF-841,SOAP RPC/Lit uses paramOrder when sending messages instead of the order in the message,Bug,Closed,Major,Fixed,Daniel Kulp,Daniel Kulp,Daniel Kulp,7/24/2007 18:31,,8/29/2007 2:02,7/24/2007 18:58,2,2.0.1,Soap Binding,,0,0,,,,,,,,,"
If the WSDL has a paramaterOrder attribute, the SOAP binding is using that for ordering the message parts in the service model which is wrong.
"
CXF,CXF-842,"Code first, RPC/Lit with lots of inouts/outs/headers doesn't work",Bug,Closed,Major,Fixed,Daniel Kulp,Daniel Kulp,Daniel Kulp,7/24/2007 18:34,,8/29/2007 2:02,7/24/2007 18:58,2,2.0.1,"JAX-WS Runtime, Soap Binding",,0,0,,,,,,,,,"
Methods like:
String multiHeaderInOut(
@WebParam(mode = WebParam.Mode.OUT, header = true)
Holder<String> a,
@WebParam(mode = WebParam.Mode.INOUT)
Holder<String> b,
@WebParam(mode = WebParam.Mode.OUT)
Holder<String> c,
@WebParam(mode = WebParam.Mode.INOUT, header = true)
Holder<String> d,
@WebParam(mode = WebParam.Mode.INOUT)
Holder<String> e,
@WebParam(mode = WebParam.Mode.OUT, header = true)
Holder<String> f,
@WebParam(mode = WebParam.Mode.OUT)
Holder<String> g);

result in incorrect SOAP messages being written and ArrayIndex issues and wrong number of param issues on the server."
CXF,CXF-843,"Code first, Multiple out headers is only putting one soap:header element in the wsdl",Bug,Closed,Major,Fixed,Daniel Kulp,Daniel Kulp,Daniel Kulp,7/24/2007 18:36,,8/29/2007 2:02,7/24/2007 18:58,2,2.0.1,"JAX-WS Runtime, Service Model, Soap Binding, Tooling",,0,0,,,,,,,,,"
If a method has multiple out headers (or in/out headers), only the first one is added to the wsdl as a soap:header. The others are not listed as headers and not put in the ""parts"" list for the soap:body."
CXF,CXF-844,RPC/Lit null value parameters are skipped,Bug,Closed,Major,Fixed,Daniel Kulp,Daniel Kulp,Daniel Kulp,7/24/2007 18:39,,8/29/2007 2:02,7/24/2007 18:50,2,2.0.1,Soap Binding,,0,0,,,,,,,,,"
If a parameter to a RPC/Lit operation is null, the soap binding just skips it and doesn't write out a part at all. Thus, the soap message is invalid as the part accessor it missing.

WSI BP R2211 states that RPC/Lit parts cannot be nillable. Thus, an exception should be thrown."
CXF,CXF-845,OneWay operations agains JAX-WS RI server don't work,Bug,Closed,Major,Fixed,Eoghan Glynn,Daniel Kulp,Daniel Kulp,7/25/2007 2:30,,8/29/2007 2:02,7/27/2007 10:35,2,2.0.1,"Soap Binding, Transports",,0,0,,,,,,,,,"
The JAX-WS RI uses a 202 Accepted message in ""chunked"" form to respond to a OneWay message. According to the WSI BP, that is allowed. However, CXF seems to think it's a partial response message and tries to parse it as XML, thus throwing an exception.


Response from RI:

HTTP/1.1 202 Accepted 
Server: Apache-Coyote/1.1 
Transfer-Encoding: chunked 
Date: Wed, 25 Jul 2007 02:27:30 GMT 

0 


"
CXF,CXF-846,MTOM Content-Type header is invalid,Bug,Closed,Major,Fixed,Dan Diephouse,Daniel Kulp,Daniel Kulp,7/25/2007 3:00,,7/26/2007 15:40,7/26/2007 15:40,2,2.0.1,Soap Binding,,0,0,,,,,,,,,"
When using MTOM, the Content-Type header in the result message is not valid. Example:

HTTP/1.1 200 OK 
Server: Apache-Coyote/1.1 
SOAPAction: """" 
Content-Type: multipart/related; type=""application/xop+xml""; boundary=""----=_Part_0_2147172487.1185331898894""; start=""<root.message@cxf.apache.org>""; start-info=""text/xml;charset=UTF-8 
Content-Length: 7015 
Date: Wed, 25 Jul 2007 02:51:38 GMT


Note that the ""start-info"" section does not have a closing double quote. Thus, header parsers may choke on it.


"
CXF,CXF-847,swa will generate temp file until process exit,Bug,Closed,Major,Fixed,Freeman Fang,Freeman Fang,Freeman Fang,7/25/2007 5:32,,12/5/2007 19:44,7/25/2007 5:58,,2.0.1,,,0,0,,,,,,,,,"when use swa, cxf will generate attachment tmp file in /tmp (linux) until the process exit, if it's a long term run server, the generated tmp file will eat up all disk space"
CXF,CXF-848,WSDLValidator not working well with the bundle jar,Bug,Closed,Major,Fixed,Dan Diephouse,maomaode,maomaode,7/26/2007 1:42,,7/29/2007 19:06,7/29/2007 19:06,2.0.1,2.0.1,Tooling,,0,0,,,,,,,,,"WSDLValidator has problem with the bundle jar, the exception like below


org.apache.cxf.tools.common.ToolException:
line 8 column 56 of file:/C:/src/java/apache/cxf/distribution/HelloWorld.wsdl: cvc-elt.1: Cannot find the declaration of element 'wsdl:definitions'.
at org.apache.cxf.tools.validator.internal.SchemaValidator.validate(SchemaValidator.java:202)
at org.apache.cxf.tools.validator.internal.SchemaValidator.validate(SchemaValidator.java:118)
at org.apache.cxf.tools.validator.internal.SchemaValidator.isValid(SchemaValidator.java:102)
at org.apache.cxf.tools.validator.internal.WSDL11Validator.isValid(WSDL11Validator.java:113)
at org.apache.cxf.tools.validator.WSDLValidator.execute(WSDLValidator.java:65)
at org.apache.cxf.tools.common.toolspec.ToolRunner.runTool(ToolRunner.java:83)
at org.apache.cxf.tools.common.toolspec.ToolRunner.runTool(ToolRunner.java:52)
at org.apache.cxf.tools.common.toolspec.ToolRunner.runTool(ToolRunner.java:39)
at org.apache.cxf.tools.validator.WSDLValidator.main(WSDLValidator.java:93)
"
