Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description,Security Level,Progress,? Progress,? Time Spent,? Remaining Estimate,? Original Estimate,Labels,Estimated Complexity,Date of First Response,Git Notification Mailing List,Github Integrations - Other,Github Integration,Last public comment date,Git Repository Name,Global Rank,Git Repository Type,Customer Request Type,Time to resolution,Blog Administrator?,Blogs - Admin for blog,Existing GitBox Approval,Blogs - Username,Protected Branch,Blogs - Email Address,GitHub Options,Docs Text,Git Repository Import Path,New-TLP-TLPName,Blogs - New Blog Write Access,Epic Colour,Blogs - Existing Blog Name,Attachment count,Blog - New Blog PMC,Epic Name,Blog - New Blog Administrators,Epic Status,Blog - Write access,Epic Link,Bugzilla - List of usernames,Bugzilla - PMC Name,Bugzilla - Email Notification Address,Blogs - Existing Blog Access Level,Bugzilla - Project Name,Bugzilla Id,Initial Confluence Contributors,Request participants,Waiting For Infra,Space Name,Space Description,Time to Respond,Github Integration - Triggers,INFRA - Subversion Repository Path,Space Key,Testcase included,Sprint,Rank (Obsolete),Project,Epic/Theme,Flagged,External issue ID,Machine Readable Info,CXF Fields,External issue URL,Flags,Rank
CXF,CXF-562,add system test to ensure soap12 fault working,Test,Closed,Major,Fixed,Freeman Fang,Freeman Fang,Freeman Fang,4/20/2007 6:11,,4/25/2007 9:47,4/25/2007 9:47,,2,,,0,0,,,,,,,,,we have soap12 fault demo but no system test to guarantee it's not broken,,,,,,,,,,,,,"10 years, 15 weeks, 4 days ago",,111408,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,119119,,,,,,,,,0|i0kqjz:
CXF,CXF-563,CXF-516 Verify if the ReflectionServiceFactoryBean can be disabled or enabled wrapping style,Sub-task,Closed,Major,Fixed,Jim Ma,Jim Ma,Jim Ma,4/20/2007 6:41,,8/29/2007 18:10,5/9/2007 7:25,,2,,,0,0,,,,,,,,,"When serviceClass operation has more than one parameters , serviceBeanFactory should throw exception when wrapper style is enabled.

When serviceClass operation has override operation , serviceBeanFactory should throw exception when wrapper style is enabled",,,,,,,,,,,,,"10 years, 15 weeks, 4 days ago",,111409,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,267886,,,,,,,,,0|i1a8rj:
CXF,CXF-564,CXF-516 Generate wrong wsdl file for holder,Sub-task,Closed,Major,Fixed,Jim Ma,Jervis Liu,Jervis Liu,4/20/2007 7:10,,8/29/2007 2:03,5/21/2007 1:43,2.0-RC,2,Tooling,,0,0,,,,,,,,,"Generate wrong wsdl file for holder, see test case: JaxwsServiceBuilderTest.testHolder()

Invalid XML schema: ""header"" must refer to an existing element",,,,,,,,,,,,,"10 years, 15 weeks, 4 days ago",,111410,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,267885,,,,,,,,,0|i1a8rb:
CXF,CXF-565,Wsdltojava cannot generate code for a wsdl file with import tag,Bug,Closed,Major,Fixed,maomaode,Julien le Colloec,Julien le Colloec,4/20/2007 13:43,,8/29/2007 18:07,4/24/2007 9:15,,2.0-RC,Tooling,,0,0,,,,,,,,,"Wsdltojava cannot generate types, SEI with a wsdl file which has an import tag .



SimpleServiceDocLit.wsdl :

<?xml version=""1.0"" encoding=""UTF-8""?>
<definitions name=""SimpleService"" targetNamespace=""http://www.iona.com/bus/tests""
xmlns=""http://schemas.xmlsoap.org/wsdl/""
xmlns:soap=""http://schemas.xmlsoap.org/wsdl/soap/""
xmlns:tns=""http://www.iona.com/bus/tests""
xmlns:xsd=""http://www.w3.org/2001/XMLSchema""
xmlns:corba=""http://schemas.iona.com/bindings/corba""
xmlns:xsd1=""http://www.iona.com/bus/tests/types"">


<types>
<schema targetNamespace=""http://www.iona.com/bus/tests/types""
xmlns=""http://www.w3.org/2001/XMLSchema""
xmlns:wsdl=""http://schemas.xmlsoap.org/wsdl/"">
<import namespace=""http://www.iona.com/bus/tests/types"" schemaLocation=""inner.xsd""/>

<!-- dot type -->
<simpleType name=""TypeTest.Beer"">
<restriction base=""string"">
<enumeration value=""Wheat""/>
<enumeration value=""Lambic""/>
<enumeration value=""Bitter""/>
<enumeration value=""Stout""/>
<enumeration value=""Porter""/>
</restriction>
</simpleType>

<!-- pingMe types -->
<element name=""pingMe"">
<complexType />
</element>
<element name=""pingMeResponse"">
<complexType />
</element>

<!-- sayHi types -->
<element name=""sayHi"">
<complexType />
</element>
<element name=""sayHiResponse"">
<complexType>
<sequence>
<element name=""responseType"" type=""xsd:string"" />
</sequence>
</complexType>
</element>

<!-- sayHello types -->
<element name=""responseType"" type=""xsd:string""/>

<!-- greetMe types -->
<element name=""greetMe"">
<complexType>
<sequence>
<element name=""requestType"" type=""xsd:string"" />
</sequence>
</complexType>
</element>
<element name=""greetMeResponse"">
<complexType>
<sequence>
<element name=""responseType"" type=""xsd:string"" />
</sequence>
</complexType>
</element>

<!-- exchangeDetails types -->
<element name=""exchangeDetailsElem"" type=""xsd1:Details""/>
<complexType name=""Details"">
<sequence>
<element name=""age"" type=""xsd:int""/>
<element name=""address"" type=""xsd:string""/>
<element name=""name"" type=""xsd:string""/>
<element name=""inner"" type=""xsd1:Inner""/>
<element maxOccurs=""unbounded"" minOccurs=""0"" name=""value"" type=""xsd:int""/>
</sequence>
</complexType>

<element name=""stringElem"" type=""xsd:string""/>
<complexType name=""CompoundArray"">
<sequence>
<element maxOccurs=""unbounded"" minOccurs=""0"" name=""array1"" type=""xsd:string""/>
<element maxOccurs=""unbounded"" minOccurs=""0"" name=""array2"" type=""xsd1:Details""/>
<element name=""address"" type=""xsd:string""/>
<element name=""date"" type=""xsd:dateTime""/>
<element name=""dec"" type=""xsd:decimal""/>
</sequence>
</complexType>

<element name=""echo"">
<complexType>
<sequence>
<element name=""x"" type=""xsd:string""/>
<element name=""y"" type=""xsd:string""/>
</sequence>
</complexType>
</element>

<element name=""echoResponse"">
<complexType>
<sequence>
<element name=""return"" type=""xsd:string""/>
<element name=""y"" type=""xsd:string""/>
<element name=""z"" type=""xsd:string""/>
</sequence>
</complexType>
</element>

<element name=""Compound"" type=""xsd1:CompoundArray""/>

<element name=""GetCustomer"">
<complexType>
<sequence>
<element name=""MSISDN"" type=""string""/>
<element maxOccurs=""1"" minOccurs=""0"" name=""agentUserName""
type=""string""/>
<element maxOccurs=""1"" minOccurs=""0"" name=""ChannelID""
type=""string""/>
<element name=""testEnum"" type=""xsd1:TestEnum""/>
<element maxOccurs=""unbounded"" minOccurs=""1"" name=""CustomerArrayIn"" 
type=""xsd1:Customer""/>
<element maxOccurs=""unbounded"" minOccurs=""1"" name=""CustomerArrayInOut"" 
type=""xsd1:Customer""/>
</sequence>
</complexType>
</element>

<element name=""GetCustomerResponse"">
<complexType>
<sequence>
<element maxOccurs=""1"" minOccurs=""1"" name=""GetCustomerResult""
type=""xsd1:Customer""/>
<element maxOccurs=""1"" minOccurs=""1"" name=""OutStatusCode"" type=""int""/>
<element maxOccurs=""1"" minOccurs=""1"" name=""OutSalutation"" type=""xsd1:Customer""/>
<element maxOccurs=""unbounded"" minOccurs=""1"" name=""CustomerArrayInOut"" 
type=""xsd1:Customer""/>
<element maxOccurs=""unbounded"" minOccurs=""1"" name=""CustomerArrayOut"" 
type=""xsd1:Customer""/>
</sequence>
</complexType>
</element>

<xsd:simpleType name=""TestEnum"">
<xsd:restriction base=""xsd:string"">
<xsd:enumeration value=""Low""/>
<xsd:enumeration value=""Medium""/>
<xsd:enumeration value=""High""/>
</xsd:restriction>
</xsd:simpleType>

<complexType name=""Customer"">
<sequence>
<element maxOccurs=""1"" minOccurs=""1"" name=""StatusCode"" type=""int""/>
<element maxOccurs=""1"" minOccurs=""0"" name=""UserID"" type=""string""/>
<element maxOccurs=""1"" minOccurs=""0"" name=""Salutation"" type=""string""/>
<element maxOccurs=""1"" minOccurs=""0"" name=""FirstName"" type=""string""/>
</sequence>
</complexType>

<element name=""TypeTest.enum_inout"">
<complexType>
<sequence>
<element name=""val"" type=""xsd1:TypeTest.Beer""/>
</sequence>
</complexType>
</element>
<element name=""TypeTest.enum_inoutResult"">
<complexType>
<sequence>
<element name=""val"" type=""xsd1:TypeTest.Beer""/>
</sequence>
</complexType>
</element>


</schema>
</types>

<!-- pingMe messages -->
<message name=""pingMeRequest"">
<part element=""xsd1:pingMe"" name=""in"" />
</message>
<message name=""pingMeResponse"">
<part element=""xsd1:pingMeResponse"" name=""out"" />
</message>

<!-- sayHi messages -->
<message name=""sayHiRequest"">
<part element=""xsd1:sayHi"" name=""in"" />
</message>
<message name=""sayHiResponse"">
<part element=""xsd1:sayHiResponse"" name=""out"" />
</message>

<!-- sayHello messages -->
<message name=""sayHelloRequest""/>
<message name=""sayHelloResponse"">
<part element=""xsd1:responseType"" name=""theResponse""/>
</message>

<!-- greetMe messages -->
<message name=""greetMeRequest"">
<part element=""xsd1:greetMe"" name=""in"" />
</message>
<message name=""greetMeResponse"">
<part element=""xsd1:greetMeResponse"" name=""out"" />
</message>

<!-- exchangeDetails messages -->
<message name=""exchangeDetailsRequest"">
<part element=""xsd1:exchangeDetailsElem"" name=""detailsIn""/>
</message>
<message name=""exchangeDetailsResponse"">
<part element=""xsd1:exchangeDetailsElem"" name=""return""/>
</message>

<message name=""say_goodbye"">
<part element=""xsd1:Compound"" name=""goodbye""/>
</message>

<message name=""say_goodbyeResponse"">
<part element=""xsd1:Compound"" name=""return""/>
</message>

<message name=""send_greeting"">
<part element=""xsd1:stringElem"" name=""greeting""/>
</message>

<message name=""send_greetingResponse"">
<part element=""xsd1:stringElem"" name=""return""/>
</message>

<message name=""echoChar"">
<part element=""xsd1:echo"" name=""parameters""/>
</message>

<message name=""echoCharResponse"">
<part element=""xsd1:echoResponse"" name=""parameters""/>
</message>

<message name=""failureOccured"">
<part element=""xsd1:stringElem"" name=""exceptionType""/>
</message>

<message name=""errorOccured"">
<part element=""xsd1:stringElem"" name=""exceptionType""/>
</message>

<message name=""GetCustomerSoapIn"">
<part element=""xsd1:GetCustomer"" name=""parameters""/>
</message>

<message name=""GetCustomerSoapOut"">
<part element=""xsd1:GetCustomerResponse"" name=""parameters""/>
</message>

<message name=""TypeTest.enum_inout"">
<part element=""xsd1:TypeTest.enum_inout"" name=""parameters""/>
</message>
<message name=""TypeTest.enum_inoutResponse"">
<part element=""xsd1:TypeTest.enum_inoutResult"" name=""parameters""/>
</message>

<portType name=""SimpleServicePortType"">
<operation name=""pingMe"">
<input message=""tns:pingMeRequest"" name=""pingMeRequest"" />
<output message=""tns:pingMeResponse"" name=""pingMeResponse"" />
</operation>

<operation name=""sayHi"">
<input message=""tns:sayHiRequest"" name=""sayHiRequest"" />
<output message=""tns:sayHiResponse"" name=""sayHiResponse"" />
</operation>

<operation name=""sayHello"">
<input message=""tns:sayHelloRequest"" name=""sayHelloRequest""/>
<output message=""tns:sayHelloResponse"" name=""sayHelloResponse""/>
</operation>

<operation name=""greetMe"">
<input message=""tns:greetMeRequest"" name=""greetMeRequest"" />
<output message=""tns:greetMeResponse"" name=""greetMeResponse"" />
</operation>

<operation name=""exchangeDetails"">
<input message=""tns:exchangeDetailsRequest"" name=""exchangeDetailsRequest""/>
<output message=""tns:exchangeDetailsResponse"" name=""exchangeDetailsResponse""/>
</operation>

<operation name=""say_goodbye"">
<input message=""tns:say_goodbye"" name=""say_goodbye""/>
<output message=""tns:say_goodbyeResponse"" name=""say_goodbyeResponse""/>
</operation>

<operation name=""send_greeting"">
<input message=""tns:send_greeting"" name=""send_greeting""/>
<output message=""tns:send_greetingResponse"" name=""send_greetingResponse""/>
</operation>

<operation name=""echoChar"">
<input message=""tns:echoChar""/>
<output message=""tns:echoCharResponse""/>
<fault name=""failure"" message=""tns:failureOccured""/>
<fault name=""error"" message=""tns:errorOccured""/>
</operation>

<operation name=""GetCustomer"">
<input message=""tns:GetCustomerSoapIn"" name=""GetCustomer""/>
<output message=""tns:GetCustomerSoapOut"" name=""GetCustomerResponse""/>
</operation>

</portType>

<portType name=""simple.simpleServicePortType"">
<operation name=""pingMe"">
<input message=""tns:pingMeRequest"" name=""pingMeRequest"" />
<output message=""tns:pingMeResponse"" name=""pingMeResponse"" />
</operation>

<operation name=""enum_inout"">
<input message=""tns:TypeTest.enum_inout"" name=""enum_inout""/>
<output message=""tns:TypeTest.enum_inoutResponse"" name=""enum_inoutResponse""/>
</operation>
</portType>

<binding name=""SimpleServiceBinding"" type=""tns:SimpleServicePortType"">
<soap:binding style=""document"" transport=""http://schemas.xmlsoap.org/soap/http""/>

<operation name=""pingMe"">
<soap:operation soapAction="""" style=""document""/>
<input name=""pingMeRequest"">
<soap:body use=""literal""/>
</input>
<output name=""pingMeResponse"">
<soap:body use=""literal""/>
</output>
</operation>

<operation name=""sayHi"">
<soap:operation soapAction="""" style=""document""/>
<input name=""sayHiRequest"">
<soap:body use=""literal""/>
</input>
<output name=""sayHiResponse"">
<soap:body use=""literal""/>
</output>
</operation>

<operation name=""sayHello"">
<soap:operation soapAction="""" style=""document""/>
<input name=""sayHelloRequest"">
<soap:body use=""literal""/>
</input>
<output name=""sayHelloResponse"">
<soap:body use=""literal""/>
</output>
</operation>

<operation name=""greetMe"">
<soap:operation soapAction="""" style=""document""/>
<input name=""greetMeRequest"">
<soap:body use=""literal""/>
</input>
<output name=""greetMeResponse"">
<soap:body use=""literal""/>
</output>
</operation>

<operation name=""exchangeDetails"">
<soap:operation soapAction=""http://www.iona.com/bus/tests"" style=""document""/>
<input name=""exchangeDetailsRequest"">
<soap:body use=""literal""/>
</input>
<output name=""exchangeDetailsResponse"">
<soap:body use=""literal""/>
</output>
</operation>

<operation name=""say_goodbye"">
<soap:operation soapAction=""http://www.iona.com/bus/tests"" style=""document""/>
<input name=""say_goodbye"">
<soap:body use=""literal""/>
</input>
<output name=""say_goodbyeResponse"">
<soap:body use=""literal""/>
</output>
</operation>

<operation name=""send_greeting"">
<soap:operation soapAction=""http://www.iona.com/bus/tests"" style=""document""/>
<input name=""send_greeting"">
<soap:body use=""literal""/>
</input>
<output name=""send_greetingResponse"">
<soap:body use=""literal""/>
</output>
</operation>

<operation name=""echoChar"">
<soap:operation soapAction=""http://soapinterop.org/"" style=""document""/>
<input>
<soap:body use=""literal""/>
</input>
<output>
<soap:body use=""literal""/>
</output>
</operation>

<operation name=""GetCustomer"">
<soap:operation soapAction=""http://www.mi-pay.com/WebServices/GetCustomer""
style=""document""/>
<input name=""GetCustomer"">
<soap:body use=""literal""/>
</input>
<output name=""GetCustomerResponse"">
<soap:body use=""literal""/>
</output>
</operation>
</binding>

<binding name=""simple.simpleServiceBinding"" type=""tns:simple.simpleServicePortType"">
<soap:binding style=""document"" transport=""http://schemas.xmlsoap.org/soap/http""/>

<operation name=""pingMe"">
<soap:operation soapAction="""" style=""document""/>
<input name=""pingMeRequest"">
<soap:body use=""literal""/>
</input>
<output name=""pingMeResponse"">
<soap:body use=""literal""/>
</output>
</operation>

<operation name=""enum_inout"">
<corba:operation name=""enum_inout"">
<corba:param idltype=""corbatm:TypeTest.Beer"" mode=""inout"" name=""val""/>
</corba:operation>
<input name=""enum_inout""/>
<output name=""enum_inoutResponse""/>
</operation>

</binding>

<service name=""SimpleServiceService"">
<port binding=""tns:SimpleServiceBinding"" name=""SimplePort"">
<soap:address location=""http://localhost:9900/SimpleService/SimplePort""/>
</port>
</service>

<service name=""simple.simpleServiceService"">
<port binding=""tns:simple.simpleServiceBinding"" name=""SimplePort"">
<soap:address location=""http://localhost:9999/SimpleService/SimplePort""/>
</port>
</service>

</definitions>


inner.xsd :

<?xml version=""1.0"" encoding=""UTF-8""?>
<xsd:schema targetNamespace=""http://www.iona.com/bus/tests/types""
xmlns=""http://www.w3.org/2001/XMLSchema""
xmlns:xsd=""http://www.w3.org/2001/XMLSchema""
elementFormDefault=""unqualified"" 
attributeFormDefault=""unqualified"">

<complexType name=""Inner"">
<all>
<element name=""e1"" type=""xsd:int""/>
<element name=""e2"" type=""xsd:string""/>
</all>
</complexType>
</xsd:schema>

",,,,,,,,,4/24/2007 6:56,,,,"10 years, 15 weeks ago",,111411,,,Restricted to agents,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,179331,,,,,,,,,0|i0v27j:
CXF,CXF-566,WSS4J constant incorrectly used in WS-Security tests,Bug,Closed,Minor,Fixed,Dan Diephouse,Colm O hEigeartaigh,Colm O hEigeartaigh,4/20/2007 15:42,,4/20/2007 16:10,4/20/2007 16:10,,2.0-RC,WS-* Components,,0,0,,,,,,,,,"
A WSS4J constant is incorrectly used in the WS-Security tests RoundTripTest.java and WSS4JInOutTest.java.
Specifically, for both signing and encrypting, the following is attached to the message;

msg.put(WSHandlerConstants.PASSWORD_TYPE, WSConstants.PASSWORD_TEXT);

However, this is irrelevant as the WSHandlerConstants.PASSWORD_TYPE tag is not processed for these actions, and
should only be used for UsernameToken actions. In addition, WSHandlerConstants.PASSWORD_TYPE should only take the values WSConstants.PW_DIGEST or WSConstants.PW_TEXT.

See the attached patch to correct this. Also, two tests are added to WSS4JOutInterceptorTest.java, which check that both password types work correctly for UsernameToken actions.",,,,,,,,,4/20/2007 16:10,,,,"10 years, 15 weeks, 3 days ago",,111412,,,Restricted to agents,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,267884,,,,,,,,,0|i1a8r3:
CXF,CXF-567,servlet sample doesn't work,Bug,Closed,Major,Fixed,Freeman Fang,Freeman Fang,Freeman Fang,4/23/2007 2:24,,4/25/2007 9:37,4/25/2007 9:37,,2.0-RC,,,0,0,,,,,,,CXF-571,,,,,,,,,,,4/23/2007 3:57,,,,"10 years, 15 weeks, 1 day ago",,111413,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,179341,,,,,,,,,0|i0v29r:
CXF,CXF-568,JMS Samples don't work,Bug,Closed,Major,Fixed,Willem Jiang,Willem Jiang,Willem Jiang,4/23/2007 2:43,,4/25/2007 9:34,4/25/2007 9:34,2.0-RC,2.0-RC,,,0,0,,,,,,,,,"jms_queue and jms_pubsub in the cxf kit sample can't work because of the wsdlLocation is not generated by tools for SEI,
It can be fixed by adding the wsdlLocation attribute to the serviceImpl's WebService annotation.
",,,,,,,,,,,,,"10 years, 15 weeks, 1 day ago",,111414,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,231572,,,,,,,,,0|i140of:
CXF,CXF-569,JBI sample doesn't work,Bug,Closed,Major,Fixed,Freeman Fang,Freeman Fang,Freeman Fang,4/23/2007 3:03,,8/29/2007 18:10,6/11/2007 1:56,,2,,,0,0,,,,,,"CXF-707, CXF-708, CXF-709, CXF-710, CXF-711, CXF-715",CXF-571,,,,,,,,,,,,,,,"10 years, 15 weeks, 1 day ago",,111415,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,231364,,,,,,,,,0|i13ze7:
CXF,CXF-570,JCA demo can not work,Bug,Closed,Major,Fixed,Willem Jiang,Willem Jiang,Willem Jiang,4/23/2007 3:06,,4/25/2007 9:38,4/25/2007 9:38,2.0-RC,2.0-RC,,,0,0,,,,,,,,,,,,,,,,,,,,,,"10 years, 15 weeks, 1 day ago",,111416,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,267883,,,,,,,,,0|i1a8qv:
CXF,CXF-571,CXF-2.0 RC Kit testing,Test,Closed,Major,Fixed,Unassigned,maomaode,maomaode,4/23/2007 3:08,,5/17/2007 3:26,5/17/2007 3:26,2.0-RC,2,,,0,0,,,,,,"CXF-572, CXF-573, CXF-574, CXF-575, CXF-576, CXF-577, CXF-578, CXF-579, CXF-580, CXF-581, CXF-582, CXF-583, CXF-584, CXF-585, CXF-586, CXF-587, CXF-588, CXF-589, CXF-591, CXF-603","CXF-567, CXF-569",,,,,,,,,,,5/17/2007 3:26,,,,"10 years, 11 weeks, 5 days ago",,111417,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,267882,,,,,,,,,0|i1a8qn:
CXF,CXF-572,CXF-571 Top level README.txt,Sub-task,Closed,Major,Fixed,maomaode,maomaode,maomaode,4/23/2007 3:17,,8/29/2007 2:03,4/25/2007 9:38,2.0-RC,2,Documentation,,0,0,,,,,,,,,"Since we have a single bundle jar, so the following description is not correct:
Section 
*** Basic Setup for Building and Running the Demos in a Servlet Container""
** Preparing deploy to APACHE TOMCAT""
* Copied all jars (EXCEPT cxf-integration-jbi* jars) from 
CXF_HOME/lib to <CATALINA_HOME>/shared/lib",,,,,,,,,,,,,"10 years, 15 weeks, 1 day ago",,111418,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,267881,,,,,,,,,0|i1a8qf:
CXF,CXF-573,CXF-571 Ant deploy target in sample,Sub-task,Closed,Major,Fixed,Unassigned,maomaode,maomaode,4/23/2007 3:24,,8/29/2007 2:05,4/23/2007 9:16,2.0-RC,2.0-RC,,,0,0,,,,,,,,,"* deploy/undeploy need description, so we know how many targets exists in ant -projecthelp
* ant deploy should build the project and bulid the jar for users",,,,,,,,,,,,,"10 years, 15 weeks, 1 day ago",,111419,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,267880,,,,,,,,,0|i1a8q7:
