class path,method name,method arguments,LOC,Cyclomatic,Time,OwnTime,Count,Layer,Callees,CalleeInvocations,Callers,CallerInvocations
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDDeviceCMYK.java,toRGBImage,WritableRaster,5,1,12678,0,8,8,2,16,1,8
pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\graphics\ClosePath.java,process,"Operator, List<COSBase>",9,2,8,2,1739,9,2,3478,1,1739
pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\graphics\ClosePath.java,getName,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\graphics\GraphicsOperatorProcessor.java,setContext,PDFStreamEngine,5,1,6,6,42939,0,0,0,2,42939
pdfbox\src\main\java\org\apache\pdfbox\contentstream\PDFGraphicsStreamEngine.java,<init>,PDPage,66,1,49,14,149,10,69,18635,1,149
pdfbox\src\main\java\org\apache\pdfbox\contentstream\PDFGraphicsStreamEngine.java,getPage,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\contentstream\PDFGraphicsStreamEngine.java,appendRectangle,"Point2D, Point2D, Point2D, Point2D",2,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\contentstream\PDFGraphicsStreamEngine.java,drawImage,PDImage,1,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\contentstream\PDFGraphicsStreamEngine.java,clip,int,1,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\contentstream\PDFGraphicsStreamEngine.java,moveTo,"float, float",1,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\contentstream\PDFGraphicsStreamEngine.java,lineTo,"float, float",1,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\contentstream\PDFGraphicsStreamEngine.java,curveTo,"float, float, float, float, float, float",3,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\contentstream\PDFGraphicsStreamEngine.java,getCurrentPoint,,1,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\contentstream\PDFGraphicsStreamEngine.java,closePath,,1,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\contentstream\PDFGraphicsStreamEngine.java,endPath,,1,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\contentstream\PDFGraphicsStreamEngine.java,strokePath,,1,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\contentstream\PDFGraphicsStreamEngine.java,fillPath,int,1,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\contentstream\PDFGraphicsStreamEngine.java,fillAndStrokePath,int,1,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\contentstream\PDFGraphicsStreamEngine.java,shadingFill,COSName,1,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\SecurityHandlerFactory.java,<init>,,9,1,11,0,4,11,3,18,1,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\SecurityHandlerFactory.java,registerHandler,"String, Class<? extends SecurityHandler>, Class<? extends ProtectionPolicy>",11,2,0,0,4,11,2,12,1,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\SecurityHandlerFactory.java,newSecurityHandlerForPolicy,ProtectionPolicy,11,2,189,0,11,11,2,22,1,11
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\SecurityHandlerFactory.java,newSecurityHandlerForFilter,String,11,2,5,0,30,6,2,60,1,30
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\SecurityHandlerFactory.java,newSecurityHandler,"Class<? extends SecurityHandler>, Class<?>[], Object[]",26,5,194,0,41,0,3,86,2,41
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\SecurityHandler.java,setDecryptMetadata,boolean,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\SecurityHandler.java,prepareDocumentForEncryption,PDDocument,1,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\SecurityHandler.java,prepareForDecryption,"PDEncryption, COSArray, DecryptionMaterial",2,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\SecurityHandler.java,encryptData,"long, long, InputStream, OutputStream, boolean",21,3,17470,4,6843,1,5,13055,4,6843
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\SecurityHandler.java,calcFinalKey,"long, long",21,2,176,5,5151,1,4,17827,1,5151
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\SecurityHandler.java,encryptDataRC4,"byte[], InputStream, OutputStream",6,1,8418,2,4217,1,2,8434,3,4217
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\SecurityHandler.java,encryptDataRC4,"byte[], byte[], OutputStream",5,1,15,0,469,1,2,938,2,469
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\SecurityHandler.java,encryptDataAESother,"byte[], InputStream, OutputStream, boolean",51,10,4453,11,1674,1,11,51653,1,1674
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\SecurityHandler.java,encryptDataAES256,"InputStream, OutputStream, boolean",37,6,4436,5,1692,1,8,13536,1,1692
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\SecurityHandler.java,prepareAESInitializationVector,"boolean, byte[], InputStream, OutputStream",24,4,95,1,3366,1,5,5598,2,3366
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\SecurityHandler.java,decrypt,"COSBase, long, long",23,6,1355,12,29490,6,5,54957,4,29490
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\SecurityHandler.java,decryptStream,"COSStream, long, long",37,5,10523,3,713,6,12,7190,2,713
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\SecurityHandler.java,encryptStream,"COSStream, long, int",14,1,5189,1,348,4,6,2088,1,348
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\SecurityHandler.java,decryptDictionary,"COSDictionary, long, long",21,5,1357,12,4361,6,7,54095,2,4361
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\SecurityHandler.java,decryptString,"COSString, long, long",15,2,1209,5,3886,6,5,19430,1,3886
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\SecurityHandler.java,encryptString,"COSString, long, int",7,1,679,2,1896,4,5,9480,1,1896
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\SecurityHandler.java,decryptArray,"COSArray, long, long",7,2,69,9,2798,6,3,60296,1,2798
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\SecurityHandler.java,getKeyLength,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\SecurityHandler.java,setKeyLength,int,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\SecurityHandler.java,setCurrentAccessPermission,AccessPermission,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\SecurityHandler.java,getCurrentAccessPermission,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\SecurityHandler.java,isAES,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\SecurityHandler.java,setAES,boolean,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\SecurityHandler.java,hasProtectionPolicy,,1,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\ProtectionPolicy.java,setEncryptionKeyLength,int,8,2,0,0,8,12,0,0,1,8
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\ProtectionPolicy.java,getEncryptionKeyLength,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardSecurityHandler.java,<init>,,3,1,0,0,27,11,1,27,1,27
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardSecurityHandler.java,<init>,StandardProtectionPolicy,5,1,0,0,8,11,1,8,1,8
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardSecurityHandler.java,computeVersionNumber,,16,4,0,0,8,4,0,0,1,8
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardSecurityHandler.java,computeRevisionNumber,int,20,5,0,0,8,4,1,4,1,8
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardSecurityHandler.java,prepareForDecryption,"PDEncryption, COSArray, DecryptionMaterial",93,11,5207,0,26,6,23,489,1,26
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardSecurityHandler.java,getDocumentIDBytes,COSArray,14,2,0,0,26,6,2,52,1,26
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardSecurityHandler.java,validatePerms,"PDEncryption, int, boolean",29,5,3,0,6,6,5,30,1,6
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardSecurityHandler.java,prepareDocumentForEncryption,PDDocument,46,7,2695,0,8,4,13,92,1,8
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardSecurityHandler.java,prepareEncryptionDictRev6,"String, String, PDEncryption, int",69,3,2663,0,2,4,19,86,1,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardSecurityHandler.java,prepareEncryptionDictRev2345,"String, String, PDEncryption, int, PDDocument, int, int",37,3,31,0,6,4,10,74,1,6
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardSecurityHandler.java,prepareEncryptionDictAES,"PDEncryption, COSName",10,1,1,0,4,4,7,26,2,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardSecurityHandler.java,isOwnerPassword,"byte[], byte[], byte[], int, byte[], int, int, boolean",29,3,2414,0,26,6,6,73,1,26
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardSecurityHandler.java,getUserPassword,"byte[], byte[], int, int",28,5,36,0,27,6,5,1488,2,27
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardSecurityHandler.java,computeEncryptedKey,"byte[], byte[], byte[], byte[], byte[], int, byte[], int, int, boolean, boolean",14,2,1870,0,65,1,2,65,3,65
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardSecurityHandler.java,computeEncryptedKeyRev234,"byte[], byte[], int, byte[], boolean, int, int",29,4,49,1,59,1,7,5849,1,59
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardSecurityHandler.java,computeEncryptedKeyRev56,"byte[], boolean, byte[], byte[], byte[], byte[], int",45,5,1821,0,6,1,7,42,1,6
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardSecurityHandler.java,computeUserPassword,"byte[], byte[], int, byte[], int, int, boolean",37,5,48,0,36,1,11,2872,2,36
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardSecurityHandler.java,computeOwnerPassword,"byte[], byte[], int, int",28,5,12,0,6,4,7,492,1,6
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardSecurityHandler.java,computeRC4key,"byte[], int, int",16,3,27,1,33,1,7,3033,2,33
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardSecurityHandler.java,truncateOrPad,byte[],9,1,0,0,98,1,1,196,3,98
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardSecurityHandler.java,isUserPassword,"byte[], byte[], byte[], int, byte[], int, int, boolean",39,5,962,0,34,6,6,130,2,34
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardSecurityHandler.java,isUserPassword,"String, byte[], byte[], int, byte[], int, int, boolean",15,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardSecurityHandler.java,isOwnerPassword,"String, byte[], byte[], int, byte[], int, int, boolean",7,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardSecurityHandler.java,computeHash2A,"byte[], byte[], byte[]",24,4,5107,0,17,1,4,55,3,17
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardSecurityHandler.java,computeHash2B,"byte[], byte[], byte[]",66,7,7767,41,25,1,12,179629,2,25
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardSecurityHandler.java,computeSHA256,"byte[], byte[], byte[]",15,3,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardSecurityHandler.java,concat,"byte[], byte[]",7,1,0,0,4,4,1,8,1,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardSecurityHandler.java,concat,"byte[], byte[], byte[]",8,1,0,0,25,1,1,75,2,25
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardSecurityHandler.java,truncate127,byte[],10,2,0,0,32,1,0,0,4,32
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardSecurityHandler.java,logIfStrongEncryptionMissing,,13,3,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardSecurityHandler.java,hasProtectionPolicy,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardProtectionPolicy.java,<init>,"String, String, AccessPermission",7,1,0,0,8,11,1,8,1,8
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardProtectionPolicy.java,getPermissions,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardProtectionPolicy.java,setPermissions,AccessPermission,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardProtectionPolicy.java,getOwnerPassword,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardProtectionPolicy.java,setOwnerPassword,String,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardProtectionPolicy.java,getUserPassword,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardProtectionPolicy.java,setUserPassword,String,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardProtectionPolicy.java,isPreferAES,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\StandardProtectionPolicy.java,setPreferAES,boolean,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\PublicKeySecurityHandler.java,<init>,,3,1,0,0,4,11,1,4,1,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\PublicKeySecurityHandler.java,<init>,PublicKeyProtectionPolicy,5,1,1,0,4,11,1,4,1,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\PublicKeySecurityHandler.java,prepareForDecryption,"PDEncryption, COSArray, DecryptionMaterial",103,15,423,0,4,6,30,174,1,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\PublicKeySecurityHandler.java,appendCertInfo,"StringBuilder, KeyTransRecipientId, X509Certificate, X509CertificateHolder",23,4,2,0,3,6,8,46,1,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\PublicKeySecurityHandler.java,prepareDocumentForEncryption,PDDocument,62,7,6532,0,4,4,22,121,1,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\PublicKeySecurityHandler.java,computeRecipientsField,byte[],29,2,5820,0,4,4,12,67,1,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\PublicKeySecurityHandler.java,createDERForRecipient,"byte[], X509Certificate",38,3,5808,0,6,4,25,186,1,6
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\PublicKeySecurityHandler.java,computeRecipientInfo,"X509Certificate, byte[]",29,3,152,0,6,4,16,100,1,6
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\PublicKeySecurityHandler.java,hasProtectionPolicy,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\PublicKeyProtectionPolicy.java,<init>,,3,1,0,0,3,11,2,6,3,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\PublicKeyProtectionPolicy.java,addRecipient,PublicKeyRecipient,4,1,0,0,4,12,1,4,3,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\PublicKeyProtectionPolicy.java,removeRecipient,PublicKeyRecipient,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\PublicKeyProtectionPolicy.java,getRecipientsIterator,,4,1,0,0,4,4,1,4,1,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\PublicKeyProtectionPolicy.java,getDecryptionCertificate,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\PublicKeyProtectionPolicy.java,setDecryptionCertificate,X509Certificate,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\PublicKeyProtectionPolicy.java,getNumberOfRecipients,,4,1,0,0,4,4,0,0,1,4
fontbox\src\main\java\org\apache\fontbox\ttf\NamingTable.java,<init>,TrueTypeFont,4,1,0,0,820,,1,820,1,820
fontbox\src\main\java\org\apache\fontbox\ttf\NamingTable.java,read,"TrueTypeFont, TTFDataStream",91,16,2477,134,778,,23,865227,1,778
fontbox\src\main\java\org\apache\fontbox\ttf\NamingTable.java,getEnglishName,int,34,5,16,1,1556,,1,3728,1,1556
fontbox\src\main\java\org\apache\fontbox\ttf\NamingTable.java,getName,"int, int, int, int",19,4,19,6,4513,,2,29260,2,4513
fontbox\src\main\java\org\apache\fontbox\ttf\NamingTable.java,getNameRecords,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\NamingTable.java,getFontFamily,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\NamingTable.java,getFontSubFamily,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\NamingTable.java,getPostScriptName,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\util\Charsets.java,<init>,,1,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\NameRecord.java,getStringLength,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\NameRecord.java,setStringLength,int,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\NameRecord.java,getStringOffset,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\NameRecord.java,setStringOffset,int,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\NameRecord.java,getLanguageId,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\NameRecord.java,setLanguageId,int,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\NameRecord.java,getNameId,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\NameRecord.java,setNameId,int,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\NameRecord.java,getPlatformEncodingId,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\NameRecord.java,setPlatformEncodingId,int,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\NameRecord.java,getPlatformId,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\NameRecord.java,setPlatformId,int,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\NameRecord.java,initData,"TrueTypeFont, TTFDataStream",9,1,179,34,42716,,3,256296,1,42716
fontbox\src\main\java\org\apache\fontbox\ttf\NameRecord.java,toString,,9,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\NameRecord.java,getString,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\NameRecord.java,setString,String,4,1,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\treestatus\TreeStatusPane.java,<init>,JTree,5,1,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\treestatus\TreeStatusPane.java,init,,11,1,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\treestatus\TreeStatusPane.java,getPanel,,4,1,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\treestatus\TreeStatusPane.java,updateTreeStatus,TreeStatus,6,1,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\treestatus\TreeStatusPane.java,updateText,String,8,2,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\treestatus\TreeStatusPane.java,valueChanged,TreeSelectionEvent,5,1,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\treestatus\TreeStatus.java,<init>,,3,1,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\treestatus\TreeStatus.java,<init>,Object,4,1,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\treestatus\TreeStatus.java,getStringForPath,TreePath,4,1,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\treestatus\TreeStatus.java,getPathForString,String,4,1,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\treestatus\TreeStatus.java,generatePathString,TreePath,12,2,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\treestatus\TreeStatus.java,generatePath,String,20,4,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\treestatus\TreeStatus.java,getObjectName,Object,20,4,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\treestatus\TreeStatus.java,parsePathString,String,19,4,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\treestatus\TreeStatus.java,searchNode,"Object, String",41,8,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\font\container\TrueTypeContainer.java,<init>,PDTrueTypeFont,4,1,0,0,14,10,1,14,1,14
preflight\src\main\java\org\apache\pdfbox\preflight\font\container\TrueTypeContainer.java,hasGlyph,int,9,2,3,0,76,9,1,76,1,76
preflight\src\main\java\org\apache\pdfbox\preflight\font\container\FontContainer.java,<init>,T,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\font\container\FontContainer.java,push,ValidationError,4,1,0,0,22,10,1,22,12,22
preflight\src\main\java\org\apache\pdfbox\preflight\font\container\FontContainer.java,push,List<ValidationError>,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\font\container\FontContainer.java,getAllErrors,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\font\container\FontContainer.java,isValid,,4,1,0,0,70,9,0,0,3,70
preflight\src\main\java\org\apache\pdfbox\preflight\font\container\FontContainer.java,errorsAleadyMerged,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\font\container\FontContainer.java,setErrorsAlreadyMerged,boolean,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\font\container\FontContainer.java,isEmbeddedFont,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\font\container\FontContainer.java,notEmbedded,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\font\container\FontContainer.java,checkGlyphWidth,int,27,4,69,0,317,9,19,1125,1,317
preflight\src\main\java\org\apache\pdfbox\preflight\font\container\FontContainer.java,hasGlyph,int,1,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\font\container\FontContainer.java,isAlreadyProcessed,int,11,2,0,0,317,9,3,756,1,317
preflight\src\main\java\org\apache\pdfbox\preflight\font\container\FontContainer.java,checkWidthsConsistency,"int, float, float",12,2,3,0,191,9,12,231,1,191
preflight\src\main\java\org\apache\pdfbox\preflight\font\container\FontContainer.java,markAsValid,int,4,1,4,0,193,9,4,583,2,193
preflight\src\main\java\org\apache\pdfbox\preflight\font\container\FontContainer.java,markAsInvalid,"int, GlyphException",4,1,0,0,7,9,3,21,2,7
tools\src\main\java\org\apache\pdfbox\tools\ExtractText.java,<init>,,3,1,0,0,1,11,0,0,1,1
tools\src\main\java\org\apache\pdfbox\tools\ExtractText.java,main,String[],6,1,877,0,2,11,4,5,1,2
tools\src\main\java\org\apache\pdfbox\tools\ExtractText.java,startExtraction,String[],194,30,877,0,2,11,33,119,1,2
tools\src\main\java\org\apache\pdfbox\tools\ExtractText.java,startProcessing,String,8,2,0,0,2,11,1,2,1,2
tools\src\main\java\org\apache\pdfbox\tools\ExtractText.java,stopProcessing,"String, long",9,2,0,0,2,11,0,0,1,2
tools\src\main\java\org\apache\pdfbox\tools\ExtractText.java,usage,,18,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\io\IOUtils.java,<init>,,3,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\io\IOUtils.java,toByteArray,InputStream,6,1,29,1,1122,1,3,3366,14,1122
pdfbox\src\main\java\org\apache\pdfbox\io\IOUtils.java,copy,"InputStream, OutputStream",12,2,16206,18,6342,0,9,49886,12,6342
pdfbox\src\main\java\org\apache\pdfbox\io\IOUtils.java,populateBuffer,"InputStream, byte[]",15,3,0,0,3,12,1,4,1,3
pdfbox\src\main\java\org\apache\pdfbox\io\IOUtils.java,closeQuietly,Closeable,13,3,58,0,1783,2,15,1285,23,1783
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocumentNameDictionary.java,<init>,PDDocumentCatalog,14,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocumentNameDictionary.java,<init>,"PDDocumentCatalog, COSDictionary",5,1,0,0,39,1,0,0,1,39
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocumentNameDictionary.java,getCOSObject,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocumentNameDictionary.java,getDests,,14,3,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocumentNameDictionary.java,setDests,PDDestinationNameTreeNode,5,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocumentNameDictionary.java,getEmbeddedFiles,,10,2,5,0,42,1,4,60,5,42
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocumentNameDictionary.java,setEmbeddedFiles,PDEmbeddedFilesNameTreeNode,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocumentNameDictionary.java,getJavaScript,,10,2,0,0,31,10,1,31,1,31
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocumentNameDictionary.java,setJavascript,PDJavascriptNameTreeNode,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDEmbeddedFilesNameTreeNode.java,<init>,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDEmbeddedFilesNameTreeNode.java,<init>,COSDictionary,4,1,0,0,12,0,1,12,2,12
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDEmbeddedFilesNameTreeNode.java,convertCOSToPD,COSBase,4,1,8,0,34,2,3,39,2,34
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDEmbeddedFilesNameTreeNode.java,createChildNode,COSDictionary,4,1,0,0,1,3,1,1,1,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\filespecification\PDComplexFileSpecification.java,<init>,,5,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\filespecification\PDComplexFileSpecification.java,<init>,COSDictionary,12,2,0,0,16,2,3,24,1,16
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\filespecification\PDComplexFileSpecification.java,getCOSObject,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\filespecification\PDComplexFileSpecification.java,getEFDictionary,,8,2,0,0,13,1,1,10,1,13
