Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description,Security Level,Progress,? Progress,? Time Spent,? Remaining Estimate,? Original Estimate,Labels,Date of First Response,Git Notification Mailing List,Github Integrations - Other,Github Integration,Last public comment date,Git Repository Name,Global Rank,Git Repository Type,Customer Request Type,Time to resolution,Blog Administrator?,Blogs - Admin for blog,Blogs - Username,Blogs - Email Address,Docs Text,Git Repository Import Path,New-TLP-TLPName,Blogs - New Blog Write Access,Epic Colour,Blogs - Existing Blog Name,Attachment count,Blog - New Blog PMC,Epic Name,Blog - New Blog Administrators,Epic Status,Blog - Write access,Epic Link,Bugzilla - List of usernames,Bugzilla - PMC Name,Bugzilla - Email Notification Address,Blogs - Existing Blog Access Level,Bugzilla - Project Name,Bugzilla Id,Initial Confluence Contributors,Request participants,Waiting For Infra,Space Name,Space Description,Time to Respond,Github Integration - Triggers,INFRA - Subversion Repository Path,Space Key,Testcase included,Sprint,Rank (Obsolete),Project,Epic/Theme,Flagged,Machine Readable Info,External issue URL,Flags,Rank
PDFBox,PDFBOX-3475,IllegalArgumentException: 2058 > -49861164 in PDType1Font.java,Bug,Closed,Major,Fixed,Tilman Hausherr,Tilman Hausherr,Tilman Hausherr,8/26/2016 17:15,,3/25/2017 18:13,8/26/2016 17:33,"2.0.2, 2.0.3, 3.0.0","2.0.3, 3.0.0",FontBox,,0,2,,,,,,,,,"{code} 
java.lang.IllegalArgumentException: 2058 > -49861164 
java.util.Arrays.copyOfRange(Unknown Source) 
org.apache.pdfbox.pdmodel.font.PDType1Font.<init>(PDType1Font.java:223) 
org.apache.pdfbox.pdmodel.font.PDFontFactory.createFont(PDFontFactory.java:62) 
{code} 
This is because the /Fontfile /Length2 values are bogus. A negative /Length2 brings an IllegalArgumentException in Arrays.copyOfRange(), a huge value eats up memory because of padding. So I'm doing a repair for the /Length2 as well.",,,,,,,,8/26/2016 17:22,,,,"42 weeks, 2 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i32uzr:
PDFBox,PDFBOX-3476,Updated to BouncyCastle 1.55,Improvement,Resolved,Minor,Fixed,Tilman Hausherr,Philip Helger,Philip Helger,8/29/2016 6:04,,3/25/2017 18:12,8/30/2016 17:14,2.0.2,3.0.0,Crypto,,0,3,,,,,,,,,You may want to consider updating to BC 1.55 - https://www.bouncycastle.org/releasenotes.html,,,,,,,,8/30/2016 17:13,,,,"41 weeks, 6 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i32xgn:
PDFBox,PDFBOX-3477,CA and ca values should be clipped,Bug,Closed,Major,Fixed,Tilman Hausherr,Tilman Hausherr,Tilman Hausherr,8/31/2016 18:25,,3/25/2017 18:12,8/31/2016 18:46,"1.8.12, 1.8.13, 2.0.1, 2.0.2, 2.0.3","1.8.13, 2.0.3, 3.0.0",Rendering,,0,2,,,,,,,PDFBOX-2203,,"The attached file has yellow highlights that appear purple, because of incorrect CA and ca values of 2. The change I did in rev 1609908 was ""too careful"".",,,,,,,,8/31/2016 18:46,,,,"41 weeks, 4 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i3333r:
PDFBox,PDFBOX-3478,Uploaded PDF Table Formatting Missing Vertical Lines,Bug,Closed,Major,Not A Problem,Unassigned,RuhongCai,RuhongCai,9/1/2016 0:52,,9/1/2016 20:04,9/1/2016 20:04,,,,,0,2,,,,,,,,,"The attached file ""table_without_lines.pdf"" 

BufferedImage image= new PDFImages( ""C:\\temp\\table_without_lines.pdf"", null).getPageImage(0, 108); 

FileOutputStream outputStream = new FileOutputStream( ""C:\\temp\\image-1.png"" ); 
ImageIO.write( image, ""png"", outputStream ); 

The image ""image-1.png"" shows table missing Vertical Lines",,,,,,,,9/1/2016 7:10,,,,"41 weeks, 4 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i333pz:
PDFBox,PDFBOX-3479,NPE in AppearanceGeneratorHelper.setAppearanceValue() if no rectangle in widget,Bug,Closed,Major,Fixed,Maruan Sahyoun,Tilman Hausherr,Tilman Hausherr,9/1/2016 17:37,,3/25/2017 18:13,9/9/2016 10:36,"2.0.2, 2.0.3, 3.0.0","2.0.3, 3.0.0",AcroForm,,0,3,,,,,,,,,"As reported in the linked stackoveflow question, can be reproduced with the CreateSimpleForm example by removing the {{widget.setRectangle(rect);}}. 

{code} 
java.lang.NullPointerException 
at org.apache.pdfbox.pdmodel.interactive.form.AppearanceGeneratorHelper.setAppearanceValue(AppearanceGeneratorHelper.java:137) 
at org.apache.pdfbox.pdmodel.interactive.form.PDTextField.constructAppearances(PDTextField.java:263) 
at org.apache.pdfbox.pdmodel.interactive.form.PDTerminalField.applyChange(PDTerminalField.java:225) 
at org.apache.pdfbox.pdmodel.interactive.form.PDTextField.setValue(PDTextField.java:218) 
{code} 
I'll throw an IOException.",,,,,,,,9/1/2016 17:40,,,,"40 weeks, 3 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,4,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,https://stackoverflow.com/questions/39260500/pdfbox-2-0-how-to-copy-pdtextfields-between-documents,,0|i335br:
PDFBox,PDFBOX-3480,IllegalArgumentException in PDAppearanceString if there are no AcroForm default resources,Bug,Open,Major,Unresolved,Unassigned,Maruan Sahyoun,Maruan Sahyoun,9/2/2016 14:19,,3/25/2017 18:12,,"2.0.1, 2.0.2, 2.0.3, 3.0.0",,AcroForm,,0,1,,,,,,,,,The constructor in {{PDAppearanceString}} requires a default resource which is taken from the AcroForm in {{PDVariableText}} or throws an {{IllegalArgumentException}}. As the {{/DR}} entry is optional such requirements shall be relaxed. This will also affect the methods available in PDAppearanceString as getFont/setFont won't make sense here as the actual font should be resolved by the COSName specified much later i.e. taken from the widgets resources entry or in case there is none from the AcroForm DR entry.,,,,,,,,,,,,"41 weeks, 3 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i336qf:
PDFBox,PDFBOX-3481,Localization in XRef generation results in unusable PDFs,Bug,Closed,Major,Fixed,Tilman Hausherr,Edward Kupershlak,Edward Kupershlak,9/5/2016 2:38,,3/25/2017 18:13,9/5/2016 16:20,"1.8.12, 1.8.13, 2.0.2, 2.0.3, 3.0.0","1.8.13, 2.0.3, 3.0.0",Writing,,0,4,,,,,,,,,"PDFBox appears to be using a localized number formatter when encoding the XRef table. Depending on locale settings, this can result in unicode characters being used, which prevents PDFBox from loading the PDF. 

The following code demonstrates this: 
{code} 
import java.io.File; 
import java.io.FileInputStream; 
import java.io.FileOutputStream; 
import java.util.Locale; 
import org.apache.pdfbox.pdmodel.PDDocument; 
import org.apache.pdfbox.pdmodel.PDPage; 
import org.apache.pdfbox.pdmodel.common.PDRectangle; 

class Example { 

public static void main(String [] args) throws Exception { 
File tempFile = File.createTempFile(""example"", "".pdf""); 
Locale arabicLocale = new Locale.Builder().setLanguageTag(""ar-EG-u-nu-arab"").build(); 
Locale.setDefault(arabicLocale); 

try (FileOutputStream out = new FileOutputStream(tempFile)) { 
PDDocument doc = new PDDocument(); 
doc.addPage(new PDPage(PDRectangle.LETTER)); 

doc.save(out); 
doc.close(); 
} 

try (FileInputStream in = new FileInputStream(tempFile)) { 
PDDocument doc = PDDocument.load(in); 
// This will throw. 
doc.getPage(0); 
} 
} 
} 
{code} 
",,,,,,,"easyfix, locale, newbie, patch",9/5/2016 7:06,,,,"40 weeks, 5 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,Patch,0|i338jr:
PDFBox,PDFBOX-3482,RasterFormatException: (y + height) is outside raster creating Thumbnail,Bug,Closed,Minor,Won't Fix,Unassigned,George Sexton,George Sexton,9/6/2016 16:15,,9/20/2016 17:20,9/20/2016 17:20,2.0.2,,Parsing,,0,4,,,,,,,,"OpenSuse Linux, Apache Tomcat 7.0.70, Java Oracle JDK 1.8.0_U102","Attempting to extract a thumbnail image from the attached PDF using pdfbox-2.0.3-20160902.161822-193.jar throws the exception: 

java.awt.image.RasterFormatException: (y + height) is outside raster 
at sun.awt.image.IntegerInterleavedRaster.createWritableChild(IntegerInterleavedRaster.java:470) 
at sun.awt.image.IntegerInterleavedRaster.createChild(IntegerInterleavedRaster.java:514) 
at sun.java2d.pipe.GeneralCompositePipe.renderPathTile(GeneralCompositePipe.java:106) 
at sun.java2d.pipe.AAShapePipe.renderTiles(AAShapePipe.java:201) 
at sun.java2d.pipe.AAShapePipe.renderPath(AAShapePipe.java:159) 
at sun.java2d.pipe.AAShapePipe.fill(AAShapePipe.java:68) 
at sun.java2d.pipe.PixelToParallelogramConverter.fill(PixelToParallelogramConverter.java:164) 
at sun.java2d.pipe.ValidatePipe.fill(ValidatePipe.java:160) 
at sun.java2d.SunGraphics2D.fill(SunGraphics2D.java:2525) 
at org.apache.pdfbox.rendering.PageDrawer.fillPath(PageDrawer.java:626) 
at org.apache.pdfbox.contentstream.operator.graphics.FillNonZeroRule.process(FillNonZeroRule.java:36) 
at org.apache.pdfbox.contentstream.PDFStreamEngine.processOperator(PDFStreamEngine.java:815) 
at org.apache.pdfbox.contentstream.PDFStreamEngine.processStreamOperators(PDFStreamEngine.java:472) 
at org.apache.pdfbox.contentstream.PDFStreamEngine.processTransparencyGroup(PDFStreamEngine.java:213) 
at org.apache.pdfbox.rendering.PageDrawer.access$1000(PageDrawer.java:89) 
at org.apache.pdfbox.rendering.PageDrawer$TransparencyGroup.<init>(PageDrawer.java:1229) 
at org.apache.pdfbox.rendering.PageDrawer$TransparencyGroup.<init>(PageDrawer.java:1163) 
at org.apache.pdfbox.rendering.PageDrawer.showTransparencyGroup(PageDrawer.java:1127) 
at org.apache.pdfbox.contentstream.operator.graphics.DrawObject.process(DrawObject.java:66) 
at org.apache.pdfbox.contentstream.PDFStreamEngine.processOperator(PDFStreamEngine.java:815) 
at org.apache.pdfbox.contentstream.PDFStreamEngine.processStreamOperators(PDFStreamEngine.java:472) 
at org.apache.pdfbox.contentstream.PDFStreamEngine.processTransparencyGroup(PDFStreamEngine.java:213) 
at org.apache.pdfbox.rendering.PageDrawer.access$1000(PageDrawer.java:89) 
at org.apache.pdfbox.rendering.PageDrawer$TransparencyGroup.<init>(PageDrawer.java:1229) 
at org.apache.pdfbox.rendering.PageDrawer$TransparencyGroup.<init>(PageDrawer.java:1163) 
at org.apache.pdfbox.rendering.PageDrawer.showTransparencyGroup(PageDrawer.java:1127) 
at org.apache.pdfbox.contentstream.operator.graphics.DrawObject.process(DrawObject.java:66) 
at org.apache.pdfbox.contentstream.PDFStreamEngine.processOperator(PDFStreamEngine.java:815) 
at org.apache.pdfbox.contentstream.PDFStreamEngine.processStreamOperators(PDFStreamEngine.java:472) 
at org.apache.pdfbox.contentstream.PDFStreamEngine.processStream(PDFStreamEngine.java:446) 
at org.apache.pdfbox.contentstream.PDFStreamEngine.processPage(PDFStreamEngine.java:149) 
at org.apache.pdfbox.rendering.PageDrawer.drawPage(PageDrawer.java:189) 
at org.apache.pdfbox.rendering.PDFRenderer.renderImage(PDFRenderer.java:145) 
at org.apache.pdfbox.rendering.PDFRenderer.renderImageWithDPI(PDFRenderer.java:94) 
at com.mhsoftware.graphics.ImageHelper.getPDFThumbnail(ImageHelper.java:583) 
",,,,,,,,9/6/2016 16:40,,,,"38 weeks, 6 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,3,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i33agf:
PDFBox,PDFBOX-3483,Implement some caching of PDImageXObject,Bug,Closed,Major,Duplicate,Unassigned,Tilman Hausherr,Tilman Hausherr,9/8/2016 17:08,,3/25/2017 18:13,9/8/2016 17:20,"2.0.2, 2.0.3, 3.0.0",,Rendering,,0,1,,,,,,,PDFBOX-3484,,"Markus Barbey mentioned on the mailing list that {{PageDrawer.drawImage(PDImage)}} has a new instance every time, because the caching in PDResources is disabled, so the caching of the BufferedImage is useless. 

It is indeed disabled, see near the bottom of PDFBOX-2370. 

I'll enable it for cases where PDImageXObject does not need anything from the resources. An image could be in several pages with the same colorspace name, but that name could be something different in different pages. (very unlikeky, but possible!)",,,,,,,,,,,,"40 weeks, 4 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i33ekv:
PDFBox,PDFBOX-3484,Implement some caching of PDImageXObject,Improvement,Closed,Major,Fixed,Tilman Hausherr,Tilman Hausherr,Tilman Hausherr,9/8/2016 17:08,,3/25/2017 18:13,9/9/2016 15:32,"2.0.2, 2.0.3, 3.0.0","2.0.3, 3.0.0",Rendering,,0,2,,,,,,,"PDFBOX-3483, PDFBOX-3700, PDFBOX-2370",,"Markus Barbey mentioned on the mailing list that {{PageDrawer.drawImage(PDImage)}} has a new instance every time, because the caching in PDResources is disabled, so the caching of the BufferedImage is useless. 

It is indeed disabled, see near the bottom of PDFBOX-2370. 

I'll enable it for cases where PDImageXObject does not need anything from the resources. An image could be in several pages with the same colorspace name, but that name could be something different in different pages. (very unlikeky, but possible!)",,,,,,,,9/8/2016 17:28,,,,"40 weeks, 3 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i33el3:
PDFBox,PDFBOX-3485,NullPointerException in PageDrawer.drawAnnotationLinkBorder() due to /Rect array containing indirect objects,Bug,Closed,Major,Fixed,Tilman Hausherr,Tilman Hausherr,Tilman Hausherr,9/9/2016 15:39,,3/25/2017 18:12,9/9/2016 15:44,"2.0.2, 2.0.3, 3.0.0","2.0.3, 3.0.0",Rendering,,0,2,,,,,,,,,"{code} 
Caused by: java.lang.NullPointerException: null 
org.apache.pdfbox.rendering.PageDrawer.drawAnnotationLinkBorder(PageDrawer.java:1168) 
org.apache.pdfbox.rendering.PageDrawer.showAnnotation(PageDrawer.java:1079) 
org.apache.pdfbox.rendering.PageDrawer.drawPage(PageDrawer.java:201) 
{code} 
The cause is that the rectangle values are references.",,,,,,,,9/9/2016 15:43,,,,"40 weeks, 3 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,https://github.com/mozilla/pdf.js/issues/7115,,0|i33g67:
PDFBox,PDFBOX-3486,IllegalArgumentException for images without dimensions,Bug,Closed,Major,Fixed,Tilman Hausherr,Tilman Hausherr,Tilman Hausherr,9/9/2016 15:47,,3/25/2017 18:12,9/9/2016 15:54,"2.0.2, 2.0.3, 3.0.0","2.0.3, 3.0.0",Rendering,,0,2,,,,,,,,,"{code} 
Caused by: java.lang.IllegalArgumentException: Width (-1) and height (-1) must be > 0 
org.apache.pdfbox.pdmodel.graphics.image.SampledImageReader.getRGBImage(SampledImageReader.java:154) 
org.apache.pdfbox.pdmodel.graphics.image.PDImageXObject.getImage(PDImageXObject.java:341) 
org.apache.pdfbox.rendering.PageDrawer.drawImage(PageDrawer.java:808) 
{code} 
I'll throw a checked exception instead.",,,,,,,,9/9/2016 15:52,,,,"40 weeks, 3 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,https://github.com/mozilla/pdf.js/issues/4575,,0|i33g6n:
PDFBox,PDFBOX-3487,ClassCastException in COSWriter.write() when saving PDF,Bug,Closed,Major,Fixed,Tilman Hausherr,Tilman Hausherr,Tilman Hausherr,9/9/2016 16:00,,3/25/2017 18:12,9/9/2016 16:08,"1.8.12, 1.8.13, 2.0.2, 2.0.3, 3.0.0","1.8.13, 2.0.3, 3.0.0",Writing,,0,2,,,,,,,,,"{code} 
Exception in thread ""main"" java.lang.ClassCastException: org.apache.pdfbox.cos.COSInteger cannot be cast to org.apache.pdfbox.cos.COSArray 
at org.apache.pdfbox.pdfwriter.COSWriter.write(COSWriter.java:1349) 
at org.apache.pdfbox.pdfwriter.COSWriter.write(COSWriter.java:1287) 
at org.apache.pdfbox.pdmodel.PDDocument.save(PDDocument.java:1160) 
at pdfboxpageimageextraction.LoadSave.main(LoadSave.java:22) 
{code} 
The cause is a bad /ID, that isn't an array. 
",,,,,,,,9/9/2016 16:05,,,,"40 weeks, 3 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,https://github.com/mozilla/pdf.js/issues/5599,,0|i33g7j:
PDFBox,PDFBOX-3488,NullPointerException in PDTrueTypeFont.java if glyf table is missing,Bug,Closed,Major,Fixed,John Hewson,Tilman Hausherr,Tilman Hausherr,9/9/2016 16:38,,9/17/2016 9:45,9/13/2016 6:32,2.0.2,2.0.3,"FontBox, Rendering",,0,3,,,,,,,PDFBOX-3395,,"{code} 
Caused by: java.lang.NullPointerException: null 
org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.getPath(PDTrueTypeFont.java:444) 
org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.getNormalizedPath(PDTrueTypeFont.java:502) 
org.apache.pdfbox.rendering.GlyphCache.getPathForCharacterCode(GlyphCache.java:71) 
org.apache.pdfbox.rendering.PageDrawer.showFontGlyph(PageDrawer.java:350) 
org.apache.pdfbox.contentstream.PDFStreamEngine.showGlyph(PDFStreamEngine.java:756) 
org.apache.pdfbox.debugger.pagepane.DebugPageDrawer.showGlyph(DebugPageDrawer.java:59) 
org.apache.pdfbox.contentstream.PDFStreamEngine.showText(PDFStreamEngine.java:713) 
org.apache.pdfbox.contentstream.PDFStreamEngine.showTextString(PDFStreamEngine.java:572) 
org.apache.pdfbox.contentstream.operator.text.ShowText.process(ShowText.java:55) 
{code} 

The cause is the change in PDFBOX-3395; previously PDFBox would consider the font to be bad and replace it. Now we don't do that because the glyf table is not always needed. 

I'm throwing a checked exception for now but a better solution should be found. Adobe Reader displays glyphs.",,,,,,,,9/9/2016 16:43,,,,"39 weeks, 6 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,https://github.com/mozilla/pdf.js/issues/215,,0|i33g9b:
PDFBox,PDFBOX-3489,COSVisitorException is not there in pdfbox 2.0.2,Bug,Closed,Major,Not A Problem,Unassigned,NAYAB HUSSAIN,NAYAB HUSSAIN,9/10/2016 9:43,,9/10/2016 9:58,9/10/2016 9:58,2.0.2,,Utilities,,0,2,,,,,,,,"ubuntu -os 
spring sts - tool 
java - language","import org.apache.pdfbox.exceptions.COSVisitorException; 


This line is showing error in 2.0.2 version of pdfbox. While it is there in 1.8.9 vesrion of pdfbox. 

",,,,,,,,9/10/2016 9:58,,,,"40 weeks, 2 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i33h7r:
PDFBox,PDFBOX-3490,NullPointerException in PDType1Font.generateBoundingBox,Bug,Closed,Major,Fixed,Tilman Hausherr,Tilman Hausherr,Tilman Hausherr,9/10/2016 12:02,,3/25/2017 18:13,9/10/2016 12:06,"2.0.2, 2.0.3, 3.0.0","2.0.3, 3.0.0",Rendering,,0,2,,,,,,,,,"{code} 
Caused by: java.lang.NullPointerException: null 
org.apache.pdfbox.pdmodel.font.PDType1Font.generateBoundingBox(PDType1Font.java:519) 
org.apache.pdfbox.pdmodel.font.PDType1Font.getBoundingBox(PDType1Font.java:509) 
org.apache.pdfbox.text.LegacyPDFStreamEngine.showGlyph(LegacyPDFStreamEngine.java:162) 
org.apache.pdfbox.contentstream.PDFStreamEngine.showText(PDFStreamEngine.java:715) 
{code} 
The cause is an empty font descriptor and a missing check for null. I'll add the check at other places too. 

",,,,,,,,9/10/2016 12:02,,,,"40 weeks, 2 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,https://github.com/mozilla/pdf.js/issues/2099,,0|i33h8v:
PDFBox,PDFBOX-3491,NumberFormatException in CFFParser.readRealNumber,Bug,Closed,Major,Fixed,Tilman Hausherr,Tilman Hausherr,Tilman Hausherr,9/10/2016 12:57,,3/25/2017 18:13,9/10/2016 13:00,"1.8.12, 1.8.13, 2.0.2, 2.0.3, 3.0.0","1.8.13, 2.0.3, 3.0.0",FontBox,,0,2,,,,,,,,,"{code} 
Caused by: java.lang.NumberFormatException: empty String 
sun.misc.FloatingDecimal.readJavaFormatString(FloatingDecimal.java:1020) 
java.lang.Double.valueOf(Double.java:504) 
org.apache.fontbox.cff.CFFParser.readRealNumber(CFFParser.java:390) 
org.apache.fontbox.cff.CFFParser.readEntry(CFFParser.java:270) 
org.apache.fontbox.cff.CFFParser.readDictData(CFFParser.java:236) 
org.apache.fontbox.cff.CFFParser.parseFont(CFFParser.java:397) 
org.apache.fontbox.cff.CFFParser.parse(CFFParser.java:141) 
org.apache.fontbox.cff.CFFParser.parse(CFFParser.java:68) 
org.apache.pdfbox.pdmodel.font.PDType1CFont.<init>(PDType1CFont.java:102) 
org.apache.pdfbox.pdmodel.font.PDFontFactory.createFont(PDFontFactory.java:60) 
{code} 
I've tried several things, and returning 0 resulted in the same rendering as Adobe Reader.",,,,,,,,9/10/2016 12:59,,,,"40 weeks, 2 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,https://bugzilla.mozilla.org/show_bug.cgi?id=1068432,,0|i33h9j:
PDFBox,PDFBOX-3492,PDFBOX-3017 Remove classic signing and keep external signing only,Sub-task,Open,Major,Unresolved,Unassigned,Tilman Hausherr,Tilman Hausherr,9/10/2016 14:08,,3/25/2017 18:13,,3.0.0,3.0.0,Signing,,0,3,,,,,,,,,"to be done later, lets first wait for feedback on the external signing.",,,,,,,,9/10/2016 17:48,,,,40 weeks ago,,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i33han:
PDFBox,PDFBOX-3493,AcroFormValidationProcess.validateField fails to check multiple widgets,Bug,Closed,Major,Fixed,Tilman Hausherr,Tilman Hausherr,Tilman Hausherr,9/11/2016 10:59,,3/25/2017 18:13,9/11/2016 11:03,"1.8.12, 1.8.13, 2.0.2, 2.0.3, 3.0.0","2.0.3, 3.0.0",Preflight,,0,2,,,,,,,,,I'll do the FIXME mentioned in the code.,,,,,,,,9/11/2016 11:01,,,,"40 weeks, 1 day ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i33ho7:
PDFBox,PDFBOX-3494,PDFRenderer - Text shadow has wrong position,Bug,Closed,Major,Duplicate,Unassigned,Ingmar Marquardt,Ingmar Marquardt,9/12/2016 9:49,,9/12/2016 15:49,9/12/2016 15:49,2.0.2,,Rendering,,0,2,,,,,,,PDFBOX-3000,,"The text on pdf startpage has a shadow, which is not aligned correctly and has a wrong position. The PDF and a screenshot of the result image is attached. 

We use the standard code: 
{code} 
PDFRenderer pdfRenderer = new PDFRenderer(document); 
BufferedImage bim = pdfRenderer.renderImageWithDPI(0, 100, ImageType.RGB); 
ImageIOUtil.writeImage(bim, ""result.png"", 100); 
{code}",,,,,,,,9/12/2016 15:49,,,,40 weeks ago,,9.22337E+18,,,Restricted to agents,,,,,,,,,,,2,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i33iif:
PDFBox,PDFBOX-3495,fontSize calculation wrong,Bug,Closed,Major,Won't Fix,Unassigned,Arthur Freitas e Menezes,Arthur Freitas e Menezes,9/13/2016 16:36,,9/13/2016 20:21,9/13/2016 20:20,2.0.2,,Text extraction,,0,2,,,,,,,,,"
In showGlyph method of PDFTextStreamEngine class, line 306. fontSizeInPt would not be "" fontSize * ctm.getScalingFactorX ()"" ?",,,,,,,,9/13/2016 17:01,,,,"39 weeks, 6 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i33kvz:
PDFBox,PDFBOX-3496,PDFRenderer with scale < 1 does not render properly,Bug,Closed,Major,Duplicate,Unassigned,dennis lucero,dennis lucero,9/14/2016 7:01,,9/14/2016 8:28,9/14/2016 8:28,2.0.2,,Rendering,,0,2,,,,,,,PDFBOX-3381,"Windows 7 
Java 1.8.0_102","Rendering a page with the method renderImage(int pageIndex, float scale) in PDFRenderer with a scale factor < 1 (e.g 0.5) the image renders only 0.5 of the actual content",,,,,,,,9/14/2016 8:28,,,,"39 weeks, 5 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i33lqn:
PDFBox,PDFBOX-3497,PDFRenderer with scale < 1 does not render properly,Bug,Closed,Major,Duplicate,Unassigned,dennis lucero,dennis lucero,9/14/2016 7:01,,9/14/2016 9:00,9/14/2016 8:27,2.0.2,,Rendering,,0,2,,,,,,,PDFBOX-3381,"Windows 7 
Java 1.8.0_102","Rendering a page with the method renderImage(int pageIndex, float scale) in PDFRenderer with a scale factor < 1 (e.g 0.5) the image renders only 0.5 of the actual content 
{code} 
try { 
File file = new File(""input.pdf""); 
PDDocument document = PDDocument.load(file); 
PDFRenderer renderer = new PDFRenderer(document); 
BufferedImage image = renderer.renderImage(0, .5f); 
ImageIO.write(image, ""png"", new File(""output.png"")); 
} catch (IOException e) { 
e.printStackTrace(); 
} 
{code}",,,,,,,,9/14/2016 7:05,,,,"39 weeks, 5 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,3,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i33lqv:
