Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description,Security Level,Progress,? Progress,? Time Spent,? Remaining Estimate,? Original Estimate,Labels,Date of First Response,Git Notification Mailing List,Github Integrations - Other,Github Integration,Last public comment date,Git Repository Name,Global Rank,Git Repository Type,Customer Request Type,Time to resolution,Blog Administrator?,Blogs - Admin for blog,Blogs - Username,Blogs - Email Address,Docs Text,Git Repository Import Path,New-TLP-TLPName,Blogs - New Blog Write Access,Epic Colour,Blogs - Existing Blog Name,Attachment count,Blog - New Blog PMC,Epic Name,Blog - New Blog Administrators,Epic Status,Blog - Write access,Epic Link,Bugzilla - List of usernames,Bugzilla - PMC Name,Bugzilla - Email Notification Address,Blogs - Existing Blog Access Level,Bugzilla - Project Name,Bugzilla Id,Initial Confluence Contributors,Request participants,Waiting For Infra,Space Name,Space Description,Time to Respond,Github Integration - Triggers,INFRA - Subversion Repository Path,Space Key,Testcase included,Sprint,Rank (Obsolete),Project,Epic/Theme,Flagged,Machine Readable Info,External issue URL,Flags,Rank
PDFBox,PDFBOX-2779,"PDF to Image Conversion fails with ""EOL encountered in white run""",Bug,Closed,Major,Duplicate,Unassigned,Siegfried Goeschl,Siegfried Goeschl,4/28/2015 19:08,,5/5/2016 9:03,5/5/2016 9:03,"1.8.9, 2.0.0",,Rendering,,0,2,,,,,,,PDFBOX-3338,,"One of my real-life PDF throws 

pdfbox-1.8.9> ./pdf-to-image.sh pdf/eol-encountered-in-white-run-01.pdf 
java -jar pdfbox-app-1.8.9.jar PDFToImage pdf/eol-encountered-in-white-run-01.pdf 
Apr 28, 2015 9:07:51 PM org.apache.pdfbox.util.operator.pagedrawer.Invoke process 
SEVERE: java.lang.RuntimeException: EOL encountered in white run. 
java.lang.RuntimeException: EOL encountered in white run. 
at org.apache.pdfbox.filter.TIFFFaxDecoder.decodeNextScanline(TIFFFaxDecoder.java:622) 
at org.apache.pdfbox.filter.TIFFFaxDecoder.decode2D(TIFFFaxDecoder.java:767) 
at org.apache.pdfbox.filter.CCITTFaxDecodeFilter.decode(CCITTFaxDecodeFilter.java:116) 
at org.apache.pdfbox.cos.COSStream.doDecode(COSStream.java:351) 
at org.apache.pdfbox.cos.COSStream.doDecode(COSStream.java:291) 
at org.apache.pdfbox.cos.COSStream.getUnfilteredStream(COSStream.java:225) 
at org.apache.pdfbox.pdmodel.graphics.xobject.PDCcitt.getRGBImage(PDCcitt.java:201) 
at org.apache.pdfbox.util.operator.pagedrawer.Invoke.process(Invoke.java:87) 
at org.apache.pdfbox.util.PDFStreamEngine.processOperator(PDFStreamEngine.java:557) 
at org.apache.pdfbox.util.PDFStreamEngine.processSubStream(PDFStreamEngine.java:268) 
at org.apache.pdfbox.util.PDFStreamEngine.processSubStream(PDFStreamEngine.java:235) 
at org.apache.pdfbox.util.PDFStreamEngine.processStream(PDFStreamEngine.java:215) 
at org.apache.pdfbox.pdfviewer.PageDrawer.drawPage(PageDrawer.java:139) 
at org.apache.pdfbox.pdmodel.PDPage.convertToImage(PDPage.java:801) 
at org.apache.pdfbox.util.PDFImageWriter.writeImage(PDFImageWriter.java:130) 
at org.apache.pdfbox.PDFToImage.main(PDFToImage.java:226) 
at org.apache.pdfbox.PDFBox.main(PDFBox.java:96)",,,,,,,"CCITTFaxDecode, ccitt",4/30/2015 22:37,,,,"1 year, 6 weeks, 4 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2e127:
PDFBox,PDFBOX-2780,PDF to Image Conversion creates inverted images,Bug,Closed,Minor,Won't Fix,Unassigned,Siegfried Goeschl,Siegfried Goeschl,4/28/2015 19:54,,4/29/2015 5:49,4/28/2015 20:53,1.8.9,,Rendering,,0,2,,,,,,,,,"On of my real-life PDF creates inverted images 

* this happens on PDFBox 1.8.9 
* the issue is fixed for 2.0.0",,,,,,,,4/28/2015 20:53,,,,"2 years, 7 weeks, 6 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,2,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2e14f:
PDFBox,PDFBOX-2781,Opening pdf document after encrypting it with PDFBox throws IllegalBlockSizeException,Bug,Closed,Major,Fixed,Tilman Hausherr,Samuli Saarinen,Samuli Saarinen,4/29/2015 7:55,,7/23/2015 6:35,4/29/2015 19:30,"1.8.9, 1.8.10, 2.0.0","1.8.10, 2.0.0","Crypto, PDModel, Writing",,0,3,,,,,,,,"jdk 1.7.0_55, bouncy castle provider 1.52","I'm trying to encrypt pdf document as per [1] like this: 
{code:java} 
PDDocument doc = PDDocument.loadNonSeq(getClass().getResourceAsStream(""/testform_protected.pdf""), null); 

int keyLength = 128; // 40 or 128; 256 will be available in version 2.0 
AccessPermission ap = doc.getCurrentAccessPermission(); 

StandardProtectionPolicy spp = new StandardProtectionPolicy(""12345"", """", ap); 
spp.setEncryptionKeyLength(keyLength); 
spp.setPermissions(ap); 
doc.protect(spp); 

File outFile = new File(""./target/testform_saved.pdf""); 

doc.save(outFile); 
doc.close(); 

PDDocument loaded = PDDocument.loadNonSeq(outFile, null); 
{code} 

It works fine but opening the encrypted document with PDFBox (last line of above code) throws: 
{noformat} 
org.apache.pdfbox.exceptions.WrappedIOException 
at org.apache.pdfbox.pdmodel.encryption.SecurityHandler.encryptData(SecurityHandler.java:371) 
at org.apache.pdfbox.pdmodel.encryption.SecurityHandler.decryptString(SecurityHandler.java:577) 
at org.apache.pdfbox.pdfparser.NonSequentialPDFParser.decryptString(NonSequentialPDFParser.java:1571) 
at org.apache.pdfbox.pdfparser.NonSequentialPDFParser.decryptDictionary(NonSequentialPDFParser.java:1535) 
at org.apache.pdfbox.pdfparser.NonSequentialPDFParser.decrypt(NonSequentialPDFParser.java:1596) 
at org.apache.pdfbox.pdfparser.NonSequentialPDFParser.parseObjectDynamically(NonSequentialPDFParser.java:1460) 
at org.apache.pdfbox.pdfparser.NonSequentialPDFParser.parseObjectDynamically(NonSequentialPDFParser.java:1343) 
at org.apache.pdfbox.pdfparser.NonSequentialPDFParser.initialParse(NonSequentialPDFParser.java:383) 
at org.apache.pdfbox.pdfparser.NonSequentialPDFParser.parse(NonSequentialPDFParser.java:886) 
at org.apache.pdfbox.pdmodel.PDDocument.loadNonSeq(PDDocument.java:1273) 
at org.apache.pdfbox.pdmodel.PDDocument.loadNonSeq(PDDocument.java:1256) 
at com.remion.bronto.proex.pdf.PDFBoxEncryptionTest.testEncryptDecrypt(PDFBoxEncryptionTest.java:30) 
at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) 
at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57) 
at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) 
at java.lang.reflect.Method.invoke(Method.java:606) 
at org.testng.internal.MethodInvocationHelper.invokeMethod(MethodInvocationHelper.java:84) 
at org.testng.internal.Invoker.invokeMethod(Invoker.java:714) 
at org.testng.internal.Invoker.invokeTestMethod(Invoker.java:901) 
at org.testng.internal.Invoker.invokeTestMethods(Invoker.java:1231) 
at org.testng.internal.TestMethodWorker.invokeTestMethods(TestMethodWorker.java:127) 
at org.testng.internal.TestMethodWorker.run(TestMethodWorker.java:111) 
at org.testng.TestRunner.privateRun(TestRunner.java:767) 
at org.testng.TestRunner.run(TestRunner.java:617) 
at org.testng.SuiteRunner.runTest(SuiteRunner.java:334) 
at org.testng.SuiteRunner.runSequentially(SuiteRunner.java:329) 
at org.testng.SuiteRunner.privateRun(SuiteRunner.java:291) 
at org.testng.SuiteRunner.run(SuiteRunner.java:240) 
at org.testng.SuiteRunnerWorker.runSuite(SuiteRunnerWorker.java:52) 
at org.testng.SuiteRunnerWorker.run(SuiteRunnerWorker.java:86) 
at org.testng.TestNG.runSuitesSequentially(TestNG.java:1224) 
at org.testng.TestNG.runSuitesLocally(TestNG.java:1149) 
at org.testng.TestNG.run(TestNG.java:1057) 
at org.testng.remote.RemoteTestNG.run(RemoteTestNG.java:111) 
at org.testng.remote.RemoteTestNG.initAndRun(RemoteTestNG.java:204) 
at org.testng.remote.RemoteTestNG.main(RemoteTestNG.java:175) 
Caused by: javax.crypto.IllegalBlockSizeException: Input length must be multiple of 16 when decrypting with padded cipher 
at com.sun.crypto.provider.CipherCore.doFinal(CipherCore.java:750) 
at com.sun.crypto.provider.CipherCore.doFinal(CipherCore.java:676) 
at com.sun.crypto.provider.AESCipher.engineDoFinal(AESCipher.java:313) 
at javax.crypto.Cipher.doFinal(Cipher.java:1970) 
at org.apache.pdfbox.pdmodel.encryption.SecurityHandler.encryptData(SecurityHandler.java:351) 
... 35 more 
{noformat} 

Opening the saved document with Acrobat works fine. 

[1] http://pdfbox.apache.org/1.8/cookbook/encryption.html",,,,,,,,4/29/2015 18:47,,,,"2 years, 7 weeks, 5 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2e2a7:
PDFBox,PDFBOX-2782,Enhance toString() output for AcroForm fields,Improvement,Closed,Minor,Fixed,Maruan Sahyoun,Maruan Sahyoun,Maruan Sahyoun,4/30/2015 17:34,,3/17/2016 19:08,4/30/2015 17:48,2.0.0,2.0.0,AcroForm,,0,2,,,,,,,,,As [~tilman] requested there should be some more information provided for an AcroForm field's toString() method,,,,,,,,4/30/2015 17:44,,,,"2 years, 7 weeks, 4 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2e5gn:
PDFBox,PDFBOX-2783,"PDFBOX-2576 Remove getCOSDictionary() method, adjust getCOSObject() return type",Sub-task,Closed,Major,Fixed,Unassigned,Tilman Hausherr,Tilman Hausherr,5/1/2015 11:17,,3/17/2016 19:07,5/16/2015 11:24,2.0.0,2.0.0,,,0,2,,,,,,,,,"As discussed on the mailing list: Remove getCOSDictionary(), use getCOSObject() instead, change return type to COSDictionary or whatever is applicable. If possible, change javadoc too. 

While working on it, I noticed code like this: 
{code} 
if (newDomain == null) 
{ 
getCOSDictionary().removeItem(COSName.DOMAIN); 
} 
else 
{ 
getCOSDictionary().setItem(COSName.DOMAIN, newDomain); 
} 
{code} 
this should be replaced with 
{code} 
getCOSObject().setItem(COSName.DOMAIN, newDomain); 
{code} 
because setItem() calls removeItem() when the second parameter is nulll. 
",,,,,,,,5/1/2015 11:34,,,,"2 years, 5 weeks, 2 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2e6gf:
PDFBox,PDFBOX-2784,Removing unnecessary object creation,Improvement,Closed,Minor,Won't Fix,Unassigned,August Shi,August Shi,5/1/2015 19:52,,5/1/2015 21:33,5/1/2015 21:31,2.0.0,,"FontBox, PDModel",,0,1,,,,,,,,Ubuntu,"I discovered several performance inefficiencies in the current version of the code. I found these after using PDFReader to open a 10-page PDF and clicking all the menu items. 

First, in org.apache.fontbox.afm.CharMetric, a new ArrayList object is created and assigned to the instance field ""ligatures"" upon creation of an instance. During execution, elements are added into the array, but the ArrayList itself is never read from. In fact, the getter for the field ""ligatures"" is never invoked in the rest of the code. It seems like this ArrayList object is useless since its data is never actually used. I removed this field and other corresponding methods to avoid creating a useless object. I also removed calls to add elements to the ""ligatures"" field found in org.apache.fontbox.afm.AFMParser. 

Second, in the same AFMParser class, a new BoundingBox object is created and stored in the field ""boundingBox"" in an instance of CharMetirc. I looked at the code and found out that the purpose of creating this object is merely for calculating the height of the bounding box, as seen in org.apache.fontbox.afm.FontMetrics. To avoid creating the object, I introduced a field ""boundingBoxHeight"" in class CharMetric to store the information instead of storing the BoundingBox object. I also introduced getter and setter functions for this new field. I then modified the code in FontMetrics to invoke this new getter for the height value. I found a similar ""boundingBox"" field in org.apache.fontbox.ttf.GlyphData with the same characteristics (only being used for its height) and added a function to obtain the BoundingBox's height. Similary, I modified code in org.apache.pdfbox.pdmodel.font.PDTrueTypeFont to use this height getter instead of getting the BoundingBox instance. 

I will attach all the files that I changed. 
",,,,,,,,5/1/2015 21:31,,,,"2 years, 7 weeks, 3 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,5,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,Patch,0|i2e71z:
PDFBox,PDFBOX-2785,Support filling in landscape oriented AcroForms,Improvement,Closed,Major,Fixed,Unassigned,Maruan Sahyoun,Maruan Sahyoun,5/3/2015 7:15,,1/31/2017 10:58,11/1/2016 19:48,"1.8.9, 2.0.0",2.0.2,AcroForm,,1,3,,,,,,,,,"From the users mailing list 

{quote} 
Hello, 

when you add an AcroForm to a document that has a 90 degree orientation, does the form automatically have a 90 degree orientation? 

What about it fields? 

My problem with the code below is that the fields' data are printed vertically instead of horizontally. 
{quote} 
And another description on stackoverflow 

http://stackoverflow.com/questions/16952710/filling-landscape-pdf-with-pdfbox",,,,,,,,5/5/2015 9:51,,,,"32 weeks, 6 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,2,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2e7xb:
PDFBox,PDFBOX-2786,PDPageDestination page index off by one,Bug,Closed,Major,Fixed,Tilman Hausherr,Johanneke Lamberink,Johanneke Lamberink,5/4/2015 14:32,,7/23/2015 6:35,5/7/2015 16:48,"1.8.9, 2.0.0","1.8.10, 2.0.0",PDModel,,0,4,,,,,,,,,"When creating a new bookmark with the same page number as an existing bookmark, the resulting destination is offset by 1 compared to the old destination. 

This results in the bookmark being set for the next page, which could be a non-existing page. 

I've added a class with an example pdf and my own output pdf. Run with argument of a path to where you have the pdf, including a trailing slash.",,,,,,,,5/4/2015 19:59,,,,"2 years, 5 weeks, 4 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2e8vz:
PDFBox,PDFBOX-2787,Allow to import selected pages with the corresponding AcroForm fields and annotations,Improvement,Open,Minor,Unresolved,Unassigned,Maruan Sahyoun,Maruan Sahyoun,5/5/2015 12:30,,5/5/2015 12:30,,"1.8.9, 2.0.0",,,,0,1,,,,,,,,,"When a page is imported into a document using importPage() addPage() the annotations and AcroForm fields are not imported which might be irritating for the user. 

Although one could do it with additional code we should provide a mechanism to make that easier.",,,,,,,,,,,,"2 years, 6 weeks, 6 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2easv:
PDFBox,PDFBOX-2788,Seemingly good document gets semi-corrupted,Bug,Closed,Major,Fixed,Tilman Hausherr,Are Husby,Are Husby,5/6/2015 9:30,,7/23/2015 6:35,5/6/2015 17:40,1.8.9,1.8.10,Writing,,0,3,,,,,,,,"Ubuntu Linux 14.04, Java SE 7","I use PdfBox to insert a little bit of text at the top of my PDF-documents. I have found one case (one input document) where the resulting document appears to become semi-corrupted by PdfBox. 

I will try to attach to this Jira issue a zip file with the PDF document in case and a small, self-contained Java application that allows you to easily reproduce the problem. 

The text I try to insert is inserted okay and is not the problem. The problem is that other parts of the documents seem to get destroyed. You see this by comparing the original document with the processed document in a PDF document viewer. 

The problem manifests itself in different ways depending on which PDF document viewer application I use. I have tried Evince (comes as default on Ubuntu Linux 14.04), Firefox (also as default in Ubuntu), Google Chrome, and Adobe Acrobat Reader v.11 (both on Windows 7 Enterprise and in Ubuntu with Wine, the Windows emulator). 

I you use for example Adobe ACrobat Reader, look in particular for the logo image in the upper right corner of both pages, the fonts and the formatting of the line on the second page near the bottom that says ""Fakturasum: 2 572,50"".",,,,,,,,5/6/2015 16:25,,,,"2 years, 6 weeks, 3 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,2,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2ecn3:
PDFBox,PDFBOX-2789,TTF encoding issues,Bug,Closed,Major,Fixed,John Hewson,John Hewson,John Hewson,5/6/2015 17:42,,3/17/2016 19:07,5/6/2015 17:44,2.0.0,2.0.0,PDModel,,0,1,,,,,,,,,"I've noticed some issues when trying to encode text using embedded TTF fonts (e.g. filling forms). There's a special case where we use the font's built-in encoding via the cmap finding method described in the PDF spec. The problem is that in this special case, we treat the Encoding as null, which breaks some of the assumptions of the encode(...) method. 

The first thing to do is to handle the case for TTF where encoding is null. 

A second idea is to synthesise and Encoding for the TTF, so that a PDTrueType font has a Encoding just like any other font. That's a bit more tricky, but it would be conceptually much cleaner.",,,,,,,,5/6/2015 17:43,,,,"2 years, 6 weeks, 5 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2edjz:
PDFBox,PDFBOX-2790,Syntax error in DOAP file release section,Bug,Closed,Major,Fixed,Tilman Hausherr,Sebb,Sebb,5/8/2015 17:25,,5/18/2015 17:01,5/18/2015 17:01,2.0.0,,Documentation,,0,3,,,,,,,,http://svn.apache.org/repos/asf/pdfbox/trunk/doap_PDFBox.rdf,"DOAP files can contain details of multiple release Versions, however each must be listed in a separate release section, for example: 
{code} 
<release> 
<Version> 
<name>Apache XYZ</name> 
<created>2015-02-16</created> 
<revision>1.6.2</revision> 
</Version> 
</release> 
<release> 
<Version> 
<name>Apache XYZ</name> 
<created>2014-09-24</created> 
<revision>1.6.1</revision> 
</Version> 
</release> 
{code} 
Please can the project DOAP be corrected accordingly? 

Thanks.",,,,,,,DOAP,5/8/2015 18:14,,,,"2 years, 5 weeks ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2ehp3:
PDFBox,PDFBOX-2791,Provide access to Type 1 font data,Improvement,Closed,Minor,Fixed,John Hewson,John Hewson,John Hewson,5/8/2015 23:26,,3/17/2016 19:08,5/8/2015 23:27,2.0.0,2.0.0,FontBox,,0,1,,,,,,,,,"I was analysing some PDF files recently and wanted to dump the repaired Type 1 font stream, however there's no API which provides access to this.",,,,,,,,5/8/2015 23:27,,,,"2 years, 5 weeks, 6 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2ei9b:
PDFBox,PDFBOX-2792,Text extraction ignores bookmarks,Bug,Closed,Major,Fixed,Tilman Hausherr,Tilman Hausherr,Tilman Hausherr,5/10/2015 5:42,,7/23/2015 6:35,5/10/2015 14:27,"1.8.9, 2.0.0","1.8.10, 2.0.0",Text extraction,,0,2,,,,,,,"PDFBOX-1808, PDFBOX-2423",,"As reported by Noam S. on the user mailing list: 
{quote} 
My problem is that when trying to getText(doc) form a certain section of the pdf using setStartBookmark(item) and setEndBookmark(item) I get all the text rather than just the text from the specified section. 

WhiIe trying to resolve this I realized that the writeText(doc, outputStream) method always calls resetEngine() method. That will reset all the parameters and delete the bookmarks I set. 
{quote} 
The two lines that reset the bookmarks were added to resetEngine in PDFBOX-1808 in [ https://svn.apache.org/r1553175 ] in an attempt to save some memory. 

Another weird segment can be found in the trunk: 

I also found another weird piece of code in the trunk, which would mean that text extraction would fail if start and end bookmarks are identical: 
{code} 
if (startPage != null && endPage != null && 
startBookmark.getCOSObject() == endBookmark.getCOSObject()) 
{ 
// this is a special case where both the start and end bookmark 
// are the same but point to nothing. In this case 
// we will not extract any text. 
startBookmarkPageNumber = 0; 
endBookmarkPageNumber = 0; 
} 
{code} 
earlier, that segment was: 
{code} 
if( startBookmarkPageNumber == -1 && startBookmark != null && 
endBookmarkPageNumber == -1 && endBookmark != null && 
startBookmark.getCOSObject() == endBookmark.getCOSObject() ) 
{ 
//this is a special case where both the start and end bookmark 
//are the same but point to nothing. In this case 
//we will not extract any text. 
startBookmarkPageNumber = 0; 
endBookmarkPageNumber = 0; 
} 
{code} 
which makes more sense. The change was made last year in rev [ https://svn.apache.org/r1634252 ] as part of the pagetree refactoring. 

I am writing a test to prevent this from breaking in the future.",,,,,,,regression,5/10/2015 14:04,,,,"2 years, 5 weeks, 4 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2ej07:
PDFBox,PDFBOX-2793,/Dests dictionary isn't supported,Bug,Closed,Major,Fixed,Tilman Hausherr,Tilman Hausherr,Tilman Hausherr,5/10/2015 20:57,,9/12/2015 13:01,5/12/2015 17:59,"1.8.9, 1.8.10, 2.0.0","1.8.10, 2.0.0",PDModel,,0,2,,,,,,,PDFBOX-2968,,"I have received a non public file that has a /Dests dictionary in the /Catalog, and this is not supported by PDFBox. This is a concept from PDF 1.1 that is no longer used since PDF 1.2, but it is legal and not deprecated, only discouraged. 

What needs to be done is to include an additional lookup in PDOutlineItem.findDestinationPage() in the PDNamedDestination section. And an additional getter in PDDocumentCatalog, and a new class to encapsulate that ""dictionary of names and corresponding destinations"".",,,,,,,,5/11/2015 6:48,,,,"1 year, 41 weeks, 2 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2ejan:
PDFBox,PDFBOX-2794,UnsupportedOperationException: not supported for Type 3 fonts,Bug,Closed,Major,Fixed,John Hewson,Tilman Hausherr,Tilman Hausherr,5/11/2015 16:39,,3/17/2016 19:08,5/11/2015 21:06,2.0.0,2.0.0,,,0,2,,,,,,,,,"As reported by Manfred P. on the user mailing list: 
{code} 
Exception in thread ""main"" java.lang.UnsupportedOperationException: not supported for Type 3 fonts 
at org.apache.pdfbox.pdmodel.font.PDType3Font.readEncodingFromFont(PDType3Font.java:68) 
at org.apache.pdfbox.pdmodel.font.PDSimpleFont.readEncoding(PDSimpleFont.java:118) 
at org.apache.pdfbox.pdmodel.font.PDType3Font.<init>(PDType3Font.java:56) 
at org.apache.pdfbox.pdmodel.font.PDFontFactory.createFont(PDFontFactory.java:79) 
{code} 
",,,,,,,type3,5/11/2015 20:20,,,,"2 years, 6 weeks ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2ekef:
PDFBox,PDFBOX-2795,PrintRequestAttributeSet is being ignored,Bug,Closed,Major,Fixed,John Hewson,John Hewson,John Hewson,5/12/2015 7:48,,3/17/2016 19:07,5/12/2015 17:40,2.0.0,2.0.0,PDModel,,0,1,,,,,,,,,"The PrintRequestAttributeSet passed to PDFPrinter.print(...) is used to call job.printDialog but not job.print. So the attributes are not used by the actual print job, despite appearing in the print dialog.",,,,,,,,5/12/2015 7:49,,,,"2 years, 5 weeks, 6 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2elvz:
PDFBox,PDFBOX-2796,SecurityHandler should not try to decrypt TU entries,Bug,Closed,Major,Invalid,Tilman Hausherr,Michele Balistreri,Michele Balistreri,5/13/2015 16:43,,5/13/2015 19:37,5/13/2015 19:37,2.0.0,,PDModel,,0,2,,,,,,,,,"The SecurityHandler should not try to decrypt TU entries, just like it does not decrypt CONTENTS of signatures. Patch attached. 

Unfortunately I cannot share the file which shows the problem with the current behavior. The issue is that it tries to decrypt something not encrypted in the first place.",,,,,,,,5/13/2015 17:13,,,,"2 years, 5 weeks, 5 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,3,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,Patch,0|i2eorr:
PDFBox,PDFBOX-2797,PDJavascriptNameTreeNode does not support dictionaries,Bug,Closed,Major,Fixed,Unassigned,Michele Balistreri,Michele Balistreri,5/13/2015 16:48,,7/23/2015 6:35,5/14/2015 7:19,"1.8.9, 1.8.10, 2.0.0","1.8.10, 2.0.0",PDModel,,0,2,,,,,,,,,PDJavascriptNameTreeNode does not support JavaScript contained in dictionaries with a JS entry. The attached patch adds support for this. Sorry but I cannot provide example PDF for this.,,,,,,,,5/13/2015 19:54,,,,"2 years, 5 weeks, 5 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,4,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,Patch,0|i2eosf:
PDFBox,PDFBOX-2798,PDTextStream does not support UTF16 with BOM,Bug,Closed,Major,Fixed,John Hewson,Michele Balistreri,Michele Balistreri,5/13/2015 17:20,,3/17/2016 19:08,5/14/2015 7:18,"1.8.10, 2.0.0",2.0.0,,,0,3,,,,,,,,,"the getAsString() method from PDTextStream is quite useful, but it does not support UTF-16 text. I added a small check on the first two bytes to support UTF-16 content. This is needed because two-bytes encodings do not degrade gracefully like UTF-8, even for plain ASCII text and so the resulting string is unusable.",,,,,,,,5/13/2015 19:38,,,,"2 years, 5 weeks, 4 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,Patch,0|i2eoun:
PDFBox,PDFBOX-2799,PDOptionalContentProperties.setGroupEnabled not working,Bug,Closed,Major,Fixed,Tilman Hausherr,Michele Balistreri,Michele Balistreri,5/13/2015 18:07,,7/23/2015 6:35,5/16/2015 12:16,"1.8.10, 2.0.0","1.8.10, 2.0.0",PDModel,,0,3,,,,,,,,,"PDOptionalContentProperties.setGroupEnabled does not work properly, because it tries to remove the wrong object from the OFF/ON dictionaries (the result of toDictionary, instead of the original object, which can be a different instance so the remove method does not find it). The attached patch fixes this issue.",,,,,,,OCGs,5/16/2015 12:13,,,,"2 years, 5 weeks, 2 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,Patch,0|i2eoxb:
PDFBox,PDFBOX-2800,PDFTextStripper calculates the character bounding boxes incorrectly,Bug,Closed,Major,Won't Fix,Unassigned,Evgeny Chesnokov,Evgeny Chesnokov,5/13/2015 18:32,,5/13/2015 21:23,5/13/2015 21:23,1.8.9,,Utilities,,0,1,,,,,,,,"java version ""1.6.0_35"" 
Java(TM) SE Runtime Environment (build 1.6.0_35-b10) 
Java HotSpot(TM) 64-Bit Server VM (build 20.10-b01, mixed mode)","For a specific file the extracted coordinates provided by a TextPosition stored in a charactersByArticle variable do not match the actual positions of the characters of the content. Some of the rectangles return with zero heights, and others appear shifted on a vertical axis. I am attaching the files illustrating the issue, both the sample file itself and a highlighted bounding rectangles on the 2nd page that mismatch.",,,,,,,text_extraction,5/13/2015 21:23,,,,"2 years, 5 weeks, 5 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,2,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2ep07:
