Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description
PDFBox,PDFBOX-1895,Type0 settings /Registry and /Ordering are not decrypted when writing document,Bug,Closed,Major,Fixed,Andreas Lehmkühler,Pat Hickey,Pat Hickey,2/7/2014 18:27,,6/22/2014 14:34,5/14/2014 17:04,"1.8.3, 1.8.4","1.8.6, 2.0.0",Writing,,0,6,,,,,,,PDFBOX-1910,,"When re-writing a document with font descriptions, Adobe Reader is unable to display the fonts in the document. Reader can display the fonts in the original document. The difference is that in the original document, the font descriptions are in lower object numbers than the font references; in the output document, the font descriptions are in higher object numbers than the font references. Is there a quick way to re-order them? 

Update: the PDF file in question is actually corrupt, but somehow modifying it with PDFBox causes it to no longer be readable with Adobe Reader. 

Update: The position of the objects in the document is not important, and is not the issue. Whether the file is corrupt or not according to preflight tools is not the issue. The problem is that the input document is encrypted, including the /Registry and /Ordering settings on the Type0 font, and the output document is not, however the encrypted strings are copied verbatim to the output document, despite having decrypted copies in use for the CMap of the PDType0Font."
PDFBox,PDFBOX-1896,Support MMType1 (Multiple Master) Fonts,Bug,Closed,Minor,Fixed,Unassigned,Tilman Hausherr,Tilman Hausherr,2/7/2014 21:13,,5/2/2014 6:12,2/8/2014 9:38,"1.8.4, 2.0.0","1.8.5, 2.0.0",,,1,3,,,,,,,,,MMType1 Fonts are not supported. They are described on p.416 of the 1.7 spec. I attach a sample file.
PDFBox,PDFBOX-1897,There are some errors within the source code documentation (javadocs),Improvement,Closed,Trivial,Fixed,Maruan Sahyoun,Maruan Sahyoun,Maruan Sahyoun,2/8/2014 16:14,,5/2/2014 6:12,4/25/2014 22:05,,"1.8.5, 2.0.0",Documentation,,0,3,,,,,,,,,The documentation within the sources has some errors leading to missing or incorrect information.
PDFBox,PDFBOX-1898,How Test all Pdf files inside the folder,Test,Closed,Major,Not A Problem,Unassigned,Jay,Jay,2/9/2014 9:18,,2/9/2014 17:07,2/9/2014 17:05,,,Preflight,,0,2,,,,,,,,,"I need to test and generate a report for all the pdf inside a folder and subfolder. Please, help me to achieve this goal. Thank You"
PDFBox,PDFBOX-1899,Rendering issues with images and lines,Bug,Closed,Minor,Duplicate,John Hewson,John Hewson,John Hewson,2/9/2014 21:29,,5/27/2014 19:10,5/27/2014 19:09,2.0.0,,Rendering,,0,2,,,,,,,"PDFBOX-1288, PDFBOX-882",,"The file from PDFBOX-882 still has some minor rendering issues with images and lines, and logs some interesting errors to the console."
PDFBox,PDFBOX-1900,ConvertToImage - pdf - checkbox wrongly rendered,Bug,Closed,Major,Fixed,John Hewson,foxkeh,foxkeh,2/10/2014 9:40,,3/17/2016 19:07,5/5/2015 16:53,"1.8.3, 2.0.0",2.0.0,Rendering,,0,4,,,,,,,"PDFBOX-142, PDFBOX-2752",,"When converting pdf to png (PDPage.convertToImage or ImageWriter.writeImage) checkboxes are wrongly rendered. 

- other interactive components (radiobuttons, ...) look good 
- original pdf was created in Acrobat Pro X (the same behavior with pdf created in other software) 


"
PDFBox,PDFBOX-1901,null check confusing,Bug,Closed,Trivial,Fixed,Tilman Hausherr,Jens Kapitza,Jens Kapitza,2/10/2014 12:33,,5/2/2014 6:12,2/11/2014 17:50,2.0.0,"1.8.5, 2.0.0",PDModel,,0,3,,1800,1800,,0%,,PDFBOX-1903,,null check is confusing
PDFBox,PDFBOX-1902,generics added to maputil,Improvement,Closed,Trivial,Fixed,Tilman Hausherr,Jens Kapitza,Jens Kapitza,2/10/2014 12:36,,5/2/2014 6:12,2/11/2014 18:36,"1.8.4, 2.0.0","1.8.5, 2.0.0",Utilities,,0,4,,1800,1800,,0%,,PDFBOX-1903,,Using Generics for getNextUniqueKey to avoid eclipse hint
PDFBox,PDFBOX-1903,refactor pdmodel (pdpage),Improvement,Closed,Minor,Won't Fix,John Hewson,Jens Kapitza,Jens Kapitza,2/10/2014 13:10,,12/12/2014 22:22,12/12/2014 22:22,2.0.0,2.0.0,PDModel,,0,3,,5400,5400,,0%,,"PDFBOX-1901, PDFBOX-1330, PDFBOX-2423, PDFBOX-1902",,"refactor pdpage stuff 
create a super class 
remove duplicated code"
PDFBox,PDFBOX-1904,Load document error without exception,Bug,Closed,Major,Cannot Reproduce,Unassigned,Christian Czech,Christian Czech,2/10/2014 17:27,,5/26/2014 10:21,5/26/2014 10:21,1.8.3,,,,0,2,,,,,,,,"Windows 7 
Java 1.7.0_40 
","Hello, 

I can't load this file. 
It doesn't appear an exception or an error message. 
String input = ""C:\pdffiles\7354a.pdf 
try { 
PDDocument document = PDDocument.load(input); 
.. 
} catch (..."
PDFBox,PDFBOX-1905,Remove the PDPage reference from PageDrawer/PDFStreamEngine,Improvement,Closed,Major,Fixed,Andreas Lehmkühler,Andreas Lehmkühler,Andreas Lehmkühler,2/10/2014 19:52,,3/17/2016 19:08,2/10/2014 19:55,2.0.0,2.0.0,PDModel,,0,1,,,,,,,,,"Both classes PageDrawer and PDFStreamEngine are holding a reference of the current page. It's only purpose is to get the page rotation and the page size. 
I'm going to remove the page reference and using the pagesize and/or the pagerotation instead"
PDFBox,PDFBOX-1906,Don't use a src subdirectory as output directory for a test case,Improvement,Closed,Minor,Fixed,Andreas Lehmkühler,Andreas Lehmkühler,Andreas Lehmkühler,2/10/2014 21:07,,3/17/2016 19:08,2/10/2014 21:10,2.0.0,2.0.0,Text extraction,,0,1,,,,,,,,,The TestTextStripperPerformance test uses a src subdirectory as output directory but it shall be a directory within the target directory
PDFBox,PDFBOX-1907,Out of memory - COSDocument (RandomAccessBuffer),Bug,Closed,Major,Won't Fix,Andreas Lehmkühler,Jim Kay,Jim Kay,2/11/2014 13:35,,10/22/2014 9:58,9/14/2014 16:44,1.8.4,,Parsing,,0,6,,,,,,,PDFBOX-1625,"windows xp 64 
jdk 8 32 bit","Possibly related to PDFBOX-1777. 

Exception in thread ""main"" java.lang.OutOfMemoryError: Java heap space 
at java.util.AbstractCollection.toArray(AbstractCollection.java:136) 
at java.util.ArrayList.<init>(ArrayList.java:168) 
at org.apache.pdfbox.cos.COSDocument.getObjects(COSDocument.java:518) 
at org.apache.pdfbox.cos.COSDocument.getObjects(COSDocument.java:518) 
at org.apache.pdfbox.cos.COSDocument.close(COSDocument.java:575) 
at org.apache.pdfbox.pdfparser.PDFParser.parse(PDFParser.java:254) 
at techref.Testpdfbox.main(Testpdfbox.java:36) 

The heap space is set to -Xmx1640m 
The pdf docoument is parsed OK with version 1.8.3 but fails with 1.8.4 

The large pdf document has the following attributes. 
pdDoc.getCurrentAccessPermission.canExtractContent = true 
pdDoc.getCurrentAccessPermission.canExtractForAccessibility = true 
pdDoc.getNumberOfPages = 228 
pdDoc.getDocumentCatalog.getLanguage = null 
pdDoc.getDocumentCatalog.getPageLayout = SinglePage 
pdDoc.getDocumentCatalog.getPageMode = UseNone 
pdDoc.getDocumentCatalog.getVersion = null 
Page Count=228 
Title=Microsoft Word - FEA.doc 
Author=null 
Subject=null 
Keywords=null 
Creator=Windows NT 4.0 
Producer=Acrobat Distiller 4.05 for Windows 
Creation Date=Fri Jun 29 15:29:59 BST 2001 
Modification Date=Mon Jul 02 15:41:18 BST 2001 
Trapped=null 
Dictionary=COSDictionary{(COSName{CreationDate}:COSString{D:20010629142959}) (COSName{Producer}:COSString{Acrobat Distiller 4.05 for Windows}) (COSName{Creator}:COSString{Windows NT 4.0}) (COSName{Title}:COSString{Microsoft Word - FEA.doc}) (COSName{ModDate}:COSString{D:20010702164118+02'00'}) }"
PDFBox,PDFBOX-1908,Drop shadow is too heavy (Transparency Groups),Bug,Closed,Major,Fixed,Unassigned,John Hewson,John Hewson,2/11/2014 18:17,,3/17/2016 19:08,6/17/2014 17:52,2.0.0,2.0.0,Rendering,,0,2,,,,,,,"PDFBOX-1494, PDFBOX-2104",,"The drop shadow in the attached file appears too heavy, it is overly-saturated. This seems like a masking or colour space issue."
PDFBox,PDFBOX-1909,Close open streams,Improvement,Closed,Trivial,Fixed,Tilman Hausherr,Tilman Hausherr,Tilman Hausherr,2/11/2014 19:09,,5/2/2014 6:12,2/12/2014 17:07,"1.8.4, 2.0.0","1.8.5, 2.0.0",,,0,2,,,,,,,,,"There are still several cases where inputStreams aren't closed. I'll fix this, probably in several steps."
PDFBox,PDFBOX-1910,Text rendered as question marks,Bug,Closed,Major,Fixed,Unassigned,John Hewson,John Hewson,2/11/2014 19:48,,3/17/2016 19:08,5/27/2014 19:22,"1.8.4, 2.0.0",2.0.0,Rendering,,0,1,,,,,,,PDFBOX-1895,,"The text in the PDF file from PDFBOX-1895 is rendered as question marks. The file in question has a number of missing fonts and CMAPs. Acrobat can display it but OS X Preview cannot and Chrome does a poor job. 

We should probably be throwing some sort of exception as this file cannot possibly render correctly. Alternatively, we can try to repair the file or find the missing fonts."
PDFBox,PDFBOX-1911,Orange background from the pdf gets turned into blue in the png files.,Bug,Closed,Major,Fixed,John Hewson,Paulo Siqueira,Paulo Siqueira,2/11/2014 20:29,,3/17/2016 19:08,2/20/2014 17:35,,2.0.0,Rendering,,0,2,,,,,,,PDFBOX-1893,"Ubuntu Linux, Oracle JDK 7",
PDFBox,PDFBOX-1912,Optical Character Recognition (OCR),New Feature,In Progress,Major,Unresolved,John Hewson,John Hewson,John Hewson,2/11/2014 20:50,,3/25/2017 18:09,,2.0.0,3.0.0,Text extraction,,3,10,,,,,,,TIKA-1994,"JDK 6, C/C++","Brief explanation: The PDFBox library is widely used to extract text from PDF files. However, many PDF files embed text in a malformed manner which renders text extraction useless. There has recently been interest in extracting governmental data from PDF files, the PDF Liberation commons being a notable example, see https://github.com/pdfliberation for more details. 

Many end-users of PDFBox have been making use of OCR tools such as Google's Tesseract https://code.google.com/p/tesseract-ocr/ which are run on the final image generated by PDFBox. We think that by adding a more integrated OCR API to PDFBox it will be possible to do a better job. PDFBox often has access to encoding and positioning information for individual glyphs. Even when their extracted text is meaningless, a character-by-character, or line-by-line OCR could be more accurate. PDFBox also has information such as image orientation which could allow it to better perform OCR on pages such as embedded landscape tables. 

There are existing JNI bindings for Tesseract available at https://code.google.com/p/tesseract-android-tools/ 

Expected results: To extend PDF box with an API which allows external OCR tools to be plugged-in, and an implementation of a Tesseract plug-in using either JNI or the command line via Process.exec. 

Knowledge Prerequisite: Java, JNI (C/C++) 

Mentor: John Hewson 

PMC Note: Tesseract is under the Apache License 2.0 

To learn more about PDFBox, please visit http://pdfbox.apache.org/"
PDFBox,PDFBOX-1913,Test failure doesn't fail the build,Bug,Closed,Major,Not A Problem,Unassigned,Tilman Hausherr,Tilman Hausherr,2/12/2014 18:40,,2/13/2014 17:29,2/13/2014 6:38,2.0.0,,Rendering,,0,3,,,,,,,,W7,"In a build, the file pdfbox.log has this: 

Feb 12, 2014 8:42:10 AM org.apache.pdfbox.util.operator.pagedrawer.FillEvenOddRule process 
Warnung: java.lang.IllegalArgumentException: Width (0) and height (1) must be > 0 
java.lang.IllegalArgumentException: Width (0) and height (1) must be > 0 
at java.awt.image.SampleModel.<init>(SampleModel.java:126) 
at java.awt.image.ComponentSampleModel.<init>(ComponentSampleModel.java:146) 
at java.awt.image.PixelInterleavedSampleModel.<init>(PixelInterleavedSampleModel.java:87) 
at java.awt.image.Raster.createInterleavedRaster(Raster.java:641) 
at java.awt.image.Raster.createInterleavedRaster(Raster.java:278) 
at java.awt.image.Raster.createInterleavedRaster(Raster.java:212) 
at java.awt.image.ComponentColorModel.createCompatibleWritableRaster(ComponentColorModel.java:2825) 
at org.apache.pdfbox.pdmodel.graphics.pattern.tiling.ColoredTilingPaint.createContext(ColoredTilingPaint.java:108) 
at sun.java2d.pipe.AlphaPaintPipe.startSequence(AlphaPaintPipe.java:83) 
at sun.java2d.pipe.SpanShapeRenderer$Composite.startSequence(SpanShapeRenderer.java:56) 
at sun.java2d.pipe.SpanShapeRenderer.renderSpans(SpanShapeRenderer.java:194) 
at sun.java2d.pipe.SpanShapeRenderer.fill(SpanShapeRenderer.java:116) 
at sun.java2d.pipe.ValidatePipe.fill(ValidatePipe.java:160) 
at sun.java2d.SunGraphics2D.fill(SunGraphics2D.java:2466) 
at org.apache.pdfbox.pdfviewer.PageDrawer.fillPath(PageDrawer.java:810) 
at org.apache.pdfbox.util.operator.pagedrawer.FillEvenOddRule.process(FillEvenOddRule.java:57) 
at org.apache.pdfbox.util.PDFStreamEngine.processOperator(PDFStreamEngine.java:532) 
at org.apache.pdfbox.util.PDFStreamEngine.processSubStream(PDFStreamEngine.java:260) 
at org.apache.pdfbox.util.PDFStreamEngine.processSubStream(PDFStreamEngine.java:227) 
at org.apache.pdfbox.util.PDFStreamEngine.processStream(PDFStreamEngine.java:209) 
at org.apache.pdfbox.pdfviewer.PageDrawer.drawPage(PageDrawer.java:151) 
at org.apache.pdfbox.util.RenderUtil.renderPage(RenderUtil.java:212) 
at org.apache.pdfbox.util.RenderUtil.convertToImage(RenderUtil.java:177) 
at org.apache.pdfbox.util.TestRendering.render(TestRendering.java:78) 
at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) 
at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57) 
at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) 
at java.lang.reflect.Method.invoke(Method.java:606) 
at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:47) 
at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12) 
at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:44) 
at org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17) 
at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:271) 
at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:70) 
at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:50) 
at org.junit.runners.ParentRunner$3.run(ParentRunner.java:238) 
at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:63) 
at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:236) 
at org.junit.runners.ParentRunner.access$000(ParentRunner.java:53) 
at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:229) 
at org.junit.runners.ParentRunner.run(ParentRunner.java:309) 
at org.junit.runners.Suite.runChild(Suite.java:127) 
at org.junit.runners.Suite.runChild(Suite.java:26) 
at org.junit.runners.ParentRunner$3.run(ParentRunner.java:238) 
at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:471) 
at java.util.concurrent.FutureTask.run(FutureTask.java:262) 
at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145) 
at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615) 
at java.lang.Thread.run(Thread.java:744) 

So there is a test failure, but the build doesn't stop."
PDFBox,PDFBOX-1914,"Shading package: Move ""function"" methods to base class and more refactoring",Improvement,Closed,Minor,Fixed,Tilman Hausherr,Tilman Hausherr,Tilman Hausherr,2/12/2014 20:00,,5/2/2014 6:12,2/14/2014 21:20,"1.8.4, 2.0.0","1.8.5, 2.0.0",Rendering,,0,2,,,,,,,,,"I'm planning to move the ""function"" methods to the PDShadingResources class. Reasons: 1) duplicate code (partly introduced by myself), 2) this will allow me to handle functions in type 4 & 5 shading. Currently I can't, because these shading context classes use a common class (GouraudShadingContext), but the PDShadingType 4 and 5 have their function methods."
PDFBox,PDFBOX-1915,Implement shading with Coons and tensor-product patch meshes,Improvement,Closed,Major,Fixed,Shaola Ren,Tilman Hausherr,Tilman Hausherr,2/13/2014 17:33,,9/19/2014 14:40,8/10/2014 18:06,"1.8.5, 1.8.6, 1.8.7, 2.0.0","1.8.7, 2.0.0",Rendering,,0,7,,,,,,PDFBOX-2117,,,"Of the seven shading methods described in the PDF specification, type 6 (Coons patch meshes) and type 7 (Tensor-product patch meshes) haven't been implemented. I have done type 1, 4 and 5, but I don't know the math for type 6 and 7. My math days are decades away. 

Knowledge prerequisites: 
- java, although you don't have to be a java ace, just feel confortable 
- math: you should know what ""cubic Bézier curves"", ""Degenerate Bézier curves"", ""bilinear interpolation"", ""tensor-product"", ""affine transform matrix"" and ""Bernstein polynomials"" are, or be able to learn it 
- maven (basic) 
- svn (basic) 
- an IDE like Netbeans or Eclipse or IntelliJ (basic) 
- ideally, you are either a math student who likes to program, or a computer science student who is specializing in graphics. 

A first look at PDFBOX: try the command utility here: 
https://pdfbox.apache.org/commandline/#pdfToImage 
and use your favorite PDF, or the PDFs mentioned in PDFBOX-615, these have the shading types that are already implemented. 

Some simple source code to convert to images: 

String filename = ""blah.pdf""; 
PDDocument document = PDDocument.loadNonSeq(new File(filename), null); 
List<PDPage> pdPages = document.getDocumentCatalog().getAllPages(); 
int page = 0; 
for (PDPage pdPage : pdPages) 
{ 
++page; 
BufferedImage bim = RenderUtil.convertToImage(pdPage, BufferedImage.TYPE_BYTE_BINARY, 300); 
ImageIO.write(bim, ""png"", new File(filename+page+"".png"")); 
} 
document.close(); 

You are not starting from scratch. The implementation of type 4 and 5 shows you how to read parameters from the PDF and set the graphics. You don't have to learn the complete PDF spec, only 15 pages related to the two shading types, and 6 pages about shading in general. The PDF specification is here: 
http://www.adobe.com/devnet/pdf/pdf_reference.html 

The tricky parts are: 
- decide whether a point(x,y) is inside or outside a patch 
- decide the color of a point within the patch 

To get an idea about the code, look at the classes GouraudTriangle, GouraudShadingContext, Type4ShadingContext and Vertex here 
https://svn.apache.org/viewvc/pdfbox/trunk/pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/ 
or download the whole project from the repository. 
https://pdfbox.apache.org/downloads.html#scm 
If you want to see the existing code in the debugger with a Gouraud shading, try this file: 
http://asymptote.sourceforge.net/gallery/Gouraud.pdf 

Testing: 
I have attached several example PDFs. To see which one has which shading, open them with an editor like NOTEPAD++, and search for ""/ShadingType"" (without the quotes). If your images are rendering like the example PDFs, then you were successful. 

Optional: 
Review and optimize the complete shading package for speed; implement cubic spline interpolation for type 0 (sampled) functions (that one is really low-low priority, see details by looking up ""cubic spline interpolation"" in the PDF spec, which tells that it is disregarded in printing, and I don't have a test PDF). 

Mentor: Tilman Hausherr (European timezone, languages: german, english, french) 
"
PDFBox,PDFBOX-1916,java.lang.ArrayIndexOutOfBoundsException in inlineimage,Bug,Closed,Minor,Fixed,John Hewson,Tilman Hausherr,Tilman Hausherr,2/13/2014 20:44,,3/17/2016 19:08,2/26/2014 21:54,2.0.0,2.0.0,,,0,2,,,,,,,,,"I get this with page 8 of the attached file: 

13.02.2014 20:10:10.809 WARN [main] org.apache.pdfbox.util.PDFStreamEngine:546 - java.lang.ArrayIndexOutOfBoundsException: 4 
java.lang.ArrayIndexOutOfBoundsException: 4 
at org.apache.pdfbox.filter.TIFFFaxDecoder.decodeT6(TIFFFaxDecoder.java:1153) 
at org.apache.pdfbox.filter.CCITTFaxDecodeFilter.decode(CCITTFaxDecodeFilter.java:126) 
at org.apache.pdfbox.pdmodel.graphics.xobject.PDInlinedImage.createImage(PDInlinedImage.java:161) 
at org.apache.pdfbox.util.operator.pagedrawer.BeginInlineImage.process(BeginInlineImage.java:60) 
at org.apache.pdfbox.util.PDFStreamEngine.processOperator(PDFStreamEngine.java:533) 
at org.apache.pdfbox.util.PDFStreamEngine.processSubStream(PDFStreamEngine.java:261) 
at org.apache.pdfbox.util.PDFStreamEngine.processSubStream(PDFStreamEngine.java:236) 
at org.apache.pdfbox.pdfviewer.PageDrawer.drawType3String(PageDrawer.java:444) 
at org.apache.pdfbox.pdfviewer.PageDrawer.processTextPosition(PageDrawer.java:295) 
at org.apache.pdfbox.util.PDFStreamEngine.processEncodedText(PDFStreamEngine.java:489) 
at org.apache.pdfbox.util.operator.ShowText.process(ShowText.java:44) 
at org.apache.pdfbox.util.PDFStreamEngine.processOperator(PDFStreamEngine.java:533) 
at org.apache.pdfbox.util.PDFStreamEngine.processSubStream(PDFStreamEngine.java:261) 
at org.apache.pdfbox.util.PDFStreamEngine.processSubStream(PDFStreamEngine.java:227) 
at org.apache.pdfbox.util.PDFStreamEngine.processStream(PDFStreamEngine.java:209) 
at org.apache.pdfbox.pdfviewer.PageDrawer.drawPage(PageDrawer.java:151) 
at org.apache.pdfbox.util.RenderUtil.renderPage(RenderUtil.java:212) 
at org.apache.pdfbox.util.RenderUtil.convertToImage(RenderUtil.java:177) 
at pdfboxpageimageextraction.ExtractImages.doPdf(ExtractImages.java:273) 
at pdfboxpageimageextraction.ExtractImages.main(ExtractImages.java:77) 

Some observations: 
- I can't see what image is missing when rendered 
- The data read between ID and EI (see http://www.verypdf.com/document/pdf-format-reference/pg_0352.htm ) includes the LF (0x0A). I tried to remove that in debugging, but the exception came anyway."
PDFBox,PDFBOX-1917,Rendering hangs,Bug,Closed,Major,Fixed,Andreas Lehmkühler,Tilman Hausherr,Tilman Hausherr,2/13/2014 21:12,,5/2/2014 6:12,2/22/2014 11:27,2.0.0,"1.8.5, 2.0.0",Rendering,,1,4,,,,,,,"PDFBOX-2004, PDFBOX-1861, PDFBOX-1939","W7 64 bit, JDK 1.7.0_51","Rendering hangs in page 9 of the attached file. It hangs in PageDrawer.strokePath(), there in graphics.draw(path). I'd like to hear from people using a different JDK version if it works."
PDFBox,PDFBOX-1918,PDF with incorrect startxref,Bug,Closed,Major,Fixed,Andreas Lehmkühler,Jr. John,Jr. John,2/14/2014 5:19,,12/13/2014 14:15,10/20/2014 17:14,1.8.4,"1.8.8, 2.0.0","Parsing, Utilities",,0,4,,,,,,,PDFBOX-2250,,"Current version has same problem 1.8.4 
D:\Software\pdfbox>java -jar pdfbox-app-1.8.4.jar ConvertColorspace rpt1390780234888753.pdf test.pdf 
?? 07, 2014 4:59:11 ?? org.apache.pdfbox.pdfparser.BaseParser parseCOSStream 
??: Specified stream length 15353 is wrong. Fall back to reading stream until 'endstream'. 
?? 07, 2014 4:59:11 ?? org.apache.pdfbox.pdfparser.BaseParser parseCOSStream 
??: Specified stream length 12156 is wrong. Fall back to reading stream until 'endstream'. 
?? 07, 2014 4:59:11 ?? org.apache.pdfbox.pdfparser.XrefTrailerResolver setStartxref 
??: Did not found XRef object at specified startxref position 83636 
ConvertColorspace failed with the following exception: 
java.io.IOException: Missing closing bracket for hex string. Reached EOS. 
at org.apache.pdfbox.pdfparser.BaseParser.parseCOSHexString(BaseParser.java:1023) 
at org.apache.pdfbox.pdfparser.BaseParser.parseCOSString(BaseParser.java:816) 
at org.apache.pdfbox.pdfparser.PDFStreamParser.parseNextToken(PDFStreamParser.java:259) 
at org.apache.pdfbox.pdfparser.PDFStreamParser.parse(PDFStreamParser.java:133) 
at org.apache.pdfbox.ConvertColorspace.replaceColors(ConvertColorspace.java:88) 
at org.apache.pdfbox.ConvertColorspace.main(ConvertColorspace.java:385) 
at org.apache.pdfbox.PDFBox.main(PDFBox.java:46) 
"
PDFBox,PDFBOX-1919,Span tags are not implemented,Bug,Closed,Major,Won't Fix,Unassigned,Corentin Regal,Corentin Regal,2/14/2014 9:19,,6/17/2014 19:46,6/17/2014 19:46,"1.8.5, 1.8.6, 2.0.0",,Text extraction,,0,5,,,,,,,,,"The font descriptor flags are not set. 
They are described in the document ""PDF reference 1.7"" at : 5.7.1 Font Descriptor Flags 

The methods in PDFontDescriptor are ready but never called : 
setFlags() 
setSerif() 
setAllCap() which is used in a lot of PDF 
... 

I saw some TODO that relate to that issue in the code, is it planned to be implemented soon? 

--- 

UPDATE: This issue turned out to be caused by span tags and how Adobe Acrobat handles copy & paste. Ultimately the PDF contains poor quality ToUnicode mappings and poor quality span tags, so there's no real fix."
