class path,method name,method arguments,LOC,Cyclomatic,Time,OwnTime,Count,Layer,Callees,CalleeInvocations,Callers,CallerInvocations
preflight\src\main\java\org\apache\pdfbox\preflight\font\descriptor\CIDType2DescriptorHelper.java,extractFontFile,PDFontDescriptor,16,3,0,0,6,9,3,13,1,6
preflight\src\main\java\org\apache\pdfbox\preflight\font\descriptor\CIDType2DescriptorHelper.java,processFontFile,"PDFontDescriptor, PDStream",8,2,0,0,6,9,6,7,1,6
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,<init>,,4,1,0,0,15,3,2,30,9,15
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,<init>,ScratchFile,4,1,4,1,648,1,4,2594,3,648
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,createCOSStream,,6,1,8,0,268,3,4,543,5,268
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,createCOSStream,COSDictionary,9,2,306,35,16853,6,8,168825,1,16853
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,getObjectByType,COSName,32,7,10,3,732,1,5,9240,1,732
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,getObjectsByType,String,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,getObjectsByType,COSName,33,7,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,getKey,COSBase,11,3,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,print,,7,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,setVersion,float,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,getVersion,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,setDecrypted,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,isDecrypted,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,isEncrypted,,9,2,0,0,81,1,1,81,1,81
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,getEncryptionDictionary,,4,1,0,0,30,6,1,30,1,30
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,setEncryptionDictionary,COSDictionary,4,1,0,0,12,5,1,12,2,12
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,getDocumentID,,4,1,0,0,36,1,1,36,2,36
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,setDocumentID,COSArray,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,getCatalog,,9,2,10,0,732,1,1,732,2,732
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,getObjects,,4,1,58,1,1479,1,2,2958,6,1479
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,getTrailer,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,setTrailer,COSDictionary,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,accept,ICOSVisitor,4,1,8148,0,86,5,1,86,1,86
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,close,,30,8,179,36,645,1,6,143066,15,645
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,isClosed,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,finalize,,11,3,75,0,488,10,2,52,1,488
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,setWarnMissingClose,boolean,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,dereferenceObjectStreams,,20,4,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,getObjectFromPool,COSObjectKey,19,4,760,97,216406,1,3,338328,15,216406
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,removeObject,COSObjectKey,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,addXRefTable,"Map<COSObjectKey, Long>",4,1,185,0,534,6,1,534,2,534
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,getXrefTable,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,setStartXref,long,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,getStartXref,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,isXRefStream,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\cos\COSDocument.java,setIsXRefStream,boolean,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDStream.java,<init>,PDDocument,4,1,0,0,120,4,1,120,7,120
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDStream.java,<init>,COSDocument,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDStream.java,<init>,COSStream,4,1,0,0,2576,0,0,0,12,2576
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDStream.java,<init>,"PDDocument, InputStream",4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDStream.java,<init>,"PDDocument, InputStream, COSName",4,1,175,0,69,5,1,69,9,69
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDStream.java,<init>,"PDDocument, InputStream, COSArray",4,1,0,0,3,10,1,3,3,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDStream.java,<init>,"PDDocument, InputStream, COSBase",21,3,175,0,72,4,7,335,2,72
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDStream.java,addCompression,,31,4,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDStream.java,getCOSObject,,4,1,0,0,174,0,0,0,2,174
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDStream.java,createOutputStream,,4,1,0,0,8,5,1,8,3,8
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDStream.java,createOutputStream,COSName,4,1,2,0,104,5,1,104,1,104
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDStream.java,createInputStream,,4,1,14654,1,1242,5,1,1242,12,1242
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDStream.java,createInputStream,List<String>,26,4,0,0,5,10,6,21,4,5
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDStream.java,getStream,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDStream.java,getLength,,4,1,0,0,1,10,1,1,1,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDStream.java,getFilters,,15,3,0,0,62,3,3,119,5,62
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDStream.java,setFilters,List<COSName>,5,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDStream.java,getDecodeParms,,29,5,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDStream.java,setDecodeParms,List<?>,5,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDStream.java,getFile,,5,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDStream.java,setFile,PDFileSpecification,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDStream.java,getFileFilters,,17,3,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDStream.java,setFileFilters,List<String>,5,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDStream.java,getFileDecodeParams,,25,4,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDStream.java,setFileDecodeParams,List<?>,5,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDStream.java,toByteArray,,18,2,53,0,98,5,6,491,7,98
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDStream.java,getMetadata,,22,4,0,0,28,9,1,28,1,28
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDStream.java,setMetadata,PDMetadata,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDStream.java,getDecodedStreamLength,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDStream.java,setDecodedStreamLength,int,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,<init>,,5,1,0,0,120,4,2,240,2,120
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,<init>,COSDictionary,4,1,0,0,1058,6,0,0,2,1058
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,isFixedPitch,,4,1,0,0,4,5,1,4,1,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,setFixedPitch,boolean,4,1,0,0,5,7,1,5,1,5
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,isSerif,,4,1,0,0,4,5,1,4,1,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,setSerif,boolean,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,isSymbolic,,4,1,1,0,323,7,1,323,2,323
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,setSymbolic,boolean,4,1,0,0,120,4,1,120,2,120
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,isScript,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,setScript,boolean,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,isNonSymbolic,,4,1,0,0,14,9,1,14,1,14
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,setNonSymbolic,boolean,4,1,0,0,120,4,1,120,2,120
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,isItalic,,4,1,0,0,15,5,1,15,2,15
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,setItalic,boolean,4,1,0,0,5,7,1,5,1,5
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,isAllCap,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,setAllCap,boolean,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,isSmallCap,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,setSmallCap,boolean,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,isForceBold,,4,1,0,0,11,10,1,11,1,11
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,setForceBold,boolean,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,isFlagBitOn,int,4,1,1,0,371,4,1,371,6,371
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,setFlagBit,"int, boolean",13,2,1,0,250,4,2,500,4,250
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,getCOSObject,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,getFontName,,10,2,0,0,76,3,1,76,12,76
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,setFontName,String,9,2,0,0,124,3,2,248,3,124
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,getFontFamily,,10,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,setFontFamily,String,9,2,7,0,115,5,4,232,1,115
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,getFontWeight,,4,1,0,0,78,6,1,78,1,78
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,setFontWeight,float,4,1,0,0,5,7,1,5,1,5
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,getFontStretch,,10,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,setFontStretch,String,9,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,getFlags,,8,2,1,0,621,3,1,350,2,621
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,setFlags,int,5,1,0,0,250,4,1,250,1,250
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,getFontBoundingBox,,10,2,19,0,176,4,2,352,6,176
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,setFontBoundingBox,PDRectangle,9,2,0,0,120,4,1,120,2,120
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,getItalicAngle,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,setItalicAngle,float,4,1,2,0,120,4,1,120,2,120
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,getAscent,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,setAscent,float,4,1,1,0,120,4,1,120,2,120
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,getDescent,,4,1,0,0,57,8,1,57,1,57
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,setDescent,float,4,1,1,0,120,4,1,120,2,120
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,getLeading,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,setLeading,float,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,getCapHeight,,8,2,27,27,212296,7,1,149,2,212296
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,setCapHeight,float,5,1,4,0,120,4,1,120,2,120
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,getXHeight,,8,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,setXHeight,float,5,1,1,0,120,4,1,120,2,120
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,getStemV,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,setStemV,float,4,1,1,0,120,4,1,120,2,120
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,getStemH,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,setStemH,float,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,getAverageWidth,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,setAverageWidth,float,4,1,1,0,115,5,1,115,1,115
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,getMaxWidth,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,setMaxWidth,float,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,hasWidths,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,hasMissingWidth,,4,1,0,0,27,7,1,27,1,27
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,getMissingWidth,,4,1,0,0,1,7,1,1,1,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,setMissingWidth,float,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,getCharSet,,10,2,0,0,2,9,2,3,1,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,setCharacterSet,String,9,2,5,0,115,5,2,230,1,115
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,getFontFile,,10,2,0,0,202,7,2,280,4,202
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,setFontFile,PDStream,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,getFontFile2,,10,2,2,1,1033,6,2,1901,6,1033
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,setFontFile2,PDStream,4,1,0,0,9,6,1,9,2,9
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,getFontFile3,,10,2,2,0,245,7,3,292,7,245
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,setFontFile3,PDStream,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,getCIDSet,,9,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,setCIDSet,PDStream,4,1,0,0,4,7,1,4,1,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,getPanose,,11,2,0,0,78,6,1,78,1,78
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,<init>,DataSource,4,1,5,0,242,10,3,488,2,242
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,<init>,"DataSource, PreflightConfiguration",5,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,getMetadata,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,setMetadata,XMPMetadata,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,getDocument,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,getXrefTrailerResolver,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,setXrefTrailerResolver,XrefTrailerResolver,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,setDocument,PreflightDocument,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,getSource,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,isComplete,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,addFontContainer,"COSBase, FontContainer<?>",4,1,0,0,51,9,1,51,1,51
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,getFontContainer,COSBase,4,1,0,0,89,8,1,89,3,89
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,getIccProfileWrapper,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,setIccProfileWrapper,ICCProfileWrapper,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,getConfig,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,setConfig,PreflightConfiguration,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,close,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,addValidationError,ValidationError,6,1,1,0,242,8,1,242,42,242
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,addValidationErrors,List<ValidationError>,8,2,0,0,21,8,4,105,1,21
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,getValidationPath,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,setValidationPath,PreflightPath,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,isIccProfileAlreadySearched,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,setIccProfileAlreadySearched,boolean,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,setCurrentPageNumber,Integer,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,getCurrentPageNumber,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,setFileLen,long,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,getFileLen,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\ValidationResult.java,<init>,boolean,4,1,0,0,263,0,2,265,6,263
preflight\src\main\java\org\apache\pdfbox\preflight\ValidationResult.java,<init>,ValidationError,8,2,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\ValidationResult.java,<init>,List<ValidationError>,5,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\ValidationResult.java,mergeResult,ValidationResult,8,2,0,0,209,10,1,16,1,209
preflight\src\main\java\org\apache\pdfbox\preflight\ValidationResult.java,getXmpMetaData,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\ValidationResult.java,setXmpMetaData,XMPMetadata,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\ValidationResult.java,isValid,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\ValidationResult.java,addError,ValidationError,8,2,1,0,364,5,1,364,6,364
preflight\src\main\java\org\apache\pdfbox\preflight\ValidationResult.java,addErrors,List<ValidationError>,10,3,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\ValidationResult.java,getErrorsList,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\font\container\CIDType2Container.java,<init>,PDCIDFontType2,4,1,0,0,6,9,1,6,1,6
preflight\src\main\java\org\apache\pdfbox\preflight\font\container\CIDType2Container.java,hasGlyph,int,4,1,0,0,73,8,1,73,1,73
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,<init>,,3,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,isDictionary,"COSBase, COSDocument",17,3,1,0,518,9,3,698,7,518
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,isString,"COSBase, COSDocument",17,3,0,0,903,8,3,22,14,903
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,isStream,"COSBase, COSDocument",17,3,0,0,58,9,3,100,7,58
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,isInteger,"COSBase, COSDocument",17,3,0,0,460,9,4,6,8,460
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,isNumeric,"COSBase, COSDocument",4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,isFloat,"COSBase, COSDocument",17,3,0,0,32,9,3,4,3,32
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,isArray,"COSBase, COSDocument",17,3,0,0,1673,9,3,4,12,1673
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,getAsArray,"COSBase, COSDocument",31,5,0,0,349,8,2,46,9,349
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,getAsString,"COSBase, COSDocument",39,7,0,0,47,8,1,16,6,47
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,getAsDictionary,"COSBase, COSDocument",31,5,0,0,1255,8,2,200,18,1255
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,getAsStream,"COSBase, COSDocument",31,5,0,0,116,8,2,232,6,116
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,getAsFloat,"COSBase, COSDocument",35,6,0,0,5,9,2,8,3,5
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,getAsInteger,"COSBase, COSDocument",35,6,0,0,211,9,2,213,3,211
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,closeDocumentQuietly,COSDocument,14,3,0,0,3,9,7,8,3,3
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,closeDocumentQuietly,PDDocument,7,2,0,0,1,11,0,0,1,1
preflight\src\main\java\org\apache\pdfbox\preflight\font\descriptor\FontDescriptorHelper.java,<init>,"PreflightContext, PDFontLike, T",7,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\font\descriptor\FontDescriptorHelper.java,validate,,46,7,4,0,36,9,22,255,1,36
preflight\src\main\java\org\apache\pdfbox\preflight\font\descriptor\FontDescriptorHelper.java,checkMandatoryFields,COSDictionary,35,7,1,0,33,9,9,793,2,33
preflight\src\main\java\org\apache\pdfbox\preflight\font\descriptor\FontDescriptorHelper.java,extractFontFile,PDFontDescriptor,1,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\font\descriptor\FontDescriptorHelper.java,hasOnlyOneFontFile,PDFontDescriptor,7,1,0,0,36,9,3,108,1,36
preflight\src\main\java\org\apache\pdfbox\preflight\font\descriptor\FontDescriptorHelper.java,fontFileNotEmbedded,PDFontDescriptor,7,1,0,0,8,9,3,24,1,8
preflight\src\main\java\org\apache\pdfbox\preflight\font\descriptor\FontDescriptorHelper.java,processFontFile,"PDFontDescriptor, PDStream",1,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\font\descriptor\FontDescriptorHelper.java,checkFontFileMetaData,"PDFontDescriptor, PDStream",48,7,0,0,28,9,1,28,1,28
preflight\src\main\java\org\apache\pdfbox\preflight\font\descriptor\FontDescriptorHelper.java,getMetaDataStreamAsBytes,PDMetadata,24,2,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\font\descriptor\FontDescriptorHelper.java,isSubSet,String,4,1,0,0,18,9,1,18,3,18
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,<init>,,4,1,67,0,97,4,3,196,52,97
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,<init>,MemoryUsageSetting,32,3,62,1,103,3,14,1683,2,103
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,addPage,PDPage,4,1,18,0,106,5,2,212,26,106
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,addSignature,PDSignature,4,1,1,0,2,10,2,4,1,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,addSignature,"PDSignature, SignatureOptions",4,1,1,0,2,10,1,2,1,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,addSignature,"PDSignature, SignatureInterface",4,1,0,0,2,10,2,4,1,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,addSignature,"PDSignature, SignatureInterface, SignatureOptions",95,10,4,0,6,9,26,162,3,6
