class path,method name,method arguments,LOC,Cyclomatic
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\PDFunctionType3.java,getBounds,,8,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\PDFunctionType3.java,getEncode,,8,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\PDFunctionType3.java,getEncodeForParameter,int,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFDictionary.java,FDFDictionary,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFDictionary.java,FDFDictionary,COSDictionary,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFDictionary.java,FDFDictionary,Element,67,13
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFDictionary.java,writeXML,Writer,26,5
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFDictionary.java,getCOSObject,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFDictionary.java,getCOSDictionary,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFDictionary.java,getFile,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFDictionary.java,setFile,PDFileSpecification,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFDictionary.java,getID,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFDictionary.java,setID,COSArray,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFDictionary.java,getFields,,15,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFDictionary.java,setFields,List,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFDictionary.java,getStatus,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFDictionary.java,setStatus,String,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFDictionary.java,getPages,,15,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFDictionary.java,setPages,List,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFDictionary.java,getEncoding,,9,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFDictionary.java,setEncoding,String,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFDictionary.java,getAnnotations,,15,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFDictionary.java,setAnnotations,List,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFDictionary.java,getDifferences,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFDictionary.java,setDifferences,COSStream,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFDictionary.java,getTarget,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFDictionary.java,setTarget,String,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFDictionary.java,getEmbeddedFDFs,,15,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFDictionary.java,setEmbeddedFDFs,List,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFDictionary.java,getJavaScript,,10,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFDictionary.java,setJavaScript,FDFJavaScript,4,1
xmpbox\src\test\java\org\apache\xmpbox\schema\PhotoshopSchemaTest.java,getSchema,,4,1
xmpbox\src\test\java\org\apache\xmpbox\schema\PhotoshopSchemaTest.java,before,,5,1
xmpbox\src\test\java\org\apache\xmpbox\schema\PhotoshopSchemaTest.java,PhotoshopSchemaTest,"String, Types, Cardinality",4,1
xmpbox\src\test\java\org\apache\xmpbox\schema\PhotoshopSchemaTest.java,initializeParameters,,23,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFAnnotationCaret.java,FDFAnnotationCaret,,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFAnnotationCaret.java,FDFAnnotationCaret,COSDictionary,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFAnnotationCaret.java,FDFAnnotationCaret,Element,5,1
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\HelloWorldType1AfmPfb.java,doIt,"String, String, String",29,2
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\HelloWorldType1AfmPfb.java,main,String[],19,3
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\HelloWorldType1AfmPfb.java,usage,,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1AfmPfbFont.java,PDType1AfmPfbFont,"PDDocument, String",8,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1AfmPfbFont.java,PDType1AfmPfbFont,"PDDocument, InputStream, InputStream",5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1AfmPfbFont.java,load,"PDDocument, InputStream, InputStream",92,13
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1AfmPfbFont.java,afmToDictionary,AFMEncoding,21,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1AfmPfbFont.java,clear,,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdfviewer\PDFTreeCellRenderer.java,getTreeCellRendererComponent,"JTree, Object, boolean, boolean, boolean, int, boolean",13,1
pdfbox\src\main\java\org\apache\pdfbox\pdfviewer\PDFTreeCellRenderer.java,convertToTreeObject,Object,67,14
xmpbox\src\test\java\org\apache\xmpbox\schema\PDFAIdentificationOthersTest.java,initTempMetaData,,4,1
xmpbox\src\test\java\org\apache\xmpbox\schema\PDFAIdentificationOthersTest.java,testPDFAIdentification,,17,1
xmpbox\src\test\java\org\apache\xmpbox\schema\PDFAIdentificationOthersTest.java,testBadPDFAConformanceId,,6,1
xmpbox\src\test\java\org\apache\xmpbox\schema\PDFAIdentificationOthersTest.java,testBadVersionIdValueType,,6,1
pdfbox\src\main\java\org\apache\pdfbox\util\operator\BeginMarkedContentSequence.java,process,"PDFOperator, List<COSBase>",16,4
pdfbox\src\main\java\org\apache\pdfbox\pdfwriter\COSStandardOutputStream.java,COSStandardOutputStream,OutputStream,13,3
pdfbox\src\main\java\org\apache\pdfbox\pdfwriter\COSStandardOutputStream.java,getPos,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdfwriter\COSStandardOutputStream.java,setPos,long,8,2
pdfbox\src\main\java\org\apache\pdfbox\pdfwriter\COSStandardOutputStream.java,isOnNewLine,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdfwriter\COSStandardOutputStream.java,setOnNewLine,boolean,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdfwriter\COSStandardOutputStream.java,write,"byte[], int, int",7,1
pdfbox\src\main\java\org\apache\pdfbox\pdfwriter\COSStandardOutputStream.java,write,int,7,1
pdfbox\src\main\java\org\apache\pdfbox\pdfwriter\COSStandardOutputStream.java,writeCRLF,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdfwriter\COSStandardOutputStream.java,writeEOL,,8,2
pdfbox\src\main\java\org\apache\pdfbox\pdfwriter\COSStandardOutputStream.java,writeLF,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdfwriter\COSStandardOutputStream.java,mark,,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdfwriter\COSStandardOutputStream.java,reset,,6,2
pdfbox\src\main\java\org\apache\pdfbox\pdfwriter\COSStandardOutputStream.java,checkPos,,5,2
pdfbox\src\main\java\org\apache\pdfbox\pdfwriter\COSStandardOutputStream.java,getFileInBytes,int[],4,1
pdfbox\src\main\java\org\apache\pdfbox\pdfwriter\COSStandardOutputStream.java,getFilterInputStream,int[],4,1
pdfbox\src\main\java\org\apache\pdfbox\pdfwriter\COSFilterInputStream.java,COSFilterInputStream,"InputStream, int[]",5,1
pdfbox\src\main\java\org\apache\pdfbox\pdfwriter\COSFilterInputStream.java,COSFilterInputStream,"byte[], int[]",5,1
pdfbox\src\main\java\org\apache\pdfbox\pdfwriter\COSFilterInputStream.java,read,,8,2
pdfbox\src\main\java\org\apache\pdfbox\pdfwriter\COSFilterInputStream.java,read,byte[],4,1
pdfbox\src\main\java\org\apache\pdfbox\pdfwriter\COSFilterInputStream.java,read,"byte[], int, int",27,8
pdfbox\src\main\java\org\apache\pdfbox\pdfwriter\COSFilterInputStream.java,inRange,,11,3
pdfbox\src\main\java\org\apache\pdfbox\pdfwriter\COSFilterInputStream.java,nextAvailable,,7,3
pdfbox\src\main\java\org\apache\pdfbox\pdfwriter\COSFilterInputStream.java,toByteArray,,9,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\ConformingPDDocument.java,ConformingPDDocument,,3,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\ConformingPDDocument.java,ConformingPDDocument,COSDocument,3,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\ConformingPDDocument.java,load,File,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\ConformingPDDocument.java,getObjectFromPool,COSObjectKey,3,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\ConformingPDDocument.java,getObjectKeysFromPool,,6,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\ConformingPDDocument.java,getObjectFromPool,"long, long",3,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\ConformingPDDocument.java,putObjectInPool,"COSBase, long, long",3,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\ConformingPDDocument.java,getParser,,3,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\ConformingPDDocument.java,setParser,ConformingPDFParser,3,1
pdfbox\src\test\java\org\apache\pdfbox\io\ccitt\AbstractCCITTFaxTestCase.java,dumpBitmap,"byte[], int",21,5
pdfbox\src\test\java\org\apache\pdfbox\io\ccitt\AbstractCCITTFaxTestCase.java,toBitString,byte[],4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1CFont.java,PDType1CFont,COSDictionary,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1CFont.java,encode,"byte[], int, int",10,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1CFont.java,getCharacter,"byte[], int, int",21,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1CFont.java,encodeToCID,"byte[], int, int",13,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1CFont.java,getFontWidth,"byte[], int, int",16,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1CFont.java,getFontHeight,"byte[], int, int",16,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1CFont.java,getName,"byte[], int, int",13,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1CFont.java,getStringWidth,String,16,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1CFont.java,getCode,String,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1CFont.java,getAverageFontWidth,,8,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1CFont.java,getFontBoundingBox,,8,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1CFont.java,getFontMatrix,,21,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1CFont.java,getawtFont,,8,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1CFont.java,getFontMetric,,15,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1CFont.java,load,,115,17
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1CFont.java,loadBytes,,32,5
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1CFont.java,hexString,"int, int",9,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1CFont.java,prepareFontMetric,CFFFont,24,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1CFont.java,loadOverride,,25,5
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1CFont.java,loadEncoding,COSName,12,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1CFont.java,loadDifferences,COSArray,24,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1CFont.java,prepareAwtFont,CFFFont,17,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1CFont.java,clear,,37,7
ant\src\main\java\org\apache\pdfbox\ant\PDFToTextTask.java,addFileset,FileSet,4,1
ant\src\main\java\org\apache\pdfbox\ant\PDFToTextTask.java,execute,,31,5
xmpbox\src\test\java\org\apache\xmpbox\type\AttributeTest.java,testAtt,,21,1
xmpbox\src\test\java\org\apache\xmpbox\type\AttributeTest.java,testAttWithoutPrefix,,12,1
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\ExtractEmbeddedFiles.java,ExtractEmbeddedFiles,,3,1
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\ExtractEmbeddedFiles.java,main,String[],70,11
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\ExtractEmbeddedFiles.java,extractFiles,"Map<String, COSObjectable>, String",10,2
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\ExtractEmbeddedFiles.java,extractFile,"String, String, PDEmbeddedFile",10,1
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\ExtractEmbeddedFiles.java,getEmbeddedFile,PDComplexFileSpecification,25,6
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\ExtractEmbeddedFiles.java,usage,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationFileAttachment.java,PDAnnotationFileAttachment,,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationFileAttachment.java,PDAnnotationFileAttachment,COSDictionary,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationFileAttachment.java,getFile,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationFileAttachment.java,setFile,PDFileSpecification,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationFileAttachment.java,getAttachmentName,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationFileAttachment.java,setAttachementName,String,4,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchemaPDF.java,XMPSchemaPDF,XMPMetadata,4,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchemaPDF.java,XMPSchemaPDF,"Element, String",4,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchemaPDF.java,setKeywords,String,4,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchemaPDF.java,getKeywords,,4,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchemaPDF.java,setPDFVersion,String,4,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchemaPDF.java,getPDFVersion,,4,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchemaPDF.java,setProducer,String,4,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchemaPDF.java,getProducer,,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\font\descriptor\TrueTypeDescriptorHelper.java,TrueTypeDescriptorHelper,"PreflightContext, PDFont, TrueTypeContainer",4,1
preflight\src\main\java\org\apache\pdfbox\preflight\font\descriptor\TrueTypeDescriptorHelper.java,extractFontFile,PDFontDescriptorDictionary,19,4
preflight\src\main\java\org\apache\pdfbox\preflight\font\descriptor\TrueTypeDescriptorHelper.java,processFontFile,"PDFontDescriptorDictionary, PDStream",27,3
pdfbox\src\test\java\org\apache\pdfbox\pdmodel\font\PDSimpleFontTest.java,PDSimpleFontTest,,2,1
pdfbox\src\test\java\org\apache\pdfbox\pdmodel\font\PDSimpleFontTest.java,setUpClass,,2,1
pdfbox\src\test\java\org\apache\pdfbox\pdmodel\font\PDSimpleFontTest.java,tearDownClass,,2,1
pdfbox\src\test\java\org\apache\pdfbox\pdmodel\font\PDSimpleFontTest.java,setUp,,2,1
pdfbox\src\test\java\org\apache\pdfbox\pdmodel\font\PDSimpleFontTest.java,tearDown,,2,1
pdfbox\src\test\java\org\apache\pdfbox\pdmodel\font\PDSimpleFontTest.java,testPDFBox988,,13,2
preflight\src\main\java\org\apache\pdfbox\preflight\graphic\NoPatternColorSpaceHelper.java,NoPatternColorSpaceHelper,"PreflightContext, PDColorSpace",4,1
preflight\src\main\java\org\apache\pdfbox\preflight\graphic\NoPatternColorSpaceHelper.java,processPatternColorSpace,PDColorSpace,5,1
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\CreateLandscapePDF.java,CreateLandscapePDF,,4,1
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\CreateLandscapePDF.java,doIt,"String, String",43,2
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\CreateLandscapePDF.java,main,String[],19,3
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\CreateLandscapePDF.java,usage,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\PDSeedValueTimeStamp.java,PDSeedValueTimeStamp,,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\PDSeedValueTimeStamp.java,PDSeedValueTimeStamp,COSDictionary,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\PDSeedValueTimeStamp.java,getCOSObject,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\PDSeedValueTimeStamp.java,getDictionary,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\PDSeedValueTimeStamp.java,getURL,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\PDSeedValueTimeStamp.java,setURL,String,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\PDSeedValueTimeStamp.java,isTimestampRequired,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\PDSeedValueTimeStamp.java,setTimestampRequired,boolean,4,2
pdfbox\src\main\java\org\apache\pdfbox\util\operator\SetNonStrokingIndexed.java,process,"PDFOperator, List<COSBase>",12,2
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\AddJavascript.java,AddJavascript,,3,1
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\AddJavascript.java,main,String[],30,4
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\AddJavascript.java,usage,,4,1
fontbox\src\main\java\org\apache\fontbox\encoding\MacRomanEncoding.java,MacRomanEncoding,,210,1
fontbox\src\main\java\org\apache\fontbox\cff\encoding\CFFStandardEncoding.java,CFFStandardEncoding,,3,1
fontbox\src\main\java\org\apache\fontbox\cff\encoding\CFFStandardEncoding.java,getInstance,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDPageAdditionalActions.java,PDPageAdditionalActions,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDPageAdditionalActions.java,PDPageAdditionalActions,COSDictionary,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDPageAdditionalActions.java,getCOSObject,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDPageAdditionalActions.java,getCOSDictionary,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDPageAdditionalActions.java,getO,,10,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDPageAdditionalActions.java,setO,PDAction,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDPageAdditionalActions.java,getC,,10,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDPageAdditionalActions.java,setC,PDAction,4,1
fontbox\src\main\java\org\apache\fontbox\util\ResourceLoader.java,ResourceLoader,,3,1
fontbox\src\main\java\org\apache\fontbox\util\ResourceLoader.java,loadResource,String,26,6
fontbox\src\main\java\org\apache\fontbox\util\ResourceLoader.java,loadProperties,String,22,3
fontbox\src\main\java\org\apache\fontbox\util\ResourceLoader.java,loadProperties,"String, Properties",20,3
pdfbox\src\main\java\org\apache\pdfbox\util\operator\pagedrawer\SetLineWidth.java,process,"PDFOperator, List<COSBase>",16,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFAnnotationCircle.java,FDFAnnotationCircle,,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFAnnotationCircle.java,FDFAnnotationCircle,COSDictionary,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFAnnotationCircle.java,FDFAnnotationCircle,Element,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\filespecification\PDSimpleFileSpecification.java,PDSimpleFileSpecification,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\filespecification\PDSimpleFileSpecification.java,PDSimpleFileSpecification,COSString,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\filespecification\PDSimpleFileSpecification.java,getFile,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\filespecification\PDSimpleFileSpecification.java,setFile,String,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\filespecification\PDSimpleFileSpecification.java,getCOSObject,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFAnnotationText.java,FDFAnnotationText,,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFAnnotationText.java,FDFAnnotationText,COSDictionary,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFAnnotationText.java,FDFAnnotationText,Element,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFPage.java,FDFPage,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFPage.java,FDFPage,COSDictionary,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFPage.java,getCOSObject,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFPage.java,getCOSDictionary,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFPage.java,getTemplates,,15,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFPage.java,setTemplates,List,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFPage.java,getPageInfo,,10,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFPage.java,setPageInfo,FDFPageInfo,4,1
xmpbox\src\test\java\org\apache\xmpbox\schema\AdobePDFErrorsTest.java,initTempMetaData,,5,1
xmpbox\src\test\java\org\apache\xmpbox\schema\AdobePDFErrorsTest.java,testPDFAIdentification,,18,1
xmpbox\src\test\java\org\apache\xmpbox\schema\AdobePDFErrorsTest.java,testBadPDFAConformanceId,,6,1
xmpbox\src\test\java\org\apache\xmpbox\schema\AdobePDFErrorsTest.java,testBadVersionIdValueType,,6,1
pdfbox\src\main\java\org\apache\pdfbox\util\MapUtil.java,MapUtil,,3,1
pdfbox\src\main\java\org\apache\pdfbox\util\MapUtil.java,getNextUniqueKey,"Map<String, ?>, String",9,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDestinationNameTreeNode.java,PDDestinationNameTreeNode,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDestinationNameTreeNode.java,PDDestinationNameTreeNode,COSDictionary,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDestinationNameTreeNode.java,convertCOSToPD,COSBase,9,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDestinationNameTreeNode.java,createChildNode,COSDictionary,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDJavascriptNameTreeNode.java,PDJavascriptNameTreeNode,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDJavascriptNameTreeNode.java,PDJavascriptNameTreeNode,COSDictionary,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDJavascriptNameTreeNode.java,convertCOSToPD,COSBase,8,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDJavascriptNameTreeNode.java,createChildNode,COSDictionary,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDTypedDictionaryWrapper.java,PDTypedDictionaryWrapper,String,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDTypedDictionaryWrapper.java,PDTypedDictionaryWrapper,COSDictionary,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDTypedDictionaryWrapper.java,getType,,4,1
fontbox\src\main\java\org\apache\fontbox\cff\charset\CFFISOAdobeCharset.java,CFFISOAdobeCharset,,3,1
fontbox\src\main\java\org\apache\fontbox\cff\charset\CFFISOAdobeCharset.java,getInstance,,4,1
preflight\src\test\java\org\apache\pdfbox\preflight\TestInvalidDirectory.java,TestInvalidDirectory,File,4,1
preflight\src\test\java\org\apache\pdfbox\preflight\TestInvalidDirectory.java,validate,,26,3
preflight\src\test\java\org\apache\pdfbox\preflight\TestInvalidDirectory.java,initializeParameters,,38,8
pdfbox\src\main\java\org\apache\pdfbox\util\operator\SetNonStrokingICCBasedColor.java,process,"PDFOperator, List<COSBase>",12,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\Type7ShadingPaint.java,Type7ShadingPaint,"PDShadingType7, Matrix, int",6,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\Type7ShadingPaint.java,getTransparency,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\Type7ShadingPaint.java,createContext,"ColorModel, Rectangle, Rectangle2D, AffineTransform, RenderingHints",13,2
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessBufferedFileInputStream.java,RandomAccessBufferedFileInputStream,File,7,1
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessBufferedFileInputStream.java,getFilePointer,,4,1
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessBufferedFileInputStream.java,getPosition,,4,1
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessBufferedFileInputStream.java,seek,long,18,3
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessBufferedFileInputStream.java,readPage,,24,4
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessBufferedFileInputStream.java,read,,13,3
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessBufferedFileInputStream.java,read,"byte[], int, int",18,4
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessBufferedFileInputStream.java,available,,4,1
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessBufferedFileInputStream.java,skip,long,18,3
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessBufferedFileInputStream.java,length,,4,1
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessBufferedFileInputStream.java,close,,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDFTemplateCreator.java,PDFTemplateCreator,PDFTemplateBuilder,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDFTemplateCreator.java,getPdfStructure,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\visible\PDFTemplateCreator.java,buildPDF,PDVisibleSignDesigner,61,2
