class path,method name,method arguments,LOC,Cyclomatic
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceEventType.java,getSoftwareAgent,,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceEventType.java,setSoftwareAgent,String,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceEventType.java,getWhen,,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceEventType.java,setWhen,Calendar,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceEventType.java,getAction,,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceEventType.java,setAction,String,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceEventType.java,getChanged,,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceEventType.java,setChanged,String,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceEventType.java,getParameters,,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceEventType.java,setParameters,String,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceRefType.java,ResourceRefType,XMPMetadata,5,1
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceRefType.java,getDocumentID,,12,2
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceRefType.java,setDocumentID,String,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceRefType.java,getFilePath,,12,2
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceRefType.java,setFilePath,String,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceRefType.java,getInstanceID,,12,2
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceRefType.java,setInstanceID,String,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceRefType.java,getLastModifyDate,,12,2
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceRefType.java,setLastModifyDate,Calendar,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceRefType.java,getManageUI,,12,2
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceRefType.java,setManageUI,String,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceRefType.java,getManageTo,,12,2
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceRefType.java,setManageTo,String,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceRefType.java,getManager,,12,2
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceRefType.java,setManager,String,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceRefType.java,getManagerVariant,,12,2
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceRefType.java,setManagerVariant,String,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceRefType.java,getPartMapping,,12,2
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceRefType.java,setPartMapping,String,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceRefType.java,getRenditionParams,,12,2
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceRefType.java,setRenditionParams,String,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceRefType.java,getVersionID,,12,2
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceRefType.java,setVersionID,String,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceRefType.java,getMaskMarkers,,12,2
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceRefType.java,setMaskMarkers,String,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceRefType.java,getRenditionClass,,12,2
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceRefType.java,setRenditionClass,String,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceRefType.java,getFromPart,,12,2
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceRefType.java,setFromPart,String,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceRefType.java,getToPart,,12,2
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceRefType.java,setToPart,String,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceRefType.java,addAlternatePath,String,13,2
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceRefType.java,getAlternatePathsProperty,,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\ResourceRefType.java,getAlternatePaths,,12,2
xmpbox\src\main\java\org\apache\xmpbox\type\VersionType.java,VersionType,XMPMetadata,5,1
xmpbox\src\main\java\org\apache\xmpbox\type\VersionType.java,getComments,,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\VersionType.java,setComments,String,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\VersionType.java,getEvent,,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\VersionType.java,setEvent,ResourceEventType,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\VersionType.java,getModifyDate,,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\VersionType.java,setModifyDate,Calendar,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\VersionType.java,getVersion,,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\VersionType.java,setVersion,String,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\VersionType.java,getModifier,,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\VersionType.java,setModifier,String,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\PDFASchemaType.java,PDFASchemaType,XMPMetadata,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\PDFASchemaType.java,getNamespaceURI,,5,2
xmpbox\src\main\java\org\apache\xmpbox\type\PDFASchemaType.java,getPrefixValue,,5,2
xmpbox\src\main\java\org\apache\xmpbox\type\PDFASchemaType.java,getProperty,,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\PDFASchemaType.java,getValueType,,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\PDFAFieldType.java,PDFAFieldType,XMPMetadata,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\PDFAFieldType.java,getName,,5,2
xmpbox\src\main\java\org\apache\xmpbox\type\PDFAFieldType.java,getValueType,,5,2
xmpbox\src\main\java\org\apache\xmpbox\type\PDFAFieldType.java,getDescription,,5,2
xmpbox\src\main\java\org\apache\xmpbox\type\PDFAPropertyType.java,PDFAPropertyType,XMPMetadata,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\PDFAPropertyType.java,getName,,5,2
xmpbox\src\main\java\org\apache\xmpbox\type\PDFAPropertyType.java,getValueType,,5,2
xmpbox\src\main\java\org\apache\xmpbox\type\PDFAPropertyType.java,getDescription,,5,2
xmpbox\src\main\java\org\apache\xmpbox\type\PDFAPropertyType.java,getCategory,,5,2
xmpbox\src\main\java\org\apache\xmpbox\type\PDFATypeType.java,PDFATypeType,XMPMetadata,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\PDFATypeType.java,getNamespaceURI,,5,2
xmpbox\src\main\java\org\apache\xmpbox\type\PDFATypeType.java,getType,,5,2
xmpbox\src\main\java\org\apache\xmpbox\type\PDFATypeType.java,getPrefixValue,,5,2
xmpbox\src\main\java\org\apache\xmpbox\type\PDFATypeType.java,getDescription,,5,2
xmpbox\src\main\java\org\apache\xmpbox\type\PDFATypeType.java,getFields,,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\JobType.java,JobType,XMPMetadata,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\JobType.java,JobType,"XMPMetadata, String",5,1
xmpbox\src\main\java\org\apache\xmpbox\type\JobType.java,setId,String,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\JobType.java,setName,String,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\JobType.java,setUrl,String,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\JobType.java,getId,,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\JobType.java,getName,,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\JobType.java,getUrl,,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\OECFType.java,OECFType,XMPMetadata,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\CFAPatternType.java,CFAPatternType,XMPMetadata,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\DeviceSettingsType.java,DeviceSettingsType,XMPMetadata,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\FlashType.java,FlashType,XMPMetadata,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\DimensionsType.java,DimensionsType,XMPMetadata,4,1
fontbox\src\test\java\org\apache\fontbox\cmap\TestCMapParser.java,testLookup,,26,1
fontbox\src\test\java\org\apache\fontbox\cmap\TestCMapParser.java,toInt,byte[],10,2
fontbox\src\test\java\org\apache\fontbox\cmap\TestCMapParser.java,testParserWithPoorWhitespace,,7,1
fontbox\src\main\java\org\apache\fontbox\cmap\CMapParser.java,CMapParser,,3,1
fontbox\src\main\java\org\apache\fontbox\cmap\CMapParser.java,parse,File,16,2
fontbox\src\main\java\org\apache\fontbox\cmap\CMapParser.java,parsePredefined,String,16,2
fontbox\src\main\java\org\apache\fontbox\cmap\CMapParser.java,parse,InputStream,48,11
fontbox\src\main\java\org\apache\fontbox\cmap\CMapParser.java,parseUsecmap,"Object, CMap",7,1
fontbox\src\main\java\org\apache\fontbox\cmap\CMapParser.java,parseLiteralName,"Object, PushbackInputStream, CMap",64,16
fontbox\src\main\java\org\apache\fontbox\cmap\CMapParser.java,parseBegincodespacerange,"Object, PushbackInputStream, CMap",23,4
fontbox\src\main\java\org\apache\fontbox\cmap\CMapParser.java,parseBeginbfchar,"Object, PushbackInputStream, CMap",34,6
fontbox\src\main\java\org\apache\fontbox\cmap\CMapParser.java,parseBegincidrange,"Object, PushbackInputStream, CMap",36,6
fontbox\src\main\java\org\apache\fontbox\cmap\CMapParser.java,parseBegincidchar,"Object, PushbackInputStream, CMap",21,4
fontbox\src\main\java\org\apache\fontbox\cmap\CMapParser.java,parseBeginbfrange,"Object, PushbackInputStream, CMap",55,9
fontbox\src\main\java\org\apache\fontbox\cmap\CMapParser.java,getExternalCMap,String,9,2
fontbox\src\main\java\org\apache\fontbox\cmap\CMapParser.java,parseNextToken,PushbackInputStream,195,37
fontbox\src\main\java\org\apache\fontbox\cmap\CMapParser.java,readUntilEndOfLine,"InputStream, StringBuffer",9,2
fontbox\src\main\java\org\apache\fontbox\cmap\CMapParser.java,isWhitespaceOrEOF,int,4,1
fontbox\src\main\java\org\apache\fontbox\cmap\CMapParser.java,isDelimiter,int,19,11
fontbox\src\main\java\org\apache\fontbox\cmap\CMapParser.java,increment,byte[],4,1
fontbox\src\main\java\org\apache\fontbox\cmap\CMapParser.java,increment,"byte[], int",12,2
fontbox\src\main\java\org\apache\fontbox\cmap\CMapParser.java,createIntFromBytes,byte[],10,2
fontbox\src\main\java\org\apache\fontbox\cmap\CMapParser.java,createStringFromBytes,byte[],13,2
fontbox\src\main\java\org\apache\fontbox\cmap\CMapParser.java,compare,"byte[], byte[]",23,4
pdfbox\src\test\java\org\apache\pdfbox\io\TestRandomAccessOutputStream.java,setUp,,5,1
pdfbox\src\test\java\org\apache\pdfbox\io\TestRandomAccessOutputStream.java,testWrite,,51,2
pdfbox\src\test\java\org\apache\pdfbox\io\TestRandomAccessOutputStream.java,createDataSequence,"int, int",9,2
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessOutputStream.java,RandomAccessOutputStream,RandomAccessWrite,4,1
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessOutputStream.java,write,"byte[], int, int",4,1
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessOutputStream.java,write,byte[],4,1
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessOutputStream.java,write,int,4,1
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessFile.java,RandomAccessFile,"File, String",4,1
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessFile.java,close,,5,1
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessFile.java,clear,,6,1
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessFile.java,seek,long,5,1
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessFile.java,getPosition,,5,1
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessFile.java,read,,5,1
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessFile.java,read,byte[],5,1
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessFile.java,read,"byte[], int, int",5,1
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessFile.java,length,,5,1
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessFile.java,checkClosed,,7,2
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessFile.java,isClosed,,4,1
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessFile.java,write,"byte[], int, int",5,1
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessFile.java,write,byte[],4,1
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessFile.java,write,int,5,1
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessFile.java,peek,,9,2
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessFile.java,rewind,int,5,1
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessFile.java,readFully,int,7,1
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessFile.java,isEOF,,4,1
pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessFile.java,available,,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDCIEBasedColorSpace.java,toRGBImage,WritableRaster,24,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDCIEBasedColorSpace.java,toString,,4,1
pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\graphics\FillEvenOddRule.java,process,"Operator, List<COSBase>",4,1
pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\graphics\FillEvenOddRule.java,getName,,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\font\TrueTypeFontValidator.java,TrueTypeFontValidator,"PreflightContext, PDTrueTypeFont",4,1
preflight\src\main\java\org\apache\pdfbox\preflight\font\TrueTypeFontValidator.java,createFontDescriptorHelper,,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\font\TrueTypeFontValidator.java,checkEncoding,,22,5
preflight\src\main\java\org\apache\pdfbox\preflight\font\descriptor\TrueTypeDescriptorHelper.java,TrueTypeDescriptorHelper,"PreflightContext, PDTrueTypeFont, TrueTypeContainer",5,1
preflight\src\main\java\org\apache\pdfbox\preflight\font\descriptor\TrueTypeDescriptorHelper.java,extractFontFile,PDFontDescriptor,19,4
preflight\src\main\java\org\apache\pdfbox\preflight\font\descriptor\TrueTypeDescriptorHelper.java,processFontFile,"PDFontDescriptor, PDStream",25,4
preflight\src\main\java\org\apache\pdfbox\preflight\font\SimpleFontValidator.java,SimpleFontValidator,"PreflightContext, PDFontLike, COSDictionary, T",6,1
preflight\src\main\java\org\apache\pdfbox\preflight\font\SimpleFontValidator.java,validate,,8,1
preflight\src\main\java\org\apache\pdfbox\preflight\font\SimpleFontValidator.java,checkMandatoryField,,49,9
preflight\src\main\java\org\apache\pdfbox\preflight\font\SimpleFontValidator.java,createFontDescriptorHelper,,1,1
preflight\src\main\java\org\apache\pdfbox\preflight\font\SimpleFontValidator.java,processFontDescriptorValidation,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\PDSeedValueTimeStamp.java,PDSeedValueTimeStamp,,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\PDSeedValueTimeStamp.java,PDSeedValueTimeStamp,COSDictionary,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\PDSeedValueTimeStamp.java,getCOSObject,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\PDSeedValueTimeStamp.java,getURL,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\PDSeedValueTimeStamp.java,setURL,String,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\PDSeedValueTimeStamp.java,isTimestampRequired,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\digitalsignature\PDSeedValueTimeStamp.java,setTimestampRequired,boolean,4,2
fontbox\src\main\java\org\apache\fontbox\cff\DataInput.java,DataInput,byte[],4,1
fontbox\src\main\java\org\apache\fontbox\cff\DataInput.java,hasRemaining,,4,1
fontbox\src\main\java\org\apache\fontbox\cff\DataInput.java,getPosition,,4,1
fontbox\src\main\java\org\apache\fontbox\cff\DataInput.java,setPosition,int,4,1
fontbox\src\main\java\org\apache\fontbox\cff\DataInput.java,getString,,4,1
fontbox\src\main\java\org\apache\fontbox\cff\DataInput.java,readByte,,13,2
fontbox\src\main\java\org\apache\fontbox\cff\DataInput.java,readUnsignedByte,,9,2
fontbox\src\main\java\org\apache\fontbox\cff\DataInput.java,peekUnsignedByte,int,9,2
fontbox\src\main\java\org\apache\fontbox\cff\DataInput.java,readShort,,4,1
fontbox\src\main\java\org\apache\fontbox\cff\DataInput.java,readUnsignedShort,,10,2
fontbox\src\main\java\org\apache\fontbox\cff\DataInput.java,readInt,,12,2
fontbox\src\main\java\org\apache\fontbox\cff\DataInput.java,readBytes,int,11,2
fontbox\src\main\java\org\apache\fontbox\cff\DataInput.java,read,,13,2
fontbox\src\main\java\org\apache\fontbox\cff\DataInput.java,peek,int,12,2
fontbox\src\main\java\org\apache\fontbox\cff\DataInput.java,length,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\pattern\PDAbstractPattern.java,create,COSDictionary,17,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\pattern\PDAbstractPattern.java,PDAbstractPattern,,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\pattern\PDAbstractPattern.java,PDAbstractPattern,COSDictionary,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\pattern\PDAbstractPattern.java,getCOSObject,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\pattern\PDAbstractPattern.java,setPaintType,int,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\pattern\PDAbstractPattern.java,getType,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\pattern\PDAbstractPattern.java,setPatternType,int,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\pattern\PDAbstractPattern.java,getPatternType,,1,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\pattern\PDAbstractPattern.java,getMatrix,,12,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\pattern\PDAbstractPattern.java,setMatrix,AffineTransform,11,2
fontbox\src\main\java\org\apache\fontbox\type1\Token.java,Token,"String, Kind",5,1
fontbox\src\main\java\org\apache\fontbox\type1\Token.java,Token,"char, Kind",5,1
fontbox\src\main\java\org\apache\fontbox\type1\Token.java,Token,"byte[], Kind",5,1
fontbox\src\main\java\org\apache\fontbox\type1\Token.java,getText,,4,1
fontbox\src\main\java\org\apache\fontbox\type1\Token.java,getKind,,4,1
fontbox\src\main\java\org\apache\fontbox\type1\Token.java,intValue,,4,1
fontbox\src\main\java\org\apache\fontbox\type1\Token.java,floatValue,,4,1
fontbox\src\main\java\org\apache\fontbox\type1\Token.java,booleanValue,,4,1
fontbox\src\main\java\org\apache\fontbox\type1\Token.java,getData,,4,1
fontbox\src\main\java\org\apache\fontbox\type1\Token.java,toString,,11,2
pdfbox\src\test\java\org\apache\pdfbox\pdmodel\font\TestTTFParser.java,testPostTable,,31,3
tools\src\main\java\org\apache\pdfbox\tools\PDFMerger.java,PDFMerger,,3,1
tools\src\main\java\org\apache\pdfbox\tools\PDFMerger.java,main,String[],6,1
tools\src\main\java\org\apache\pdfbox\tools\PDFMerger.java,merge,String[],17,3
tools\src\main\java\org\apache\pdfbox\tools\PDFMerger.java,usage,,10,1
fontbox\src\main\java\org\apache\fontbox\ttf\GlyphRenderer.java,GlyphRenderer,GlyphDescription,4,1
fontbox\src\main\java\org\apache\fontbox\ttf\GlyphRenderer.java,getPath,,5,1
fontbox\src\main\java\org\apache\fontbox\ttf\GlyphRenderer.java,describe,GlyphDescription,22,4
fontbox\src\main\java\org\apache\fontbox\ttf\GlyphRenderer.java,calculatePath,Point[],53,9
fontbox\src\main\java\org\apache\fontbox\ttf\GlyphRenderer.java,moveTo,"GeneralPath, Point",8,2
fontbox\src\main\java\org\apache\fontbox\ttf\GlyphRenderer.java,lineTo,"GeneralPath, Point",8,2
fontbox\src\main\java\org\apache\fontbox\ttf\GlyphRenderer.java,quadTo,"GeneralPath, Point, Point",9,2
fontbox\src\main\java\org\apache\fontbox\ttf\GlyphRenderer.java,midValue,"int, int",4,1
fontbox\src\main\java\org\apache\fontbox\ttf\GlyphRenderer.java,midValue,"Point, Point",4,1
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfDescript.java,GlyfDescript,"short, TTFDataStream",4,1
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfDescript.java,resolve,,3,1
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfDescript.java,getContourCount,,4,1
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfDescript.java,getInstructions,,4,1
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfDescript.java,readInstructions,"TTFDataStream, int",4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDButton.java,PDButton,PDAcroForm,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDButton.java,PDButton,"PDAcroForm, COSDictionary, PDNonTerminalField",4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDButton.java,isPushButton,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDButton.java,setPushButton,boolean,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDButton.java,isRadioButton,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDButton.java,setRadioButton,boolean,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDButton.java,getValue,,12,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDButton.java,setValue,String,18,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDButton.java,getDefaultValue,,12,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDButton.java,setDefaultValue,String,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDButton.java,getValueAsString,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDButton.java,getExportValues,,15,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDButton.java,setExportValues,List<String>,13,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDButton.java,constructAppearances,,24,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDButton.java,getOnValues,,25,6
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDButton.java,checkValue,String,10,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDNonTerminalField.java,PDNonTerminalField,PDAcroForm,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDNonTerminalField.java,PDNonTerminalField,"PDAcroForm, COSDictionary, PDNonTerminalField",4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDNonTerminalField.java,getFieldFlags,,10,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDNonTerminalField.java,importFDF,FDFField,22,5
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDNonTerminalField.java,exportFDF,,14,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDNonTerminalField.java,getChildren,,14,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDNonTerminalField.java,setChildren,List<PDField>,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDNonTerminalField.java,getFieldType,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDNonTerminalField.java,getValue,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDNonTerminalField.java,getValueAsString,,5,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDNonTerminalField.java,setValue,COSBase,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDNonTerminalField.java,setValue,String,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDNonTerminalField.java,getDefaultValue,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDNonTerminalField.java,setDefaultValue,COSBase,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDNonTerminalField.java,getWidgets,,4,1
debugger\src\main\java\org\apache\pdfbox\debugger\colorpane\DeviceNTableModel.java,DeviceNTableModel,DeviceNColorant[],4,1
debugger\src\main\java\org\apache\pdfbox\debugger\colorpane\DeviceNTableModel.java,getRowCount,,4,1
debugger\src\main\java\org\apache\pdfbox\debugger\colorpane\DeviceNTableModel.java,getColumnCount,,4,1
debugger\src\main\java\org\apache\pdfbox\debugger\colorpane\DeviceNTableModel.java,getValueAt,"int, int",14,4
debugger\src\main\java\org\apache\pdfbox\debugger\colorpane\DeviceNTableModel.java,getColumnName,int,4,1
debugger\src\main\java\org\apache\pdfbox\debugger\colorpane\DeviceNTableModel.java,getColumnClass,int,13,4
debugger\src\main\java\org\apache\pdfbox\debugger\colorpane\DeviceNColorant.java,DeviceNColorant,,3,1
debugger\src\main\java\org\apache\pdfbox\debugger\colorpane\DeviceNColorant.java,getName,,4,1
debugger\src\main\java\org\apache\pdfbox\debugger\colorpane\DeviceNColorant.java,setName,String,4,1
debugger\src\main\java\org\apache\pdfbox\debugger\colorpane\DeviceNColorant.java,getMaximum,,4,1
debugger\src\main\java\org\apache\pdfbox\debugger\colorpane\DeviceNColorant.java,setMaximum,Color,4,1
debugger\src\main\java\org\apache\pdfbox\debugger\colorpane\DeviceNColorant.java,getMinimum,,4,1
debugger\src\main\java\org\apache\pdfbox\debugger\colorpane\DeviceNColorant.java,setMinimum,Color,4,1
pdfbox\src\main\java\org\apache\pdfbox\util\filetypedetector\FileType.java,values,,0,1
pdfbox\src\main\java\org\apache\pdfbox\util\filetypedetector\FileType.java,valueOf,,0,1
debugger\src\main\java\org\apache\pdfbox\debugger\hexviewer\HexModel.java,HexModel,byte[],9,2
debugger\src\main\java\org\apache\pdfbox\debugger\hexviewer\HexModel.java,getByte,int,4,1
debugger\src\main\java\org\apache\pdfbox\debugger\hexviewer\HexModel.java,getLineChars,int,17,4
debugger\src\main\java\org\apache\pdfbox\debugger\hexviewer\HexModel.java,getBytesForLine,int,12,2
debugger\src\main\java\org\apache\pdfbox\debugger\hexviewer\HexModel.java,size,,4,1
debugger\src\main\java\org\apache\pdfbox\debugger\hexviewer\HexModel.java,totalLine,,4,2
debugger\src\main\java\org\apache\pdfbox\debugger\hexviewer\HexModel.java,lineNumber,int,5,2
debugger\src\main\java\org\apache\pdfbox\debugger\hexviewer\HexModel.java,elementIndexInLine,int,4,1
debugger\src\main\java\org\apache\pdfbox\debugger\hexviewer\HexModel.java,isAsciiPrintable,char,4,1
debugger\src\main\java\org\apache\pdfbox\debugger\hexviewer\HexModel.java,addHexModelChangeListener,HexModelChangeListener,4,1
debugger\src\main\java\org\apache\pdfbox\debugger\hexviewer\HexModel.java,updateModel,"int, byte",11,3
debugger\src\main\java\org\apache\pdfbox\debugger\hexviewer\HexModel.java,fireModelChanged,int,7,2
