class,path,package,methods
PfbParser,fontbox\src\main\java\org\apache\fontbox\pfb\PfbParser.java,org.apache.fontbox.pfb,"PfbParser,PfbParser,parsePfb,readPfbInput,getLengths,getPfbdata,getInputStream,size"
AFMEncoding,pdfbox\src\main\java\org\apache\pdfbox\encoding\AFMEncoding.java,org.apache.pdfbox.encoding,"AFMEncoding,getCOSObject"
DictionaryEncoding,pdfbox\src\main\java\org\apache\pdfbox\encoding\DictionaryEncoding.java,org.apache.pdfbox.encoding,"DictionaryEncoding,getCOSObject"
Encoding,pdfbox\src\main\java\org\apache\pdfbox\encoding\Encoding.java,org.apache.pdfbox.encoding,"loadGlyphList,getCodeToNameMap,getNameToCodeMap,addCharacterEncoding,getCode,getName,getNameFromCharacter,getCharacter,getCharacter"
PDType1Font,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,org.apache.pdfbox.pdmodel.font,"PDType1Font,PDType1Font,PDType1Font,getStandardFont,getStandard14Names,getawtFont,determineEncoding,getEncodingFromFont,encodeToCID,getFontMatrix"
PDFontDescriptorDictionary,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptorDictionary.java,org.apache.pdfbox.pdmodel.font,"PDFontDescriptorDictionary,PDFontDescriptorDictionary,getCOSDictionary,getCOSObject,getFontName,setFontName,getFontFamily,setFontFamily,getFontWeight,setFontWeight,getFontStretch,setFontStretch,getFlags,setFlags,getFontBoundingBox,setFontBoundingBox,getItalicAngle,setItalicAngle,getAscent,setAscent,getDescent,setDescent,getLeading,setLeading,getCapHeight,setCapHeight,getXHeight,setXHeight,getStemV,setStemV,getStemH,setStemH,getAverageWidth,setAverageWidth,getMaxWidth,setMaxWidth,getMissingWidth,setMissingWidth,getCharSet,setCharacterSet,getFontFile,setFontFile,getFontFile2,setFontFile2,getFontFile3,setFontFile3"
PDFontDescriptor,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,org.apache.pdfbox.pdmodel.font,"getFontName,setFontName,getFontFamily,setFontFamily,getFontStretch,setFontStretch,getFontWeight,setFontWeight,getFlags,setFlags,isFixedPitch,setFixedPitch,isSerif,setSerif,isSymbolic,setSymbolic,isScript,setScript,isNonSymbolic,setNonSymbolic,isItalic,setItalic,isAllCap,setAllCap,isSmallCap,setSmallCap,isForceBold,setForceBold,isFlagBitOn,setFlagBit,getFontBoundingBox,setFontBoundingBox,getItalicAngle,setItalicAngle,getAscent,setAscent,getDescent,setDescent,getLeading,setLeading,getCapHeight,setCapHeight,getXHeight,setXHeight,getStemV,setStemV,getStemH,setStemH,getAverageWidth,setAverageWidth,getMaxWidth,setMaxWidth,getCharSet,setCharacterSet,getMissingWidth,setMissingWidth"
PDActionFactory,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDActionFactory.java,org.apache.pdfbox.pdmodel.interactive.action,"PDActionFactory,createAction"
PDAdditionalActions,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDAdditionalActions.java,org.apache.pdfbox.pdmodel.interactive.action,"PDAdditionalActions,PDAdditionalActions,getCOSObject,getCOSDictionary,getF,setF"
PDAction,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\type\PDAction.java,org.apache.pdfbox.pdmodel.interactive.action.type,"PDAction,PDAction,getCOSObject,getCOSDictionary,getType,setType,getSubType,setSubType,getNext,setNext"
XMLUtil,pdfbox\src\main\java\org\apache\pdfbox\util\XMLUtil.java,org.apache.pdfbox.util,"XMLUtil,parse,getNodeValue"
FDFNamedPageReference,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFNamedPageReference.java,org.apache.pdfbox.pdmodel.fdf,"FDFNamedPageReference,FDFNamedPageReference,getCOSObject,getCOSDictionary,getName,setName,getFileSpecification,setFileSpecification"
FDFIconFit,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFIconFit.java,org.apache.pdfbox.pdmodel.fdf,"FDFIconFit,FDFIconFit,getCOSObject,getCOSDictionary,getScaleOption,setScaleOption,getScaleType,setScaleType,getFractionalSpaceToAllocate,setFractionalSpaceToAllocate,shouldScaleToFitAnnotation,setScaleToFitAnnotation"
FDFOptionElement,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFOptionElement.java,org.apache.pdfbox.pdmodel.fdf,"FDFOptionElement,FDFOptionElement,getCOSObject,getCOSArray,getOption,setOption,getDefaultAppearanceString,setDefaultAppearanceString"
CJKConverter,pdfbox\src\main\java\org\apache\pdfbox\encoding\conversion\CJKConverter.java,org.apache.pdfbox.encoding.conversion,"CJKConverter,convertString,convertBytes"
CMap,fontbox\src\main\java\org\apache\fontbox\cmap\CMap.java,org.apache.fontbox.cmap,"CMap,hasOneByteMappings,hasTwoByteMappings,hasCIDMappings,lookup,lookup,lookupCID,lookupCID,getCodeFromArray,addMapping,addCIDMapping,addCIDRange,addCodespaceRange,getCodeSpaceRanges,useCmap,isInCodeSpaceRanges,isInCodeSpaceRanges,getWMode,setWMode,getName,setName,getVersion,setVersion,getType,setType,getRegistry,setRegistry,getOrdering,setOrdering,getSupplement,setSupplement,getSpaceMapping"
CJKEncodings,pdfbox\src\main\java\org\apache\pdfbox\encoding\conversion\CJKEncoding.java,org.apache.pdfbox.encoding.conversion,"CJKEncodings,getCharset,getEncodingIterator"
Optimum,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\predictor\Optimum.java,org.apache.pdfbox.pdmodel.graphics.predictor,"checkBufsiz,encodeLine,decodeLine,encode,setBpp,setHeight,setWidth,decode"
PredictorAlgorithm,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\predictor\PredictorAlgorithm.java,org.apache.pdfbox.pdmodel.graphics.predictor,"checkBufsiz,encodeLine,decodeLine,main,leftPixel,abovePixel,aboveLeftPixel,dump,getBpp,setBpp,getHeight,setHeight,getWidth,setWidth,encode,decode,getFilter"
None,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\predictor\None.java,org.apache.pdfbox.pdmodel.graphics.predictor,"encode,decode,encodeLine,decodeLine"
Sub,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\predictor\Sub.java,org.apache.pdfbox.pdmodel.graphics.predictor,"encodeLine,decodeLine"
Up,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\predictor\Up.java,org.apache.pdfbox.pdmodel.graphics.predictor,"encodeLine,decodeLine"
Average,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\predictor\Average.java,org.apache.pdfbox.pdmodel.graphics.predictor,"encodeLine,decodeLine"
Paeth,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\predictor\Paeth.java,org.apache.pdfbox.pdmodel.graphics.predictor,"paethPredictor,encodeLine,decodeLine"
UriAction,preflight\src\main\java\org\apache\pdfbox\preflight\action\UriAction.java,org.apache.pdfbox.preflight.action,"UriAction,innerValid"
COSUtils,preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,org.apache.pdfbox.preflight.utils,"isDictionary,isString,isStream,isInteger,isNumeric,isFloat,isArray,getAsArray,getAsString,getAsDictionary,getAsStream,getAsFloat,getAsInteger,closeDocumentQuietly,closeDocumentQuietly"
AbstractActionManager,preflight\src\main\java\org\apache\pdfbox\preflight\action\AbstractActionManager.java,org.apache.pdfbox.preflight.action,"AbstractActionManager,isAdditionalAction,getActionDictionnary,getAdditionalActionKey,validNextActions,valid,valid,innerValid"
ActionManagerFactory,preflight\src\main\java\org\apache\pdfbox\preflight\action\ActionManagerFactory.java,org.apache.pdfbox.preflight.action,"getActionManagers,callCreateAction,callCreateAction,getNextActions,createActionManager"
PDChoiceButton,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDChoiceButton.java,org.apache.pdfbox.pdmodel.interactive.form,"PDChoiceButton,getOptions,setOptions"
PDCheckbox,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDCheckbox.java,org.apache.pdfbox.pdmodel.interactive.form,"PDCheckbox,isChecked,check,unCheck,setValue,getOffValue,getOnValue,getValue"
TestCOSBase,pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSBase.java,org.apache.pdfbox.cos,"testGetFilterManager,testGetCOSObject,testAccept,testIsSetNeedToBeUpdate,testIsSetDirect,testByteArrays"
ContentStreamException,preflight\src\main\java\org\apache\pdfbox\preflight\content\ContentStreamException.java,org.apache.pdfbox.preflight.content,"ContentStreamException,ContentStreamException,ContentStreamException,getErrorCode,setErrorCode"
MissingValidationProcessException,preflight\src\main\java\org\apache\pdfbox\preflight\exception\MissingValidationProcessException.java,org.apache.pdfbox.preflight.exception,"MissingValidationProcessException,getProcessName"
PDLab,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDLab.java,org.apache.pdfbox.pdmodel.graphics.color,"PDLab,PDLab,getName,getCOSObject,createColorSpace,createColorModel,getNumberOfComponents,getWhitepoint,setWhitepoint,getBlackPoint,setBlackPoint,getRangeArray,getARange,setARange,getBRange,setBRange"
PDRange,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRange.java,org.apache.pdfbox.pdmodel.common,"PDRange,PDRange,PDRange,getCOSObject,getCOSArray,getMin,setMin,getMax,setMax"
ColorSpaceLab,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\ColorSpaceLab.java,org.apache.pdfbox.pdmodel.graphics.color,"ColorSpaceLab,ColorSpaceLab,clipToRange,calculateStage2ToXYZ,calculateStage2FromXYZ,toRGB,fromRGB,toCIEXYZ,fromCIEXYZ"
CIDType2Container,preflight\src\main\java\org\apache\pdfbox\preflight\font\container\CIDType2Container.java,org.apache.pdfbox.preflight.font.container,"CIDType2Container,getFontProgramWidth,getGlyphIndex,setCidToGid,setTtf"
CIDToGIDMap,preflight\src\main\java\org\apache\pdfbox\preflight\font\util\CIDToGIDMap.java,org.apache.pdfbox.preflight.font.util,"parseStream,getGID"
FontContainer,preflight\src\main\java\org\apache\pdfbox\preflight\font\container\FontContainer.java,org.apache.pdfbox.preflight.font.container,"FontContainer,push,push,getAllErrors,isValid,errorsAleadyMerged,setErrorsAleadyMerged,isEmbeddedFont,notEmbedded,checkGlyphWith,isAlreadyComputedCid,getFontProgramWidth,checkWidthsConsistency,markCIDAsValid,markCIDAsInvalid"
GlyphTable,fontbox\src\main\java\org\apache\fontbox\ttf\GlyphTable.java,org.apache.fontbox.ttf,"initData,getGlyphs,setGlyphs"
HorizontalHeaderTable,fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,org.apache.fontbox.ttf,"initData,getAdvanceWidthMax,setAdvanceWidthMax,getAscender,setAscender,getCaretSlopeRise,setCaretSlopeRise,getCaretSlopeRun,setCaretSlopeRun,getDescender,setDescender,getLineGap,setLineGap,getMetricDataFormat,setMetricDataFormat,getMinLeftSideBearing,setMinLeftSideBearing,getMinRightSideBearing,setMinRightSideBearing,getNumberOfHMetrics,setNumberOfHMetrics,getReserved1,setReserved1,getReserved2,setReserved2,getReserved3,setReserved3,getReserved4,setReserved4,getReserved5,setReserved5,getVersion,setVersion,getXMaxExtent,setXMaxExtent"
HorizontalMetricsTable,fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalMetricsTable.java,org.apache.fontbox.ttf,"initData,getAdvanceWidth,setAdvanceWidth"
TestIsartorValidationFromClasspath,preflight\src\test\java\org\apache\pdfbox\preflight\TestIsartorValidationFromClasspath.java,org.apache.pdfbox.preflight,"TestIsartorValidationFromClasspath,beforeClass,afterClass,validate,initializeParameters"
SyntaxValidationException,preflight\src\main\java\org\apache\pdfbox\preflight\exception\SyntaxValidationException.java,org.apache.pdfbox.preflight.exception,"SyntaxValidationException,SyntaxValidationException,SyntaxValidationException,getResult"
PreflightParser,preflight\src\main\java\org\apache\pdfbox\preflight\parser\PreflightParser.java,org.apache.pdfbox.preflight.parser,"PreflightParser,PreflightParser,PreflightParser,PreflightParser,createUnknownErrorResult,addValidationError,addValidationErrors,parse,parse,parse,createPdfADocument,createContext,getPDDocument,getPreflightDocument,initialParse,checkPdfHeader,parseXrefTable,parseCOSStream,checkStreamKeyWord,checkEndstreamKeyWord,nextIsEOL,nextIsSpace,parseCOSArray,parseCOSName,parseCOSString,parseDirObject,parseObjectDynamically,lastIndexOf"
PreflightDocument,preflight\src\main\java\org\apache\pdfbox\preflight\PreflightDocument.java,org.apache.pdfbox.preflight,"PreflightDocument,PreflightDocument,PreflightDocument,PreflightDocument,initConfiguration,getResult,setResult,addValidationError,getContext,setContext,validate,getSpecification"
ByteArrayDataSource,preflight\src\main\java\org\apache\pdfbox\preflight\utils\ByteArrayDataSource.java,org.apache.pdfbox.preflight.utils,"ByteArrayDataSource,getContentType,setType,setName,getInputStream,getName,getOutputStream"
CompositePart,fontbox\src\main\java\org\apache\fontbox\afm\CompositePart.java,org.apache.fontbox.afm,"getName,setName,getXDisplacement,setXDisplacement,getYDisplacement,setYDisplacement"
StandardStructureTypes,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\StandardStructureTypes.java,org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf,StandardStructureTypes
ColorSpaceCMYK,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\ColorSpaceCMYK.java,org.apache.pdfbox.pdmodel.graphics.color,"ColorSpaceCMYK,fromRGBtoCIEXYZ,fromCIEXYZtoRGB,fromCIEXYZ,fromRGB,toCIEXYZ,toRGB"
Attribute,xmpbox\src\main\java\org\apache\xmpbox\type\Attribute.java,org.apache.xmpbox.type,"Attribute,getName,setName,getNamespace,setNsURI,getValue,setValue,toString"
ImageParameters,pdfbox\src\main\java\org\apache\pdfbox\util\ImageParameters.java,org.apache.pdfbox.util,"ImageParameters,ImageParameters,getDictionary,getCOSObject,getNumberOrNegativeOne,getBitsPerComponent,setBitsPerComponent,getColorSpace,getColorSpace,setColorSpace,getHeight,setHeight,getWidth,setWidth,getFilters,setFilters"
OS2WindowsMetricsTable,fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,org.apache.fontbox.ttf,"getAchVendId,setAchVendId,getAverageCharWidth,setAverageCharWidth,getCodePageRange1,setCodePageRange1,getCodePageRange2,setCodePageRange2,getFamilyClass,setFamilyClass,getFamilySubClass,setFamilySubClass,getFirstCharIndex,setFirstCharIndex,getFsSelection,setFsSelection,getFsType,setFsType,getLastCharIndex,setLastCharIndex,getPanose,setPanose,getStrikeoutPosition,setStrikeoutPosition,getStrikeoutSize,setStrikeoutSize,getSubscriptXOffset,setSubscriptXOffset,getSubscriptXSize,setSubscriptXSize,getSubscriptYOffset,setSubscriptYOffset,getSubscriptYSize,setSubscriptYSize,getSuperscriptXOffset,setSuperscriptXOffset,getSuperscriptXSize,setSuperscriptXSize,getSuperscriptYOffset,setSuperscriptYOffset,getSuperscriptYSize,setSuperscriptYSize,getTypeLineGap,setTypeLineGap,getTypoAscender,setTypoAscender,getTypoDescender,setTypoDescender,getUnicodeRange1,setUnicodeRange1,getUnicodeRange2,setUnicodeRange2,getUnicodeRange3,setUnicodeRange3,getUnicodeRange4,setUnicodeRange4,getVersion,setVersion,getWeightClass,setWeightClass,getWidthClass,setWidthClass,getWinAscent,setWinAscent,getWinDescent,setWinDescent,initData"
BoundingBox,fontbox\src\main\java\org\apache\fontbox\util\BoundingBox.java,org.apache.fontbox.util,"BoundingBox,BoundingBox,getLowerLeftX,setLowerLeftX,getLowerLeftY,setLowerLeftY,getUpperRightX,setUpperRightX,getUpperRightY,setUpperRightY,getWidth,getHeight,contains,contains,toString"
CCITTFaxG31DDecodeInputStream,pdfbox\src\main\java\org\apache\pdfbox\io\ccitt\CCITTFaxG31DDecodeInputStream.java,org.apache.pdfbox.io.ccitt,"CCITTFaxG31DDecodeInputStream,CCITTFaxG31DDecodeInputStream,markSupported,read,decodeLine,writeRun,writeNonTerminating,readBit,readByte,buildLookupTree,buildUpTerminating,buildUpMakeUp,buildUpMakeUpLong,addLookupTreeNode"
PDOptionalContentProperties,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\optionalcontent\PDOptionalContentProperties.java,org.apache.pdfbox.pdmodel.graphics.optionalcontent,"PDOptionalContentProperties,PDOptionalContentProperties,getCOSObject,getOCGs,getD,getGroup,addGroup,getOptionalContentGroups,getBaseState,setBaseState,getGroupNames,hasGroup,isGroupEnabled,toDictionary,setGroupEnabled"
PDOptionalContentGroup,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\optionalcontent\PDOptionalContentGroup.java,org.apache.pdfbox.pdmodel.graphics.optionalcontent,"PDOptionalContentGroup,PDOptionalContentGroup,getCOSObject,getName,setName,toString"
XMPMediaManagementSchema,xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,org.apache.xmpbox.schema,"XMPMediaManagementSchema,XMPMediaManagementSchema,setDerivedFromProperty,getResourceRefProperty,setDocumentID,setDocumentIDProperty,getDocumentIDProperty,getDocumentID,setManager,setManagerProperty,getManagerProperty,getManager,setManageTo,setManageToProperty,getManageToProperty,getManageTo,setManageUI,setManageUIProperty,getManageUIProperty,getManageUI,setManagerVariant,setManagerVariantProperty,getManagerVariantProperty,getManagerVariant,setInstanceID,setInstanceIDProperty,getInstanceIDProperty,getInstanceID,setManagedFromProperty,getManagedFromProperty,setOriginalDocumentID,setOriginalDocumentIDProperty,getOriginalDocumentIDProperty,getOriginalDocumentID,setRenditionClass,setRenditionClassProperty,getRenditionClassProperty,getRenditionClass,setRenditionParams,setRenditionParamsProperty,getRenditionParamsProperty,getRenditionParams,setVersionID,setVersionIDProperty,getVersionIDProperty,getVersionID,addVersions,getVersionsProperty,getVersions,addHistory,getHistoryProperty,getHistory,addIngredients,getIngredientsProperty,getIngredients"
AgentNameType,xmpbox\src\main\java\org\apache\xmpbox\type\AgentNameType.java,org.apache.xmpbox.type,AgentNameType
RenditionClassType,xmpbox\src\main\java\org\apache\xmpbox\type\RenditionClassType.java,org.apache.xmpbox.type,RenditionClassType
ResourceRefType,xmpbox\src\main\java\org\apache\xmpbox\type\ResourceRefType.java,org.apache.xmpbox.type,"ResourceRefType,getDocumentID,setDocumentID,getFilePath,setFilePath,getInstanceID,setInstanceID,getLastModifyDate,setLastModifyDate,getManageUI,setManageUI,getManageTo,setManageTo,getManager,setManager,getManagerVariant,setManagerVariant,getPartMapping,setPartMapping,getRenditionParams,setRenditionParams,getVersionID,setVersionID,getMaskMarkers,setMaskMarkers,getRenditionClass,setRenditionClass,getFromPart,setFromPart,getToPart,setToPart,addAlternatePath,getAlternatePathsProperty,getAlternatePaths"
TextType,xmpbox\src\main\java\org\apache\xmpbox\type\TextType.java,org.apache.xmpbox.type,"TextType,setValue,getStringValue,getValue"
URIType,xmpbox\src\main\java\org\apache\xmpbox\type\URIType.java,org.apache.xmpbox.type,URIType
TestMatrix,pdfbox\src\test\java\org\apache\pdfbox\util\TestMatrix.java,org.apache.pdfbox.util,"TestMatrix,testConstructionAndCopy,testMultiplication,assertMatrixIsPristine,assertMatrixValuesEqualTo,suite,main"
PDFDebugger,pdfbox\src\main\java\org\apache\pdfbox\PDFDebugger.java,org.apache.pdfbox,"PDFDebugger,initComponents,openMenuItemActionPerformed,jTree1ValueChanged,convertToString,exitMenuItemActionPerformed,exitForm,main,readPDFFile,parseDocument,usage"
InvalidPasswordException,pdfbox\src\main\java\org\apache\pdfbox\exceptions\InvalidPasswordException.java,org.apache.pdfbox.exceptions,InvalidPasswordException
PDFTreeModel,pdfbox\src\main\java\org\apache\pdfbox\pdfviewer\PDFTreeModel.java,org.apache.pdfbox.pdfviewer,"PDFTreeModel,PDFTreeModel,setDocument,addTreeModelListener,getChild,getChildCount,getIndexOfChild,getRoot,isLeaf,removeTreeModelListener,valueForPathChanged"
PDFTreeCellRenderer,pdfbox\src\main\java\org\apache\pdfbox\pdfviewer\PDFTreeCellRenderer.java,org.apache.pdfbox.pdfviewer,"getTreeCellRendererComponent,convertToTreeObject"
ArrayEntry,pdfbox\src\main\java\org\apache\pdfbox\pdfviewer\ArrayEntry.java,org.apache.pdfbox.pdfviewer,"getValue,setValue,getIndex,setIndex"
MapEntry,pdfbox\src\main\java\org\apache\pdfbox\pdfviewer\MapEntry.java,org.apache.pdfbox.pdfviewer,"getKey,setKey,getValue,setValue,toString"
ExtensionFileFilter,pdfbox\src\main\java\org\apache\pdfbox\util\ExtensionFileFilter.java,org.apache.pdfbox.util,"ExtensionFileFilter,accept,getDescription"
RandomAccessBufferedFileInputStream,pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessBufferedFileInputStream.java,org.apache.pdfbox.io,"RandomAccessBufferedFileInputStream,getFilePointer,getPosition,seek,readPage,read,read,available,skip,length,close"
InvalidAction,preflight\src\main\java\org\apache\pdfbox\preflight\action\InvalidAction.java,org.apache.pdfbox.preflight.action,"InvalidAction,innerValid"
RandomAccessFile,pdfbox\src\main\java\org\apache\pdfbox\io\RandomAccessFile.java,org.apache.pdfbox.io,"RandomAccessFile,close,seek,getPosition,read,read,length,write,write"
ConformingPDDocument,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\ConformingPDDocument.java,org.apache.pdfbox.pdmodel,"ConformingPDDocument,ConformingPDDocument,load,getObjectFromPool,getObjectKeysFromPool,getObjectFromPool,putObjectInPool,getParser,setParser"
XrefEntry,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\XrefEntry.java,org.apache.pdfbox.pdmodel.common,"XrefEntry,XrefEntry,getByteOffset"
BaseParser,pdfbox\src\main\java\org\apache\pdfbox\pdfparser\BaseParser.java,org.apache.pdfbox.pdfparser,"BaseParser,BaseParser,BaseParser,BaseParser,setDocument,isHexDigit,parseCOSDictionaryValue,parseCOSDictionary,parseCOSStream,readUntilEndStream,checkForMissingCloseParen,parseCOSString,parseCOSHexString,parseCOSArray,isEndOfName,parseCOSName,parseBoolean,parseDirObject,readString,readExpectedString,readString,isClosing,isClosing,readLine,isEOL,isEOL,isWhitespace,isWhitespace,skipSpaces,readObjectNumber,readGenerationNumber,readInt,readLong,readStringNumber,clearResources"
PushBackInputStream,pdfbox\src\main\java\org\apache\pdfbox\io\PushBackInputStream.java,org.apache.pdfbox.io,"PushBackInputStream,peek,getOffset,read,read,read,unread,unread,unread,isEOF,fillBuffer,readFully,seek"
SetWordSpacing,pdfbox\src\main\java\org\apache\pdfbox\util\operator\SetWordSpacing.java,org.apache.pdfbox.util.operator,process
Thumbnail,jempbox\src\main\java\org\apache\jempbox\xmp\Thumbnail.java,org.apache.jempbox.xmp,"Thumbnail,Thumbnail,getElement,getHeight,setHeight,getWidth,setWidth,setFormat,getFormat,setImage,getImage"
XMLUtil,jempbox\src\main\java\org\apache\jempbox\impl\XMLUtil.java,org.apache.jempbox.impl,"XMLUtil,parse,parse,parse,newDocument,getElement,getIntValue,setIntValue,getStringValue,setStringValue,getStringValue,setStringValue,setElementableValue,save,save,asByteArray"
XMPMetadata,jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,org.apache.jempbox.xmp,"XMPMetadata,XMPMetadata,init,addXMLNSMapping,getPDFSchema,getBasicSchema,getDublinCoreSchema,getMediaManagementSchema,getRightsManagementSchema,getBasicJobTicketSchema,getDynamicMediaSchema,getPagedTextSchema,addMediaManagementSchema,addRightsManagementSchema,addBasicJobTicketSchema,addDynamicMediaSchema,addPagedTextSchema,addSchema,save,save,asByteArray,getXMPDocument,basicAddSchema,addPDFSchema,addDublinCoreSchema,addBasicSchema,addIptc4xmpCoreSchema,addPhotoshopSchema,setEncoding,getEncoding,getRDFElement,load,load,load,main,getSchemas,getSchemasByNamespaceURI,hasUnknownSchema,getSchemaByClass,merge"
XMPSchema,jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,org.apache.jempbox.xmp,"XMPSchema,XMPSchema,getElement,getAbout,setAbout,setTextProperty,getTextProperty,getDateProperty,setDateProperty,getBooleanProperty,setBooleanProperty,getIntegerProperty,setIntegerProperty,removeBagValue,addBagValue,getBagList,removeSequenceValue,removeSequenceValue,addSequenceValue,addSequenceValue,getSequenceList,getEventSequenceList,removeSequenceDateValue,addSequenceDateValue,getSequenceDateList,setLanguageProperty,getLanguageProperty,setThumbnailProperty,getThumbnailProperty,getLanguagePropertyLanguages,merge"
PDColorSpaceFactory,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDColorSpaceFactory.java,org.apache.pdfbox.pdmodel.graphics.color,"PDColorSpaceFactory,createColorSpace,createColorSpace,createColorSpace,createColorSpace,createColorSpace,createColorSpace"
PDICCBased,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDICCBased.java,org.apache.pdfbox.pdmodel.graphics.color,"PDICCBased,PDICCBased,getName,getCOSObject,getPDStream,createColorSpace,createColorModel,getNumberOfComponents,setNumberOfComponents,getAlternateColorSpaces,setAlternateColorSpaces,getRangeArray,getRangeForComponent,setRangeForComponent,getMetadata,setMetadata,toString"
PDCalGray,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDCalGray.java,org.apache.pdfbox.pdmodel.graphics.color,"PDCalGray,PDCalGray,getNumberOfComponents,getName,createColorSpace,createColorModel,getCOSObject,getGamma,setGamma,getWhitepoint,setWhitepoint,getBlackPoint,setBlackPoint"
PDDeviceRGB,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDDeviceRGB.java,org.apache.pdfbox.pdmodel.graphics.color,"PDDeviceRGB,getName,getNumberOfComponents,createColorSpace,createColorModel"
PDDeviceGray,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDDeviceGray.java,org.apache.pdfbox.pdmodel.graphics.color,"getName,getNumberOfComponents,createColorSpace,createColorModel"
PDDeviceCMYK,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDDeviceCMYK.java,org.apache.pdfbox.pdmodel.graphics.color,"PDDeviceCMYK,getName,getNumberOfComponents,createColorSpace,createColorModel"
PDDeviceN,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDDeviceN.java,org.apache.pdfbox.pdmodel.graphics.color,"PDDeviceN,PDDeviceN,getName,getNumberOfComponents,createColorSpace,createColorModel,getColorantNames,setColorantNames,getAlternateColorSpace,setAlternateColorSpace,getTintTransform,setTintTransform,getAttributes,setAttributes,calculateColorValues"
PDIndexed,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDIndexed.java,org.apache.pdfbox.pdmodel.graphics.color,"PDIndexed,PDIndexed,getNumberOfComponents,getName,createColorSpace,createColorModel,createColorModel,getBaseColorSpace,setBaseColorSpace,getHighValue,setHighValue,lookupColor,getLookupData,setLookupColor,calculateColorValues,getBaseColorModel,calculateIndexedColorValues"
PDSeparation,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDSeparation.java,org.apache.pdfbox.pdmodel.graphics.color,"PDSeparation,PDSeparation,getName,getNumberOfComponents,createColorSpace,createColorModel,getColorantName,setColorantName,getAlternateColorSpace,setAlternateColorSpace,getTintTransform,setTintTransform,calculateColorValues"
PDPattern,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDPattern.java,org.apache.pdfbox.pdmodel.graphics.color,"PDPattern,PDPattern,getName,getNumberOfComponents,createColorSpace,createColorModel"
ExecutionContext,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\type4\ExecutionContext.java,org.apache.pdfbox.pdmodel.common.function.type4,"ExecutionContext,getStack,getOperators,popNumber,popInt,popReal"
Operators,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\type4\Operators.java,org.apache.pdfbox.pdmodel.common.function.type4,"Operators,getOperator"
