Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description
Ivy,IVY-973,[PATCH] SFTP repositories become very slow after a while,Improvement,Open,Minor,Unresolved,Unassigned,Johannes Rudolph,Johannes Rudolph,11/19/2008 10:08,,7/1/2012 23:00,,2.0-RC2,,Core,,0,1,,,,,,,,,"If many versions of a module live in a folder of an SFTP repository each resolve for dynamic versions becomes dreadfully slow because a roundtrip to the server is made to the server for every version which lies on the server. 

The call sequence goes like that:

org.apache.ivy.plugins.resolver.util.ResolverHelper.findAll calls
1. org.apache.ivy.plugins.resolver.util.ResolverHelper.listTokenValues which calls
SFTPRepository.list with the directory of the module as parameter (1. roundtrip)
2. for every found file matching the pattern SFTPRepository.getResource(path).exists()
In turn SFTPResource tries to initialize itself and calls SFTPRepository.resolveResource which does the second roundtrip to the server - for every version of the file

Example: Having 20 versions of a module in a repository which is a roundtrip of 150ms away, leads to a lag of 20 * 150ms = 3s . Multiply that with any module having a dynamic version.

The solution is to cache all the resources in SFTPRepository. You can use the information retrieved when calling SFTPRepository.list to fill the cache in advance.

The disadvantage is that you may have stale data. IMO this is mostly no problem because every call to list updates the cache and files already available in the repository won't hopefully change any metadata in the time between."
Ivy,IVY-993,latest-time strategy not compatible with version ranges in transitiv dependencies,Bug,Open,Major,Unresolved,Unassigned,K. Rekk,K. Rekk,1/6/2009 17:12,,7/1/2012 22:59,,2.0-RC2,,Core,,1,0,,,,,,,,"kubuntu 8.04, java 1.6, ant 1.7","Using latest-time as defaultLatestStrategy=""latest-time"" would give errors on first level transitiv dependency. Default strategy would do fine. It seems to be a similar problem as in https://issues.apache.org/jira/browse/IVY-966 .

The ivy.xml of direct dependency to retrieve has:
<dependencies>
<dependency org=""javax.mail"" name=""javamail"" rev=""[1.4,2.0["" conf=""mail-&gt;default""/>
<dependency org=""javax.jms"" name=""jms"" rev=""[1.1,2.0["" conf=""jms-&gt;default""/>
<dependency org=""javax.management"" name=""jmx"" rev=""[1.2.1,2.0["" conf=""jmx-&gt;default,tools""/>

</dependencies>

Although I am far away from understanding what exactly is going on (some further developer docs would be great), here my observations:

Watching debug shows that all this boils down to call :

public class LatestTimeStrategy extends ComparatorLatestStrategy {
private static final Comparator COMPARATOR = new Comparator() {
public int compare(Object o1, Object o2) {
long d1 = ((ArtifactInfo) o1).getLastModified();
long d2 = ((ArtifactInfo) o2).getLastModified();
return new Long(d1).compareTo(new Long(d2));
}

to try compare Infos for 1.2.1 and 2.0 for <dependency org=""javax.management"" name=""jmx"" rev=""[1.2.1,2.0["" conf=""jmx-&gt;default,tools""/> . But getLastModified will give 0. So sorting will fail.

This interesting thing starts from VersionRangeMatcher

private boolean isLower(ModuleRevisionId askedMrid, String revision,
ModuleRevisionId foundMrid, boolean inclusive) {
ModuleRevisionId mRevId = ModuleRevisionId.newInstance(askedMrid, revision);
int result = comparator.compare(mRevId, foundMrid); 
return result <= (inclusive ? 0 : -1);
}

with 

foundMrid javax.management#jmx;1.2.1
mRevId javax.management#jmx;2.0

Also it would be nice to have some tests for org.apache.ivy.plugins.latest.LatestTimeStrategy .

"
Ivy,IVY-996,Remove excessive HEAD requests for URL repository,Improvement,Resolved,Major,Fixed,Xavier Hanin,Eric Anderson,Eric Anderson,1/7/2009 23:43,,3/17/2009 22:31,1/24/2009 13:02,2.0-RC2,2.1.0-RC1,Core,,1,0,,,,,,,,,"h3. Fixing useless extra HEAD requests

When searching for an artifact named ""project"" version ""2.2.+"" for organization ""org"", Ivy attempts HEAD requests for completely not possible versions.

IE: /org/project/0.9.2/ivy-0.9.2.xml

This is not terribly painful unless you have thousands of builds and are not on the same network as your ivy server. 

h3. Are HEAD requests even necessary?

Simply getting a directory listing should be good enough to determine if there is an artifact (for choosing latest-release). Now, after one is chosen, if no ivy.xml file exists, I could understand trying the next one, but trying all of them, just to select the latest one anyways seems like a complete waste.
"
Ivy,IVY-1019,resolver attribute for buildnumber task,Improvement,Resolved,Major,Fixed,Maarten Coene,Martin Eigenbrodt,Martin Eigenbrodt,1/27/2009 10:14,,3/17/2009 22:31,1/27/2009 22:18,2,2.1.0-RC1,Ant,,0,1,,,,,,,,,"The BuildNumber Task should have an resolver Attribute that allows to specify a resovler used for searching existing versions. Currently the task looks at all configured resolvers. This is a performance issue in our environment where we have different ""views"" of the same repository (url, filesystem, ssh) and the correct view is picked depending on where the build happens."
Ivy,IVY-1044,retrieve doesn't retrive files if the current one is more recent,Improvement,Resolved,Major,Fixed,Maarten Coene,Daniel Dekany,Daniel Dekany,3/9/2009 12:22,,9/20/2011 20:48,5/10/2010 20:10,2,2.2.0-RC1,"Ant, Core",,1,1,,,,,,,IVY-1316,"Win XP, J2SE 1.6.0_11-b03","The ""retrieve"" task will not retrieve files (artifacts) whose file modification date is greater than of the file in the repository (in the ""resolver""), not even if sync=""true"". This way the target directory goes out of sync if (a) the module is downgraded in the repository or (b) the developer has overwritten the artifact manually when experiencing with something. Thus the only way to keep the target directory in sync is deleting it before retrieving, but of course that means suboptimal performance, and makes sync=""true"" useless anyway. Simply, a file should be retrieved if the date (or size!) is *different* than in the repository."
Ivy,IVY-1105,Excessive hits to missing URLs uses up all ports on Windows,Bug,Resolved,Major,Fixed,Maarten Coene,Ernest Pasour,Ernest Pasour,7/27/2009 19:27,,5/7/2010 20:13,7/29/2009 22:19,2.1.0-RC1,2.2.0-RC1,Core,,0,2,,,,,,,IVY-854,"windows xp sp3, running Ivy repository through http for remote resolving","Modified description to be clearer: 
Ivy is extremely aggressive towards repositories . This can result in 
failures to resolve, even against a healthy repository and with no network latency. 

The symptom: 

[ivy:resolve] 01-07-2008 13:16:24 
org.apache.commons.httpclient.HttpMethodDirector executeWithRetry 
[ivy:resolve] INFO: I/O exception (java.net.BindException) caught when 
processing request: Address already in use: connect. 

This is especially a problem with large repositories (lots of revisions) and resolving against latest.integration as this will fetch ivy.xml md5 and sha1 files for every revision. 

As I've included in a comment, the problem appears to be Ivy's attempts to list URLs that don't actually exist. Ivy builds up URLs using the repository location and appending organizations and module names. We have ivy chains that contain 5 links or more. So for each successful attempt to list an URL, there are several attempts to list non-existent URLs. This is wasteful in terms of time, and can lead to using up all of the available Windows ports on the client machine."
Ivy,IVY-1124,IbiblioResolver not always correctly configured when using JRE 1.5,Bug,Resolved,Major,Fixed,Maarten Coene,Flavio Coutinho da Costa,Flavio Coutinho da Costa,9/17/2009 4:33,,5/7/2010 20:13,9/29/2009 22:12,2.1.0-RC2,2.2.0-RC1,Core,,0,0,,,,,,,,Linux,"IBiblioResolver has a small bug due to a change in the behaviour between Java5 and Java6. 
After spending quite a lot of time debugging this I finally found where the problem is. 

I've added some debugging messages to the following methods so that I could keep track of what is happening behind the scenes. 
* setM2compatible 
* setUsepoms 
* setPattern 
* setRoot 
All the debug does it print the name of the method that's getting called and print the hash code of the instance (just for the sake of identifying in which repository the call happened) 

From the documentation and from the code we can see that the 'usepoms' property defaults to 'true'. 
Now let's take a look the following snippet of code extracted from IBiblioResolver: 

private void updateWholePattern() { 
if (isM2compatible() && isUsepoms()) { 
setIvyPatterns(Collections.singletonList(getWholePattern())); 
} 
setArtifactPatterns(Collections.singletonList(getWholePattern())); 
} 

Assuming that setM2compatible(true) happens before a setUsepoms(false) Ivy would end up calling setIvyPatterns(...) and therefore setting an invalid Ivy pattern (actually it's not invalid but a default one like this: http://repo1.maven.org/maven2/). After this happens Ivy won't have a chance to ever ""unset/reset"" the Ivy patterns list and because of that any artifact which type equals to ""ivy"" will (try) to be uploaded to Maven Central repository as this code extracted from RepositoryResolver highlights: 

public void publish(Artifact artifact, File src, boolean overwrite) throws IOException { 
String destPattern; 
if (""ivy"".equals(artifact.getType()) && !getIvyPatterns().isEmpty()) { 
destPattern = (String) getIvyPatterns().get(0); 
} else if (!getArtifactPatterns().isEmpty()) { 
destPattern = (String) getArtifactPatterns().get(0); 
} 
... 
} 

Instead of falling back to getArtifactPatterns (as desired and expected), Ivy sees that the List returned by getIvyPatterns() is not empty (due to the bug mentioned above) and tries to upload the ivy.xml file to Maven Central (where, most of the mortals, can't HTTP PUT) resulting on the following: 

/home/flavio/workspace/IvyTestCase/build.xml:16: impossible to publish artifacts for my.test.case#ivy-test;1.0: java.io.IOException: PUT operation to URL http://repo1.maven.org/maven2/my/test/case/ivy-test/1.0/ivy-1.0.xml failed with status code 405 

Enough of side effects, let's get back to the actual bug. 

Like I said before this bug happens due to a difference in behaviour between Java5 and Java6. The following ant output shows that: 

--- Running Java(TM) SE Runtime Environment - 1.6.0_16-b01 
[ivy:configure] :: Ivy 2.2.x-local-20090917003317 - 20090917003317 :: http://ant.apache.org/ivy/ :: 
[ivy:configure] :: loading settings :: file = /home/flavio/workspace/IvyTestCase/ivysettings.xml 
[ivy:configure] setM2compatible called for repo: 9740137 
[ivy:configure] setUsepoms called for repo: 13228332 
[ivy:configure] setPattern called for repo: 13228332 
[ivy:configure] setRoot called for repo: 13228332 
[ivy:configure] setM2compatible called for repo: 13228332 

setUsepoms(false) is called before setM2compatible(true) so the bug is never triggered because the condition in IBiblioResolver.updateWholePattern() evaluates to false and setIvyPatterns(...) is NEVER called thus resulting on getIvyPatterns() returning an empty List later on and because of that RepositoryResolver falls back to getArtifactPatterns(). Everything works just fine. 

--- Running Java(TM) 2 Runtime Environment, Standard Edition - 1.5.0_21-b01 
[ivy:configure] :: Ivy 2.2.x-local-20090917003317 - 20090917003317 :: http://ant.apache.org/ivy/ :: 
[ivy:configure] :: loading settings :: file = /home/flavio/workspace/IvyTestCase/ivysettings.xml 
[ivy:configure] setM2compatible called for repo: 18923308 
[ivy:configure] setM2compatible called for repo: 13078969 
[ivy:configure] setUsepoms called for repo: 13078969 
[ivy:configure] setRoot called for repo: 13078969 
[ivy:configure] setPattern called for repo: 13078969 

setM2compatible(true) is called before setUsepoms(false) and the condition inside IBiblioResolver.updateWholePattern() evaluates to true causing a cascade effect (setIvyPatterns() is called and can't be reseted/unseted, RepositoryResolver never falls back to getArtifactPatterns(), etc, etc...). Everything falls apart! 

So the fact of the XML parser interpreting the arguments in a different order totally screw up the logic. 

I found a way around this by change the IBiblioResolver.updateWholePattern() to this: 
private void updateWholePattern() { 
if (isM2compatible() && isUsepoms()) { 
setIvyPatterns(Collections.singletonList(getWholePattern())); 
} else { 
setIvyPatterns(Collections.EMPTY_LIST); 
} 
setArtifactPatterns(Collections.singletonList(getWholePattern())); 
} 
Basically resetting the list whenever the condition doesn't evaluates to true, giving Ivy the chance to ""recover"" from the wrong state it was set. Not sure if that's the right way but it did fix the problem since the IvyPatterns List is actually empty when it should, not counting on a weird behaviour of a specific JVM version. 

I'll be attaching the diff of IBiblioRepository.java and also a sample project that can trigger this bug."
Ivy,IVY-1182,Ability to install multiple modules with a single install task,Improvement,Open,Major,Unresolved,Unassigned,Andrew,Andrew,4/21/2010 1:43,,4/21/2010 1:43,,2.1.0,,Ant,,0,0,,,,,,,,"Ubuntu 9.10 AMD64, Ant 1.7.1, Java 1.6.0_15-b03 64-Bit","I would like the ability to specify multiple modules to install at once with the ivy:install task in Ant, and to say 'don't overwrite and don't fail if present', which achieves a few things. First, I'm installing more than one module here (roughly 20), and I'm not super-happy about the fact that I have to specify one install task for each, as that typically results in multiple versions of projects being installed (Apaches commons is especially prone to that). Now, this might sometimes be a good thing, but I know that all the modules I'm installing are going to be used by a single project, and it's just annoying to have more than one installed. The other problem is that each install task will install another copy of a library that already exists with the same version (e.g. commons-logging 1.1.1), and while that's not a problem while developing the repository, I'm not sure I'd like that to happen when installing to the company repository. It also means unnecessary downloads of artifacts."
Ivy,IVY-1191,Allow configuration exclusion for resolve/retrieve/publish/etc,New Feature,Open,Minor,Unresolved,Unassigned,Phil Clay,Phil Clay,5/11/2010 14:47,,5/12/2010 13:58,,2.1.0,,,,0,0,,,,,,,,,"For specifying confs for resolve/retrieve/publish, you can either 
* explicitly specify confs (e.g. ""build,deploy,test""), or 
* specify all (e.g. ""*""), or 
* specify all public (e.g. ""*(public)""), or 
* specify all private (e.g. ""*(private)"") 

All of these work on the principle of inclusion. i.e. only include those configurations I have specified. 

I would like the ability to select confs based on exclusion. i.e. Include everything, except the ones I have explicitly stated. 

The reason is that our build process, by default, builds a LOT of stuff. Our developers have the options of turning off certain things to make the builds faster. (For example, our build publishes instrumented artifacts for gathering code coverage data during qa cycles. It would be nice to be able to turn off the ""instrumented"" conf without having to know how to turn on everything but the ""instrumented"" conf) 

I'll propose one option. (There are probably several ways to do this...) 

In the conf string, use the - character to indicate exclusion. For example: 

* conf=""*,-instrumented"" would include everything except the instrumented conf 
* conf=""*(public),-instrumented"" would include all public confs except the instrumented conf 
* conf=""build,deploy,test,instrumented,-instrumented"" would only include build, deploy, test. I'd like this case to be handled, so we can have a default inclusion string (which may include everything ""*"", or be a specific list of inclusions ""build,deploy,test,instrumented""), but also be able to negate certain confs simply by concatinating an exclusion string ""-instrumented"". 
"
Ivy,IVY-1209,Uptodate checking for Maven snapshot does not take build number into account.,Bug,Open,Major,Unresolved,Unassigned,Hans Dockter,Hans Dockter,7/16/2010 9:03,,7/16/2010 9:06,,2.2.0-RC1,,Maven Compatibility,,0,0,,,,,,,,,"When Ivy checks if their is a newer snapshot in the remote repository, it check only the timestamp, not the build number. So if the timestamp is the same, the newer snapshot is not retrieved. This is not a very common scenario. But I have run into it when doing integration tests and publishing in fast frequency to a local repo. 

I have attached a screen shot of my repo structure where Ivy is not retrieving the newest snapshot. 

"
Ivy,IVY-1226,Single sign on conflict with IvyAuthonticator,Bug,Resolved,Major,Fixed,Unassigned,Alexey Kuznetsov,Alexey Kuznetsov,9/9/2010 13:07,,9/9/2010 15:34,9/9/2010 15:34,2.1.0,,Core,,0,0,,,,,,,,Linux / Windows,"For all http reqeuests ivy uses IvyAuthanticator class to catch all authancation requests. 

That is correct until system is specialy configured to have single sign on feature. I got this error on my Debian sqeeuze box, and other users report about windows machines. 

Here some forum links: 

""In fact, if you are running on a Windows machine as a domain user, or, you are running on a Linux or Solaris machine that has already issued the kinit command and got the credential cache. The class MyAuthenticator will be completely ignored, and the output will be simply"" 

http://download-llnw.oracle.com/javase/6/docs/technotes/guides/net/http-auth.html 

""Hey, did you figure out that why getPasswordAuthentication does not get called on Unix? I'm facing same issue. I have observed that MyAuthenticator::getPasswordAuthentication() is getting called on my windows workstation but not on UNIX. any help would highly be appreciated!! "" 

http://www.coderanch.com/t/470838/Linux-UNIX/NTLM-url-access-through-java 

Probaby using credentials in settings file is not so good idea, or better to switch to Java Network security package instead Authonticator. 

SSLContext sc = SSLContext.getInstance(""SSL""); 
sc.init(keyManager, trustManager, new SecureRandom()); 
this.oldFactory = HttpsURLConnection.getDefaultSSLSocketFactory(); 
HttpsURLConnection.setDefaultSSLSocketFactory(sc.getSocketFactory()); 

I'm still under development on this issue, but maybe you can help me and i get it faster."
Ivy,IVY-1234,Ivy fails to publish to remote repository IF a proxy is set and the proxy has NO credential requirements.,Bug,Resolved,Critical,Fixed,Maarten Coene,David Harrigan,David Harrigan,9/27/2010 20:01,,9/29/2010 7:40,9/28/2010 22:05,2.2.0-RC1,2.3.0-RC1,Core,,0,1,,,,,,,,Snow Leopard 10.6.4 running Squid 3.0 and Artifactory 2.2.5,"I've just come across this problem and I believe it's critical. I've searched on JIRA for similar issues and I can't find anything. 

I have this configured in my ivysettings.xml: 

{code:xml|title=ivysettings.xml|borderStyle=solid} 
<credentials host=""localhost"" realm=""Artifactory Realm"" username=""admin"" passwd=""password""/> 
{code} 

Which is the default credentials for Artifactory 2.2.5. 

I have this resolver as a remote: 

{code:xml|title=ivysettings.xml|borderStyle=solid} 
<url name=""artifactory-snapshots""> 
<ivy pattern=""http://localhost:8081/artifactory/libs-snapshots-local/[organisation]/[module]/[revision]/ivy-[revision].xml"" /> 
<artifact pattern=""http://localhost:8081/artifactory/libs-snapshots-local/[organisation]/[module]/[revision]/[artifact]-[revision].[ext]"" /> 
</url> 
{code} 

Whenever I attempt to publish, Ivy is reporting this issue: 

{code:xml|title=build.xml|borderStyle=solid} 
BUILD FAILED 
/Users/david/development/tmp/ant/includes/ivy.xml:25: impossible to publish artifacts for com.as#xmltransformer;0.1.0-SNAPSHOT: java.io.IOException: Access to URL http://localhost:8081/artifactory/libs-snapshots-local/com.as/xmltransformer/0.1.0-SNAPSHOT/xmltransformer-0.1.0-SNAPSHOT.jar was refused by the server: User anonymous is not permitted to deploy 'com.as/xmltransformer/0.1.0-SNAPSHOT/xmltransformer-0.1.0-SNAPSHOT.jar' into 'libs-snapshots-local:com.as/xmltransformer/0.1.0-SNAPSHOT/xmltransformer-0.1.0-SNAPSHOT.jar'. 
at org.apache.ivy.util.url.AbstractURLHandler.validatePutStatusCode(AbstractURLHandler.java:79) 
at org.apache.ivy.util.url.BasicURLHandler.upload(BasicURLHandler.java:225) 
at org.apache.ivy.util.url.URLHandlerDispatcher.upload(URLHandlerDispatcher.java:82) 
at org.apache.ivy.util.FileUtil.copy(FileUtil.java:148) 
at org.apache.ivy.plugins.repository.url.URLRepository.put(URLRepository.java:84) 
at org.apache.ivy.plugins.repository.AbstractRepository.put(AbstractRepository.java:130) 
at org.apache.ivy.plugins.resolver.RepositoryResolver.put(RepositoryResolver.java:234) 
at org.apache.ivy.plugins.resolver.RepositoryResolver.publish(RepositoryResolver.java:216) 
at org.apache.ivy.core.publish.PublishEngine.publish(PublishEngine.java:281) 
at org.apache.ivy.core.publish.PublishEngine.publish(PublishEngine.java:260) 
at org.apache.ivy.core.publish.PublishEngine.publish(PublishEngine.java:172) 
at org.apache.ivy.Ivy.publish(Ivy.java:600) 
at org.apache.ivy.ant.IvyPublish.doExecute(IvyPublish.java:311) 
at org.apache.ivy.ant.IvyTask.execute(IvyTask.java:277) 
at org.apache.tools.ant.UnknownElement.execute(UnknownElement.java:291) 
at sun.reflect.GeneratedMethodAccessor4.invoke(Unknown Source) 
at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25) 
at java.lang.reflect.Method.invoke(Method.java:597) 
at org.apache.tools.ant.dispatch.DispatchUtils.execute(DispatchUtils.java:106) 
at org.apache.tools.ant.Task.perform(Task.java:348) 
at org.apache.tools.ant.Target.execute(Target.java:390) 
at org.apache.tools.ant.Target.performTasks(Target.java:411) 
at org.apache.tools.ant.Project.executeSortedTargets(Project.java:1397) 
at org.apache.tools.ant.Project.executeTarget(Project.java:1366) 
at org.apache.tools.ant.helper.DefaultExecutor.executeTargets(DefaultExecutor.java:41) 
at org.apache.tools.ant.Project.executeTargets(Project.java:1249) 
at org.apache.tools.ant.Main.runBuild(Main.java:801) 
at org.apache.tools.ant.Main.startAnt(Main.java:218) 
at org.apache.tools.ant.launch.Launcher.run(Launcher.java:280) 
at org.apache.tools.ant.launch.Launcher.main(Launcher.java:109) 
{code} 

Notice how it is attempting to publish using anonymous credentials. 

I am running squid 3.0 on my machine to speed up internet access, but it is an anonymous proxy - there is no username or password required. 

Looking at the latest source from svn, in IvyAuthenticator: 

{code:title=IvyAuthenticator.java|borderStyle=solid} 
String proxyHost = System.getProperty(""http.proxyHost""); 
if (getRequestingHost().equals(proxyHost)) { 
String proxyUser = System.getProperty(""http.proxyUser""); 
if ((proxyUser != null) && (proxyUser.trim().length() > 0)) { 
String proxyPass = System.getProperty(""http.proxyPassword"", """"); 
Message.debug(""authenicating to proxy server with username ["" + proxyUser + ""]""); 
result = new PasswordAuthentication(proxyUser, proxyPass.toCharArray()); 
} 
} else { 
Credentials c = CredentialsStore.INSTANCE.getCredentials(getRequestingPrompt(), 
getRequestingHost()); 
Message.debug(""authentication: k='"" 
+ Credentials.buildKey(getRequestingPrompt(), getRequestingHost()) + ""' c='"" + c 
+ ""'""); 
if (c != null) { 
result = new PasswordAuthentication(c.getUserName(), c.getPasswd().toCharArray()); 
} 
} 
{code} 

What appears to be happening is that the requesting host == localhost, it attempts to get the proxy user, which is subsequently null, it then *completely* skips over the attempt at line 91 (Credentials c = ...) to retrieve the configured credentials, thus it then attempts to log in anonymously which fails... 

I believe anyone running a proxy on their machine (or more seriously I suppose if their company has an anonymous proxy between the developer/build machine and the repository) then as it stands currently, any attempts to publish will fail. 

If I can be of any further assistance, please do let me know. 

-=david=- 




"
Ivy,IVY-1252,symlinkmass feature based on symlink feature of ivy:retrieve,New Feature,Resolved,Minor,Fixed,Nicolas Lalevée,Gene Smith,Gene Smith,12/2/2010 20:06,,3/26/2014 21:53,8/15/2012 17:34,2.2.0,2.4.0-RC1,"Ant, Core, Documentation",,0,1,,7200,7200,,0%,,,UNIX/Linux,"I have an improvement I have made in a locally built copy of Ivy, to speed up the making of symbolic links when retrieving dependencies. It was written based on: 
apache-ivy-2.2.0-src.tar.gz 
It changes existing files, but creates no new files. I have already made and am using the change in our local build system, and want to contribute back so that others can use it. 

.... 

The documentation for this feature would be added to: 
http://ant.apache.org/ivy/history/latest-milestone/use/retrieve.html 
in the main table: 
Attribute 
symlinkmass 
Description 
true to create symbolic links in mass, false to copy the artifacts. 
symlinkmass overrides ""symlink"" if both are set to ""true"". 
symlinkmass will create the same symbolic links ""symlink"" does, 
but with a single process call to ""sh"" with batched ""ln"" commands passed in as standard input. 
(works on UNIX/Linux, on other systems you may need to script it) 
Far large lists of resolved jars, this can be dramatically faster. 
The destination of the symbolic links depends on the value of the useOrigin attribute 
The events ""StartRetrieveArtifactEvent"" and EndRetrieveEvent, 
are NOT fired by this activity, because it is not clear when they should be called. 
Required 
No. Defaults to false 

.... 

Non trivial code changes are made in: 
apache-ivy-2.2.0/src/java/org/apache/ivy/core/retrieve/RetrieveEngine.java 
branching in the code based on the ""symlinkmass"" boolean 
in existing retrieval loop (where fetching of files would normally occur) to collect destination and source paths 
and after the loop to do the mass fetch 
import added for java.util.HashMap 

A non trivial method is added to handle linking of files based on a Map of destinations and sources. Existing methods are untouched. 
apache-ivy-2.2.0/src/java/org/apache/ivy/util/FileUtil.java 
a method to do the symlinking based of a Map of the destinations to sources 
imports added for java.util.Iterator, java.util.LinkedList, java.util.Map, java.util.regex.Pattern 

Trivial additions are made to pass the control parameter ""symlinkmass"" 
apache-ivy-2.2.0/src/java/org/apache/ivy/core/retrieve/RetrieveOptions.java 
apache-ivy-2.2.0/src/java/org/apache/ivy/ant/IvyRetrieve.java 
apache-ivy-2.2.0/src/java/org/apache/ivy/Main.java 

A unit test is added in 
apache-ivy-2.2.0/test/java/org/apache/ivy/core/retrieve/RetrieveTest.java 
basically a duplicate of the unit test for ""symlink"" with a few internal code comments 

... 

Notes on why we want this: 

The build system I maintain (Ant + Ivy, with Linux scripts for Developer support) was using the ""symlink"" feature for ivy:retrieve, because over a complete build of our code modules (about 25 separate and growing) the sub-builds make a total of about 3000 dependency links and the file space savings made it complete worth it. The build system is not about speed. It is about modularity, and we use Ivy to link the modules in a dependency tree so that we can swap them out as we . We like Ivy very much for that. Thank you all. 

But, while speed is a secondary consideration, it is not unimportant... and this improvement cuts about 8 minutes off an 18 minute build. 

"
Ivy,IVY-1255,Possible bug in Ivy's maven resolver is causing massive amounts of redundant traffic,Bug,Open,Major,Unresolved,Unassigned,Brian Fox,Brian Fox,12/15/2010 14:41,,12/21/2010 23:07,,2.1.0,,Maven Compatibility,,0,0,,,,,,,,,"We were investigating suspicious download trends of groovy as reported by the central statistics, and I found some odd behavior from Ivy. I see from many ips massively repeated Head requests spread across many groovy poms and in some cases repeated sequential hits on the same pom milliseconds apart. The attached log shows the behavior from one IP on one day in December. Obviously this is all using the same version of Ivy, but I did notice initially this occurring from many versions. 

Since Maven release artifacts never change, the HEAD request should never be needed, since I assume the file is cached somewhere locally (or you would be doing a get). 

If you need more info from the logs, I'd be glad to help."
Ivy,IVY-1272,<cachefileset> on an empty configuration produces a very slow-to-evaluate fileset,Bug,Resolved,Minor,Fixed,Nicolas Lalevée,Oliver Jowett,Oliver Jowett,3/2/2011 4:01,,3/9/2011 10:48,3/9/2011 10:48,2.2.0-RC1,2.3.0-RC1,Core,,0,0,,,,,,,,"Ant 1.8.1 
Ivy 2.2.0-rc1 
","If I declare a <cachefileset> for a configuration that is present but empty, I get a fileset that (as expected) matches no files. 
The problem is that when used, that fileset decides to match no files by recursively scanning all files starting from the current working directory (checked via strace and via a JVM thread dump) 
In our case, often the CWD is the top of our build tree, so this takes a very long time to work out that the fileset is in fact empty. 

Specifically, we're doing this (inside a macrodef) 

<ivy:cachefileset setid=""@{module}.docdeps"" conf=""doc"" type=""javadoc.zip""/> 
<unzip dest=""${target}/javadoc""> 
<patternset> 
<include name=""*/package-list""/> 
</patternset> 
<fileset refid=""@{module}.docdeps""/> 
</unzip> 

and the unzip step takes a very, very, long time to do nothing when the ""doc"" conf is empty. 
If I replace the use of cachefileset with an explicit fileset that matches nothing, it runs fast as expected."
Ivy,IVY-1280,Ivy does not keep track of HTTP session when BASIC authentication is used,Improvement,Open,Minor,Unresolved,Unassigned,Anders Jacobsson,Anders Jacobsson,3/31/2011 11:08,,3/31/2011 11:08,,2.2.0,,Core,,0,1,,,,,,,,Any,"When publishing through <ant:publish>, each PUT request towards the URL resolver (Artifactory, protected with BASIC authentication) seems to be duplicated, the first request without any authorization header and the second one with. This creates unnecessary network traffic and increases build time. Ivy should keep track of any established HTTP session and reuse that one, i.e. only the very first request is duplicated. 

I am using Commons HttpClient. 

An alternative would be to expose preemptive authentication so that it is configurable. It is less secure but still useful as it would probably mostly be used for internal resolvers."
Ivy,IVY-1318,Faster symlink creation (avoid a JVM fork per symlink),New Feature,Open,Minor,Unresolved,Unassigned,Oliver Jowett,Oliver Jowett,10/3/2011 2:35,,8/15/2012 16:39,,2.2.0,,Core,,0,2,,,,,,,,,"We have a large project using Ivy with many large artifacts. 
In theory we should benefit from symlink=""true"" (space savings and reduced I/O), but in practice the overhead of forking the Ant JVM for each individual symlink means that a build using symlink=""true"" actually runs a lot (30%+) slower, which is too much of a cost to justify using it. 

To work around this I modified FileUtils to run a single long-lived shell process that reads instructions from stdin and performs symlinks accordingly. 
This makes symlink=""true"" no slower than symlink=""false"". 

I will attach a patch against 2.2.0. Tested only in a Linux environment, but in theory it should work on anything POSIX-y, and should fall back to file copy much as the existing code does if anything goes wrong. 

Any interest in getting this included in an official version? 
"
Ivy,IVY-1337,Ivy should reuse HTTPS connection and reuse HTTP credentials,Bug,Open,Major,Unresolved,Unassigned,Elias Ross,Elias Ross,2/6/2012 21:18,,2/6/2012 21:18,,2.2.0,,Core,,0,0,,,,,,,,,"Using a HTTPS connection, a new SSL re-connect is required for every operation. This is very slow. 

Also, basic auth credentials are ""forgotten"" for every new HTTP operation. This also slows down using repositories that are HTTPS and use authorization."
