class path,method name,method arguments,LOC,Cyclomatic,Time,OwnTime,Count,Layer,Callees,CalleeInvocations,Callers,CallerInvocations
pdfbox\src\main\java\org\apache\pdfbox\util\PDFHighlighter.java,main,String[],26,3,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\util\PDFHighlighter.java,usage,,5,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\font\descriptor\FontDescriptorHelper.java,<init>,"PreflightContext, PDFont, T",7,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\font\descriptor\FontDescriptorHelper.java,validate,,40,6,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\font\descriptor\FontDescriptorHelper.java,checkMandatoryFields,COSDictionary,18,2,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\font\descriptor\FontDescriptorHelper.java,extractFontFile,PDFontDescriptorDictionary,1,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\font\descriptor\FontDescriptorHelper.java,hasOnlyOneFontFile,PDFontDescriptorDictionary,7,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\font\descriptor\FontDescriptorHelper.java,fontFileNotEmbedded,PDFontDescriptorDictionary,7,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\font\descriptor\FontDescriptorHelper.java,processFontFile,"PDFontDescriptorDictionary, PDStream",1,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\font\descriptor\FontDescriptorHelper.java,checkFontFileMetaData,"PDFontDescriptor, PDStream",49,7,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\font\descriptor\FontDescriptorHelper.java,getMetaDataStreamAsBytes,PDMetadata,24,2,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\cff\CharStringCommand.java,<init>,int,4,1,0,0,4,,1,4,2,4
fontbox\src\main\java\org\apache\fontbox\cff\CharStringCommand.java,<init>,"int, int",4,1,0,0,2,,1,2,2,2
fontbox\src\main\java\org\apache\fontbox\cff\CharStringCommand.java,<init>,int[],4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\cff\CharStringCommand.java,getKey,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\cff\CharStringCommand.java,setKey,Key,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\cff\CharStringCommand.java,toString,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\cff\CharStringCommand.java,hashCode,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\cff\CharStringCommand.java,equals,Object,9,2,0,0,3,,1,3,1,3
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\ReplaceString.java,<init>,,4,1,,,,,,,,
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\ReplaceString.java,doIt,"String, String, String, String",63,9,,,,,,,,
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\ReplaceString.java,main,String[],19,3,,,,,,,,
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\ReplaceString.java,usage,,5,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\PDFStreamParser.java,<init>,"InputStream, RandomAccess, boolean",7,1,0,0,13,1,2,26,2,13
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\PDFStreamParser.java,<init>,"InputStream, RandomAccess",5,1,0,0,2,10,1,2,1,2
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\PDFStreamParser.java,<init>,PDStream,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\PDFStreamParser.java,<init>,"COSStream, boolean",5,1,0,0,11,8,2,22,1,11
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\PDFStreamParser.java,<init>,COSStream,4,1,0,0,2,10,2,4,1,2
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\PDFStreamParser.java,parse,,15,2,1,0,2,10,3,24,1,2
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\PDFStreamParser.java,getTokens,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\PDFStreamParser.java,close,,4,1,0,0,11,8,1,11,1,11
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\PDFStreamParser.java,getTokenIterator,,41,1,1,0,11,8,2,13,1,11
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\PDFStreamParser.java,parseNextToken,,191,40,28,2,643,10,20,7124,2,643
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\PDFStreamParser.java,hasNoFollowingBinData,PushbackInputStream,20,4,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\PDFStreamParser.java,readOperator,,27,3,3,1,207,10,7,2531,1,207
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\PDFStreamParser.java,isSpaceOrReturn,int,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\PDFStreamParser.java,isSpaceOrReturn,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\PDFStreamParser.java,clearResources,,9,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdfwriter\ContentStreamWriter.java,<init>,OutputStream,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdfwriter\ContentStreamWriter.java,writeTokens,"List, int, int",10,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdfwriter\ContentStreamWriter.java,writeObject,Object,81,14,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdfwriter\ContentStreamWriter.java,writeTokens,List,4,1,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\type\LayerType.java,<init>,XMPMetadata,5,1,0,0,8,,3,24,1,8
xmpbox\src\main\java\org\apache\xmpbox\type\LayerType.java,getLayerName,,9,2,0,0,2,,1,2,1,2
xmpbox\src\main\java\org\apache\xmpbox\type\LayerType.java,setLayerName,String,4,1,0,0,1,,2,2,1,1
xmpbox\src\main\java\org\apache\xmpbox\type\LayerType.java,getLayerText,,9,2,0,0,2,,1,2,1,2
xmpbox\src\main\java\org\apache\xmpbox\type\LayerType.java,setLayerText,String,4,1,0,0,1,,2,2,1,1
preflight\src\main\java\org\apache\pdfbox\preflight\annotation\PopupAnnotationValidator.java,<init>,"PreflightContext, COSDictionary",6,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\annotation\PopupAnnotationValidator.java,checkMandatoryFields,,12,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationPopup.java,<init>,,6,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationPopup.java,<init>,COSDictionary,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationPopup.java,setOpen,boolean,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationPopup.java,getOpen,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationPopup.java,setParent,PDAnnotationMarkup,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationPopup.java,getParent,,13,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFAnnotationInk.java,<init>,,5,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFAnnotationInk.java,<init>,COSDictionary,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFAnnotationInk.java,<init>,Element,5,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\AbstractTTFParser.java,<init>,boolean,4,1,0,0,3,,1,3,2,3
fontbox\src\main\java\org\apache\fontbox\ttf\AbstractTTFParser.java,<init>,"boolean, boolean",5,1,0,0,3,,0,0,1,3
fontbox\src\main\java\org\apache\fontbox\ttf\AbstractTTFParser.java,parseTTF,String,5,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\AbstractTTFParser.java,parseTTF,File,5,1,320,0,1,,2,2,1,1
fontbox\src\main\java\org\apache\fontbox\ttf\AbstractTTFParser.java,parseTTF,InputStream,4,1,50,0,2,,3,5,1,2
fontbox\src\main\java\org\apache\fontbox\ttf\AbstractTTFParser.java,parseTTF,TTFDataStream,19,3,368,0,3,,8,107,2,3
fontbox\src\main\java\org\apache\fontbox\ttf\AbstractTTFParser.java,parseTables,"TrueTypeFont, TTFDataStream",49,11,357,0,3,,12,103,1,3
fontbox\src\main\java\org\apache\fontbox\ttf\AbstractTTFParser.java,readTableDirectory,TTFDataStream,58,12,4,2,41,,14,491,1,41
fontbox\src\main\java\org\apache\fontbox\ttf\RAFDataStream.java,<init>,"String, String",4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\RAFDataStream.java,<init>,"File, String",5,1,2,0,1,,5,5,1,1
fontbox\src\main\java\org\apache\fontbox\ttf\RAFDataStream.java,readSignedShort,,4,1,21,1,3473,,1,3473,8,3473
fontbox\src\main\java\org\apache\fontbox\ttf\RAFDataStream.java,getCurrentPosition,,4,1,0,0,16,,1,16,2,16
fontbox\src\main\java\org\apache\fontbox\ttf\RAFDataStream.java,close,,5,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\RAFDataStream.java,read,,4,1,217,19,77375,,1,77375,3,77375
fontbox\src\main\java\org\apache\fontbox\ttf\RAFDataStream.java,readUnsignedShort,,4,1,10,0,1788,,1,1788,16,1788
fontbox\src\main\java\org\apache\fontbox\ttf\RAFDataStream.java,readLong,,4,1,0,0,2,,1,2,1,2
fontbox\src\main\java\org\apache\fontbox\ttf\RAFDataStream.java,seek,long,4,1,0,0,528,,1,528,5,528
fontbox\src\main\java\org\apache\fontbox\ttf\RAFDataStream.java,read,"byte[], int, int",7,1,0,0,34,,1,34,1,34
fontbox\src\main\java\org\apache\fontbox\ttf\RAFDataStream.java,getOriginalData,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,initData,"TrueTypeFont, TTFDataStream",21,1,21,0,3,,7,51,1,3
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,getCheckSumAdjustment,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,setCheckSumAdjustment,long,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,getCreated,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,setCreated,Calendar,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,getFlags,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,setFlags,int,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,getFontDirectionHint,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,setFontDirectionHint,short,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,getFontRevision,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,setFontRevision,float,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,getGlyphDataFormat,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,setGlyphDataFormat,short,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,getIndexToLocFormat,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,setIndexToLocFormat,short,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,getLowestRecPPEM,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,setLowestRecPPEM,int,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,getMacStyle,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,setMacStyle,int,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,getMagicNumber,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,setMagicNumber,long,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,getModified,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,setModified,Calendar,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,getUnitsPerEm,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,setUnitsPerEm,int,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,getVersion,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,setVersion,float,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,getXMax,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,setXMax,short,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,getXMin,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,setXMin,short,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,getYMax,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,setYMax,short,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,getYMin,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HeaderTable.java,setYMin,short,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,initData,"TrueTypeFont, TTFDataStream",21,1,0,0,3,,5,51,1,3
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,getAdvanceWidthMax,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,setAdvanceWidthMax,int,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,getAscender,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,setAscender,short,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,getCaretSlopeRise,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,setCaretSlopeRise,short,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,getCaretSlopeRun,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,setCaretSlopeRun,short,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,getDescender,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,setDescender,short,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,getLineGap,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,setLineGap,short,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,getMetricDataFormat,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,setMetricDataFormat,short,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,getMinLeftSideBearing,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,setMinLeftSideBearing,short,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,getMinRightSideBearing,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,setMinRightSideBearing,short,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,getNumberOfHMetrics,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,setNumberOfHMetrics,int,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,getReserved1,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,setReserved1,short,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,getReserved2,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,setReserved2,short,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,getReserved3,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,setReserved3,short,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,getReserved4,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,setReserved4,short,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,getReserved5,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,setReserved5,short,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,getVersion,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,setVersion,float,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,getXMaxExtent,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,setXMaxExtent,short,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\IndexToLocationTable.java,initData,"TrueTypeFont, TTFDataStream",22,4,40,2,3,,3,8002,1,3
fontbox\src\main\java\org\apache\fontbox\ttf\IndexToLocationTable.java,getOffsets,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\IndexToLocationTable.java,setOffsets,long[],4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\PostScriptTable.java,initData,"TrueTypeFont, TTFDataStream",81,15,4,0,3,,8,278,1,3
fontbox\src\main\java\org\apache\fontbox\ttf\PostScriptTable.java,getFormatType,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\PostScriptTable.java,setFormatType,float,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\PostScriptTable.java,getIsFixedPitch,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\PostScriptTable.java,setIsFixedPitch,long,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\PostScriptTable.java,getItalicAngle,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\PostScriptTable.java,setItalicAngle,float,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\PostScriptTable.java,getMaxMemType1,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\PostScriptTable.java,setMaxMemType1,long,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\PostScriptTable.java,getMaxMemType42,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\PostScriptTable.java,setMaxMemType42,long,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\PostScriptTable.java,getMimMemType1,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\PostScriptTable.java,setMimMemType1,long,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\PostScriptTable.java,getMinMemType42,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\PostScriptTable.java,setMinMemType42,long,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\PostScriptTable.java,getUnderlinePosition,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\PostScriptTable.java,setUnderlinePosition,short,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\PostScriptTable.java,getUnderlineThickness,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\PostScriptTable.java,setUnderlineThickness,short,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\PostScriptTable.java,getGlyphNames,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\PostScriptTable.java,setGlyphNames,String[],4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\MemoryTTFDataStream.java,<init>,InputStream,21,3,0,0,2,,8,201,1,2
fontbox\src\main\java\org\apache\fontbox\ttf\MemoryTTFDataStream.java,readLong,,4,1,0,0,4,,1,8,1,4
fontbox\src\main\java\org\apache\fontbox\ttf\MemoryTTFDataStream.java,readSignedInt,,12,2,0,0,8,,1,32,1,8
fontbox\src\main\java\org\apache\fontbox\ttf\MemoryTTFDataStream.java,read,,10,2,9,9,66862,,0,0,6,66862
fontbox\src\main\java\org\apache\fontbox\ttf\MemoryTTFDataStream.java,readUnsignedShort,,10,2,6,4,8560,,1,17120,16,8560
fontbox\src\main\java\org\apache\fontbox\ttf\MemoryTTFDataStream.java,readSignedShort,,10,2,6,4,7970,,1,15940,8,7970
fontbox\src\main\java\org\apache\fontbox\ttf\MemoryTTFDataStream.java,close,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\MemoryTTFDataStream.java,seek,long,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\MemoryTTFDataStream.java,read,"byte[], int, int",14,2,0,0,58,,2,59,1,58
fontbox\src\main\java\org\apache\fontbox\ttf\MemoryTTFDataStream.java,getCurrentPosition,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\MemoryTTFDataStream.java,getOriginalData,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalMetricsTable.java,initData,"TrueTypeFont, TTFDataStream",20,3,17,3,3,,6,15929,1,3
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalMetricsTable.java,getAdvanceWidth,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalMetricsTable.java,setAdvanceWidth,int[],4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,getAchVendId,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,setAchVendId,String,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,getAverageCharWidth,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,setAverageCharWidth,short,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,getCodePageRange1,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,setCodePageRange1,long,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,getCodePageRange2,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,setCodePageRange2,long,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,getFamilyClass,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,setFamilyClass,int,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,getFamilySubClass,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,setFamilySubClass,int,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,getFirstCharIndex,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,setFirstCharIndex,int,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,getFsSelection,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,setFsSelection,int,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,getFsType,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,setFsType,short,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,getLastCharIndex,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,setLastCharIndex,int,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,getPanose,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,setPanose,byte[],4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,getStrikeoutPosition,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,setStrikeoutPosition,short,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,getStrikeoutSize,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,setStrikeoutSize,short,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,getSubscriptXOffset,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,setSubscriptXOffset,short,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,getSubscriptXSize,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,setSubscriptXSize,short,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,getSubscriptYOffset,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,setSubscriptYOffset,short,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,getSubscriptYSize,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,setSubscriptYSize,short,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,getSuperscriptXOffset,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,setSuperscriptXOffset,short,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,getSuperscriptXSize,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,setSuperscriptXSize,short,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\OS2WindowsMetricsTable.java,getSuperscriptYOffset,,4,1,,,,,,,,
