Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description
Avro,AVRO-269,Use system compiler to test SpecificCompiler's generated code.,Test,Closed,Minor,Fixed,Philip Zeyliger,Philip Zeyliger,Philip Zeyliger,12/30/2009 19:05,,3/1/2010 17:09,12/31/2009 19:23,,1.3.0,java,,0,0,,,,,,,,,"Using the javax.tools API (http://java.sun.com/javase/6/docs/api/javax/tools/JavaCompiler.html), 
it's possible to test SpecificCompiler's 
generated code by compiling it. Doing so caught a couple of 
bugs. 
"
Avro,AVRO-270,Expose (optionally) RPC server and client statistics to users,New Feature,Open,Major,Unresolved,Philip Zeyliger,Philip Zeyliger,Philip Zeyliger,12/30/2009 19:37,,1/4/2010 5:06,,,,java,,0,1,,,,,,,"AVRO-271, AVRO-272, AVRO-273, AVRO-275, AVRO-279",,"When working with a live systme, it's often quite handy to see what RPCs it's processing, how long they take, which ones are in flight, etc. I hope for this to be lightweight enough that it's always on, but for both security and performance reasons, it will be entirely optional. 
"
Avro,AVRO-271,InProcessTranceiver: connect RPCs without going through any sockets,New Feature,Closed,Major,Fixed,Philip Zeyliger,Philip Zeyliger,Philip Zeyliger,12/30/2009 20:23,,3/1/2010 17:09,1/5/2010 18:55,,1.3.0,java,,0,1,,,,,,,"AVRO-270, AVRO-279",,"For testing (both Avro itself, and code that uses 
Avro servers) it's sometimes handy to connect the RPCs without 
even a socket. This implementation of a Transceiver does just that. 
(This can, for users, both avoid the overhead of using sockets, and, 
in debugging, let users see stack traces that have both client 
and server code in one thread.)"
Avro,AVRO-272,Extend RPCContext to include protocol Methods.,New Feature,Closed,Major,Fixed,Philip Zeyliger,Philip Zeyliger,Philip Zeyliger,12/30/2009 20:40,,3/1/2010 17:09,12/31/2009 18:51,,1.3.0,java,,0,1,,,,,,,AVRO-270,,"Since the RPCContext is used to send listeners/plugins handshake and call metadata, it makes sense to include the RPC method in it as well."
Avro,AVRO-273,Stopwatch: simple class to encapsulate time for statistics gathering,New Feature,Closed,Minor,Fixed,Philip Zeyliger,Philip Zeyliger,Philip Zeyliger,12/31/2009 1:33,,3/1/2010 17:09,1/8/2010 18:53,,1.3.0,java,,0,1,,,,,,,"AVRO-270, AVRO-279",,"To measure the duration of an RPC call, I need something that encapsulates the start and stop time. This is something simple that fits the bill. 

The main thing I needed was the ability to swap out tick timers: otherwise things get unwieldy for testing."
Avro,AVRO-274,make data file sync interval configurable,New Feature,Closed,Major,Fixed,Doug Cutting,Doug Cutting,Doug Cutting,12/31/2009 17:34,,3/1/2010 17:09,1/13/2010 22:07,,1.3.0,java,,0,2,,,,,,,,,The sync interval (block size) in the Java data file implementation is a constant. It would be useful to make this configurable.
Avro,AVRO-275,Histogram class to keep RPC timing stats,New Feature,Closed,Minor,Fixed,Philip Zeyliger,Philip Zeyliger,Philip Zeyliger,12/31/2009 18:29,,3/1/2010 17:09,1/8/2010 18:54,,1.3.0,java,,0,1,,,,,,,"AVRO-270, AVRO-279",,Class to keep a histogram of RPC timinigs for AVRO-270.
Avro,AVRO-276,TestGenAvro fails because of charset inconsistencies,Bug,Closed,Minor,Fixed,Philip Zeyliger,Philip Zeyliger,Philip Zeyliger,12/31/2009 21:12,,3/1/2010 17:09,12/31/2009 21:30,,1.3.0,java,,0,0,,,,,,,,,"On the Mac, I get a failure with TestGenAvro. I traced it down to not explicitly setting the string encoding when reading the expected input. Patch to follow shortly."
Avro,AVRO-277,org.apache.avro.TestDataFile$InteropTest failing,Bug,Closed,Major,Cannot Reproduce,Unassigned,Philip Zeyliger,Philip Zeyliger,12/31/2009 21:52,,3/12/2011 0:36,2/21/2011 1:39,,,java,,0,1,,,,,,,,,"In trunk, probably post AVRO-160 (informed guess, not a firm opinion), org.apache.avro.TestDataFile$InteropTest seems to be failing."
Avro,AVRO-278,use array instead of map to implement generic records,Improvement,Closed,Major,Fixed,Doug Cutting,Doug Cutting,Doug Cutting,12/31/2009 23:06,,3/1/2010 17:09,1/8/2010 20:36,,1.3.0,java,,0,1,,,,,,AVRO-350,,,"It would be considerably faster to implement GenericData.Record as an array rather than as a HashMap. We expect generic data to be a major incentive to using Avro, and users of Java's generic API should not pay a performance penalty."
Avro,AVRO-279,StatsRpcPlugin -- plugin to keep RPC stats,New Feature,Closed,Minor,Fixed,Philip Zeyliger,Philip Zeyliger,Philip Zeyliger,12/31/2009 23:35,,12/13/2011 19:06,1/8/2010 18:54,,1.3.0,java,,0,1,,,,,,,"AVRO-270, AVRO-271, AVRO-273, AVRO-275",,"I'm working on an RPC Plugin that, when enabled on the transceiver, keeps track of statistics. It also exposes a servlet for accessing them. 
"
Avro,AVRO-280,"Make ""org.apache.avro.file.Header"" from spec a valid Avro schema",Bug,Closed,Major,Fixed,Jeff Hammerbacher,Jeff Hammerbacher,Jeff Hammerbacher,1/4/2010 0:37,,3/1/2010 17:09,1/7/2010 19:22,,1.3.0,spec,,0,2,,,,,,,,,"org.apache.avro.file.Header is not a valid schema, for two reasons: it's not valid JSON (missing commas between fields), and the fixed types don't have a name property."
Avro,AVRO-281,Symlink in build.xml does not work well with Cygwin,Bug,Closed,Major,Fixed,Thiruvalluvan M. G.,Thiruvalluvan M. G.,Thiruvalluvan M. G.,1/4/2010 0:41,,3/1/2010 17:09,1/10/2010 14:41,,1.3.0,java,,0,0,,,,,,,,,"Ant's symlink task seems to have trouble if the link already exists. So any attempt to build for a second time fails. We use symlink to link version specific JavaCC jar to javacc.jar. Curiously, even if you succeed in symlink for javacc, javacc task fails with an error that javacc.jar or JavaCC.zip cannot be found in path. It appears that the ant problem has been around for some time: http://www.mail-archive.com/nutch-dev@incubator.apache.org/msg00880.html. 

The forthcoming patch addresses the problem by replacing symlink with a delete and copy. I could have simply used copy with overwrite=""true"", but, I'm not sure how it'll behave with existing symlinks."
Avro,AVRO-282,avroj build broken depending on build order,Bug,Closed,Minor,Fixed,Philip Zeyliger,Philip Zeyliger,Philip Zeyliger,1/4/2010 5:22,,3/1/2010 17:09,1/12/2010 22:27,,1.3.0,java,,0,0,,,,,,,,,"If you build avroj without having built the tests, there's no logging framework implementation, and you get 
bq. ""Exception in thread ""main"" java.lang.NoClassDefFoundError: org/slf4j/impl/StaticLoggerBinder"" 
when running 
bq. java -jar build/avroj-1.2.0-dev.jar rpcsend '{""protocol"":""sleepy"",""namespace"":null,""types"":[],""messages"":{""sleep"":{""request"":[{""name"":""millis"",""type"":""long""}],""response"":""null""}}}' sleep localhost 7002 '{""millis"": 203}'"
Avro,AVRO-283,Change the new Python implementation from dictionaries to objects,Improvement,Open,Major,Unresolved,Jeff Hammerbacher,Jeff Hammerbacher,Jeff Hammerbacher,1/4/2010 17:43,,7/3/2013 2:02,,,,python,,3,6,,,,,,,"AVRO-1343, AVRO-300, AVRO-219",,
Avro,AVRO-284,Handle namespaces correctly in new Python implementation,Improvement,Closed,Major,Fixed,Patrick Wendell,Jeff Hammerbacher,Jeff Hammerbacher,1/4/2010 17:46,,9/8/2010 21:07,6/16/2010 5:27,,1.4.0,python,,0,1,,,,,,,"AVRO-219, AVRO-253",,"Once AVRO-219 goes in, we should add unit tests and ensure that we handle namespaces as specified in AVRO-253."
Avro,AVRO-285,request-only messages,New Feature,Closed,Major,Fixed,Doug Cutting,Doug Cutting,Doug Cutting,1/4/2010 22:00,,9/8/2010 21:07,5/13/2010 23:02,,1.4.0,spec,,0,3,,,,,,,"AVRO-568, AVRO-512",,"It might be useful to have a standard mechanism in Avro for transmitting messages that receive no response, not even an acknowledgement."
Avro,AVRO-286,Schema for JSON,New Feature,Open,Major,Unresolved,Unassigned,Doug Cutting,Doug Cutting,1/4/2010 23:00,,1/4/2010 23:00,,,,spec,,0,3,,,,,,,,,"Avro's spec might include a standard schema to be used for JSON data, thus providing a fast, compact binary format for JSON. Such a schema is included in AVRO-251. Command-line tools could be created to convert json data to and from this format."
Avro,AVRO-287,Make RPC interop tests work with new Python implementation,Test,Closed,Major,Fixed,Jeff Hammerbacher,Jeff Hammerbacher,Jeff Hammerbacher,1/5/2010 2:17,,3/1/2010 17:09,2/15/2010 22:18,,1.3.0,python,,0,3,,,,,,,"AVRO-264, AVRO-317, AVRO-321, AVRO-399",,
Avro,AVRO-288,Implement schema resolution for message parameters in Python,Improvement,Closed,Major,Fixed,Jeff Hammerbacher,Jeff Hammerbacher,Jeff Hammerbacher,1/5/2010 2:18,,3/1/2010 17:09,1/12/2010 22:40,,1.3.0,python,,0,1,,,,,,,AVRO-264,,
Avro,AVRO-289,Add tests for schema resolution to new Python implementation,Test,Closed,Major,Fixed,Jeff Hammerbacher,Jeff Hammerbacher,Jeff Hammerbacher,1/5/2010 2:19,,3/1/2010 17:09,1/8/2010 19:07,,1.3.0,python,,0,1,,,,,,,AVRO-219,,
Avro,AVRO-290,SocketServer doesn',Bug,Closed,Major,Duplicate,Unassigned,Eric Evans,Eric Evans,1/5/2010 4:01,,3/1/2010 21:47,1/5/2010 18:29,1.3.0,,java,,0,1,,,,,,,,"Linux, OpenJDK 1.6","As discussed on the list (http://www.mail-archive.com/avro-user@hadoop.apache.org/msg00098.html),"
Avro,AVRO-291,SocketServer does not set NODELAY,Bug,Closed,Major,Fixed,Eric Evans,Eric Evans,Eric Evans,1/5/2010 4:18,,3/1/2010 17:09,1/6/2010 23:28,1.3.0,1.3.0,java,,0,1,,,,,,,,"Linux, OpenJDK 1.6","As discussed on the list (http://www.mail-archive.com/avro-user@hadoop.apache.org/msg00098.html), without NODELAY, it's possible for RPC transactions to be overly latent, (on Linux, 40ms worth of ack timeout is added in each direction when message sizes are small)."
Avro,AVRO-292,Add a test to be sure the skip_int and skip_long functionality is working correctly in Python implementation,Test,Closed,Major,Fixed,Jeff Hammerbacher,Jeff Hammerbacher,Jeff Hammerbacher,1/7/2010 1:37,,3/1/2010 17:09,1/7/2010 19:52,,1.3.0,python,,0,1,,,,,,,,,"The current Python implementation skips a fixed number of bytes for integers and longs, but we use a variable-length encoding scheme. I suspect there's a flaw there."
Avro,AVRO-293,Add tests for default field values in io.py,Test,Closed,Major,Duplicate,Jeff Hammerbacher,Jeff Hammerbacher,Jeff Hammerbacher,1/7/2010 19:28,,3/1/2010 17:09,1/8/2010 2:49,,1.3.0,python,,0,0,,,,,,,,,
Avro,AVRO-294,Update the spec to indicate that only code points 0 - 255 are valid for default values for a bytes field,Improvement,Closed,Major,Fixed,Jeff Hammerbacher,Jeff Hammerbacher,Jeff Hammerbacher,1/7/2010 22:36,,3/1/2010 17:09,1/10/2010 17:31,,1.3.0,spec,,0,0,,,,,,,AVRO-36,,
Avro,AVRO-295,JsonEncoder is not flushed after writing using ReflectDatumWriter,Improvement,Closed,Major,Not A Problem,Thiruvalluvan M. G.,Jonathan Hsieh,Jonathan Hsieh,1/8/2010 0:28,,3/1/2010 21:47,2/10/2010 6:50,1.3.0,,java,,0,1,,,,,,,,,"JsonEncoder needs to be flushed otherwise data may be left in its buffers. Ideally behavior should be the same regardless of what kind of Encoder passed in. Here is some example code: 

{code} 
class A { 
long timestamp; 
} 

public void testEventSchemaSerializeBinary() throws IOException { 
A e = new A(); 
e.timestamp = 1234; 
ReflectData reflectData = ReflectData.get(); 
Schema schm = reflectData.getSchema(A.class); 
System.out.println(schm); 

ReflectDatumWriter writer = new ReflectDatumWriter(schm); 
ByteArrayOutputStream out = new ByteArrayOutputStream(); 
Encoder json = new BinaryEncoder(out); 
writer.write(e, json); // only one calls 

byte[] bs = out.toByteArray(); 
int len = bs.length; // length is 2, which is reasonable. 
System.out.println(""output size: "" + len); 
} 


public void testSerializeJson() throws IOException { 
A a = new A(); 
a.timestamp = 1234; 
ReflectData reflectData = ReflectData.get(); 
Schema schm = reflectData.getSchema(A.class); 
ReflectDatumWriter writer = new ReflectDatumWriter(schm); 
ByteArrayOutputStream out = new ByteArrayOutputStream(); 
JsonEncoder json = new JsonEncoder(schm, out); 
writer.write(e, json); /// only one call 

// did not flush 
byte[] bs = out.toByteArray(); 
int len = bs.length; // len == 0; this is unexpected! 
System.out.println(""output size: "" + len); 

// flushed this time. this is a bit unwieldy 
json.flush(); 
bs = out.toByteArray(); 
len = bs.length; // len == 18; this is better! 
System.out.println(""output size: "" + len); 
} 

{code} 

One way to deal with it is to have either all Encoders have flush method so the DatumWriter can always flush it, and potentially add a flush method to DatumWriter as well."
Avro,AVRO-296,"Extend Avro IDL (was genavro) to do ""doc"" fields",New Feature,Closed,Minor,Fixed,Doug Cutting,Philip Zeyliger,Philip Zeyliger,1/8/2010 2:05,,5/6/2011 19:14,3/31/2011 22:25,,1.5.1,java,,1,2,,,,,,,AVRO-768,,AVRO-152 introduces docs in schemas; genavro should understand those as well.
Avro,AVRO-297,Fix deprecated usage of Jackson's enableParserFeature.,Improvement,Closed,Minor,Fixed,Philip Zeyliger,Philip Zeyliger,Philip Zeyliger,1/8/2010 7:08,,3/1/2010 17:09,1/12/2010 22:30,,1.3.0,java,,0,1,,,,,,,,,Trivial one-line change to avoid a deprecated usage.
Avro,AVRO-298,Dynamic and Specific APIs could be generified for better type safety,Improvement,Closed,Major,Fixed,Philip Zeyliger,Philip Zeyliger,Philip Zeyliger,1/9/2010 0:50,,3/1/2010 17:09,1/13/2010 22:07,,1.3.0,java,,0,1,,,,,,,,,"Jon Hsieh pointed out that ReflectDatumWriter always returned a DatumWriter<Object>, though it's often clear (by the way the schema is constructed) that there's a more specific type that could be used. In the quote below, the second line would be preferable to the third. 

{noformat} 
Schema schema = reflectData.getSchema(MyObject.class); 
// DatumWriter<MyObject> writer = new ReflectDatumWriter(schema); 
DatumWriter<Object> writer = new ReflectDatumWriter(schema); 
{noformat}"
Avro,AVRO-299,Add test for schema promotion to Python implementation,Test,Closed,Major,Fixed,Jeff Hammerbacher,Jeff Hammerbacher,Jeff Hammerbacher,1/9/2010 8:47,,3/1/2010 17:09,1/10/2010 17:10,,1.3.0,spec,,0,1,,,,,,,,,"the writer's schema may be promoted to the reader's as follows: 

* int is promotable to long, float, or double 
* long is promotable to float or double 
* float is promotable to double 
"
Avro,AVRO-300,"Support ""doc"" field in schemas in Python implementation",New Feature,Closed,Major,Fixed,Marcio Silva,Jeff Hammerbacher,Jeff Hammerbacher,1/9/2010 23:57,,6/11/2012 20:01,3/16/2012 17:09,,1.7.0,python,,0,2,,,,,,,"AVRO-152, AVRO-283",,"AVRO-152 adds a ""doc"" field to Record and Enum schemas in the Java implementation. We should do the same for the Python implementation."
Avro,AVRO-301,Handle non-reserved properties appropriately in the Python implementation,New Feature,Closed,Major,Fixed,Marcio Silva,Jeff Hammerbacher,Jeff Hammerbacher,1/10/2010 0:01,,9/25/2012 21:24,3/16/2012 17:09,1.6.2,1.6.3,python,,0,1,,,,,,,,,
Avro,AVRO-302,Handle non-reserved properties appropriately in the Python implementation,New Feature,Closed,Major,Duplicate,Jeff Hammerbacher,Jeff Hammerbacher,Jeff Hammerbacher,1/10/2010 0:01,,3/1/2010 21:47,1/10/2010 0:09,,,python,,0,0,,,,,,,,,
Avro,AVRO-303,Regularly run Avro tests on little-endian and big-endian systems,Test,Open,Major,Unresolved,Unassigned,Jeff Hammerbacher,Jeff Hammerbacher,1/10/2010 0:53,,12/13/2011 19:10,,,,build,,0,2,,,,,,,,,"To ensure that Avro implementations are working correctly, it would be nice to have a shared Avro infrastructure for testing that contains both a big-endian and a little-endian system."
Avro,AVRO-304,There should be a way to do schema resolution with SpecificDatumReader,Improvement,Closed,Major,Invalid,Thiruvalluvan M. G.,Thiruvalluvan M. G.,Thiruvalluvan M. G.,1/10/2010 17:07,,3/1/2010 21:47,1/13/2010 13:20,,,java,,0,1,,,,,,,,,"Presently one could do schema resolution (where the schema of the Avro data stream is different from the Schema desired by the reader) only with GenericDatumReader. A similar facility is needed for SpecificDatumReader as well. 
"
Avro,AVRO-305,Add ant task for genavro,New Feature,Resolved,Major,Incomplete,Todd Lipcon,Todd Lipcon,Todd Lipcon,1/11/2010 1:56,,7/24/2014 8:39,7/24/2014 8:39,,,java,,0,4,,,,,,,,,There should be an ant task which takes .genavro files and outputs either .avpr or perhaps runs the specific compiler directly from the Schema.
Avro,AVRO-306,Ruby Port,Improvement,Closed,Major,Fixed,Jeff Hodges,Ryan King,Ryan King,1/11/2010 22:53,,3/1/2010 17:09,1/20/2010 1:05,,1.3.0,ruby,,0,2,,,,,,,AVRO-307,,"I am Jeff Hodges are working on a ruby implementation, based on Jeff Hammerbacher's new python implementation. Patch(es) coming soon. 

For now, on github: 

http://github.com/jmhodges/avro"
Avro,AVRO-307,"Add a ""ruby"" component",New Feature,Closed,Major,Fixed,Doug Cutting,Jeff Hammerbacher,Jeff Hammerbacher,1/11/2010 22:54,,12/13/2011 19:10,1/11/2010 23:09,,1.3.0,build,,0,0,,,,,,,AVRO-306,,"With the advent of AVRO-306, we should add a ""ruby"" component to the Avro JIRA project."
Avro,AVRO-308,"Allow arbitrary named types in the ""types"" field of an Avro protocol",Bug,Closed,Major,Fixed,Doug Cutting,Jeff Hammerbacher,Jeff Hammerbacher,1/12/2010 1:16,,3/1/2010 17:09,1/14/2010 19:55,,1.3.0,spec,,0,1,,,,,,,,,"In the current version of the spec, we say that a protocol declaration has a field called ""types, a list of record, enum and error definitions."". It would be useful to allow arbitrary named types, so that we can have, for example, fixed types like MD5 declared in the protocol and used in the message definitions of that protocol."
Avro,AVRO-309,"Make build.sh commands ""test"", ""dist"", and ""clean"" work for Python in the post-163 world.",Bug,Closed,Major,Fixed,Doug Cutting,Jeff Hammerbacher,Jeff Hammerbacher,1/12/2010 1:29,,3/1/2010 17:09,1/12/2010 22:38,,1.3.0,python,,0,1,,,,,,,"AVRO-311, AVRO-312, AVRO-163, AVRO-136",,
Avro,AVRO-310,improve top-level build script,Improvement,Closed,Major,Fixed,Doug Cutting,Doug Cutting,Doug Cutting,1/12/2010 19:58,,3/1/2010 17:09,1/12/2010 23:07,,1.3.0,build,,0,1,,,,,,,,,"The top-level build script should: 
- echo commands it runs 
- support multiple targets 
"
Avro,AVRO-311,Run Python tests with nose,Improvement,Open,Major,Unresolved,Unassigned,Jeff Hammerbacher,Jeff Hammerbacher,1/12/2010 22:33,,10/4/2010 20:26,,,,"build, python",,0,0,,,,,,,AVRO-309,,
Avro,AVRO-312,Generate documentation for Python with Sphinx,Improvement,Open,Major,Unresolved,Unassigned,Jeff Hammerbacher,Jeff Hammerbacher,1/12/2010 22:34,,1/12/2010 22:34,,,,"build, python",,0,2,,,,,,,AVRO-309,,
Avro,AVRO-313,Default values for fields or records and array (or map) don't work with ResolvingDecoder,Bug,Closed,Major,Fixed,Thiruvalluvan M. G.,Thiruvalluvan M. G.,Thiruvalluvan M. G.,1/13/2010 2:38,,3/1/2010 17:09,1/15/2010 3:30,,1.3.0,java,,0,1,,,,,,,,,"If the writer's and reader's schema are different and reader's schema defines a field with a default while the writer's does not have that field, the ResolovingDecoder returns the default value for the field to the reader. This is accomplished by replacing the actual InputStream with the one that has the default value. Remember the actual input stream didn't have a value for the field. Now the original input stream is restored by an implicit action called DEFAULT_END_ACTION. If the record is the last in a slice of an array(or a map), the code used to see (after consuming the record) if there are any more entries in the array(map). This check should happen on the original input stream. Since the input stream has not been restored, the check happens on the default-value input stream causing error. 

The following patch solves this by consuming all ""trailing"" implicit actions before looking for further entries in the array(map). There was already a method Parser.processImplicitActions() which consumed _all_ implicit actions. It turns out one needs to consume only the trailing implicit action. So I renamed the method to processTrailingImplicitActions and changed the code to meet the new specification. 

I also added a couple of tests that catch the problem. 

First apply the patch for the tests, you'd see the problem. Then apply the fix and see that the problem go away."
Avro,AVRO-314,Allow Avro to publish to a local m2 repository,Improvement,Closed,Major,Fixed,Aaron Kimball,Aaron Kimball,Aaron Kimball,1/13/2010 3:13,,3/1/2010 17:09,1/13/2010 23:27,,1.3.0,"build, java",,0,2,,,,,,,,,"To test Hadoop or other systems with a locally-built avro jar, it is considerably easier if you can use a local maven repository to resolve dependencies."
Avro,AVRO-315,Performance improvements to BinaryDecoder,Improvement,Closed,Major,Fixed,Thiruvalluvan M. G.,Thiruvalluvan M. G.,Thiruvalluvan M. G.,1/13/2010 7:04,,3/1/2010 17:09,1/14/2010 12:48,,1.3.0,java,,0,1,,,,,,,AVRO-327,,"The forthcoming patch improves the performance of BinaryDecoder.readLong(), readFloat() and readDouble(). 

The test-patch has a command-line program Perf in org.apache.avro.io in the (test part of the source directory) which tests the performance of readInt() (which calls readLong()) readFloat() and readDouble(). On my machine, the patch improves the performance by 10% for readInt() and about 50% for readFloat() and readDouble(). 

The idea is to unroll the loops in readLong(), readFloat() and readDouble(). There is a small change in doReadBytes() which checks for most common condition before less common ones."
Avro,AVRO-316,Optiminzing inner loop functions of Avro io,Improvement,Closed,Major,Fixed,Thiruvalluvan M. G.,Thiruvalluvan M. G.,Thiruvalluvan M. G.,1/13/2010 12:41,,3/1/2010 17:09,1/15/2010 17:20,,1.3.0,java,,0,2,,,,,,,,,"The methods advance() and pushProduction() of org.apache.avro.io.parsing.Parser class are invoked at least once per read/write call on ValidatingDecoder, ResolvingDecoder and ValidatingEncoder. Any optimization in these functions will improve overall performance when using these classes. 

Try org.apacge.avro.io.Perf -V to see the effect of this patch on the performance. On my machine it gives about 5 to 8% improvement. 

The optimizations are: 
- Reorder the code within advance() so that the most frequent paths involve minimal comparisons. 
- Repleace Symbol.CONTINUE with null to indicate that next symbol on the stack needs to be looked at. 
- Get rid of a parameter to pushProduction. This parameter was used only in one call site of that function; others pass null. Refactored the code so that these invocations do not pay for that piece of logic that they don't use."
Avro,AVRO-317,restore Java interop testing,Test,Closed,Major,Fixed,Doug Cutting,Doug Cutting,Doug Cutting,1/13/2010 17:39,,3/1/2010 17:09,1/13/2010 22:05,,1.3.0,java,,0,1,,,,,,,AVRO-287,,Enable interop testing for Java in the post-AVRO-163 world.
Avro,AVRO-318,"Build.sh cleanup: md5/sha1 on Mac OS X, don't fail hard if build/ exists, and play nice with Forrest",Bug,Closed,Blocker,Fixed,Unassigned,Jeff Hammerbacher,Jeff Hammerbacher,1/13/2010 19:03,,3/16/2010 5:43,2/16/2010 23:06,,1.3.0,build,,0,2,,,,,,,,,"I encountered three problems when trying to build Avro today (via ""./build.sh dist) to test interop: 

* md5sum and sha1sum do not exist on Mac (md5 is the replacement for the former) 
* If ""build/"" exists, you fail hard with ""mkdir: build: File exists"" 
* If you don't have Java 5, Forrest fails with ""'java5.home' is not defined. Forrest requires Java 5."" and other good stuff."
Avro,AVRO-319,Replace Forrest for documentation generation,Improvement,Open,Major,Unresolved,Unassigned,Jeff Hammerbacher,Jeff Hammerbacher,1/13/2010 19:05,,1/27/2014 2:02,,,,build,,0,3,,,,,,,"BIGTOP-65, AVRO-718, HADOOP-7069, ZOOKEEPER-925, WHIRR-19, HIVE-1135",,Drop options in the comments and we can decide on a better system than Forrest
Avro,AVRO-320,improvements to avro java tools,Improvement,Closed,Major,Fixed,Doug Cutting,Doug Cutting,Doug Cutting,1/13/2010 20:18,,3/1/2010 17:09,1/13/2010 23:09,,1.3.0,java,,0,0,,,,,,,,,"I'd like to make some improvements to Avro's java tools prior to the 1.3 release, in particular: 
- rename the jar from avroj.jar to avro-tools.jar. the avroj name seemed good when this was a shell script, but, as a jar it should perhaps be named consistently with other jars. 
- fix the build to copy the jar file to the top-level dist directory, for inclusion in releases 
- make the help command print the version and a link to the apache license 
- include the Apache license and notice files in the jar 
"
Avro,AVRO-321,Run Java RPC interop tests again,Test,Closed,Major,Fixed,Doug Cutting,Jeff Hammerbacher,Jeff Hammerbacher,1/13/2010 21:31,,3/1/2010 17:09,2/4/2010 20:14,,1.3.0,"build, java",,0,1,,,,,,,"AVRO-287, AVRO-399",,
Avro,AVRO-322,Add a working client and server to Python implementation using HTTP as a transport,New Feature,Closed,Major,Fixed,Jeff Hammerbacher,Jeff Hammerbacher,Jeff Hammerbacher,1/13/2010 22:30,,3/1/2010 17:09,2/4/2010 8:17,,1.3.0,python,,0,1,,,,,,,AVRO-340,,
Avro,AVRO-323,Support raw sockets as a transport in avroj,New Feature,Closed,Major,Won't Fix,Doug Cutting,Jeff Hammerbacher,Jeff Hammerbacher,1/13/2010 23:58,,3/1/2010 21:47,2/2/2010 21:39,,,java,,0,2,,,,,,,,,
Avro,AVRO-324,"Avro tools ""rpcsend"" and ""rpcreceive"" should order message name and port the same way",Improvement,Closed,Major,Fixed,Doug Cutting,Jeff Hammerbacher,Jeff Hammerbacher,1/14/2010 0:33,,4/1/2010 16:50,3/2/2010 23:27,,1.3.0,java,,0,1,,,,,,,,,They're reversed.
Avro,AVRO-325,"Make ""avro tools"" for Python",New Feature,Closed,Major,Fixed,Unassigned,Jeff Hammerbacher,Jeff Hammerbacher,1/14/2010 1:30,,3/1/2010 17:09,2/18/2010 19:26,,1.3.0,python,,0,0,,,,,,,,,
Avro,AVRO-326,"Add ""documentation"" component to Avro JIRA",New Feature,Closed,Major,Fixed,Doug Cutting,Jeff Hammerbacher,Jeff Hammerbacher,1/14/2010 1:34,,12/13/2011 19:10,1/14/2010 17:07,,1.3.0,build,,0,0,,,,,,,,,
Avro,AVRO-327,Performance improvements to BinaryDecoder.readLong(),Improvement,Closed,Major,Duplicate,Thiruvalluvan M. G.,Thiruvalluvan M. G.,Thiruvalluvan M. G.,1/14/2010 11:15,,3/1/2010 21:47,2/5/2010 1:20,,,java,,0,4,,,,,,,"AVRO-392, AVRO-315",,"AVRO-315 proposed performance improvements to readLong(), readFloat() and readDouble(). readLong() did not improve performance well for all. Scott proposed a better method (but requires a change in semantics and API). We'll carry on the discussion on that proposal here. AVRO-315 will be committed with changes for readFloat() and readDouble()."
Avro,AVRO-328,Performance improvements Validating encoder/decoder for nested records,Improvement,Closed,Major,Fixed,Thiruvalluvan M. G.,Thiruvalluvan M. G.,Thiruvalluvan M. G.,1/14/2010 14:52,,3/1/2010 17:09,1/16/2010 6:00,,1.3.0,java,,0,2,,,,,,,,,"With nested records, Parser.pushProduction() gets called multiple times (once per record nesting). Since we do not have any events for beginning and end of records, it enhances the performance if we flatten the grammar, wherever possible. 

The forthcoming patch does just that. 

Try org.apache.avro.io.Perf -N 

On my machine (HP laptop with Cygwin) the improvement is about 20%. 

"
Avro,AVRO-329,Fix HANDSHAKE_REQUEST_SCHEMA used by the Python implementation,Bug,Closed,Major,Fixed,Jeff Hammerbacher,Jeff Hammerbacher,Jeff Hammerbacher,1/14/2010 18:13,,3/1/2010 17:09,1/14/2010 18:48,,1.3.0,python,,0,0,,,,,,,AVRO-331,,Simple fix. serverHash is not a union.
Avro,AVRO-330,Handle the case of correct serverHash but unknown clientProtocol in the spec for the Handshake,Improvement,Closed,Major,Fixed,Doug Cutting,Jeff Hammerbacher,Jeff Hammerbacher,1/14/2010 18:23,,3/1/2010 17:09,1/14/2010 19:56,,1.3.0,spec,,0,1,,,,,,,,,"It's an unusual occurrence, but we should have it in the spec. Note that we can drop the serverProtocol in the response."
Avro,AVRO-331,"Inline shared state during the Python build process (version, handshake schemas, and interop data directory)",Improvement,Closed,Major,Fixed,Patrick Wendell,Jeff Hammerbacher,Jeff Hammerbacher,1/14/2010 18:27,,9/8/2010 21:07,6/10/2010 4:34,,1.4.0,"build, python",,0,1,,,,,,,AVRO-329,,To ensure AVRO-329 shenanigans don't happen again.
Avro,AVRO-332,Use Python logging framework and add debug mode to facilitate debugging Python implementation,Improvement,Open,Major,Unresolved,Unassigned,Jeff Hammerbacher,Jeff Hammerbacher,1/14/2010 18:28,,1/14/2010 18:28,,,,python,,0,0,,,,,,,,,
