Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description
Avro,AVRO-388,Using ResolvingDecoder in GenericDatumReader,Improvement,Closed,Major,Fixed,Thiruvalluvan M. G.,Thiruvalluvan M. G.,Thiruvalluvan M. G.,1/30/2010 9:38,,3/1/2010 17:09,2/3/2010 1:52,,1.3.0,java,,0,0,,,,,,,,,"This patch removes GenericDatumReader's own logic for schema resolution by relying on ResolvingDecoder. The code has become somewhat compact. The duplication logic we were concerned about in AVRO-383 is gone. 

There are three changes to the public interface of GenericDatumReader: 
* readInt() and readString() functions no longer provide the writer's schema. I think it is reasonable that code outside GenericDatumReader should not worry about schema resolution and thus don't have to know about writer's schema. 
* setSchema() function of DatumReader may throw IOException. 

None in Avro codebase is affected by these changes. 

In terms of performance: 

* When there is no resolution required, that is reader's and writer's schemas are identical, there is no change in performance. In fact, ResolvingEncoder is not used in this case. Use Perf -G to measuer. 
* If the resolution involves only promotions (from int to long) the new code is about 5% faster. User Perf -Gp 
* If the resolution involves supplying default values from the reader's schema because writer's schema does have a field, the node is faster about 15%. This improvement is probably due to AVRO-383. User Perf -Gd to measure this. 
* If the resolution involves field reordering (reader's and writer's schema have the same fields, but in different order) the new code is _slower_ by about 20%. This is because, ResolvingDecoder provides information on field reordering through a vector of Schema.Field objects. The Field class has the field position but not the field name. But GenericDatumWriter's setField() function needs the field name. getFieldName() function introduced in this patch does a linear search to find the name from the reader's schema. This is inefficient. We can handle this problem in any of the following ways: 
1. Do nothing claiming that field reordering is rare and we can live with this inefficiency. I tried this and saw that the new code performs about 5-10% faster than the old. 
2. Change the signature of the setField() so that it does not require the field name. This is an incomaptible change to the GenericDatumReader's public interface. None of the code in the current Avro will need field name. But if somebody has extended GenericDatumReader, they will be affected. 
3. Have a new class FieldInfo which has the name and position of the field and make ResolvingDecoder return an array of FieldInfo instead of Field. It's not obvious, which package/class this new class would go to. If one wants a clean dependencies, probably it belongs to io package. I'm not confortable adding another class into the io package at the present. Keeping it as an inner class of ResolvingDecoder will create circular dependencies between the io.parsing package and ResolvingDecoder class. 
4. Instead of a new class FieldInfo above use Map.Entry<String, Field>. 
5. Add a new field called ""name"" to Schema.Field class. It will be somewhat redundant because the key of the fields map of RecordSchema is the field name. With this, the field name will be available both as the key and as a part of value of the map. 

My personal preference is 5 followed by 4. 
"
Avro,AVRO-392,Binary Decoder Performance and flexibility overhaul,Improvement,Closed,Critical,Fixed,Scott Carey,Scott Carey,Scott Carey,2/3/2010 10:49,,3/1/2010 17:09,2/19/2010 21:46,,1.3.0,java,,0,2,,,,,,,"AVRO-414, AVRO-327",,"BinaryDecoder has room for significant performance improvement. [AVRO-327|https://issues.apache.org/jira/browse/AVRO-327] has some preliminary work here, but in order to satisfy some use cases there is much more work to do. 

I am opening a new ticket because the scope of the changes needed to do this the right way are larger. 

I have done a large bulk of a new implementation that abstracts a 'ByteSource' from the BinaryDecoder. Currently BinaryDecoder is tightly coupled to InputStream. The ByteSource can wrap an InputStream, FileChannel, or byte[] in this version, but could be extended to support other channel types, sockets, etc. This abstraction allows the BinaryDecoder to buffer data from various sources while supporting interleaved access to the underlying data and greater flexibility going forward. 
The performance of this abstraction has been heavily tuned so that maximum performance can be achieved even for slower ByteSource implementations. 

For readers that must interleave reads on a stream with the decoder, this includes a 
{code} 
public InputStream inputStream(); 
{code} 
method on the decoder that can serve interleaved reads. 

Additionally it will be necessary to have a constructor on BinaryDecoder that allows two BinaryDecoders to share a stream (and buffer). 


Performance results on this new version is better than previous prototypes: 

*current trunk BinaryDecoder* 
{noformat} 
ReadInt: 983 ms, 30.497877855999185 million entries/sec 
ReadLongSmall: 1058 ms, 28.336666040111496 million entries/sec 
ReadLong: 1518 ms, 19.75179889508437 million entries/sec 
ReadFloat: 657 ms, 45.61031157924184 million entries/sec 
ReadDouble: 761 ms, 39.387756709704355 million entries/sec 
ReadBoolean: 331 ms, 90.4268145647456 million entries/sec 
RepeaterTest: 7718 ms, 3.886725782038378 million entries/sec 
NestedRecordTest: 1884 ms, 15.91964611687992 million entries/sec 
ResolverTest: 8296 ms, 3.616055866616717 million entries/sec 
MigrationTest: 21216 ms, 1.4139999570144013 million entries/sec 
{noformat} 

*buffering BinaryDecoder* 
{noformat} 
ReadInt: 187 ms, 160.22131904871262 million entries/sec 
ReadLongSmall: 372 ms, 80.4863521975457 million entries/sec 
ReadLong: 613 ms, 48.882385721129246 million entries/sec 
ReadFloat: 253 ms, 118.16606270679061 million entries/sec 
ReadDouble: 275 ms, 108.94314257389068 million entries/sec 
ReadBoolean: 222 ms, 134.85327963176064 million entries/sec 
RepeaterTest: 3335 ms, 8.993007936329503 million entries/sec 
NestedRecordTest: 1152 ms, 26.0256943004597 million entries/sec 
ResolverTest: 4213 ms, 7.120659335077578 million entries/sec 
MigrationTest: 15310 ms, 1.9594884898992941 million entries/sec 
{noformat} 

Performance is 2x to 5x the throughput of trunk on most tests."
Avro,AVRO-428,Improve file read performance by buffering data,Improvement,Closed,Major,Fixed,Matt Massie,Matt Massie,Matt Massie,2/22/2010 22:21,,3/1/2010 21:47,2/23/2010 18:25,,1.3.0,c,,0,1,,,,,,,,,
Avro,AVRO-460,Performance improvement to write_long(),Improvement,Closed,Major,Fixed,Bruce Mitchener,Bruce Mitchener,Bruce Mitchener,3/12/2010 17:28,,3/22/2010 23:19,3/12/2010 18:07,1.3.0,1.3.1,c,,0,0,,,,,,,,,"write_long should buffer up its output and write it at once to avoid overhead rather than writing byte-by-byte. 
"
Avro,AVRO-464,Rework internals of records and schemas for greater performance,Improvement,Closed,Major,Won't Fix,Douglas Creager,Bruce Mitchener,Bruce Mitchener,3/15/2010 5:08,,8/12/2011 20:22,7/14/2011 23:43,,"1.5.2, 1.6.0",c,,0,1,,,,,,,,,"As far as I can tell, there's no need for the integer->string hash tables in schemas or records ... they can be arrays instead. 
"
Avro,AVRO-508,Use page-backed buffers for C++ serialization input or output,Improvement,Closed,Major,Fixed,Scott Banachowski,Scott Banachowski,Scott Banachowski,4/5/2010 17:28,,9/8/2010 21:12,4/8/2010 16:48,,1.4.0,c++,,0,0,,,,,,,,,"This change came about when I looked at how to tie the object container and http changes to the serializer. 

The current implementation of C++ allows serialization to and from C++ iostreams. However, typically I want to serialize to a buffer, which I can write to disk or network (or both). While iostreams do buffering, they're not well-suited if you just want to store to memory (the unittest examples serialize to ostringstream then extract the data as a string--not so efficient). 

So I've added a buffering library, that does page-backed allocations (adds a page as buffer grows). It also supports the concept classes defined by boost::asio for Constant and Mutable buffer sequences (this allows the buffers to be used directly in asio networking calls), conversion to iovec, appending of foreign buffers, and iostream interface wrapper, so it's pretty flexible in the way it can be used."
Avro,AVRO-512,define and implement mapreduce connector protocol,New Feature,Closed,Major,Fixed,Doug Cutting,Doug Cutting,Doug Cutting,4/6/2010 18:23,,6/29/2011 22:05,6/15/2010 18:22,,1.4.0,java,,0,8,,,,,,,"AVRO-570, AVRO-285",,"Avro should provide Hadoop Mapper and Reducer implementations that connect to a subprocess in another programming language, transmitting raw binary values to and from that process. This should be modeled after Hadoop Pipes. It would allow one to easily write efficient mapreduce programs in non-Java languages that process Avro-format data."
Avro,AVRO-514,Ruby impl has unnecessary StringIO calls in Responder.,Improvement,Closed,Major,Fixed,Jeff Hodges,Jeff Hodges,Jeff Hodges,4/9/2010 0:22,,6/14/2010 1:37,4/12/2010 9:17,,1.3.3,ruby,,0,0,,,,,,,,,"There are more elsewhere, but this is needed."
Avro,AVRO-519,Efficient sparse optional fields support,New Feature,Open,Major,Unresolved,Unassigned,John Plevyak,John Plevyak,4/17/2010 18:17,,4/29/2010 18:24,,,,spec,,4,4,,,,,,,,,"One of the nice features of protobuf is efficient support for very sparse optional fields, 
for example large number of tags potentially associated with a document the vast 
majority of which are empty. 

Avro does support optional fields as part of differing specifications, but not on a per-record 
level after a protocol has been agreed upon. Avro does have support for arrays and maps 
however both of these require homogeneous types. 

I would suggest adding an additional field attribute: 
* ""optional"" - with values ""true""/""false"" (where ""false"" is assumed) 

For the encoding I would suggest that that any record which includes optional fields 
would be prefixed by an presence map which would be a sequence of int8 x* where: 

x > 0 : the lower 7 bits are presence bits for the next 7 optional fields (low bit first) 
-128 < x < 0 : the next present field is position x + 135 (as x runs from 0 to -127 and the first 7 
must be empty otherwise we would use the x > 0 encoding) 
x == -128: no optional fields present in the next 134 optional fields 
x = 0 : end of sequence 
further, if the map has covered all the options, the end-of-sequence marker can be 
elided. For example, a type with 3 optional fields would require only a single byte. 

This will permit encoding at 8/7 of a bit per present entry (worst case) and at a cost of 
8/134 (0.06) bits/entry per all but last not-present (7.5 bytes / 1000 optional fields). 

This encoding is backward compatible as well as schema's which do not contain optional 
elements do not have the presence map and the encoding is therefore identical. Backward 
compatibility can be maintained by simply using the default value for not-present fields. 

Language APIs: 

Efficient support could include either an explicit presence test or a function which returns the value 
or default value (if the field is not present). 




"
Avro,AVRO-543,ruby: schema comparison is hella slow,Improvement,Closed,Major,Fixed,Jeff Hodges,Jeff Hodges,Jeff Hodges,5/15/2010 4:10,,6/14/2010 1:37,5/19/2010 22:31,1.3.2,1.3.3,ruby,,0,0,,,,,,,,,"schema comparison is very, very slow causing large latencies on handshake."
Avro,AVRO-556,Poor performance for Reader::readBytes can be easily improved,Improvement,Closed,Major,Fixed,Unassigned,Dave Wright,Dave Wright,5/31/2010 20:12,,6/14/2010 1:37,6/6/2010 2:16,1.3.2,1.3.3,c++,,0,1,,,,,,,,Linux,"The default implementation of Reader::readBytes on 1.3.2 reads bytes into the result vector one-byte-at-a-time. For large byte arrays (~500k or so), this is horrendously slow. 
The code can easily be changed to simply do: 
{noformat} 
void readBytes(std::vector<uint8_t> &val) { 
int64_t size = readSize(); 
val.resize(size); 
in_.readBytes(&val[0], size); 
} 
{noformat} 
..which will copy all the bytes in a single call. 
(note: it appears this function has been changed in the trunk, but it still copies byte-by-byte, so the optimization would still apply). 

In my testing of serializing/deserializing a message with a 500k byte field in it 1000 times, execution time dropped from from 30+sec to 0.2sec with this optimization. 

The same optimization can easily be applied to readFixed(uint8_t *val...) as well. 

"
Avro,AVRO-557,Speed up one-time data decoding,Improvement,Closed,Major,Fixed,Doug Cutting,Kevin Oliver,Kevin Oliver,6/2/2010 20:12,,9/8/2010 21:07,8/10/2010 22:20,1.3.2,1.4.0,java,,0,2,,,,,,,,,There are big gains to be had in performance when using a BinaryDecoder and a GenericDatumReader just one time. This is due to the relatively expensive parsing and initialization that came with 1.3. Patch with example code and a Perf harness to follow.
Avro,AVRO-563,Reduce startup time for tool.rb rpcreceive,Improvement,Open,Major,Unresolved,Unassigned,Jeff Hammerbacher,Jeff Hammerbacher,6/6/2010 2:26,,6/7/2010 3:49,,,,ruby,,0,1,,,,,,,,,"When running the RPC interop tests for the 1.3.3 release, I noticed that the Ruby implementation is taking around 15s to start the tool.rb rpcreceive server and write the port to stdout. I don't know where this high latency is coming from, but I think we should investigate, as forcing the RPC interop tests to wait that long between server startup and client send will make the tests last far longer than they need to last."
Avro,AVRO-610,Move away from Net:HTTP,Improvement,Open,Major,Unresolved,Unassigned,Ryan King,Ryan King,8/6/2010 21:10,,8/9/2010 16:22,,,,ruby,,0,1,,,,,,,,,"For a variety of reasons, Net:HTTP doesn't work well: 

* its pure ruby, so its performance isn't great 
* it uses the Timeout module, which isn't very effective 

Typhoeus would be my preference: http://github.com/pauldix/typhoeus"
Avro,AVRO-637,GenericArray should implement Collection,New Feature,Closed,Major,Fixed,Doug Cutting,Doug Cutting,Doug Cutting,8/27/2010 17:52,,12/28/2010 21:10,9/1/2010 3:24,,1.4.0,java,,1,1,,,,,,,AVRO-720,,"It would be nice if Avro arrays were better integrated with Java collections. The GenericArray interface permits array element reuse, which is awkward with java.util.Collection. But if GenericArray implemented Collection and the Avro runtime permitted arbitrary Collection implementations to be passed for Arrays then it would simplify many applications. The runtime could still reuse elements if an array implemented GenericArray, so performance would not suffer for applications that, e.g., loop over a data file, reusing instances."
Avro,AVRO-654,Recursive #validate() for union'ed schemas in Ruby cripples performance,Bug,Open,Major,Unresolved,Unassigned,Philip (flip) Kromer,Philip (flip) Kromer,9/3/2010 2:24,,12/6/2010 18:48,,1.3.3,,ruby,,0,4,,,,,,,"AVRO-656, AVRO-709",,"The ruby DatumWriter calls #validate() on each #write(). In the case of a schema with many nested unions (cf. Cassandra's*), this requires a recursive depth-first search to determine which branch to take. In ruby, these operations are very expensive -- enough to limit write speeds to 2k/sec on a machine of moderate size. 

For repeated writing of the same data structure, one idea would be to create a CompiledDatumWriter. This would walk through the validation and assemble an tree of the methods to apply to each schema element in turn: 
[ [:write_long 'id'], [:write_bytes, 'name'], [:write_record, 'address', [:write_long, 'street']] ] 

--- 
* http://github.com/infochimps/cassandra/blob/beta1_plus_patches/interface/avro/cassandra.avpr"
Avro,AVRO-673,Reduce time spent validating schemas,Improvement,Closed,Minor,Fixed,Erik Frey,Erik Frey,Erik Frey,9/24/2010 21:22,,10/14/2010 19:06,10/8/2010 21:15,,1.4.1,python,,0,1,,,,,,,,,"avro.io has a validate method that currently occupies around half the time it takes to serialize a fairly complex record through a datafile. validate() gets called repeatedly during an object's traversal, even though validate itself is already recursive. This introduces combinatorially excessive validation that has a significant impact on the performance of serializing complex records."
Avro,AVRO-679,Improved encodings for arrays,New Feature,Closed,Minor,Incomplete,Unassigned,Stu Hood,Stu Hood,10/10/2010 20:48,,5/6/2011 19:18,4/22/2011 18:20,,,spec,,0,2,,,,,,,,,"There are better ways to encode arrays of varints [1] which are faster to decode, and more space efficient than encoding varints independently. 

Extending the idea to other types of variable length data like 'bytes' and 'string', you could encode the entries for an array block as an array of lengths, followed by contiguous byte/utf8 data. 

[1] group varint encoding: slides 57-63 of http://static.googleusercontent.com/external_content/untrusted_dlcp/research.google.com/en/us/people/jeff/WSDM09-keynote.pdf"
Avro,AVRO-695,Cycle Reference Support,New Feature,Resolved,Major,Fixed,Ryan Blue,Moustapha Cherri,Moustapha Cherri,11/15/2010 16:01,,2/4/2016 22:53,2/3/2016 19:18,1.7.6,1.8.0,spec,,4,10,,2419200,2419200,,0%,,,,"This is a proposed implementation to add cycle reference support to Avro. It basically introduce a new type named Cycle. Cycles contains a string representing the path to the other reference. 

For example if we have an object of type Message that have a member named previous with type Message too. If we have have this hierarchy: 

message 
previous : message2 

message2 
previous : message2 

When serializing the cycle path for ""message2.previous"" will be ""previous"". 

The implementation depend on ANTLR to evaluate those cycle at read time to resolve them. I used ANTLR 3.2. This dependency is not mandated; I just used ANTLR to speed thing up. I kept in this implementation the generated code from ANTLR though this should not be the case as this should be generated during the build. I only updated the Java code. 

I did not make full unit testing but you can find ""avrotest.Main"" class that can be used a preliminary test. 

Please do not hesitate to contact me for further clarification if this seems interresting. 

Best regards, 
Moustapha Cherri"
Avro,AVRO-697,Install SIGPIPE handler in the Avro tools main method.,Improvement,Open,Major,Unresolved,Unassigned,Patrick Linehan,Patrick Linehan,11/17/2010 21:39,,11/23/2010 21:40,,,,java,,0,0,,,,,,,,,"The following command should complete quickly, no matter how many records ""myfile.avro"" contains: 

java -jar avro-tools.jar tojson myfile.avro | head 

However, because the tool JAR's main method does not install a SIGPIPE handler, this command can be quite slow for large files. 

Suggested fix is to install a handler which calls ""System.exit(128 + signal.getNumber())"" in response to SIGPIPE. Typically the signal number (""getNumber"") is 13, but no need to hard code it. 

Potential issues: 

* Tests which invoke Main.main() will necessarily force the signal handler to be installed. This may be undesirable, as the entire test JVM will be ""infected"" with the handler. Workarounds exist. Does not bother me, personally, however. 
* Installing signal handlers generates compile-time warnings, if I'm not mistaken. Workarounds exist. Does not bother me, personally, however. 

If this suggestion sounds reasonable, I'll post a patch."
Avro,AVRO-709,Some python speedups,Improvement,Closed,Minor,Fixed,Justin Azoff,Justin Azoff,Justin Azoff,12/5/2010 23:55,,5/6/2011 19:14,3/31/2011 22:51,1.5.0,1.5.1,python,,1,2,,,,,,,"AVRO-654, AVRO-217",linux,"I did some basic profiling of the python library and found it spent most of it's time looking up the properties. 
Converting them to plain class members speeds things up quite a bit. using __slots__ would probably improve things even more."
Avro,AVRO-719,AvroOutputFormat: Expose sync interval configuration,Improvement,Closed,Minor,Fixed,Joe Crobak,Joe Crobak,Joe Crobak,12/23/2010 18:59,,3/12/2011 0:32,1/7/2011 21:20,1.4.1,1.5.0,java,,0,0,,,,,,,,"Mac, Java 6","AvroOutputFormat supports setting deflate level for the underlying DataFileWriter, but not the sync interval. As I've seen performance improvements using larger-than-default sync intervals, it would be nice to make this option configurable."
Avro,AVRO-726,Make GenericDatumReader/GenericDatumWriter data member protected so that it can be used by the derived classes,Improvement,Closed,Major,Fixed,Doug Cutting,Xiaolu Ye,Xiaolu Ye,1/5/2011 21:49,,7/1/2011 20:37,3/7/2011 20:14,1.5.0,1.5.0,java,,0,3,,,,,,,"AVRO-770, AVRO-839",,"Currently, GenericDatumReader/GenericDatumWriter data members are private. Is it possible to make them protected so that we could extend those classes and create our own special DatumReader/Writer? The reason we want to do that is because we've created our own base SpecificRecordEx that implements SpecificRecord and added put/get for primitive types. We now want to extend the GenericDatumReader/GenericDatumWriter to use those primitive put/get functions to reduce box/unbox for better performance. 
Thanks, 

Xiaolu"
Avro,AVRO-743,Java: Performance Regression and memory pressure with GenericDatumReader,Bug,Closed,Critical,Fixed,Scott Carey,Scott Carey,Scott Carey,1/24/2011 7:26,,3/12/2011 0:32,2/7/2011 18:37,1.5.0,1.5.0,java,,0,3,,,,,,,AVRO-650,,"AVRO-650 introduced a large performance regression and memory bloat issue with GenericDatumReader. 

Performance plummets for some Perf.java tests (One test took 1 hour to finish on my laptop). 
Some minor changes I tried result in it passing in shorter time, but with still an 80% performance degredation. 

This is associated with memory bloat related to ThreadLocals. 

More details provided in comments."
Avro,AVRO-752,Java: Enhanced Performance Test Suite,Improvement,Closed,Minor,Fixed,Scott Carey,Scott Carey,Scott Carey,2/1/2011 8:35,,3/12/2011 0:32,2/9/2011 1:38,,1.5.0,java,,0,0,,,,,,,,,"The Perf.java performance test can be improved. Notably, it is only useful for testing Decoders at the moment. Upgrading it to run tests more consistently, support both read (Decoder) and write (Encoder) tests, and be more flexible in general will help us performance tune and spot regressions more easily."
Avro,AVRO-753,Java: Improve BinaryEncoder Performance,Improvement,Closed,Blocker,Fixed,Scott Carey,Scott Carey,Scott Carey,2/1/2011 9:07,,3/12/2011 0:32,2/25/2011 0:38,,1.5.0,java,,1,2,,,,,,,"AVRO-738, AVRO-769",,"BinaryEncoder has not had a performance improvement pass like BinaryDecoder did. It still mostly writes directly to the underlying OutputStream which is not optimal for performance. I like to use a rule that if you are writing to an OutputStream or reading from an InputStream in chunks smaller than 128 bytes, you have a performance problem. 

Measurements indicate that optimizing BinaryEncoder yields a 2.5x to 6x performance improvement. The process is significantly simpler than BinaryDecoder because 'pushing' is easier than 'pulling' -- and also because we do not need a 'direct' variant because BinaryEncoder already buffers sometimes. 

"
Avro,AVRO-761,Requestor sends protocol text on each handshake under certain circumstances,Bug,Closed,Major,Fixed,Doug Cutting,Richard Ahrens,Richard Ahrens,2/9/2011 20:28,,3/12/2011 0:32,3/8/2011 1:02,1.4.1,1.5.0,java,,0,1,,,,,,,,,"When using a stateless transport such as HTTP and different protocol versions on client and server, Requestor will send the local protocol text on each request once a handshake match is established. For large protocols, this slows things down considerably. The attached patch resolves the issue by resetting the sendLocalText field after a successful handshake."
Avro,AVRO-762,Better schema resolution,New Feature,Closed,Blocker,Fixed,Douglas Creager,Douglas Creager,Douglas Creager,2/9/2011 20:44,,3/12/2011 0:32,2/25/2011 21:15,,1.5.0,c,,0,1,,,,,,,,,"I've been working on a pretty major patch that changes the way the C library implements schema resolution. Before, we would compare the writer and reader schemas each time we try to read a record from an Avro file. This is a fair bit of wasted effort. The approach I'm taking with the new implementation is to separate schema resolution and binary parsing into separate operations. There's a new ""consumer"" API, which defines a set of callbacks for processing Avro data that conforms to a schema. The new avro_consume_binary function reads binary-encoded Avro data from a buffer or file, and passes that data into a consumer instance. Each consumer instance is associated with the writer schema of the data that it expects to process. 

Schema resolution is now implemented in the new avro_resolver_new function, which returns a consumer instance that knows how to translate from the writer schema to the reader schema. As the resolver receives data via the consumer API, it fills in the contents of a destination avro_datum_t (which should be an instance of the reader schema). 

This work isn't complete yet — I still have to implement promotion (int->long and friends), and have to add support for recursive schemas (via the AVRO_LINK schema type). But I wanted to get the patch out there for people to view and test in the meantime. This patch depends on a few other of my patches, that haven't made it into SVN yet; if you want to test the code without patching yourself, I have a tracking branch on [github|https://github.com/dcreager/avro/tree/resolution]."
Avro,AVRO-765,Java: Improvement to BinaryDecoder readLong performance,Improvement,Closed,Minor,Fixed,Scott Carey,Scott Carey,Scott Carey,2/14/2011 1:28,,12/13/2011 19:06,2/14/2011 19:11,,1.5.0,java,,0,0,,,,,,,,,"I have found a few enhancements to the BinaryDecoder while I was working on the BinaryEncoders. 

BinaryDecoder's readLong improves by 75%+ on the latest 64bit Sun JVM's. 
"
Avro,AVRO-769,Java: Align Decoder/Encoder APIs for consistency and long term stability,Improvement,Closed,Blocker,Fixed,Scott Carey,Scott Carey,Scott Carey,2/17/2011 3:53,,3/12/2011 0:32,2/25/2011 23:46,,1.5.0,java,,0,1,,,,,,,AVRO-753,,"As part of AVRO-753, we modified the Encoder API to be more like the current Decoder API. This issue tracks related changes to solidify the API of both Encoder and Decoder to be more stable and consistent. It is expected that the result will be long-lived and not require major changes in the future for the following reasons: 

* Instantiation and configuration will be funneled through EncoderFactory and DecoderFactory. Individual implementation types and constructors are not exposed. With this abstraction we could, for example, put the features of BlockingBinaryEncoder into BufferedBinaryEncoder and not break any user code. We already have some of this distinction on the Decoder side, but not all BinaryDecoders are going through the factory. 
* The core Encoder and Decoder abstract classes will not declare configuration methods or constructors. This makes them 'pure' low level Avro read/write API constructs. This separation of concerns means, for example, that not all encoder implementations need wrap an OutputStream because of init(OutputStream out). 
* The core Encoder and Decoder API does not know or care about Schemas, resolution, or any other 'higher order' Avro concept. This is the pure separation of concern for writing/reading primitive Avro types to/from somewhere. 
* Implementations have been heavily performance tuned on both sides, so changes to the API necessary for high performance will not be likely. 

The Factories will adhere to the following general principles: 
* configuration options that do not affect the semantics of a type can be set through the factory. i.e. buffer sizes. 
* configuration that affects the semantics or changes the output or supported input will have separate factory methods. For example, choosing between an implementation that requires calling flush() and one that does not, requires choosing a different factory method to instantiate. This is important because it generally means that client code explicitly requests the behavioral type, and that helps prevent bugs caused by accidentally configuring a factory to return an object that is incompatible with the use case."
Avro,AVRO-774,Improvements to the repositories section in the POM,Improvement,Closed,Minor,Fixed,Lars Francke,Lars Francke,Lars Francke,2/22/2011 22:30,,3/12/2011 0:32,2/24/2011 22:34,1.5.0,1.5.0,"build, java",,0,1,,,,,,,,,"The repositories section specifies the central repository which is unnecessary as it is automatically inherited and as such confusing. It also has the incorrect repository for JBoss in it. The Netty page is wrong. 

http://repository.jboss.org/nexus/content/groups/public also mirrors central etc. 

The correct one is: http://repository.jboss.org/nexus/content/groups/public-jboss/ which only hosts JBoss stuff."
Avro,AVRO-800,plot performance over time,New Feature,Open,Major,Unresolved,Unassigned,Doug Cutting,Doug Cutting,4/7/2011 23:30,,12/13/2011 19:06,,,,java,,0,2,,,,,,,,,"It might be useful to have a nightly repository of Avro performance statistics, so that we can plot performance changes over time."
Avro,AVRO-806,add a column-major file format,New Feature,Closed,Major,Fixed,Doug Cutting,Doug Cutting,Doug Cutting,4/19/2011 23:24,,5/2/2013 2:30,9/11/2012 21:41,,1.7.2,"java, spec",,6,33,,,,,,,"PIG-3059, HIVE-352, HIVE-756, PIG-3015, HIVE-3585",,Define a column-major file format. This would permit better compression and also permit efficient skipping of fields that are not of interest.
Avro,AVRO-813,EOFException is thrown during normal operation,Bug,Open,Major,Unresolved,Bruno Dumon,Bruno Dumon,Bruno Dumon,4/27/2011 15:44,,1/29/2016 12:35,,1.5.0,1.9.0,java,,1,8,,,,,,,,,"In an application that uses Avro as RPC mechanism (with the NettyTransceiver, but that's irrelevant), I've noticed in jprofiler that during normal operation quite some time was spent creating EOFExceptions: 

{noformat} 
5.4% - 2,004 ms org.apache.avro.ipc.generic.GenericResponder.readRequest 
5.0% - 1,871 ms org.apache.avro.generic.GenericDatumReader.read 
4.9% - 1,832 ms org.apache.avro.generic.GenericDatumReader.read 
4.9% - 1,832 ms org.apache.avro.generic.GenericDatumReader.readRecord 
4.5% - 1,670 ms org.apache.avro.generic.GenericDatumReader.read 
4.5% - 1,670 ms org.apache.avro.generic.GenericDatumReader.readRecord 
4.3% - 1,596 ms org.apache.avro.generic.GenericDatumReader.read 
2.8% - 1,048 ms org.apache.avro.generic.GenericDatumReader.readArray 
1.3% - 477 ms org.apache.avro.io.ValidatingDecoder.arrayNext 
1.3% - 471 ms org.apache.avro.io.BinaryDecoder.arrayNext 
1.3% - 466 ms org.apache.avro.io.BinaryDecoder.doReadItemCount 
1.3% - 466 ms org.apache.avro.io.BinaryDecoder.readLong 
1.3% - 466 ms org.apache.avro.io.BinaryDecoder.ensureBounds 
1.3% - 466 ms org.apache.avro.io.BinaryDecoder$ByteSource.compactAndFill 
1.3% - 466 ms org.apache.avro.io.BinaryDecoder$InputStreamByteSource.tryReadRaw 
1.3% - 466 ms org.apache.avro.util.ByteBufferInputStream.read 
1.3% - 466 ms org.apache.avro.util.ByteBufferInputStream.getBuffer 
1.3% - 466 ms java.io.EOFException.<init> 
1.3% - 466 ms java.io.IOException.<init> 
1.2% - 460 ms java.lang.Exception.<init> 
1.2% - 460 ms java.lang.Throwable.<init> 
1.2% - 460 ms java.lang.Throwable.fillInStackTrace 
{noformat} 


These exceptions are produced by the ByteBufferInputStream (which modifies InputStream's contract: return -1 at eof), but are catched higher up by the tryReadRaw method. 

What happens is this: 

The message in question has an (empty) array at the end of its message, thus the reader tries to read the size of this array in BinaryDecoder.readLong. This calls ensureBounds(10), whose contract is that it should read 10 bytes if they are available, and otherwise be quiet. ensureBounds calls via compactAndFill the tryReadRaw method. It is this method which catches the EOFException, because it only 'tries' to read so many bytes. 

Note that InputStreamByteSource.readRaw (without the 'try' part) does itself check if read < 0 in order to throw EOFException, making the throwing of EOFException in ByteBufferInputStream unnecessary (for this particular usage). 

There was some talk about EOFException in AVRO-392 too, though it seems this particular common case was not mentioned there. When using Avro RPC, or more in general, when using Avro to read small messages rather than large files, it seems like one can very easily run into this EOFException situation, which hurts performance. 

I'll attach a patch which simply removes the throwing of EOFException in ByteBufferInputStream, but this will likely break other cases which rely on the EOFException being thrown (haven't researched this to the bottom)."
Avro,AVRO-814,SpecificDatumReader.newRecord always looks up the classname,Bug,Closed,Major,Later,Unassigned,Stu Hood,Stu Hood,4/29/2011 23:05,,12/13/2011 19:06,5/4/2011 18:16,,,java,,0,0,,,,,,,,,"Even when given an instance of the record class, SpecificDatumReader looks up the Class in the SpecificData Class cache. This breaks decoding into subclasses of a generated record class without programmatically modifying the schema of the subclass, and is probably unnecessary."
Avro,AVRO-837,New Avro value interface,New Feature,Closed,Major,Fixed,Douglas Creager,Douglas Creager,Douglas Creager,6/7/2011 16:03,,11/1/2011 18:36,7/14/2011 2:40,1.6.0,1.6.0,c,,0,0,,,,,,,,,"I've been working on a new interface for representing Avro values. The new interface supports custom implementations, which allows you to directly use instances of existing C types as Avro values. It also includes a ""generic"" implementation of the interface that's much faster and more space efficient than the old avro_datum_t class. Lastly, the interface includes support for zero-copy getters and setters for bytes, string, and fixed values."
